$x$,$y$,L,Parameters,R,Simulation,V,h,t
-3.500170946121216,3.598301887512207,0.14,"R = 0.0325, L = 0.14",0.0325,0,25.383256912231445,-1.196216344833374,0.33
-3.486349582672119,3.583846092224121,0.14,"R = 0.0325, L = 0.14",0.0325,0,25.18077278137207,-1.210688829421997,0.34
-3.4725282192230225,3.569390296936035,0.14,"R = 0.0325, L = 0.14",0.0325,0,24.979095458984375,-1.2251713275909424,0.35000000000000003
-3.458706855773926,3.554934501647949,0.14,"R = 0.0325, L = 0.14",0.0325,0,24.778236389160156,-1.2396782636642456,0.36
-3.444885492324829,3.5404787063598633,0.14,"R = 0.0325, L = 0.14",0.0325,0,24.578187942504883,-1.2541890144348145,0.37
-3.4310641288757324,3.5260229110717773,0.14,"R = 0.0325, L = 0.14",0.0325,0,24.378957748413086,-1.2686738967895508,0.38
-3.4172427654266357,3.5115671157836914,0.14,"R = 0.0325, L = 0.14",0.0325,0,24.18053436279297,-1.2831484079360962,0.39
-3.403421401977539,3.4971113204956055,0.14,"R = 0.0325, L = 0.14",0.0325,0,23.982929229736328,-1.2976232767105103,0.4
-3.3896000385284424,3.4826555252075195,0.14,"R = 0.0325, L = 0.14",0.0325,0,23.78614044189453,-1.3120988607406616,0.41000000000000003
-3.3757786750793457,3.4681997299194336,0.14,"R = 0.0325, L = 0.14",0.0325,0,23.590158462524414,-1.326678991317749,0.42
-3.361957311630249,3.4537439346313477,0.14,"R = 0.0325, L = 0.14",0.0325,0,23.394996643066406,-1.3411400318145752,0.43
-3.3481359481811523,3.4392881393432617,0.14,"R = 0.0325, L = 0.14",0.0325,0,23.200641632080078,-1.3556022644042969,0.44
-3.3343145847320557,3.424832344055176,0.14,"R = 0.0325, L = 0.14",0.0325,0,23.007104873657227,-1.3700659275054932,0.45
-3.320493221282959,3.41037654876709,0.14,"R = 0.0325, L = 0.14",0.0325,0,22.814382553100586,-1.3845292329788208,0.46
-3.3066718578338623,3.395920753479004,0.14,"R = 0.0325, L = 0.14",0.0325,0,22.622474670410156,-1.398992657661438,0.47000000000000003
-3.2928504943847656,3.381464958190918,0.14,"R = 0.0325, L = 0.14",0.0325,0,22.431371688842773,-1.4134541749954224,0.48
-3.279029130935669,3.367009162902832,0.14,"R = 0.0325, L = 0.14",0.0325,0,22.241090774536133,-1.427903652191162,0.49
-3.2652077674865723,3.352553367614746,0.14,"R = 0.0325, L = 0.14",0.0325,0,22.051616668701172,-1.4423388242721558,0.5
-3.2513864040374756,3.33809757232666,0.14,"R = 0.0325, L = 0.14",0.0325,0,21.862960815429688,-1.4567735195159912,0.51
-3.237565040588379,3.323641777038574,0.14,"R = 0.0325, L = 0.14",0.0325,0,21.675119400024414,-1.4671968221664429,0.52
-3.2237436771392822,3.3091859817504883,0.14,"R = 0.0325, L = 0.14",0.0325,0,21.48809051513672,-1.4613759517669678,0.53
-3.2099223136901855,3.2947301864624023,0.14,"R = 0.0325, L = 0.14",0.0325,0,21.301877975463867,-1.4535293579101562,0.54
-3.196100950241089,3.2802743911743164,0.14,"R = 0.0325, L = 0.14",0.0325,0,21.11647605895996,-1.4476438760757446,0.55
-3.182279586791992,3.2658185958862305,0.14,"R = 0.0325, L = 0.14",0.0325,0,20.931884765625,-1.4417577981948853,0.56
-3.1684582233428955,3.2513628005981445,0.14,"R = 0.0325, L = 0.14",0.0325,0,20.748109817504883,-1.4358717203140259,0.5700000000000001
-3.154636859893799,3.2369070053100586,0.14,"R = 0.0325, L = 0.14",0.0325,0,20.565149307250977,-1.4313764572143555,0.58
-3.140815496444702,3.2224512100219727,0.14,"R = 0.0325, L = 0.14",0.0325,0,20.38300132751465,-1.4256139993667603,0.59
