px,py,pz,vx,vy,vz
6.199183882084835506e-01,5.518841420664155617e-01,2.454013642176003096e-01,7.978678892425360436e-01,1.374712326149204154e-03,-1.419234903342297294e+00
6.207162560977260712e-01,5.518855167787417582e-01,2.439821293142580005e-01,7.985970294077135989e-01,-7.999480429996923270e-04,-1.414957995660992784e+00
6.215148531271338372e-01,5.518847168306987294e-01,2.425671713185970080e-01,7.993157307961036295e-01,-2.931691581435439016e-03,-1.410656712646638056e+00
6.223141688579298947e-01,5.518817851391173424e-01,2.411565146059503617e-01,8.000240921931415228e-01,-5.020942465551645438e-03,-1.406331888648397976e+00
6.231141929501230470e-01,5.518767641966517701e-01,2.397501827173019739e-01,8.007222106470414102e-01,-7.068130175961214942e-03,-1.401984338255208851e+00
6.239149151607701338e-01,5.518696960664758455e-01,2.383481983790467773e-01,8.014101865079069631e-01,-9.073689357216143184e-03,-1.397614858271728933e+00
6.247163253472780564e-01,5.518606223771186370e-01,2.369505835207750544e-01,8.020881189132537115e-01,-1.103805863805648949e-02,-1.393224224942983369e+00
6.255184134661913031e-01,5.518495843184806349e-01,2.355573592958320750e-01,8.027561094926797258e-01,-1.296168134250859534e-02,-1.388813197763291152e+00
6.263211695756839559e-01,5.518366226371381744e-01,2.341685460980687805e-01,8.034142564855505375e-01,-1.484500390104013731e-02,-1.384382517126466094e+00
6.271245838321695132e-01,5.518217776332371427e-01,2.327841635809423104e-01,8.040626624779875220e-01,-1.668847603939144220e-02,-1.379932906349415234e+00
6.279286464946475244e-01,5.518050891571977257e-01,2.314042306745928979e-01,8.047014287979833425e-01,-1.849255132614436442e-02,-1.375465071126719119e+00
6.287333479234454847e-01,5.517865966058715932e-01,2.300287656034661898e-01,8.053306583123555074e-01,-2.025768516485159862e-02,-1.370979701259146255e+00
