px,py,pz,vx,vy,vz
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.000000000000000000e+00
5.004999999999999449e-01,5.004999999999999449e-01,4.989999999999999991e-01,5.022832240634559353e-01,4.984332745841837942e-01,-1.007744982687281965e+00
5.010022832240633717e-01,5.009984332745841540e-01,4.979922550173127016e-01,5.045438789066312157e-01,4.968784541405026345e-01,-1.015472830916514857e+00
5.015068271029700098e-01,5.014953117287246354e-01,4.969767821863961821e-01,5.067821244764929567e-01,4.953354713335250681e-01,-1.023183554404398565e+00
5.020136092274465334e-01,5.019906472000581488e-01,4.959535986319917877e-01,5.089981191375649860e-01,4.938042593673795388e-01,-1.030877160959175365e+00
5.025226073465840493e-01,5.024844514594255518e-01,4.949227214710326117e-01,5.111937188826768397e-01,4.922832468487476354e-01,-1.038554615878938936e+00
5.030338010654666903e-01,5.029767347062743532e-01,4.938841668551536834e-01,5.133711912360341412e-01,4.907704942575125129e-01,-1.046217121902084379e+00
5.035471722567027575e-01,5.034675052005318507e-01,4.928379497332516235e-01,5.155306413412955591e-01,4.892659712810426553e-01,-1.053864670332723019e+00
5.040627028980440016e-01,5.039567711718129228e-01,4.917840850629188743e-01,5.176721742439406304e-01,4.877696484679134303e-01,-1.061497254398907852e+00
5.045803750722879233e-01,5.044445408202807846e-01,4.907225878085199611e-01,5.197958939376415843e-01,4.862814962137630981e-01,-1.069114866389648588e+00
5.051001709662256145e-01,5.049308223164945542e-01,4.896534729421302967e-01,5.219019045573775051e-01,4.848014848210690508e-01,-1.076717498609548906e+00
5.056220728707829792e-01,5.054156238013156610e-01,4.885767554435207494e-01,5.239903089487251142e-01,4.833295846184675337e-01,-1.084305144332469162e+00
5.061460631797316534e-01,5.058989533859341581e-01,4.874924502991883069e-01,5.260612093843790582e-01,4.818657663779747913e-01,-1.091877796846864923e+00
5.066721243891160187e-01,5.063808191523121449e-01,4.864005725023414217e-01,5.281147080415221629e-01,4.804100005992931743e-01,-1.099435448502100954e+00
5.072002390971575014e-01,5.068612291529114300e-01,4.853011370538393154e-01,5.301509053329401810e-01,4.789622579869418639e-01,-1.106978091663089803e+00
5.077303900024904282e-01,5.073401914108983668e-01,4.841941589621762132e-01,5.321699034850521093e-01,4.775225087348068387e-01,-1.114505720617627649e+00
5.082625599059754640e-01,5.078177139196331513e-01,4.830796532415586042e-01,5.341718012907953339e-01,4.760907242552128160e-01,-1.122018328713409785e+00
5.087967317072662476e-01,5.082938046438884028e-01,4.819576349128452120e-01,5.361566984046181039e-01,4.746668749723209069e-01,-1.129515909312668764e+00
5.093328884056708139e-01,5.087684715188607321e-01,4.808281190035325614e-01,5.381246934341992194e-01,4.732509318132697707e-01,-1.136998455792163076e+00
5.098710130991049860e-01,5.092417224506740059e-01,4.796911205477403795e-01,5.400758851335598631e-01,4.718428659096534639e-01,-1.144465960589491571e+00
5.104110889842385923e-01,5.097135653165836278e-01,4.785466545871508992e-01,5.420103709723519403e-01,4.704426482993040448e-01,-1.151918419018753914e+00
5.109530993552109379e-01,5.101840079648829462e-01,4.773947361681321611e-01,5.439282480907945416e-01,4.690502492707511739e-01,-1.159355824499242127e+00
5.114970276033017349e-01,5.106530582141537433e-01,4.762353803436329414e-01,5.458296130615423181e-01,4.676656408077937699e-01,-1.166778170464729092e+00
5.120428572163632230e-01,5.111207238549615450e-01,4.750686021731682085e-01,5.477145618902157231e-01,4.662887935479448909e-01,-1.174185451317131035e+00
5.125905717782534010e-01,5.115870126485094760e-01,4.738944167218510639e-01,5.495831907311866660e-01,4.649196788699853644e-01,-1.181577660518172701e+00
5.131401549689845742e-01,5.120519323273794443e-01,4.727128390613328790e-01,5.514355937416098863e-01,4.635582682971744473e-01,-1.188954792497699975e+00
5.136915905627261747e-01,5.125154905956765816e-01,4.715238842688351806e-01,5.532718659444388898e-01,4.622045330202798064e-01,-1.196316841699019307e+00
5.142448624286706238e-01,5.129776951286968423e-01,4.703275674271361617e-01,5.550921001280501033e-01,4.608584444939784475e-01,-1.203663802578886610e+00
5.147999545287986756e-01,5.134385535731907924e-01,4.691239036245572480e-01,5.568963901863395183e-01,4.595199743173925544e-01,-1.210995669607496383e+00
5.153568509189849767e-01,5.138980735475081607e-01,4.679129079549497749e-01,5.586848296870324804e-01,4.581890933994913762e-01,-1.218312438222145078e+00
5.159155357486719939e-01,5.143562626409076133e-01,4.666945955167276505e-01,5.604575092493649935e-01,4.568657741055787702e-01,-1.225614101965222025e+00
5.164759932579213730e-01,5.148131284150131437e-01,4.654689814147624505e-01,5.622145206001659679e-01,4.555499875140053834e-01,-1.232900655347172858e+00
5.170382077785214969e-01,5.152686784025271027e-01,4.642360807594153038e-01,5.639559560958410378e-01,4.542417055036614970e-01,-1.240172094799186553e+00
5.176021637346173154e-01,5.157229201080307801e-01,4.629959086646160960e-01,5.656819058606585848e-01,4.529409001571267912e-01,-1.247428413902863076e+00
5.181678456404780198e-01,5.161758610081879084e-01,4.617484802507132446e-01,5.673924594579146108e-01,4.516475428068021936e-01,-1.254669608161500749e+00
5.187352380999359358e-01,5.166275085509947074e-01,4.604938106425517375e-01,5.690877063672969971e-01,4.503616058834354896e-01,-1.261895672137111069e+00
5.193043258063032575e-01,5.170778701568781166e-01,4.592319149704146009e-01,5.707677362233438689e-01,4.490830610672688628e-01,-1.269106602312406906e+00
5.198750935425265896e-01,5.175269532179453957e-01,4.579628083681022144e-01,5.724326364310530213e-01,4.478118801828901430e-01,-1.276302393274143743e+00
5.204475261789576201e-01,5.179747650981282314e-01,4.566865059748280720e-01,5.740824962212314198e-01,4.465480355567278403e-01,-1.283483040576083534e+00
5.210216086751788822e-01,5.184213131336850022e-01,4.554030229342519998e-01,5.757174023570490462e-01,4.452914991820873802e-01,-1.290648539784333915e+00
5.215973260775359499e-01,5.188666046328670456e-01,4.541123743944676661e-01,5.773374422359575098e-01,4.440422435539709278e-01,-1.297798886477338209e+00
5.221746635197719311e-01,5.193106468764210337e-01,4.528145755079903134e-01,5.789427017432295930e-01,4.428002408937185552e-01,-1.304934076245864771e+00
5.227536062215151214e-01,5.197534471173147486e-01,4.515096414317444351e-01,5.805332671608093298e-01,4.415654630896975186e-01,-1.312054104692996992e+00
5.233341394886759090e-01,5.201950125804044589e-01,4.501975873270514517e-01,5.821092239747690522e-01,4.403378830685638623e-01,-1.319158968387797115e+00
5.239162487126506340e-01,5.206353504634729790e-01,4.488784283586636503e-01,5.836706573529161224e-01,4.391174728868665889e-01,-1.326248662956972080e+00
5.244999193700035089e-01,5.210744679363598086e-01,4.475521796957066534e-01,5.852176509529813941e-01,4.379042051922650836e-01,-1.333323184993187471e+00
5.250851370209564939e-01,5.215123721415521052e-01,4.462188565107134686e-01,5.867502885930494516e-01,4.366980530143227957e-01,-1.340382530146733586e+00
5.256718873095495015e-01,5.219490701945663780e-01,4.448784739805667354e-01,5.882686547281887890e-01,4.354989884826310220e-01,-1.347426695033839383e+00
5.262601559642776650e-01,5.223845691830489857e-01,4.435310472855328867e-01,5.897728315887343919e-01,4.343069844966729320e-01,-1.354455675328338105e+00
5.268499287958664512e-01,5.228188761675456320e-01,4.421765916102045613e-01,5.912629018051235308e-01,4.331220135031556007e-01,-1.361469467669981448e+00
5.274411916976715631e-01,5.232519981810488385e-01,4.408151221425345989e-01,5.927389479306069964e-01,4.319440485395679707e-01,-1.368468069663454578e+00
5.280339306456022230e-01,5.236839422295883617e-01,4.394466540728711457e-01,5.942010507723556323e-01,4.307730625481377418e-01,-1.375451477016367052e+00
5.286281316963745702e-01,5.241147152921364905e-01,4.380712025958548028e-01,5.956492929694818805e-01,4.296090282865353549e-01,-1.382419686402218018e+00
5.292237809893440836e-01,5.245443243204229722e-01,4.366887829094525664e-01,5.970850538424279375e-01,4.284526587667764064e-01,-1.389372464670225460e+00
5.298208660431865669e-01,5.249727769791897591e-01,4.352994104447823198e-01,5.985085533092713295e-01,4.273041857057334747e-01,-1.396310231229084486e+00
5.304193745964957962e-01,5.254000811648954494e-01,4.339031002135532167e-01,5.999198522828619318e-01,4.261635801964897552e-01,-1.403233006430695928e+00
5.310192944487787114e-01,5.258262447450919863e-01,4.324998672071225236e-01,6.013190070901255346e-01,4.250308032546315506e-01,-1.410140793447745011e+00
5.316206134558688623e-01,5.262512755483466087e-01,4.310897264136747675e-01,6.027060730530003907e-01,4.239058162891828907e-01,-1.417033595457394490e+00
5.322233195289218788e-01,5.266751813646357583e-01,4.296726928182173499e-01,6.040811056815292845e-01,4.227885811916293202e-01,-1.423911414687604848e+00
5.328274006346034319e-01,5.270979699458273604e-01,4.282487814035297324e-01,6.054441613888948970e-01,4.216790595009776155e-01,-1.430774254325450467e+00
5.334328447959922892e-01,5.275196490053283283e-01,4.268180071492042593e-01,6.067952939141898483e-01,4.205772133280046288e-01,-1.437622117562463053e+00
5.340396400899064533e-01,5.279402262186563277e-01,4.253803850316417723e-01,6.081345583782402642e-01,4.194830047884408608e-01,-1.444455007594622309e+00
5.346477746482847238e-01,5.283597092234447734e-01,4.239359300240471695e-01,6.094620088979846306e-01,4.183963955559304448e-01,-1.451272926668669028e+00
5.352572366571827223e-01,5.287781056190007378e-01,4.224846570973784798e-01,6.107777004948409250e-01,4.173173482333395468e-01,-1.458075878944073089e+00
5.358680143576776134e-01,5.291954229672340970e-01,4.210265812184343925e-01,6.120816871865948361e-01,4.162458253974886113e-01,-1.464863866676159088e+00
5.364800960448642408e-01,5.296116687926315514e-01,4.195617173517582343e-01,6.133765781488552671e-01,4.151728513514350571e-01,-1.471633864072051878e+00
5.370934726230131018e-01,5.300268416439829489e-01,4.180900834876861705e-01,6.146980029347609564e-01,4.139734960847122336e-01,-1.478340983738372971e+00
5.377081706259478899e-01,5.304408151400676896e-01,4.166117425039477795e-01,6.160458609235219818e-01,4.126471727966876113e-01,-1.484979987653176181e+00
5.383242164868714541e-01,5.308534623128643437e-01,4.151267625162946007e-01,6.174199838906343496e-01,4.111936185365656637e-01,-1.491545549617594002e+00
5.389416364707620977e-01,5.312646559314009309e-01,4.136352169666769885e-01,6.188201307731453493e-01,4.096129112281376439e-01,-1.498032280396922600e+00
5.395604566015352876e-01,5.316742688426290275e-01,4.121371846862800781e-01,6.202459877675992050e-01,4.079054830256346187e-01,-1.504434767005770057e+00
5.401807025893028413e-01,5.320821743256546332e-01,4.106327499192742869e-01,6.216971662268305776e-01,4.060721311994949234e-01,-1.510747603809523110e+00
