px,py,pz,vx,vy,vz
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.000000000000000000e+00
5.004999999999999449e-01,5.004999999999999449e-01,4.989999999999999991e-01,5.026914929211814265e-01,4.981531246362799203e-01,-1.007375731782311545e+00
5.010026914929210928e-01,5.009981531246362474e-01,4.979926242682176651e-01,5.053532231895722093e-01,4.963215725242229870e-01,-1.014731954620893051e+00
5.015080447161106569e-01,5.014944746971604639e-01,4.969778923135967919e-01,5.079854422468172981e-01,4.945052433446227580e-01,-1.022068685645895592e+00
5.020160301583574958e-01,5.019889799405050645e-01,4.959558236279508758e-01,5.105883964811690490e-01,4.927040384396157435e-01,-1.029385941978668173e+00
5.025266185548387110e-01,5.024816839789446599e-01,4.949264376859722203e-01,5.131657881175202274e-01,4.909147969531845734e-01,-1.036685687181038151e+00
5.030397843429562643e-01,5.029725987758978389e-01,4.938897519987912044e-01,5.157192261505867403e-01,4.891362035542403119e-01,-1.043968717069706509e+00
5.035555035691068326e-01,5.034617349794521246e-01,4.928457832817215167e-01,5.182488787949512954e-01,4.873682135920663350e-01,-1.051235027333629279e+00
5.040737524479017573e-01,5.039491031930442011e-01,4.917945482543878977e-01,5.207549133617165316e-01,4.856107835957912400e-01,-1.058484609862412551e+00
5.045945073612634335e-01,5.044347139766399701e-01,4.907360636445254887e-01,5.232374936368873186e-01,4.838638697232728325e-01,-1.065717457519266942e+00
5.051177448549003524e-01,5.049185778463632923e-01,4.896703461870062224e-01,5.256967848923089770e-01,4.821274281788047733e-01,-1.072933564139838758e+00
5.056434416397926901e-01,5.054007052745420614e-01,4.885974126228663783e-01,5.281329510227534829e-01,4.804014155111102635e-01,-1.080132922623693981e+00
5.061715745908154096e-01,5.058811066900531506e-01,4.875172797002426672e-01,5.305461524017119901e-01,4.786857886129535777e-01,-1.087315527796472558e+00
5.067021207432170771e-01,5.063597924786661375e-01,4.864299641724462164e-01,5.329365511307487813e-01,4.769805037670773462e-01,-1.094481373546548397e+00
5.072350572943478131e-01,5.068367729824332368e-01,4.853354827988996534e-01,5.353043062689489817e-01,4.752855178390570368e-01,-1.101630452826162454e+00
5.077703616006167264e-01,5.073120585002722782e-01,4.842338523460734678e-01,5.376495769359292964e-01,4.736007877401831045e-01,-1.108762760513577694e+00
5.083080111775526433e-01,5.077856592880124476e-01,4.831250895855598859e-01,5.399725201659013596e-01,4.719262706658505224e-01,-1.115878290549738638e+00
5.088479836977185533e-01,5.082575855586782820e-01,4.820092112950101204e-01,5.422732923406000660e-01,4.702619234991963215e-01,-1.122977037846753179e+00
5.093902569900591315e-01,5.087278474821774754e-01,4.808862342571633697e-01,5.445520503820679981e-01,4.686077034671528585e-01,-1.130058997333051041e+00
5.099348090404411948e-01,5.091964551856446031e-01,4.797561752598303308e-01,5.468089467451185959e-01,4.669635675440131917e-01,-1.137124163953367351e+00
5.104816179871862758e-01,5.096634187531886573e-01,4.786190510958769906e-01,5.490441351446719853e-01,4.653294734054358450e-01,-1.144172531715051733e+00
