sxe,sye,delta,ve,psi_e,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.968125870916992426e-04,2.590229851193726063e-04,-1.059724134393036366e-03,1.059724034544436311e+00,1.001059724034544463e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.394102756242941978e-03,8.420430835479398787e-03
2.536773706651729299e-07,-1.059751411958131939e-05,3.936251741833984852e-04,5.180459702387452126e-04,-2.118685049936175346e-03,1.059724034544436311e+00,1.002119448069088925e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.077927915238953080e-02,1.684657320208973741e-02
7.374039796559372917e-07,-3.178571205353364348e-05,5.904377903789281845e-04,7.770689553581178188e-04,-3.176882863044738770e-03,1.059724034544436311e+00,1.003179172103633388e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.615552314080630214e-02,2.527841763714738094e-02
1.430419843018171377e-06,-6.355773803079500794e-05,7.872503483667969704e-04,1.036091940477490425e-03,-4.234317224472761154e-03,1.059724034544436311e+00,1.004238896138177850e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.152282868389102446e-02,3.371595467156518477e-02
2.309111096110427752e-06,-1.059066853486001492e-04,9.840629063546657562e-04,1.295114867389202118e-03,-5.290988367050886154e-03,1.059724034544436311e+00,1.005298620172722313e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.688118975407946531e-02,4.215917482986314413e-02
3.351779014337807894e-06,-1.588256272953003645e-04,1.180875464342534542e-03,1.554137794300913811e-03,-6.346896290779113770e-03,1.059724034544436311e+00,1.006358344207266775e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.223060033385217321e-02,5.060806863017900531e-02
4.536731466942001134e-06,-2.223075862275436521e-04,1.377688022330403328e-03,1.813160721212625504e-03,-7.402040995657444000e-03,1.059724034544436311e+00,1.007418068241811238e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.757105441574123267e-02,5.906262658427893775e-02
5.839423465658910573e-06,-2.963455626741051674e-04,1.574500580318272114e-03,2.072183648124337196e-03,-8.456422016024589539e-03,1.059724034544436311e+00,1.008477792276355700e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.290254600233700533e-02,6.752283919756818520e-02
7.240085324156098068e-06,-3.809324989560991526e-04,1.771313138306140900e-03,2.331206575036048889e-03,-9.510039351880550385e-03,1.059724034544436311e+00,1.009537516310900163e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.822506910629487803e-02,7.598869696910171001e-02
8.715140211279504001e-06,-4.760613082908093929e-04,2.084520179778337479e-03,2.618895145133137703e-03,-1.056289300322532654e-02,1.059724034544436311e+00,1.010597240345444625e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.353861775034195886e-02,8.446019039159489983e-02
1.027153666655067354e-05,-5.817251512780785561e-04,2.397727221250534058e-03,2.906583715230226517e-03,-1.161453220993280411e-02,1.059724034544436311e+00,1.011656964379989088e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.884318596728382866e-02,9.293730995143420492e-02
1.188666647067293525e-05,-6.979125319048762321e-04,2.710934262722730637e-03,3.194272285327315331e-03,-1.266495604068040848e-02,1.059724034544436311e+00,1.012716688414533550e+00,1.000000000000000000e+01,0.000000000000000000e+00,6.413876780001120936e-02,1.014200461286878518e-01
1.353888728772290051e-05,-8.246117504313588142e-04,3.024141304194927216e-03,3.481960855424404144e-03,-1.371416449546813965e-02,1.059724034544436311e+00,1.013776412449078013e+00,1.000000000000000000e+01,0.000000000000000000e+00,6.942535730150667383e-02,1.099083893971165016e-01
1.520561454526614398e-05,-9.618112235330045223e-04,3.337348345667123795e-03,3.769649425521492958e-03,-1.476215757429599762e-02,1.059724034544436311e+00,1.014836136483622475e+00,1.000000000000000000e+01,0.000000000000000000e+00,7.470294853485130726e-02,1.184023302241839909e-01
1.686618452367838472e-05,-1.109499251469969749e-03,3.650555387139320374e-03,4.057337995618581772e-03,-1.580893620848655701e-02,1.059724034544436311e+00,1.015895860518166938e+00,1.000000000000000000e+01,0.000000000000000000e+00,7.997153557323138928e-02,1.269018590710679906e-01
1.849708496592938900e-05,-1.267664018087089062e-03,3.963762428611516953e-03,4.345026798546314240e-03,-1.685449853539466858e-02,1.059724034544436311e+00,1.016955584552711400e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.523111249994505534e-02,1.354069663926707745e-01
2.007767579925712198e-05,-1.436293823644518852e-03,4.276969470083713531e-03,4.632715135812759399e-03,-1.789884641766548157e-02,1.059724034544436311e+00,1.018015308587255863e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.048167340840890249e-02,1.439176426376298779e-01
2.158637835236731917e-05,-1.615376910194754601e-03,4.590176511555910110e-03,4.920403473079204559e-03,-1.894197799265384674e-02,1.059724034544436311e+00,1.019075032621800325e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.572321240216469240e-02,1.524338782483288801e-01
2.299971492902841419e-05,-1.804901403374969959e-03,4.903383553028106689e-03,5.208091810345649719e-03,-1.998389512300491333e-02,1.059724034544436311e+00,1.020134756656344788e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.009557235948858878e-01,1.609556636609080771e-01
2.429708547424525023e-05,-2.004855545237660408e-03,5.341117735952138901e-03,5.507641937583684921e-03,-2.102459594607353210e-02,1.059724034544436311e+00,1.021194480690889250e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.061792011103843414e-01,1.694829893052752501e-01
2.546839095884934068e-05,-2.215227577835321426e-03,5.778851918876171112e-03,5.807192064821720123e-03,-2.206359803676605225e-02,1.059724034544436311e+00,1.022254204725433713e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.113936390826168465e-01,1.780158456051164628e-01
2.649305315571837127e-05,-2.436000853776931763e-03,6.216586101800203323e-03,6.106742192059755325e-03,-2.310090139508247375e-02,1.059724034544436311e+00,1.023313928759978175e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.165990316556917428e-01,1.865542229779067196e-01
2.734860754571855068e-05,-2.667158376425504684e-03,6.654320284724235535e-03,6.406292319297790527e-03,-2.413650602102279663e-02,1.059724034544436311e+00,1.024373652794522638e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.217953729838754662e-01,1.950981118349208177e-01
2.801355731207877398e-05,-2.908683614805340767e-03,7.092054467648267746e-03,6.705842446535825729e-03,-2.517041005194187164e-02,1.059724034544436311e+00,1.025433376829067100e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.269826572315991553e-01,2.036475025812440609e-01
2.846833376679569483e-05,-3.160559572279453278e-03,7.529788650572299957e-03,7.005392573773860931e-03,-2.620261535048484802e-02,1.059724034544436311e+00,1.026493100863611563e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.321608785734652014e-01,2.122023856157830568e-01
2.868956835300195962e-05,-3.422769485041499138e-03,7.967523299157619476e-03,7.304942701011896133e-03,-2.723312005400657654e-02,1.059724034544436311e+00,1.027552824898156025e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.373300311942537433e-01,2.207627513312764578e-01
2.865677561203483492e-05,-3.695296356454491615e-03,8.405257947742938995e-03,7.604492828249931335e-03,-2.826192602515220642e-02,1.059724034544436311e+00,1.028612548932700488e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.424901092889292453e-01,2.293285901143058136e-01
2.834853148669935763e-05,-3.978123422712087631e-03,8.842992596328258514e-03,7.904043421149253845e-03,-2.928903326392173767e-02,1.059724034544436311e+00,1.029672272967244950e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.476411070626469924e-01,2.378998923453063408e-01
2.774438326014205813e-05,-4.271233454346656799e-03,9.280727244913578033e-03,8.203594014048576355e-03,-3.031443990767002106e-02,1.059724034544436311e+00,1.030731997001789413e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.527830187307596121e-01,2.464766483985777190e-01
2.682389640540350229e-05,-4.574609454721212387e-03,9.837800636887550354e-03,8.514073677361011505e-03,-3.133814781904220581e-02,1.059724034544436311e+00,1.031791721036333875e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.579158385188235703e-01,2.550588486422948886e-01
2.557619336585048586e-05,-4.888234660029411316e-03,1.039487402886152267e-02,8.824553340673446655e-03,-3.235968947410583496e-02,1.059724034544436311e+00,1.032851445070878338e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.630395606626056371e-01,2.636464834385188749e-01
2.398087417532224208e-05,-5.212087649852037430e-03,1.095194742083549500e-02,9.135033003985881805e-03,-3.337907046079635620e-02,1.059724034544436311e+00,1.033911169105422800e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.681541794080893826e-01,2.722395431432076962e-01
2.201756615249905735e-05,-5.546146538108587265e-03,1.150902081280946732e-02,9.445512667298316956e-03,-3.439628705382347107e-02,1.059724034544436311e+00,1.034970893139967263e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.732596890114816157e-01,2.808380181062269942e-01
1.966496165550779551e-05,-5.890389904379844666e-03,1.206609420478343964e-02,9.755992330610752106e-03,-3.541133925318717957e-02,1.059724034544436311e+00,1.036030617174511725e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.783560837392188514e-01,2.894418986713611086e-01
1.690368480922188610e-05,-6.244795396924018860e-03,1.262316759675741196e-02,1.006647199392318726e-02,-3.642422705888748169e-02,1.059724034544436311e+00,1.037090341209056188e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.834433578679737498e-01,2.980511751763237349e-01
1.371247617498738691e-05,-6.609341595321893692e-03,1.318024098873138428e-02,1.037695165723562241e-02,-3.743495047092437744e-02,1.059724034544436311e+00,1.038150065243600650e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.885215056846615556e-01,3.066658379527688605e-01
