px,py,pz,vx,vy,vz
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.000000000000000000e+00
5.004999999999999449e-01,5.004999999999999449e-01,4.989999999999999991e-01,5.030149603665765579e-01,4.979311645804495035e-01,-1.007083178208167951e+00
5.010030149603664773e-01,5.009979311645803568e-01,4.979929168217918090e-01,5.059937795547496675e-01,4.958806378889281663e-01,-1.014145113945276622e+00
5.015090087399212138e-01,5.014938118024693248e-01,4.969787717078465450e-01,5.089367980467056629e-01,4.938482890837234685e-01,-1.021185832030254037e+00
5.020179455379679689e-01,5.019876600915530451e-01,4.959575858758162870e-01,5.118443530284401133e-01,4.918339879641808188e-01,-1.028205357262965691e+00
5.025297898909963923e-01,5.024794940795171971e-01,4.949293805185533413e-01,5.147219392025403906e-01,4.898330332936729481e-01,-1.035206619316191512e+00
5.030445118301989371e-01,5.029693271128108378e-01,4.938941738992371766e-01,5.175704178405226008e-01,4.878448117186426347e-01,-1.042189963278486120e+00
5.035620822480394443e-01,5.034571719245294341e-01,4.928519839359586929e-01,5.203900196462648564e-01,4.858692661007457114e-01,-1.049155380925357761e+00
5.040824722676856551e-01,5.039430411906301588e-01,4.918028285550333223e-01,5.231809740782522589e-01,4.839063389528974746e-01,-1.056102865962957660e+00
5.046056532417638740e-01,5.044269475295830585e-01,4.907467256890703511e-01,5.259435081590084771e-01,4.819559728570150803e-01,-1.063032412118130487e+00
5.051315967499229176e-01,5.049089035024401095e-01,4.896836932769522144e-01,5.286778471934848733e-01,4.800181102851495130e-01,-1.069944013138390826e+00
5.056602745971163770e-01,5.053889216127253059e-01,4.886137492638138458e-01,5.313842147712253272e-01,4.780926944341379325e-01,-1.076837662791898964e+00
5.061916588118876570e-01,5.058670143071594127e-01,4.875369116010219717e-01,5.340628334837850266e-01,4.761796687478270229e-01,-1.083713355821112501e+00
5.067257216453714408e-01,5.063431939759072131e-01,4.864531982452008352e-01,5.367139215880657455e-01,4.742789762611270277e-01,-1.090571086034125114e+00
5.072624355669594909e-01,5.068174729521683908e-01,4.853626271591667263e-01,5.393376994493190857e-01,4.723905603754627869e-01,-1.097410848690118845e+00
5.078017732664088513e-01,5.072898635125439037e-01,4.842652163104765872e-01,5.419343833392682441e-01,4.705143642026665129e-01,-1.104232637636385128e+00
5.083437076497481222e-01,5.077603778767465492e-01,4.831609836728402163e-01,5.445041875872527193e-01,4.686503321151280210e-01,-1.111036448648094810e+00
5.088882118373353469e-01,5.082290282088616218e-01,4.820499472241921435e-01,5.470473255363782483e-01,4.667984071215269815e-01,-1.117822277041513601e+00
5.094352591628716898e-01,5.086958266159831155e-01,4.809321249471506521e-01,5.495640083526098785e-01,4.649585339085490765e-01,-1.124590117674624246e+00
5.099848231712242885e-01,5.091607851498917148e-01,4.798075348294760234e-01,5.520544474117523581e-01,4.631306560372405734e-01,-1.131339966378260398e+00
5.105368776186360869e-01,5.096239158059289176e-01,4.786761948630977592e-01,5.545188495306517806e-01,4.613147179115192897e-01,-1.138071819001121421e+00
5.110913964681667032e-01,5.100852305238404716e-01,4.775381230440966518e-01,5.569574222184162648e-01,4.595106635849818821e-01,-1.144785671886589196e+00
5.116483538903850992e-01,5.105447411874254326e-01,4.763933373722100684e-01,5.593703691453876248e-01,4.577184381919262024e-01,-1.151481521395225194e+00
5.122077242595305391e-01,5.110024596256174112e-01,4.752418558508148538e-01,5.617578937244621651e-01,4.559379863962093049e-01,-1.158159363427912814e+00
5.127694821532550185e-01,5.114583976120136155e-01,4.740836964873869630e-01,5.641201988728815619e-01,4.541692520938968580e-01,-1.164819194856991924e+00
5.133336023521278824e-01,5.119125668641074656e-01,4.729188772925299600e-01,5.664574851054147153e-01,4.524121812157556599e-01,-1.171461012571275884e+00
5.139000598372333029e-01,5.123649790453231878e-01,4.717474162799586979e-01,5.687699493453712840e-01,4.506667180290566677e-01,-1.178084813476030890e+00
5.144688297865787074e-01,5.128156457633522569e-01,4.705693314664826654e-01,5.710577899361045651e-01,4.489328081796945535e-01,-1.184690594492956439e+00
5.150398875765148654e-01,5.132645785715319597e-01,4.693846408719897223e-01,5.733212016321703741e-01,4.472103967830156623e-01,-1.191278353513839150e+00
5.156132087781469808e-01,5.137117889683149308e-01,4.681933625184758752e-01,5.755603789418977101e-01,4.454994299146873282e-01,-1.197848088445570891e+00
5.161887691570888892e-01,5.141572883982296061e-01,4.669955144300302896e-01,5.777755144586590452e-01,4.437998530001133202e-01,-1.204399797210129686e+00
5.167665446715475897e-01,5.146010882512297435e-01,4.657911146328201357e-01,5.799667979096493342e-01,4.421116116498133297e-01,-1.210933476790886365e+00
5.173465114694572042e-01,5.150431998628796082e-01,4.645801811560292260e-01,5.821344190206481084e-01,4.404346524340707059e-01,-1.217449127048571000e+00
5.179286458884778677e-01,5.154836345153136490e-01,4.633627320289806506e-01,5.842785658469621390e-01,4.387689206166968670e-01,-1.223946744995343394e+00
5.185129244543248417e-01,5.159224034359303213e-01,4.621387852839853316e-01,5.863994242987152772e-01,4.371143630178548345e-01,-1.230426329567011257e+00
5.190993238786235642e-01,5.163595177989481755e-01,4.609083589544183401e-01,5.884971793357097747e-01,4.354709262834601247e-01,-1.236887879713086225e+00
5.196878210579592983e-01,5.167949887252316632e-01,4.596714710747052401e-01,5.905720152070015327e-01,4.338385565874290362e-01,-1.243331394396765877e+00
5.202783930731662565e-01,5.172288272818190702e-01,4.584281396803084885e-01,5.926241137828041072e-01,4.322172002880033670e-01,-1.249756872118079176e+00
5.208710171869490591e-01,5.176610444821070356e-01,4.571783828081903978e-01,5.946536547959939689e-01,4.306068051792356632e-01,-1.256164312345023681e+00
5.214656708417449993e-01,5.180916512872862922e-01,4.559222184958453550e-01,5.966608184674775384e-01,4.290073180452965151e-01,-1.262553715035422464e+00
5.220623316602124309e-01,5.185206586053315858e-01,4.546596647808099356e-01,5.986457816907122531e-01,4.274186857347573310e-01,-1.268925079682588608e+00
5.226609774419030963e-01,5.189480772910662898e-01,4.533907397011273654e-01,6.006087211355186639e-01,4.258408561142138504e-01,-1.275278405792790393e+00
5.232615861630386389e-01,5.193739181471804800e-01,4.521154612953345864e-01,6.025498122945879276e-01,4.242737759211804849e-01,-1.281613693838907331e+00
5.238641359753332116e-01,5.197981919231016157e-01,4.508338476014956964e-01,6.044692278160209709e-01,4.227173932690453384e-01,-1.287930944305451630e+00
5.244686052031491963e-01,5.202209093163706610e-01,4.495459166571902365e-01,6.063671396528172997e-01,4.211716560359234363e-01,-1.294230156734877735e+00
5.250749723428019822e-01,5.206420809724066068e-01,4.482516865004553819e-01,6.082437195405333563e-01,4.196365121034279499e-01,-1.300511332113039931e+00
5.256832160623424732e-01,5.210617174845100230e-01,4.469511751683423184e-01,6.100996613725659934e-01,4.181122074991344140e-01,-1.306774377976648749e+00
5.262933157237150716e-01,5.214798296920091225e-01,4.456444007903656579e-01,6.119366089331518266e-01,4.165995303730724575e-01,-1.313019034629695936e+00
5.269052523326481774e-01,5.218964292223822188e-01,4.443313817557359435e-01,6.137546869819621165e-01,4.150984066357501501e-01,-1.319245309291145585e+00
5.275190070196301706e-01,5.223115276290180020e-01,4.430121364464447709e-01,6.155540198847077038e-01,4.136087621705993311e-01,-1.325453209182723358e+00
5.281345610395148382e-01,5.227251363911885607e-01,4.416866832372620677e-01,6.173347306599118456e-01,4.121305227744581634e-01,-1.331642742482582520e+00
5.287518957701747846e-01,5.231372669139630061e-01,4.403550404947794705e-01,6.190969400269703549e-01,4.106636153498311459e-01,-1.337813917370333172e+00
5.293709927102017154e-01,5.235479305293128105e-01,4.390172265774091587e-01,6.208407709391252638e-01,4.092079667113537877e-01,-1.343966742503871936e+00
5.299918334811408727e-01,5.239571384960242106e-01,4.376732598349052927e-01,6.225663430967393053e-01,4.077635043012166616e-01,-1.350101225111381753e+00
5.306143998242376369e-01,5.243649020003253725e-01,4.363231586097939263e-01,6.242737746205344607e-01,4.063301558307398365e-01,-1.356217374807953790e+00
5.312386735988581243e-01,5.247712321561560644e-01,4.349669412349859710e-01,6.259631846762482299e-01,4.049078494588727040e-01,-1.362315199777662356e+00
5.318646367835343503e-01,5.251761400056149665e-01,4.336046260352083292e-01,6.276346920426303377e-01,4.034965139108479537e-01,-1.368394708206001731e+00
5.324922714755769837e-01,5.255796365195257724e-01,4.322362313270023404e-01,6.292884136813731155e-01,4.020960776131982661e-01,-1.374455908756716305e+00
5.331215598892583563e-01,5.259817325971389845e-01,4.308617754182456072e-01,6.309244654547400133e-01,4.007064696776845292e-01,-1.380498810571149093e+00
