sxe,sye,delta,ve,psi_e,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
1.658831752138212323e-05,-8.798586204648017883e-04,3.282924182713031769e-03,3.754785517230629921e-03,-1.350198965519666672e-02,9.696818480363211812e-01,1.013575545872507533e+00,1.000000000000000000e+01,0.000000000000000000e+00,7.478300156032482993e-02,1.183520308205769922e-01
1.857803727034479380e-05,-1.014941139146685600e-03,3.585246391594409943e-03,4.039501305669546127e-03,-1.445893663913011551e-02,9.696818480363211812e-01,1.014545227720543785e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.006306353213851756e-02,1.268444359907161811e-01
2.058745121757965535e-05,-1.159601844847202301e-03,3.887568600475788116e-03,4.324217326939105988e-03,-1.541471108794212341e-02,9.696818480363211812e-01,1.015514909568580038e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.533488809172731782e-02,1.353419571476722760e-01
2.259868779219686985e-05,-1.313829445280134678e-03,4.189890809357166290e-03,4.608932882547378540e-03,-1.636931113898754120e-02,9.696818480363211812e-01,1.016484591416616290e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.059847028208521669e-02,1.438445863013721460e-01
2.459293318679556251e-05,-1.477612648159265518e-03,4.492213018238544464e-03,4.893648438155651093e-03,-1.732273958623409271e-02,9.696818480363211812e-01,1.017454273264652542e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.585380515395633405e-02,1.523523154569397797e-01
2.655233765835873783e-05,-1.650940044783055782e-03,4.794535227119922638e-03,5.178363993763923645e-03,-1.827499456703662872e-02,9.696818480363211812e-01,1.018423955112688795e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.011008877658396143e-01,1.608651366147036410e-01
2.845906601578462869e-05,-1.833800226449966431e-03,5.209631286561489105e-03,5.471861921250820160e-03,-1.922607608139514923e-02,9.696818480363211812e-01,1.019393636960725047e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.063397131839934617e-01,1.693830417702043289e-01
3.030387233593501151e-05,-2.026181900873780251e-03,5.624727346003055573e-03,5.765359848737716675e-03,-2.017554640769958496e-02,9.696818480363211812e-01,1.020363318808761299e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.115702764824403753e-01,1.779060229142020166e-01
3.206798646715469658e-05,-2.228069351986050606e-03,6.039823405444622040e-03,6.058857776224613190e-03,-2.112340554594993591e-02,9.696818480363211812e-01,1.021333000656797552e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.167925727429715982e-01,1.864340720326840284e-01
3.373360959812998772e-05,-2.439446747303009033e-03,6.454919464886188507e-03,6.352355703711509705e-03,-2.206965349614620209e-02,9.696818480363211812e-01,1.022302682504833804e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.220065970551516971e-01,1.949671811068723337e-01
3.528390880092047155e-05,-2.660298254340887070e-03,6.870015524327754974e-03,6.645853631198406219e-03,-2.301429025828838348e-02,9.696818480363211812e-01,1.023272364352870056e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.272123445163232391e-01,2.035053421132311524e-01
3.670016303658485413e-05,-2.890608040615916252e-03,7.285111583769321442e-03,6.939351558685302734e-03,-2.395731396973133087e-02,9.696818480363211812e-01,1.024242046200906309e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.324098102316113579e-01,2.120485470234744207e-01
3.796461533056572080e-05,-3.130360040813684464e-03,7.700207643210887909e-03,7.232849486172199249e-03,-2.489872649312019348e-02,9.696818480363211812e-01,1.025211728048942561e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.375989893139283604e-01,2.205967878045733965e-01
3.906048004864715040e-05,-3.379538422450423241e-03,8.115303702652454376e-03,7.526347413659095764e-03,-2.583852782845497131e-02,9.696818480363211812e-01,1.026181409896978813e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.427798768839783350e-01,2.291500564187642086e-01
3.996907980763353407e-05,-3.638127353042364120e-03,8.530399762094020844e-03,7.819845341145992279e-03,-2.677671797573566437e-02,9.696818480363211812e-01,1.027151091745015066e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.479524680702617723e-01,2.377083448235553786e-01
4.067366171511821449e-05,-3.906110767275094986e-03,8.945495821535587311e-03,8.113343268632888794e-03,-2.771329507231712341e-02,9.696818480363211812e-01,1.028120773593051318e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.531167580090800617e-01,2.462716449717354261e-01
4.115557749173603952e-05,-4.183472599834203720e-03,9.468620643019676208e-03,8.414925076067447662e-03,-2.864826098084449768e-02,9.696818480363211812e-01,1.029090455441087570e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.582727418445401268e-01,2.548399488113803901e-01
4.140764212934300303e-05,-4.470197018235921860e-03,9.991745464503765106e-03,8.716506883502006531e-03,-2.958119474351406097e-02,9.696818480363211812e-01,1.030060137289123823e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.634204147285590047e-01,2.634132482858614344e-01
4.141123645240440965e-05,-4.766263999044895172e-03,1.051487028598785400e-02,9.018088690936565399e-03,-3.051209822297096252e-02,9.696818480363211812e-01,1.031029819137160075e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.685597718208683704e-01,2.719915353338523967e-01
4.114872353966347873e-05,-5.071653053164482117e-03,1.103799510747194290e-02,9.319670498371124268e-03,-3.144096955657005310e-02,9.696818480363211812e-01,1.031999500985196327e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.736908082890190608e-01,2.805748018893374218e-01
4.060343053424730897e-05,-5.386343691498041153e-03,1.156111992895603180e-02,9.621252305805683136e-03,-3.236781060695648193e-02,9.696818480363211812e-01,1.032969182833232580e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.788135193083856544e-01,2.891630398816185110e-01
3.975871004513464868e-05,-5.710315890610218048e-03,1.208424475044012070e-02,9.922834113240242004e-03,-3.329261764883995056e-02,9.696818480363211812e-01,1.033938864681268832e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.839279000621710514e-01,2.977562412353230714e-01
3.859793287119828165e-05,-6.043549627065658569e-03,1.260736957192420959e-02,1.022441592067480087e-02,-3.421539440751075745e-02,9.696818480363211812e-01,1.034908546529305085e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.890339457414109137e-01,3.063543978704115212e-01
3.710258170031011105e-05,-6.386023946106433868e-03,1.313049439340829849e-02,1.052599772810935974e-02,-3.513613715767860413e-02,9.696818480363211812e-01,1.035878228377341337e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.941316515449782731e-01,3.149575017021850054e-01
3.525701686157844961e-05,-6.737718824297189713e-03,1.365361921489238739e-02,1.082757953554391861e-02,-3.605484589934349060e-02,9.696818480363211812e-01,1.036847910225377589e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.992210126795879721e-01,3.235655446412928349e-01
3.304562414996325970e-05,-7.098613772541284561e-03,1.417674403637647629e-02,1.112916134297847748e-02,-3.697152435779571533e-02,9.696818480363211812e-01,1.037817592073413842e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.043020243598011876e-01,3.321785185937402018e-01
3.044994627998676151e-05,-7.468688301742076874e-03,1.480280049145221710e-02,1.143809966742992401e-02,-3.788616880774497986e-02,9.696818480363211812e-01,1.038787273921450094e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.093746818080299832e-01,3.407964154608957297e-01
2.746203608694486320e-05,-7.847921922802925110e-03,1.542885694652795792e-02,1.174703799188137054e-02,-3.879838064312934875e-02,9.696818480363211812e-01,1.039756955769486346e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.144389802545417500e-01,3.494192271394990779e-01
2.406442763458471745e-05,-8.236290886998176575e-03,1.605491340160369873e-02,1.205597631633281708e-02,-3.970815986394882202e-02,9.696818480363211812e-01,1.040726637617522599e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.194949149374636754e-01,3.580469455216686581e-01
2.024158675340004265e-05,-8.633770048618316650e-03,1.668096892535686493e-02,1.236491464078426361e-02,-4.061550647020339966e-02,9.696818480363211812e-01,1.041696319465558851e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.245424811027872947e-01,3.666795624949091836e-01
1.597800655872561038e-05,-9.040335193276405334e-03,1.730702444911003113e-02,1.267385296523571014e-02,-4.152042046189308167e-02,9.696818480363211812e-01,1.042666001313595103e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.295816740043729043e-01,3.753170699421192746e-01
1.125629023590590805e-05,-9.455962106585502625e-03,1.793307997286319733e-02,1.298279128968715668e-02,-4.242290183901786804e-02,9.696818480363211812e-01,1.043635683161631356e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.346124889039540029e-01,3.839594597415991184e-01
6.060022315068636090e-06,-9.880625642836093903e-03,1.855913549661636353e-02,1.329172961413860321e-02,-4.332294687628746033e-02,9.696818480363211812e-01,1.044605365009667608e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.396349210711418154e-01,3.926067237670580745e-01
3.747177288460079581e-07,-1.031430158764123917e-02,1.918519102036952972e-02,1.360066793859004974e-02,-4.422055929899215698e-02,9.696818480363211812e-01,1.045575046857703860e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.446489657834297060e-01,4.012588538876225019e-01
-5.815991244162432849e-06,-1.075696479529142380e-02,1.981124654412269592e-02,1.390960626304149628e-02,-4.511573910713195801e-02,9.696818480363211812e-01,1.046544728705740113e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.496546183261975915e-01,4.099158419678430865e-01
-1.252749461855273694e-05,-1.120859105139970779e-02,2.043730206787586212e-02,1.421854458749294281e-02,-4.600848257541656494e-02,9.696818480363211812e-01,1.047514410553776365e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.546518739927164376e-01,4.185776798677027233e-01
-1.977516149054281414e-05,-1.166915521025657654e-02,2.116088569164276123e-02,1.453407946974039078e-02,-4.689879342913627625e-02,9.696818480363211812e-01,1.048484092401812617e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.596407280841526166e-01,4.272443594426241775e-01
-2.756765752565115690e-05,-1.213863305747509003e-02,2.188446931540966034e-02,1.484961435198783875e-02,-4.778629168868064880e-02,9.696818480363211812e-01,1.049453774249848870e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.646211759095724037e-01,4.359158725434775228e-01
-3.592125722207129002e-05,-1.261699665337800980e-02,2.260805293917655945e-02,1.516514923423528671e-02,-4.867097362875938416e-02,9.696818480363211812e-01,1.050423456097885122e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.695932127859462790e-01,4.445922110165880792e-01
-4.485029421630315483e-05,-1.310421712696552277e-02,2.333163656294345856e-02,1.548068411648273468e-02,-4.955284297466278076e-02,9.696818480363211812e-01,1.051393137945921374e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.745568340381534522e-01,4.532733667037439074e-01
-5.437003710540011525e-05,-1.360026653856039047e-02,2.405522018671035767e-02,1.579621806740760803e-02,-5.043189600110054016e-02,9.696818480363211812e-01,1.052362819793957627e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.795120349989861364e-01,4.619593314422034691e-01
-6.449571810662746429e-05,-1.410511508584022522e-02,2.477880381047725677e-02,1.611175201833248138e-02,-5.130813643336296082e-02,9.696818480363211812e-01,1.053332501641993879e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.844588110091540445e-01,4.706500970647034543e-01
-7.524255488533526659e-05,-1.461873482912778854e-02,2.550238743424415588e-02,1.642728596925735474e-02,-5.218156054615974426e-02,9.696818480363211812e-01,1.054302183490030131e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.893971574172887196e-01,4.793456553994662750e-01
-8.662476466270163655e-05,-1.514109782874584198e-02,2.622597105801105499e-02,1.674281992018222809e-02,-5.305217206478118896e-02,9.696818480363211812e-01,1.055271865338066384e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.943270695799479197e-01,4.880459982702079480e-01
-9.865750325843691826e-05,-1.567217521369457245e-02,2.694955468177795410e-02,1.705835387110710144e-02,-5.391996726393699646e-02,9.696818480363211812e-01,1.056241547186102636e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.992485428616199483e-01,4.967511174961455334e-01
-1.113539910875260830e-04,-1.621193811297416687e-02,2.767313830554485321e-02,1.737388782203197479e-02,-5.478494614362716675e-02,9.696818480363211812e-01,1.057211229034138888e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.041615726347280391e-01,5.054610048920050724e-01
-1.247293257620185614e-04,-1.676035672426223755e-02,2.848857268691062927e-02,1.769524067640304565e-02,-5.564710870385169983e-02,9.696818480363211812e-01,1.058180910882175141e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.090661542796347971e-01,5.141756522680291930e-01
-1.387928641634061933e-04,-1.731740310788154602e-02,2.930400706827640533e-02,1.801659353077411652e-02,-5.650609731674194336e-02,9.696818480363211812e-01,1.059150592730211393e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.139622831846463624e-01,5.228950514299847141e-01
-1.535577175673097372e-04,-1.788304559886455536e-02,3.011944144964218140e-02,1.833794638514518738e-02,-5.736191198229789734e-02,9.696818480363211812e-01,1.060120274578247646e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.188499547460169059e-01,5.316191941791704734e-01
-1.690379576757550240e-04,-1.845725253224372864e-02,3.093487583100795746e-02,1.865929923951625824e-02,-5.821455270051956177e-02,9.696818480363211812e-01,1.061089956426283898e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.237291643679528486e-01,5.403480723124248764e-01
-1.852476125350221992e-04,-1.903999038040637970e-02,3.175031021237373352e-02,1.898065209388732910e-02,-5.906401947140693665e-02,9.696818480363211812e-01,1.062059638274320150e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.285999074626172467e-01,5.490816776221340012e-01
-2.022006810875609517e-04,-1.963122747838497162e-02,3.256574273109436035e-02,1.930200494825839996e-02,-5.991031229496002197e-02,9.696818480363211812e-01,1.063029320122356403e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.334621794501340664e-01,5.578200018962388151e-01
-2.199101727455854416e-04,-2.023093216121196747e-02,3.338117524981498718e-02,1.962335780262947083e-02,-6.075342744588851929e-02,9.696818480363211812e-01,1.063999001970392655e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.383159757585925687e-01,5.665630369182431680e-01
-2.383900136919692159e-04,-2.083907090127468109e-02,3.419660776853561401e-02,1.994471065700054169e-02,-6.159336864948272705e-02,9.696818480363211812e-01,1.064968683818428907e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.431612918240514731e-01,5.753107744672215640e-01
-2.576521947048604488e-04,-2.145561203360557556e-02,3.501204028725624084e-02,2.026606351137161255e-02,-6.243013218045234680e-02,9.696818480363211812e-01,1.065938365666465160e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.479981230905433431e-01,5.840632063178267108e-01
-2.777115441858768463e-04,-2.208052203059196472e-02,3.582747280597686768e-02,2.058741636574268341e-02,-6.326372176408767700e-02,9.696818480363211812e-01,1.066908047514501412e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.528264650100789157e-01,5.928203242402972917e-01
-2.985819010064005852e-04,-2.271376922726631165e-02,3.672884404659271240e-02,2.091379463672637939e-02,-6.409413367509841919e-02,9.696818480363211812e-01,1.067877729362537664e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.576463130426512094e-01,6.015821200004659586e-01
-3.202694351784884930e-04,-2.335532195866107941e-02,3.763021528720855713e-02,2.124017290771007538e-02,-6.492103636264801025e-02,9.696818480363211812e-01,1.068847411210573917e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.624576626562400206e-01,6.103485853597666599e-01
-3.427869814913719893e-04,-2.400514297187328339e-02,3.853158652782440186e-02,2.156655117869377136e-02,-6.574442237615585327e-02,9.696818480363211812e-01,1.069817093058610169e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.672605093268159759e-01,6.191197120752427452e-01
-3.661482478491961956e-04,-2.466319873929023743e-02,3.943295776844024658e-02,2.189292944967746735e-02,-6.656429916620254517e-02,9.696818480363211812e-01,1.070786774906646421e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.720548485383449178e-01,6.278954918995544032e-01
-3.903660108335316181e-04,-2.532945200800895691e-02,4.033432900905609131e-02,2.221930772066116333e-02,-6.738065928220748901e-02,9.696818480363211812e-01,1.071756456754682674e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.768406757827920672e-01,6.366759165809867671e-01
-4.154501366429030895e-04,-2.600386552512645721e-02,4.123570024967193604e-02,2.254568599164485931e-02,-6.819351017475128174e-02,9.696818480363211812e-01,1.072726138602718926e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.816179865601262988e-01,6.454609778634574635e-01
-4.414152062963694334e-04,-2.668640576303005219e-02,4.213707149028778076e-02,2.287206426262855530e-02,-6.900284439325332642e-02,9.696818480363211812e-01,1.073695820450755178e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.863867763783244702e-01,6.542506674865243843e-01
-4.682729195337742567e-04,-2.737703546881675720e-02,4.303844273090362549e-02,2.319844253361225128e-02,-6.980866193771362305e-02,9.696818480363211812e-01,1.074665502298791431e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.911470407533754190e-01,6.630449771853933472e-01
-4.960349178873002529e-04,-2.807571925222873688e-02,4.393981397151947021e-02,2.352482080459594727e-02,-7.061097025871276855e-02,9.696818480363211812e-01,1.075635184146827683e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.958987752092843482e-01,6.718438986909262001e-01
-5.247119115665555000e-04,-2.878242172300815582e-02,4.484118521213531494e-02,2.385119907557964325e-02,-7.140976190567016602e-02,9.696818480363211812e-01,1.076604865994863935e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.006419752780771004e-01,6.806474237296481489e-01
-5.543163861148059368e-04,-2.949710562825202942e-02,4.582237824797630310e-02,2.418179437518119812e-02,-7.220503687858581543e-02,9.696818480363211812e-01,1.077574547842900188e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.053766364998040994e-01,6.894555440237559729e-01
-5.848580040037631989e-04,-3.021973557770252228e-02,4.680357128381729126e-02,2.451238967478275299e-02,-7.299648225307464600e-02,9.696818480363211812e-01,1.078544229690936440e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.101027544225447907e-01,6.982682512911255746e-01
-6.163454381749033928e-04,-3.095027245581150055e-02,4.778476431965827942e-02,2.484298497438430786e-02,-7.378409802913665771e-02,9.696818480363211812e-01,1.079513911538972692e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.148203246024117496e-01,7.070855372453197507e-01
-6.487901555374264717e-04,-3.168867900967597961e-02,4.876595735549926758e-02,2.517358027398586273e-02,-7.456788420677185059e-02,9.696818480363211812e-01,1.080483593387008945e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.195293426035547890e-01,7.159073935955960755e-01
-6.822036230005323887e-04,-3.243491426110267639e-02,4.974715039134025574e-02,2.550417557358741760e-02,-7.534784823656082153e-02,9.696818480363211812e-01,1.081453275235045197e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.242298039981652336e-01,7.247338120469146716e-01
-7.165963179431855679e-04,-3.318893909454345703e-02,5.072834342718124390e-02,2.583477087318897247e-02,-7.612397521734237671e-02,9.696818480363211812e-01,1.082422957083081450e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.289217043664800277e-01,7.335647842999458712e-01
-7.519786013290286064e-04,-3.395071253180503845e-02,5.170953646302223206e-02,2.616536617279052734e-02,-7.689627259969711304e-02,9.696818480363211812e-01,1.083392638931117702e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.336050392967858991e-01,7.424003020510783202e-01
-7.883628131821751595e-04,-3.472019731998443604e-02,5.269072949886322021e-02,2.649596147239208221e-02,-7.766474038362503052e-02,9.696818480363211812e-01,1.084362320779153954e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.382798043854234660e-01,7.512403569924265279e-01
-8.257582667283713818e-04,-3.549735620617866516e-02,5.367192253470420837e-02,2.682655677199363708e-02,-7.842937856912612915e-02,9.696818480363211812e-01,1.085332002627190207e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.429459952367915121e-01,7.600849408118387496e-01
-8.641753229312598705e-04,-3.628214821219444275e-02,5.465311557054519653e-02,2.715715207159519196e-02,-7.919017970561981201e-02,9.696818480363211812e-01,1.086301684475226459e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.476036074633509276e-01,7.689340451929048692e-01
-9.036242263391613960e-04,-3.707453235983848572e-02,5.570785328745841980e-02,2.749114669859409332e-02,-7.994715124368667603e-02,9.696818480363211812e-01,1.087271366323262711e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.522526366856290392e-01,7.777876618149641708e-01
-9.441123111173510551e-04,-3.787447139620780945e-02,5.676259100437164307e-02,2.782514132559299469e-02,-8.070000261068344116e-02,9.696818480363211812e-01,1.088241048171298964e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.568930785322235510e-01,7.866457823531129989e-01
-9.856488322839140892e-04,-3.868192434310913086e-02,5.781732872128486633e-02,2.815913595259189606e-02,-8.144873380661010742e-02,9.696818480363211812e-01,1.089210730019335216e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.615249286398067086e-01,7.955083984782129747e-01
-1.028242986649274826e-03,-3.949684649705886841e-02,5.887206643819808960e-02,2.849313057959079742e-02,-8.219333738088607788e-02,9.696818480363211812e-01,1.090180411867371468e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.661481826531295170e-01,8.043755018568984339e-01
-1.071904902346432209e-03,-4.031919687986373901e-02,5.992680415511131287e-02,2.882712520658969879e-02,-8.293382078409194946e-02,9.696818480363211812e-01,1.091150093715407721e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.707628362250256826e-01,8.132470841515844207e-01
-1.116644591093063354e-03,-4.114893451333045959e-02,6.098154187202453613e-02,2.916111983358860016e-02,-8.367018401622772217e-02,9.696818480363211812e-01,1.092119775563443973e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.753688850164157764e-01,8.221231370204745703e-01
-1.162469270639121532e-03,-4.198601469397544861e-02,6.203627958893775940e-02,2.949511446058750153e-02,-8.440241962671279907e-02,9.696818480363211812e-01,1.093089457411480225e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.799663246963112306e-01,8.310036521175689916e-01
-1.209389767609536648e-03,-4.283039644360542297e-02,6.309101730585098267e-02,2.982910908758640289e-02,-8.513052761554718018e-02,9.696818480363211812e-01,1.094059139259516478e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.845551509418186131e-01,8.398886210926720386e-01
-1.257414231076836586e-03,-4.368203878402709961e-02,6.414575129747390747e-02,3.016310371458530426e-02,-8.585451543331146240e-02,9.696818480363211812e-01,1.095028821107552730e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.891353594381434022e-01,8.487780355913999708e-01
-1.306552556343376637e-03,-4.454089701175689697e-02,6.520048528909683228e-02,3.049709834158420563e-02,-8.657437562942504883e-02,9.696818480363211812e-01,1.095998502955588982e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.937069458785943166e-01,8.576718872551891693e-01
-1.356811728328466415e-03,-4.540693014860153198e-02,6.632234156131744385e-02,3.083366341888904572e-02,-8.729010820388793945e-02,9.696818480363211812e-01,1.096968184803625235e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.982699059645872008e-01,8.665701677213036858e-01
-1.408199546858668327e-03,-4.628009721636772156e-02,6.744419783353805542e-02,3.117022849619388580e-02,-8.800144493579864502e-02,9.696818480363211812e-01,1.097937866651661487e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.028242354056490226e-01,8.754728686228434587e-01
-1.460724044591188431e-03,-4.716034978628158569e-02,6.856605410575866699e-02,3.150679543614387512e-02,-8.870839327573776245e-02,9.696818480363211812e-01,1.098907548499697739e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.073699299194222023e-01,8.843799815887517513e-01
