# px,py,theta,vx,vy,theta_dot
-1.200852259623717888e+00,6.744470375847434473e-01,-6.829922233876746518e-02,1.205475413794817457e-02,1.365221261823153405e-02,6.757303306034608825e-01
-1.200840204869579875e+00,6.744606897973617343e-01,-6.762349200816400452e-02,1.272239048540835422e-02,1.360552583960204960e-02,7.379995527721562310e-01
-1.200827482479094543e+00,6.744742953232013560e-01,-6.688549245539185395e-02,1.338343157777097461e-02,1.355928797481248567e-02,8.002687749408515794e-01
-1.200814099047516681e+00,6.744878546111762185e-01,-6.608522368045099959e-02,1.403726931098099248e-02,1.351353530003755396e-02,8.625379971095469278e-01
-1.200800061778205752e+00,6.745013681464762101e-01,-6.522268568334145533e-02,1.468329549431132350e-02,1.346830274554241917e-02,9.248072192782422762e-01
-1.200785378482711385e+00,6.745148364492217219e-01,-6.429787846406320728e-02,1.532090184492063308e-02,1.342362378199903061e-02,9.870764414469376247e-01
-1.200770057580866412e+00,6.745282600730037048e-01,-6.331080202261626932e-02,1.594947998286566637e-02,1.337953030677534703e-02,1.049345663615632862e+00
-1.200754108100883455e+00,6.745416396033104833e-01,-6.226145635900063452e-02,1.656842142660355094e-02,1.333605253019631669e-02,1.111614885784328211e+00
-1.200737539679456845e+00,6.745549756558406607e-01,-6.114984147321630981e-02,1.717711758901949159e-02,1.329321886177564464e-02,1.173884107953023559e+00
-1.200720362561867871e+00,6.745682688747024480e-01,-5.997595736526328825e-02,1.777495977401533436e-02,1.325105579641765348e-02,1.236153330121718907e+00
-1.200702587602093807e+00,6.745815199304988630e-01,-5.873980403514156984e-02,1.836133917369443466e-02,1.320958780058875161e-02,1.298422552290414256e+00
-1.200684226262920040e+00,6.745947295182994630e-01,-5.744138148285115458e-02,1.893564686617832393e-02,1.316883719845830629e-02,1.360691774459109604e+00
-1.200665290616053760e+00,6.746078983554979480e-01,-5.608068970839204248e-02,1.949727381409064111e-02,1.312882405800897684e-02,1.422960996627804953e+00
-1.200645793342239642e+00,6.746210271795559654e-01,-5.465772871176424047e-02,2.004561086374383877e-02,1.308956607711687752e-02,1.485230218796500301e+00
-1.200625747731375981e+00,6.746341167456331167e-01,-5.317249849296774161e-02,2.058004874506416323e-02,1.305107846960221890e-02,1.547499440965195650e+00
-1.200605167682630814e+00,6.746471678241027226e-01,-5.162499905200254591e-02,2.109997807229042899e-02,1.301337385125141480e-02,1.609768663133890998e+00
-1.200584067704558500e+00,6.746601811979540120e-01,-5.001523038886865336e-02,2.160478934548210050e-02,1.297646212581198173e-02,1.672037885302586346e+00
-1.200562462915212958e+00,6.746731576600798475e-01,-4.834319250356606396e-02,2.209387295287224343e-02,1.294035037096190680e-02,1.734307107471281695e+00
-1.200540369042260025e+00,6.746860980104507632e-01,-4.660888539609478465e-02,2.256661917410084095e-02,1.290504272425550131e-02,1.796576329639977043e+00
-1.200517802423086033e+00,6.746990030531749838e-01,-4.481230906645480849e-02,2.302241818436406504e-02,1.287054026904820882e-02,1.858845551808672392e+00
-1.200494780004901729e+00,6.747118735934439782e-01,-4.295346351464613549e-02,2.346066005951503650e-02,1.283684092040316554e-02,1.921114773977367740e+00
-1.200471319344842192e+00,6.747247104343643276e-01,-4.103234874066876564e-02,2.388073478215159418e-02,1.280393931098274506e-02,1.983383996146063089e+00
-1.200447438610060091e+00,6.747375143736753511e-01,-3.904896474452269894e-02,2.428203224872668362e-02,1.277182667692879428e-02,2.045653218314758437e+00
-1.200423156577811401e+00,6.747502862003522672e-01,-3.700331152620794234e-02,2.466394227771684725e-02,1.274049074373564266e-02,2.107922440483453563e+00
-1.200398492635533776e+00,6.747630266910960017e-01,-3.489538908572448889e-02,2.502585461888442303e-02,1.270991561212048496e-02,2.170191662652148690e+00
-1.200373466780914944e+00,6.747757366067080875e-01,-3.272519742307233859e-02,2.536715896366892320e-02,1.268008164389618393e-02,2.232460884820843816e+00
-1.200348099621951325e+00,6.747884166883519885e-01,-3.049273653825149491e-02,2.568724495674315836e-02,1.265096534785204417e-02,2.294730106989538942e+00
-1.200322412376994663e+00,6.748010676536998487e-01,-2.819800643126195439e-02,2.598550220876960637e-02,1.262253926564860587e-02,2.356999329158234069e+00
-1.200296426874785993e+00,6.748136901929654430e-01,-2.584100710210372048e-02,2.626132031039249415e-02,1.259477185773305238e-02,2.419268551326929195e+00
-1.200270165554475632e+00,6.748262849648232198e-01,-2.342173855077678973e-02,2.651408884750108483e-02,1.256762738928233862e-02,2.481537773495624322e+00
-1.200243651465628059e+00,6.748388525922125458e-01,-2.094020077728116561e-02,2.674319741779960027e-02,1.254106581618170263e-02,2.500000000000000000e+00
-1.200216908268210370e+00,6.748513936580287087e-01,-1.844020077728116686e-02,2.694803564871918120e-02,1.251504267104682627e-02,2.500000000000000000e+00
-1.200189960232561637e+00,6.748639087006997883e-01,-1.594020077728116810e-02,2.712842169785283433e-02,1.248950105651281534e-02,2.500000000000000000e+00
-1.200162831810863695e+00,6.748763982017562668e-01,-1.344020077728116762e-02,2.728435443778834055e-02,1.246437984068409638e-02,2.500000000000000000e+00
-1.200135547456425922e+00,6.748888625815969711e-01,-1.094020077728116713e-02,2.741583289394658451e-02,1.243961788903761266e-02,2.500000000000000000e+00
-1.200108131623532026e+00,6.749013021994859640e-01,-8.440200777281166647e-03,2.752285624458764360e-02,1.241515406480490392e-02,2.500000000000000000e+00
-1.200080608767287504e+00,6.749137173535507683e-01,-5.940200777281166161e-03,2.760542382081592264e-02,1.239092722935421220e-02,2.500000000000000000e+00
-1.200053003343466651e+00,6.749261082807801460e-01,-3.440200777281166109e-03,2.766353510658433809e-02,1.236687624257260323e-02,2.500000000000000000e+00
-1.200025339808360014e+00,6.749384751570227658e-01,-9.402007772811660571e-04,2.769718973869754464e-02,1.234293996324808962e-02,2.500000000000000000e+00
-1.199997642618621407e+00,6.749508180969859827e-01,1.559799222718833995e-03,2.770638750681420071e-02,1.231905724945176264e-02,2.500000000000000000e+00
-1.199969936231114698e+00,6.749631371542353930e-01,4.059799222718834047e-03,2.769112835344828688e-02,1.229516695891992757e-02,2.500000000000000000e+00
-1.199942245102761262e+00,6.749754323211942797e-01,6.559799222718834533e-03,2.765141237396945978e-02,1.227120794943624416e-02,2.500000000000000000e+00
-1.199914593690387221e+00,6.749877035291437233e-01,9.059799222718835018e-03,2.758723981660246224e-02,1.224711907921386886e-02,2.500000000000000000e+00
-1.199887006450570670e+00,6.749999506482229350e-01,1.155979922271883550e-02,2.749861108242556904e-02,1.222283920727758322e-02,2.500000000000000000e+00
-1.199859507839488248e+00,6.750121734874302559e-01,1.405979922271883599e-02,2.738552672536808189e-02,1.219830719384593087e-02,2.500000000000000000e+00
-1.199832122312762817e+00,6.750243717946241562e-01,1.655979922271883648e-02,2.724798745220686352e-02,1.217346190071333899e-02,2.500000000000000000e+00
-1.199804874325310688e+00,6.750365452565249003e-01,1.905979922271883523e-02,2.708599412256192454e-02,1.214824219163223272e-02,2.500000000000000000e+00
-1.199777788331188200e+00,6.750486934987165455e-01,2.155979922271883398e-02,2.689954774889104575e-02,1.212258693269513063e-02,2.500000000000000000e+00
-1.199750888783439384e+00,6.750608160856492734e-01,2.405979922271883273e-02,2.668864949648345683e-02,1.209643499271674354e-02,2.500000000000000000e+00
-1.199724200133942986e+00,6.750729125206419434e-01,2.655979922271883148e-02,2.645330068345254707e-02,1.206972524361603349e-02,2.500000000000000000e+00
-1.199697746833259471e+00,6.750849822458855343e-01,2.905979922271883023e-02,2.619310206248469386e-02,1.205748041026074961e-02,2.437307715415954590e+00
-1.199671553731197049e+00,6.750970397262957556e-01,3.149710693813478207e-02,2.590841826722675018e-02,1.204455447353043954e-02,2.374615430831909180e+00
-1.199645645312929831e+00,6.751090842807693226e-01,3.387172236896669048e-02,2.559986502195741795e-02,1.203090558583426971e-02,2.311923146247863770e+00
-1.199620045447907790e+00,6.751211151863552029e-01,3.618364551521455197e-02,2.526805805692169601e-02,1.201649639316249019e-02,2.249230861663818359e+00
-1.199594777389850764e+00,6.751331316827483553e-01,3.843287637687837349e-02,2.491361309062915808e-02,1.200129391927527017e-02,2.186538577079772949e+00
-1.199569863776760226e+00,6.751451329766676723e-01,4.061941495395814811e-02,2.453714581352507695e-02,1.198526944985400279e-02,2.123846292495727539e+00
-1.199545326630946596e+00,6.751571182461175713e-01,4.274326124645387581e-02,2.413927187299817062e-02,1.196839841662336590e-02,2.061154007911682129e+00
-1.199521187359073648e+00,6.751690866445342332e-01,4.480441525436555661e-02,2.372060685968872817e-02,1.195066028145190182e-02,1.998461723327636719e+00
-1.199497466752214025e+00,6.751810373048157121e-01,4.680287697769319050e-02,2.328176629506078718e-02,1.193203842043818498e-02,1.935769438743591309e+00
-1.199474184985918956e+00,6.751929693432361379e-01,4.873864641643678441e-02,2.282336562020207890e-02,1.191252000798922323e-02,1.873077154159545898e+00
-1.199451361620298862e+00,6.752048818632441218e-01,5.061172357059633142e-02,2.234602018581541283e-02,1.189209590089709487e-02,1.810384869575500488e+00
-1.199429015600113058e+00,6.752167739591450335e-01,5.242210844017183152e-02,2.185034524336513725e-02,1.187076052241934493e-02,1.747692584991455078e+00
-1.199407165254869678e+00,6.752286447196674812e-01,5.416980102516328471e-02,2.133695593734236812e-02,1.184851174636819375e-02,1.685000300407409668e+00
-1.199385828298932255e+00,6.752404932314138852e-01,5.585480132557069100e-02,2.080646729861259855e-02,1.182535078121301625e-02,1.622308015823364258e+00
-1.199365021831633626e+00,6.752523185821951435e-01,5.747710934139405731e-02,2.025949423880933284e-02,1.180128205420020657e-02,1.559615731239318848e+00
-1.199344762337394732e+00,6.752641198642493903e-01,5.903672507263337671e-02,1.969665154573741611e-02,1.177631309549396696e-02,1.496923446655273438e+00
-1.199325065685848957e+00,6.752758961773448476e-01,6.053364851928864920e-02,1.911855387974967235e-02,1.175045442234118678e-02,1.434231162071228027e+00
-1.199305947131969141e+00,6.752876466317672133e-01,6.196787968135987479e-02,1.852581577106050814e-02,1.172371942326311950e-02,1.371538877487182617e+00
-1.199287421316198143e+00,6.752993703511904755e-01,6.333941855884706040e-02,1.791905161796014320e-02,1.169612424227618394e-02,1.308846592903137207e+00
-1.199269502264580289e+00,6.753110664754327086e-01,6.464826515175019217e-02,1.729887568589312530e-02,1.166768766314377551e-02,1.246154308319091797e+00
-1.199252203388894378e+00,6.753227341630958502e-01,6.589441946006928397e-02,1.666590210736480782e-02,1.163843099366062249e-02,1.183462023735046387e+00
-1.199235537486786907e+00,6.753343725940894604e-01,6.707788148380433579e-02,1.602074488263944413e-02,1.160837794997087585e-02,1.120769739151000977e+00
-1.199219516741904190e+00,6.753459809720394613e-01,6.819865122295533377e-02,1.536401788119363086e-02,1.157755454092072867e-02,1.058077454566955566e+00
-1.199204152724022920e+00,6.753575585265804149e-01,6.925672867752229178e-02,1.469633484388876629e-02,1.154598895244606307e-02,9.953851699829101562e-01
-1.199189456389178954e+00,6.753691045155328920e-01,7.025211384750519594e-02,1.401830938582628028e-02,1.151371143199529483e-02,9.326928853988647461e-01
-1.199175438079793210e+00,6.753806182269649350e-01,7.118480673290406013e-02,1.333055499984932279e-02,1.148075417298729389e-02,8.700006008148193359e-01
-1.199162107524793353e+00,6.753920989811379449e-01,7.205480733371888435e-02,1.263368506065469521e-02,1.144715119930396485e-02,8.073083162307739258e-01
-1.199149473839732805e+00,6.754035461323372180e-01,7.286211564994965473e-02,1.192831282947875646e-02,1.141293824981680534e-02,7.446160316467285156e-01
-1.199137545526903326e+00,6.754149590705870176e-01,7.360673168159638513e-02,1.121505145932107962e-02,1.137815266294652482e-02,6.819237470626831055e-01
-1.199126330475444036e+00,6.754263372232499618e-01,7.428865542865906169e-02,1.049451400066965870e-02,1.134283326125453545e-02,6.192314624786376953e-01
-1.199115835961443333e+00,6.754376800565111694e-01,7.490788689113769827e-02,9.767313407691435856e-03,1.130702023606495153e-02,5.565391778945922852e-01
-1.199106068648035706e+00,6.754489870767472759e-01,7.546442606903229489e-02,9.034062544851988868e-03,1.127075503211548597e-02,4.938468933105468750e-01
-1.199097034585490773e+00,6.754602578317794315e-01,7.595827296234283765e-02,8.295374193928176793e-03,1.123408023223547957e-02,4.311546087265014648e-01
-1.199088739211296772e+00,6.754714919120116123e-01,7.638942757106934045e-02,7.551861061377593970e-03,1.119703944204909589e-02,3.684623241424560547e-01
-1.199081187350235389e+00,6.754826889514536914e-01,7.675788989521180328e-02,6.804135786028672056e-03,1.115967717470159673e-02,3.057700395584106445e-01
-1.199074383214449258e+00,6.754938486286283794e-01,7.706365993477021226e-02,6.052810947055278432e-03,1.112203873560640814e-02,2.430777549743652344e-01
-1.199068330403502136e+00,6.755049706673640353e-01,7.730673768974458127e-02,5.298499072199682781e-03,1.108417010721065264e-02,1.803854703903198242e-01
-1.199063031904429977e+00,6.755160548374712359e-01,7.748712316013489643e-02,4.541812646207761886e-03,1.104611783377662179e-02,1.176931858062744279e-01
-1.199058490091783780e+00,6.755271009553049932e-01,7.760481634594117162e-02,3.783364119440315275e-03,1.100792890617664083e-02,5.500090122222903166e-02
-1.199054706727664232e+00,6.755381088842111748e-01,7.765981724716340684e-02,3.023765916624383474e-03,1.096965064669865389e-02,-7.691383361816364617e-03
-1.199051682961747689e+00,6.755490785348579053e-01,7.765212586380158821e-02,2.263630445708449731e-03,1.093133059385981848e-02,-7.038366794586176090e-02
-1.199049419331301936e+00,6.755600098654517272e-01,7.758174219585572962e-02,1.503570106785427369e-03,1.089301638722536304e-02,-1.330759525299071711e-01
-1.199047915761195071e+00,6.755709028818389639e-01,7.744866624332581717e-02,7.441973010473178695e-04,1.085475565222988881e-02,-1.957682371139525812e-01
-1.199047171563893954e+00,6.755817576374911759e-01,7.725289800621186476e-02,-1.387556026455913707e-05,1.081659588499834027e-02,-2.584605216979979914e-01
-1.199047185439454211e+00,6.755925742333761530e-01,7.699443748451387237e-02,-7.700360469498694323e-04,1.077858433716382368e-02,-3.211528062820434015e-01
-1.199047955475501137e+00,6.756033528177133318e-01,7.667328467823182614e-02,-1.523671701016208069e-03,1.074076790067949282e-02,-3.838450908660888117e-01
-1.199049479147202169e+00,6.756140935856139729e-01,7.628943958736573994e-02,-2.274170027958790068e-03,1.070319299262174895e-02,-4.465373754501342218e-01
-1.199051753317230018e+00,6.756247967786065400e-01,7.584290221191559989e-02,-3.020918488189003586e-03,1.066590543998206971e-02,-5.092296600341795765e-01
-1.199054774235718268e+00,6.756354626840465061e-01,7.533367255188141987e-02,-3.763304488647937519e-03,1.062895036444480058e-02,-5.719219446182249866e-01
-1.199058537540206970e+00,6.756460916344109169e-01,7.476175060726319987e-02,-4.500715374641011540e-03,1.059237206714837634e-02,-6.346142292022703968e-01
-1.199063038255581581e+00,6.756566840064780477e-01,7.412713637806092604e-02,-5.232538421929837542e-03,1.055621391342751597e-02,-6.973065137863158069e-01
-1.199068270794003466e+00,6.756672402203914851e-01,7.342982986427461223e-02,-5.958160829117450583e-03,1.052051821753402332e-02,-7.599987983703612171e-01
-1.199074228954832622e+00,6.756777607386089679e-01,7.266983106590424457e-02,-6.676969710363054450e-03,1.048532612733400760e-02,-8.226910829544066273e-01
-1.199080905924543083e+00,6.756882460647363198e-01,7.184713998294983694e-02,-7.388352088462447377e-03,1.045067750897942134e-02,-8.853833675384520374e-01
-1.199088294276631439e+00,6.756986967422452528e-01,7.096175661541138935e-02,-8.091694888330291241e-03,1.041661083155203185e-02,-9.480756521224974476e-01
-1.199096385971519796e+00,6.757091133530768179e-01,7.001368096328888790e-02,-8.786384930920401043e-03,1.038316305167806368e-02,-1.010767936706542747e+00
-1.199105172356450755e+00,6.757194965161285038e-01,6.900291302658234649e-02,-9.471808927620260082e-03,1.035036949811200119e-02,-1.073460221290588157e+00
-1.199114644165378385e+00,6.757298468856266505e-01,6.792945280529176511e-02,-1.014735347515594889e-02,1.031826375628818598e-02,-1.136152505874633567e+00
-1.199124791518853650e+00,6.757401651493829542e-01,6.679330029941712987e-02,-1.081240505104372890e-02,1.028687755283912326e-02,-1.198844790458678977e+00
-1.199135603923904725e+00,6.757504520269358439e-01,6.559445550895845467e-02,-1.146635000962448366e-02,1.025624064007960023e-02,-1.261537075042724387e+00
-1.199147070273914428e+00,6.757607082675759491e-01,6.433291843391572562e-02,-1.210857457871729326e-02,1.022638068045603199e-02,-1.324229359626769797e+00
-1.199159178848493212e+00,6.757709346482564383e-01,6.300868907428895660e-02,-1.273846485692838731e-02,1.019732313096067405e-02,-1.386921644210815208e+00
-1.199171917313350155e+00,6.757811319713874498e-01,6.162176743007814067e-02,-1.335540681165173736e-02,1.016909112751064777e-02,-1.449613928794860618e+00
-1.199185272720161732e+00,6.757913010625149486e-01,6.017215350128327783e-02,-1.395878627779760517e-02,1.014170536929201796e-02,-1.512306213378906028e+00
-1.199199231506439478e+00,6.758014427678842306e-01,5.865984728790437502e-02,-1.454798895728531480e-02,1.011518400306952656e-02,-1.574998497962951438e+00
-1.199213779495396759e+00,6.758115579518872984e-01,5.708484878994142531e-02,-1.512240041933657179e-02,1.008954250746284427e-02,-1.637690782546996848e+00
-1.199228901895815991e+00,6.758216474943947727e-01,5.544715800739442868e-02,-1.568140610160565981e-02,1.006479357719060330e-02,-1.700383067131042258e+00
-1.199244583301917633e+00,6.758317122879720085e-01,5.374677494026338515e-02,-1.622439131218282246e-02,1.004094700728387635e-02,-1.763075351715087669e+00
-1.199260807693229847e+00,6.758417532349793033e-01,5.198369958854829470e-02,-1.675074123250720401e-02,1.001800957727103612e-02,-1.825767636299133079e+00
-1.199277558434462376e+00,6.758517712445565317e-01,5.015793195224916429e-02,-1.725984092122566024e-02,9.995984935336463956e-03,-1.888459920883178489e+00
-1.199294818275383534e+00,6.758617672294918721e-01,4.826947203136598696e-02,-1.775107531903381830e-02,9.974873482455896834e-03,-1.951152205467223899e+00
-1.199312569350702518e+00,6.758717421029742933e-01,4.631831982589876273e-02,-1.822382925453572972e-02,9.954672256511667289e-03,-2.013844490051269087e+00
-1.199330793179957055e+00,6.758816967752308003e-01,4.430447533584749159e-02,-1.867748745115848166e-02,9.935374816391546668e-03,-2.076536774635314497e+00
-1.199349470667408157e+00,6.758916321500472169e-01,4.222793856121218048e-02,-1.911143453515812274e-02,9.916971126075342993e-03,-2.139229059219359907e+00
-1.199368582101943304e+00,6.759015491211732840e-01,4.008870950199282246e-02,-1.952505504475324227e-02,9.899447438713898997e-03,-2.201921343803405318e+00
-1.199388107156988070e+00,6.759114485686119611e-01,3.788678815818941753e-02,-1.991773344042257685e-02,9.882786180705626852e-03,-2.264613628387450728e+00
-1.199408024890428415e+00,6.759213313547927093e-01,3.562217452980196569e-02,-2.028885411640295525e-02,9.866965835776238258e-03,-2.327305912971496138e+00
-1.199428313744544727e+00,6.759311983206285346e-01,3.329486861683046695e-02,-2.063780141342391738e-02,9.851960829067816020e-03,-2.389998197555541548e+00
-1.199448951545958097e+00,6.759410502814575672e-01,3.090487041927492476e-02,-2.096395963271530452e-02,9.837741411243975179e-03,-2.452690482139586958e+00
-1.199469915505590789e+00,6.759508880228688454e-01,2.845217993713533913e-02,-2.126671305132412162e-02,9.824273542618378735e-03,-2.500000000000000000e+00
-1.199491182218642038e+00,6.759607122964114145e-01,2.595217993713534038e-02,-2.154544593877691719e-02,9.811518777314452364e-03,-2.500000000000000000e+00
-1.199512727664580725e+00,6.759705238151887396e-01,2.345217993713534163e-02,-2.179969324260808139e-02,9.799430237596624266e-03,-2.500000000000000000e+00
-1.199534527357823288e+00,6.759803232454263400e-01,2.095217993713534288e-02,-2.202945337377279142e-02,9.787946707487650555e-03,-2.500000000000000000e+00
-1.199556556811196995e+00,6.759901111921338135e-01,1.845217993713534413e-02,-2.223472489627097842e-02,9.777006967228978745e-03,-2.500000000000000000e+00
-1.199578791536093370e+00,6.759998881991010622e-01,1.595217993713534538e-02,-2.241550652715629255e-02,9.766549793663373974e-03,-2.500000000000000000e+00
-1.199601207042620521e+00,6.760096547488947394e-01,1.345217993713534489e-02,-2.257179713654412778e-02,9.756513960617559100e-03,-2.500000000000000000e+00
-1.199623778839757016e+00,6.760194112628553631e-01,1.095217993713534441e-02,-2.270359574761868574e-02,9.746838239284879093e-03,-2.500000000000000000e+00
-1.199646482435504646e+00,6.760291581010946516e-01,8.452179937135343921e-03,-2.281090153663907494e-02,9.737461398607984500e-03,-2.500000000000000000e+00
-1.199669293337041198e+00,6.760388955624933027e-01,5.952179937135343435e-03,-2.289371383294446644e-02,9.728322205661523586e-03,-2.500000000000000000e+00
-1.199692187050874104e+00,6.760486238846989959e-01,3.452179937135343383e-03,-2.295203211895827447e-02,9.719359426034841418e-03,-2.500000000000000000e+00
-1.199715139082992987e+00,6.760583432441250595e-01,9.521799371353433308e-04,-2.298585603019140389e-02,9.710511824214708432e-03,-2.500000000000000000e+00
-1.199738124939023098e+00,6.760680537559492498e-01,-1.547820062864656721e-03,-2.299518535524451915e-02,9.701718163968026457e-03,-2.500000000000000000e+00
-1.199761120124378300e+00,6.760777554741131956e-01,-4.047820062864656773e-03,-2.298002003580936620e-02,9.692917208724567690e-03,-2.500000000000000000e+00
-1.199784100144414056e+00,6.760874483913219546e-01,-6.547820062864657259e-03,-2.294036016666914715e-02,9.684047721959696334e-03,-2.500000000000000000e+00
-1.199807040504580646e+00,6.760971324390439019e-01,-9.047820062864657745e-03,-2.287620599569790969e-02,9.675048467577098896e-03,-2.500000000000000000e+00
-1.199829916710576372e+00,6.761068074875115075e-01,-1.154782006286465823e-02,-2.278755792385901702e-02,9.665858210291507560e-03,-2.500000000000000000e+00
-1.199852704268500325e+00,6.761164733457217801e-01,-1.404782006286465872e-02,-2.267441650520262905e-02,9.656415716011423553e-03,-2.500000000000000000e+00
-1.199875378685005600e+00,6.761261297614378218e-01,-1.654782006286465920e-02,-2.253678244686224338e-02,9.646659752221830100e-03,-2.500000000000000000e+00
-1.199897915467452503e+00,6.761357764211900490e-01,-1.904782006286465795e-02,-2.237465660905027867e-02,9.636529088366888041e-03,-2.500000000000000000e+00
-1.199920290124061539e+00,6.761454129502784127e-01,-2.154782006286465670e-02,-2.218804000505269006e-02,9.625962496232640109e-03,-2.500000000000000000e+00
-1.199942478164066628e+00,6.761550389127746197e-01,-2.404782006286465545e-02,-2.197691823365707786e-02,9.615621104426964882e-03,-2.437919690495445657e+00
-1.199964455082300319e+00,6.761646545338790837e-01,-2.648573975336010120e-02,-2.174130637600738339e-02,9.604721295294139927e-03,-2.375839380990891314e+00
-1.199986196388676429e+00,6.761742592551743813e-01,-2.886157913435099392e-02,-2.148181398991395874e-02,9.593217973670069287e-03,-2.313759071486336971e+00
-1.200007678202666295e+00,6.761838524731480504e-01,-3.117533820583733017e-02,-2.119905066285941719e-02,9.581070495504065421e-03,-2.251678761981782628e+00
-1.200028877253329185e+00,6.761934335436435850e-01,-3.342701696781911341e-02,-2.089362599384820413e-02,9.568242554378672549e-03,-2.189598452477228285e+00
-1.200049770879322963e+00,6.762030017861979658e-01,-3.561661542029634364e-02,-2.056614957660294826e-02,9.554702067985048133e-03,-2.127518142972673942e+00
-1.200070337028899647e+00,6.762125564882659479e-01,-3.774413356326902086e-02,-2.021723098407247204e-02,9.540421064562230880e-03,-2.065437833468119599e+00
-1.200090554259883646e+00,6.762220969093305500e-01,-3.980957139673713813e-02,-1.984747975421626009e-02,9.525375569308082435e-03,-2.003357523963565257e+00
-1.200110401739637789e+00,6.762316222848998581e-01,-4.181292892070070238e-02,-1.945750537703020214e-02,9.509545490769093223e-03,-1.941277214459010914e+00
-1.200129859245014918e+00,6.762411318303905849e-01,-4.375420613515971363e-02,-1.904791728277838159e-02,9.492914507215722414e-03,-1.879196904954456571e+00
-1.200148907162297718e+00,6.762506247448978325e-01,-4.563340304011417187e-02,-1.861932483139564637e-02,9.475469953009432039e-03,-1.817116595449902228e+00
-1.200167526487129210e+00,6.762601002148508345e-01,-4.745051963556407709e-02,-1.817233730302572972e-02,9.457202704967040963e-03,-1.755036285945347885e+00
-1.200185698824432157e+00,6.762695574175557889e-01,-4.920555592150942237e-02,-1.770756388965963324e-02,9.438107068727554297e-03,-1.692955976440793542e+00
-1.200203406388321792e+00,6.762789955246245599e-01,-5.089851189795021463e-02,-1.722561368783898095e-02,9.418180665126120801e-03,-1.630875666936239199e+00
-1.200220632002009680e+00,6.762884137052896927e-01,-5.252938756488645389e-02,-1.672709569238907748e-02,9.397424316579321493e-03,-1.568795357431684856e+00
-1.200237359097702017e+00,6.762978111296062966e-01,-5.409818292231814013e-02,-1.621261879114638260e-02,9.375841933485562496e-03,-1.506715047927130513e+00
-1.200253571716493273e+00,6.763071869715397977e-01,-5.560489797024527336e-02,-1.568279176064508312e-02,9.353440400643866365e-03,-1.444634738422576170e+00
-1.200269254508253836e+00,6.763165404119404478e-01,-5.704953270866784665e-02,-1.513822326272750568e-02,9.330229463693998776e-03,-1.382554428918021827e+00
-1.200284392731516547e+00,6.763258706414041477e-01,-5.843208713758586692e-02,-1.457952184204306528e-02,9.306221615580402562e-03,-1.320474119413467484e+00
-1.200298972253358576e+00,6.763351768630196936e-01,-5.975256125699933418e-02,-1.400729592440048271e-02,9.281431983042083209e-03,-1.258393809908913141e+00
-1.200312979549283066e+00,6.763444582950027817e-01,-6.101095506690824843e-02,-1.342215381593798475e-02,9.255878213130175336e-03,-1.196313500404358798e+00
-1.200326401703099011e+00,6.763537141732158808e-01,-6.220726856731260968e-02,-1.282470370307623418e-02,9.229580359754597021e-03,-1.134233190899804455e+00
-1.200339226406802018e+00,6.763629437535756406e-01,-6.334150175821241791e-02,-1.221555365321871922e-02,9.202560770260815454e-03,-1.072152881395250112e+00
-1.200351441960455290e+00,6.763721463143459456e-01,-6.441365463960767312e-02,-1.159531161616437697e-02,9.174843972037487194e-03,-1.010072571890695770e+00
-1.200363037272071498e+00,6.763813211583179497e-01,-6.542372721149837533e-02,-1.096458542619719104e-02,9.146456559155349483e-03,-9.479922623861414266e-01
-1.200374001857497763e+00,6.763904676148770889e-01,-6.637171947388451065e-02,-1.032398280481756567e-02,9.117427079037525653e-03,-8.859119528815870837e-01
-1.200384325840302635e+00,6.763995850419560751e-01,-6.725763142676609296e-02,-9.674111364080233838e-03,9.087785919161045153e-03,-8.238316433770327407e-01
-1.200393999951666624e+00,6.764086728278752014e-01,-6.808146307014312226e-02,-9.015578610503529461e-03,9.057565193789186148e-03,-7.617513338724783978e-01
-1.200403015530277173e+00,6.764177303930689611e-01,-6.884321440401559855e-02,-8.348991949514812314e-03,9.026798630733971068e-03,-6.996710243679240548e-01
-1.200411364522226743e+00,6.764267571916996458e-01,-6.954288542838352183e-02,-7.674958690396881979e-03,8.995521458147885327e-03,-6.375907148633697119e-01
-1.200419039480917105e+00,6.764357527131578118e-01,-7.018047614324689210e-02,-6.994086051700214475e-03,8.963770291343740176e-03,-5.755104053588153690e-01
-1.200426033566968753e+00,6.764447164834491710e-01,-7.075598654860570935e-02,-6.306981167085860471e-03,8.931583019641319704e-03,-5.134300958542610260e-01
-1.200432340548135857e+00,6.764536480664687934e-01,-7.126941664445997360e-02,-5.614251091563874328e-03,8.898998693239321828e-03,-4.513497863497066276e-01
-1.200437954799227436e+00,6.764625470651620676e-01,-7.172076643080968483e-02,-4.916502808092131950e-03,8.866057410110910614e-03,-3.892694768451522291e-01
-1.200442871302035419e+00,6.764714131225721960e-01,-7.211003590765484306e-02,-4.214343234500426624e-03,8.832800202921039373e-03,-3.271891673405978307e-01
-1.200447085645270029e+00,6.764802459227751141e-01,-7.243722507499543439e-02,-3.508379230704718622e-03,8.799268925963556545e-03,-2.651088578360434322e-01
-1.200450594024500717e+00,6.764890451917010550e-01,-7.270233393283147272e-02,-2.799217606176444655e-03,8.765506142116000557e-03,-2.030285483314890616e-01
