# sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-1.850605571007690742e-07,-1.904969685710966587e-04,-5.160222644917666912e-05,0.000000000000000000e+00,-3.953734412789344788e-04,-9.244824945926666260e-02,-8.429315057583153248e-04,6.747722105649034408e-02,1.001552232212224114e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.429313300117590668e-01,3.787932468830363386e-01
-2.058296075801990810e-07,-2.028800081461668015e-04,-5.274814611766487360e-05,0.000000000000000000e+00,-4.203444696031510830e-04,-9.489655494689941406e-02,-8.688101661391556263e-04,6.897566857440749766e-02,1.001621207880798448e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.483207039820743423e-01,3.872167050925894860e-01
-2.287104479137269664e-07,-2.157715352950617671e-04,-5.389400757849216461e-05,0.000000000000000000e+00,-4.462653596419841051e-04,-9.735661000013351440e-02,-8.946808520704507828e-04,7.047404711666180321e-02,1.001691681927915134e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.537094843038159575e-01,3.956405430922194655e-01
-2.528230993448232766e-07,-2.291809796588495374e-04,-5.503981810761615634e-05,0.000000000000000000e+00,-4.731479275505989790e-04,-9.982819855213165283e-02,-9.205318638123571873e-04,7.197235518487488104e-02,1.001763654283100102e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.590976583281405787e-01,4.040647689132426668e-01
-2.791979056837590178e-07,-2.431177563266828656e-04,-5.618557042907923460e-05,0.000000000000000000e+00,-5.010037566535174847e-04,-1.023110374808311462e-01,-9.463519672863185406e-04,7.347059128073876733e-02,1.001837124874380924e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.644852134050710846e-01,4.124893905838603048e-01
-3.079145471929223277e-07,-2.575912803877145052e-04,-5.733126818086020648e-05,0.000000000000000000e+00,-5.298441974446177483e-04,-1.048048883676528931e-01,-9.721303940750658512e-04,7.496875390601749622e-02,1.001912093628287037e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.698721368834735568e-01,4.209144161290937491e-01
-3.390558447335934034e-07,-2.726110105868428946e-04,-5.847691136295907199e-05,0.000000000000000000e+00,-5.596803384833037853e-04,-1.073095053434371948e-01,-9.978568414226174355e-04,7.646684156254857090e-02,1.001988560469849521e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.752584161110339656e-01,4.293398535707196317e-01
-3.717540266734431498e-07,-2.881863620132207870e-04,-5.962249269941821694e-05,0.000000000000000000e+00,-5.905230063945055008e-04,-1.098246574401855469e-01,-1.023521646857261658e-03,7.796485275224444844e-02,1.002066525322601764e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.806440384342352434e-01,4.377657109272048430e-01
-4.080055759914102964e-07,-3.043267643079161644e-04,-6.076801946619525552e-05,0.000000000000000000e+00,-6.223827949725091457e-04,-1.123501136898994446e-01,-1.049115322530269623e-03,7.946278597709405256e-02,1.002145988108578800e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.860289911983341371e-01,4.461919962136418061e-01
-4.459955107449786738e-07,-3.210417053196579218e-04,-6.191348074935376644e-05,0.000000000000000000e+00,-6.552701233886182308e-04,-1.148856356739997864e-01,-1.074629020877182484e-03,8.096063973916432788e-02,1.002226948748317970e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.914132617473381703e-01,4.546187174416834731e-01
-4.877268793279654346e-07,-3.383406437933444977e-04,-6.305887654889374971e-05,0.000000000000000000e+00,-6.891951197758316994e-04,-1.174310147762298584e-01,-1.100054127164185047e-03,8.245841254060159997e-02,1.002309407160858479e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.967968374239827178e-01,4.630458826194784883e-01
-5.323450977812171914e-07,-3.562330966815352440e-04,-6.420421414077281952e-05,0.000000000000000000e+00,-7.241677376441657543e-04,-1.199860200285911560e-01,-1.125382608734071255e-03,8.395610288363321294e-02,1.002393363263742065e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.021797055697080236e-01,4.714734997516064063e-01
-5.799526547889399808e-07,-3.747285518329590559e-04,-6.534948624903336167e-05,0.000000000000000000e+00,-7.601976394653320312e-04,-1.225504577159881592e-01,-1.150606665760278702e-03,8.545370927056891719e-02,1.002478816973012554e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.075618535246361640e-01,4.799015768390126890e-01
-6.306555633273092099e-07,-3.938365262001752853e-04,-6.649469287367537618e-05,0.000000000000000000e+00,-7.972943712957203388e-04,-1.251240968704223633e-01,-1.175719080492854118e-03,8.695123020380249312e-02,1.002565768203216301e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.129432686275483433e-01,4.883301218789438680e-01
-6.855170227026974317e-07,-4.135665949434041977e-04,-6.763983401469886303e-05,0.000000000000000000e+00,-8.354672463610768318e-04,-1.277067363262176514e-01,-1.200712751597166061e-03,8.844866418581311118e-02,1.002654216867402193e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.183239382158618014e-01,4.967591428648827634e-01
-7.436965461238287389e-07,-4.339283332228660583e-04,-6.878490967210382223e-05,0.000000000000000000e+00,-8.747253450565040112e-04,-1.302981972694396973e-01,-1.225581159815192223e-03,8.994600971916688614e-02,1.002744162877121425e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.237038496256072206e-01,5.051886477864835356e-01
-8.053108899730432313e-07,-4.549313161987811327e-04,-6.992991256993263960e-05,0.000000000000000000e+00,-9.150775149464607239e-04,-1.328982710838317871e-01,-1.250317902304232121e-03,9.144326530651847307e-02,1.002835606142427949e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.290829901914056888e-01,5.136186446295067931e-01
-8.704805622983258218e-07,-4.765851772390305996e-04,-7.107484998414292932e-05,0.000000000000000000e+00,-9.565325453877449036e-04,-1.355067491531372070e-01,-1.274917041882872581e-03,9.294042945061235794e-02,1.002928546571878465e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.344613472464461057e-01,5.220491413757547550e-01
-9.402835985383717343e-07,-4.988995497114956379e-04,-7.221971463877707720e-05,0.000000000000000000e+00,-9.990988764911890030e-04,-1.381234824657440186e-01,-1.299372990615665913e-03,9.443750065428452301e-02,1.003022984072532653e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.398389081224624242e-01,5.304801460030064142e-01
-1.014848180602712091e-06,-5.218841833993792534e-04,-7.336449925787746906e-05,0.000000000000000000e+00,-1.042784890159964561e-03,-1.407482475042343140e-01,-1.323680393397808075e-03,9.593447742046393167e-02,1.003118918549953165e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.452156601497110011e-01,5.389116664849525895e-01
-1.093352580028295051e-06,-5.455487407743930817e-04,-7.450921839335933328e-05,0.000000000000000000e+00,-1.087598619051277637e-03,-1.433808952569961548e-01,-1.347834244370460510e-03,9.743135825217390245e-02,1.003216349908205407e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.505915906569477825e-01,5.473437107911313104e-01
-1.176886598841520026e-06,-5.699029425159096718e-04,-7.565386476926505566e-05,0.000000000000000000e+00,-1.133548095822334290e-03,-1.460212171077728271e-01,-1.371829654090106487e-03,9.892814165253374648e-02,1.003315278049857984e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.559666869714058213e-01,5.557762868868626471e-01
-1.265590299226460047e-06,-5.949565675109624863e-04,-7.679843110963702202e-05,0.000000000000000000e+00,-1.180641236715018749e-03,-1.486690938472747803e-01,-1.395662198774516582e-03,1.004248261247601831e-01,1.003415702875982696e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.613409364187727957e-01,5.642094027331839845e-01
-1.359607722406508401e-06,-6.207194528542459011e-04,-7.794292469043284655e-05,0.000000000000000000e+00,-1.228885492309927940e-03,-1.513243019580841064e-01,-1.419327687472105026e-03,1.019214101721688526e-01,1.003517624286154764e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.667143263231682493e-01,5.726430662867851851e-01
-1.459087116018054076e-06,-6.472014356404542923e-04,-7.908733823569491506e-05,0.000000000000000000e+00,-1.278288429602980614e-03,-1.539867222309112549e-01,-1.442822162061929703e-03,1.034178922981758564e-01,1.003621042178453049e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.720868440071213312e-01,5.810772854999436410e-01
-1.564181047797319479e-06,-6.744123529642820358e-04,-8.023167174542322755e-05,0.000000000000000000e+00,-1.328857266344130039e-03,-1.566561460494995117e-01,-1.466141897253692150e-03,1.049142710062991590e-01,1.003725956449459389e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.774584767915480921e-01,5.895120683204596590e-01
-1.675046291893522721e-06,-7.023621583357453346e-04,-8.137592521961778402e-05,0.000000000000000000e+00,-1.380599103868007660e-03,-1.593324542045593262e-01,-1.489283400587737560e-03,1.064105448001601978e-01,1.003832366994259484e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.828292119957293349e-01,5.979474226915911794e-01
-1.791843942555715330e-06,-7.310607470571994781e-04,-8.252009865827858448e-05,0.000000000000000000e+00,-1.433521043509244919e-03,-1.620154827833175659e-01,-1.512243412435054779e-03,1.079067121834853260e-01,1.003940273706442898e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.881990369372879668e-01,6.063833565519894941e-01
-1.915693019327591173e-06,-7.605181308463215828e-04,-8.366418478544801474e-05,0.000000000000000000e+00,-1.487629837356507778e-03,-1.647050678730010986e-01,-1.535018905997276306e-03,1.094027716601072425e-01,1.004049676478103059e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.935679389321669608e-01,6.148198778356338545e-01
-2.045809878836735152e-06,-7.907443796284496784e-04,-8.480819087708368897e-05,0.000000000000000000e+00,-1.542932121083140373e-03,-1.674010753631591797e-01,-1.557606970891356468e-03,1.108987217339666154e-01,1.004160575199837035e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.989359052946068740e-01,6.232569944717669674e-01
-2.183322749260696582e-06,-8.217495051212608814e-04,-8.595210965722799301e-05,0.000000000000000000e+00,-1.599434530362486839e-03,-1.701033711433410645e-01,-1.580005162395536900e-03,1.123945609091135112e-01,1.004272969760746204e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.043029233371235875e-01,6.316947143848299362e-01
-2.327456741113564931e-06,-8.535435772500932217e-04,-8.709594840183854103e-05,0.000000000000000000e+00,-1.657143351621925831e-03,-1.728117763996124268e-01,-1.602210919372737408e-03,1.138902876897088523e-01,1.004386860048435803e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.096689803704862132e-01,6.401330454943977566e-01
-2.479349404893582687e-06,-8.861367823556065559e-04,-8.823969983495771885e-05,0.000000000000000000e+00,-1.716064871288836002e-03,-1.755261868238449097e-01,-1.624222146347165108e-03,1.153859005800260129e-01,1.004502245949015826e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.150340637036949443e-01,6.485719957151139248e-01
-2.639189006004016846e-06,-9.195393067784607410e-04,-8.938335668062791228e-05,0.000000000000000000e+00,-1.776205142959952354e-03,-1.782464534044265747e-01,-1.646036747843027115e-03,1.168813980844521927e-01,1.004619127347100349e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.203981606439588514e-01,6.570115729566261553e-01
-2.806215206874185242e-06,-9.537613368593156338e-04,-9.052692621480673552e-05,0.000000000000000000e+00,-1.837570220232009888e-03,-1.809724420309066772e-01,-1.667652861215174198e-03,1.183767787074900407e-01,1.004737504125807757e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.257612584966739000e-01,6.654517851235212111e-01
-2.981579655170207843e-06,-9.888131171464920044e-04,-9.167040843749418855e-05,0.000000000000000000e+00,-1.900165923871099949e-03,-1.837040185928344727e-01,-1.689068856649100780e-03,1.198720409537590431e-01,1.004857376166761407e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.311233445654008567e-01,6.738926401152601775e-01
-3.166439000779064372e-06,-1.024705008603632450e-03,-9.281379607273265719e-05,0.000000000000000000e+00,-1.963997958227992058e-03,-1.864410787820816040e-01,-1.710283104330301285e-03,1.213671833279970774e-01,1.004978743350089410e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.364844061518433627e-01,6.823341458261136250e-01
-3.360047458045301028e-06,-1.061447313986718655e-03,-9.395709639647975564e-05,0.000000000000000000e+00,-2.029071794822812080e-03,-1.891834735870361328e-01,-1.731294323690235615e-03,1.228622043350618837e-01,1.005101605554424404e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.418444305558260066e-01,6.907763101450966614e-01
-3.562617848729132675e-06,-1.099050510674715042e-03,-9.510028758086264133e-05,0.000000000000000000e+00,-2.095393138006329536e-03,-1.919310837984085083e-01,-1.752101234160363674e-03,1.243571024799326047e-01,1.005225962656904226e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.472034050752723977e-01,6.992191409559044279e-01
