sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.465078305453062057e-03,-2.337715122848749161e-03,0.000000000000000000e+00,6.923381704837083817e-03,4.318522987887263298e-04,-3.285317086949242071e-01,9.996714682913050432e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.405787266053761926e-03,8.412934329600522607e-03
-2.338409558433340862e-06,4.317513685236917809e-06,6.930156610906124115e-03,-4.675430245697498322e-03,6.923381988599430770e-06,1.401399448513984680e-02,8.907048031687736511e-04,-3.285317086949242071e-01,9.993429365826100863e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.081433815601660388e-02,1.682409223268866577e-02
-7.019507847871864215e-06,1.328882899542804807e-05,1.039523445069789886e-02,-7.013145368546247482e-03,2.093737748509738594e-05,2.126772888004779816e-02,1.375771593302488327e-03,-3.285317086949242071e-01,9.990144048739151295e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.622565208612695639e-02,2.523347280142223051e-02
-1.404673093929886818e-05,2.724381374719087034e-05,1.386031322181224823e-02,-9.350860491394996643e-03,4.220510891173034906e-05,2.868057042360305786e-02,1.886288635432720184e-03,-3.285317086949242071e-01,9.986858731652201726e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.163972847232502675e-02,3.364107512815084355e-02
-2.342457810300402343e-05,4.650609116652049124e-05,1.732539199292659760e-02,-1.168857514858245850e-02,7.088568236213177443e-05,3.624860569834709167e-02,2.421513199806213379e-03,-3.285317086949242071e-01,9.983573414565252158e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.705656673025285883e-02,4.204689830541608053e-02
-3.515860589686781168e-05,7.139322406146675348e-05,2.079047076404094696e-02,-1.402628980576992035e-02,1.071342849172651768e-04,4.396801441907882690e-02,2.980723045766353607e-03,-3.285317086949242071e-01,9.980288097478302589e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.247616627525440336e-02,5.045094142595152320e-02
-4.925638859276659787e-05,1.022168871713802218e-04,2.425554953515529633e-02,-1.636400446295738220e-02,1.511023001512512565e-04,5.183506384491920471e-02,3.563216421753168106e-03,-3.285317086949242071e-01,9.977002780391353021e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.789852652237557518e-02,5.885320358268289476e-02
-6.572273559868335724e-05,1.392830163240432739e-04,2.772062830626964569e-02,-1.870171912014484406e-02,2.029373717959970236e-04,5.984611809253692627e-02,4.168311133980751038e-03,-3.285317086949242071e-01,9.973717463304403452e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.332364688636431566e-02,6.725368386872813964e-02
-8.456541399937123060e-05,1.828920212574303150e-04,3.118570707738399506e-02,-2.103943377733230591e-02,2.627834910526871681e-04,6.799762696027755737e-02,4.795343615114688873e-03,-3.285317086949242071e-01,9.970432146217453884e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.875152678167065518e-02,7.565238137739752067e-02
