# sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-1.529304327618774551e-08,3.467433270998299122e-05,6.223584932740777731e-05,0.000000000000000000e+00,7.466668466804549098e-05,9.733700752258300781e-02,6.689591682516038418e-04,-8.138219006654301424e-02,9.991861780993340769e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.406788810939323203e-02,8.412290371229244612e-02
-2.097593920780127519e-08,4.211059058434329927e-05,6.223584932740777731e-05,0.000000000000000000e+00,9.062149911187589169e-05,9.874927252531051636e-02,7.200015825219452381e-04,-8.138219006654301424e-02,9.991047959092674846e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.947844188478166455e-02,9.253277338093951476e-02
-2.726401504560271860e-08,5.021681863581761718e-05,6.223584932740777731e-05,0.000000000000000000e+00,1.079885769286192954e-04,1.001310497522354126e-01,7.685341406613588333e-04,-8.138219006654301424e-02,9.990234137192008923e-01,1.000000000000000000e+01,0.000000000000000000e+00,6.488968005586392973e-02,1.009422026990218213e-01
-3.516546698278943950e-08,5.898204472032375634e-05,6.223584932740777731e-05,0.000000000000000000e+00,1.267374318558722734e-04,1.014830023050308228e-01,8.146413019858300686e-04,-8.138219006654301424e-02,9.989420315291343000e-01,1.000000000000000000e+01,0.000000000000000000e+00,7.030160258680108465e-02,1.093511916108431958e-01
-4.378025408868779778e-08,6.839582783868536353e-05,6.223584932740777731e-05,0.000000000000000000e+00,1.468382397433742881e-04,1.028057709336280823e-01,8.584050228819251060e-04,-8.138219006654301424e-02,9.988606493390677077e-01,1.000000000000000000e+01,0.000000000000000000e+00,7.571420944174962753e-02,1.177597400607103967e-01
-5.411482817407886614e-08,7.844825449865311384e-05,6.223584932740777731e-05,0.000000000000000000e+00,1.682618167251348495e-04,1.040999889373779297e-01,8.999049314297735691e-04,-8.138219006654301424e-02,9.987792671490011154e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.112750058486152549e-02,1.261678479929330965e-01
-6.622116188736981712e-08,8.912991324905306101e-05,6.223584932740777731e-05,0.000000000000000000e+00,1.909796119434759021e-04,1.053662747144699097e-01,9.392182109877467155e-04,-8.138219006654301424e-02,9.986978849589345231e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.654147598028423538e-02,1.345755153518238822e-01
-8.015047114895423874e-08,1.004318837658502162e-04,6.223584932740777731e-05,0.000000000000000000e+00,2.149636857211589813e-04,1.066052243113517761e-01,9.764198330231010914e-04,-8.138219006654301424e-02,9.986165027688679308e-01,1.000000000000000000e+01,0.000000000000000000e+00,9.195613559216066213e-02,1.429827420816982553e-01
-9.595323291478052852e-08,1.123457113862968981e-04,6.223584932740777731e-05,0.000000000000000000e+00,2.401867241133004427e-04,1.078174263238906860e-01,1.011582557111978531e-03,-8.138219006654301424e-02,9.985351205788013385e-01,1.000000000000000000e+01,0.000000000000000000e+00,9.737147938462918650e-02,1.513895281268746451e-01
-1.127255657706882630e-07,1.248633925570175052e-04,6.223584932740777731e-05,0.000000000000000000e+00,2.666219661477953196e-04,1.090034693479537964e-01,1.044776989147067070e-03,-8.138219006654301424e-02,9.984537383887347461e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.027875073218236651e-01,1.597958734316743956e-01
