# px,py,theta,vx,vy,theta_dot
-1.199827483632411207e+00,6.922038412966333709e-01,7.226361641287760984e-02,-7.687453980347923408e-04,1.799465402816186402e-02,-1.309919691085815519e+00
-1.199828252377809212e+00,6.922218359506615570e-01,7.095369672179178966e-02,-1.475720217396802409e-03,1.795424340460750889e-02,-1.376760387420654430e+00
-1.199829728098026571e+00,6.922397901940661180e-01,6.957693633437113390e-02,-2.169901444605025660e-03,1.791475048213221621e-02,-1.443601083755493342e+00
-1.199831897999471098e+00,6.922577049445483022e-01,6.813333525061564255e-02,-2.850634983199819197e-03,1.787620402389924340e-02,-1.510441780090332253e+00
-1.199834748634454273e+00,6.922755811485722388e-01,6.662289347052531563e-02,-3.517266572514467921e-03,1.783863009471459843e-02,-1.577282476425171165e+00
-1.199838265901026713e+00,6.922934197786669852e-01,6.504561099410013925e-02,-4.169141786351573606e-03,1.780205192960067698e-02,-1.644123172760010076e+00
-1.199842435042812960e+00,6.923112218305965682e-01,6.340148782134012728e-02,-4.805606032605783118e-03,1.776648980232443942e-02,-1.710963869094848988e+00
-1.199847240648845625e+00,6.923289883203989081e-01,6.169052395224527974e-02,-5.426004553876867011e-03,1.773196089388148072e-02,-1.777804565429687900e+00
-1.199852666653399513e+00,6.923467202812927379e-01,5.991271938681558967e-02,-6.029682429117157356e-03,1.769847916093770374e-02,-1.844645261764526811e+00
-1.199858696335828645e+00,6.923644187604536260e-01,5.806807412505106403e-02,-6.615984576357388999e-03,1.766605520423089604e-02,-1.911485958099365723e+00
-1.199865312320405053e+00,6.923820848156578833e-01,5.615658816695169586e-02,-7.184255756554985828e-03,1.763469613693495128e-02,-1.978326654434204634e+00
-1.199872496576161574e+00,6.923997195117947978e-01,5.417826151251749212e-02,-7.733840578608844503e-03,1.760440545299005177e-02,-2.045167350769043324e+00
-1.199880230416740190e+00,6.924173239172477512e-01,5.213309416174844585e-02,-8.264083505584681952e-03,1.757518289540256975e-02,-2.112008047103882014e+00
-1.199888494500245706e+00,6.924348991001431086e-01,5.002108611464456400e-02,-8.774328862195014678e-03,1.754702432451917676e-02,-2.178848743438720703e+00
-1.199897268829107855e+00,6.924524461244676576e-01,4.784223737120583964e-02,-9.263920843577829259e-03,1.751992158628007043e-02,-2.245689439773559393e+00
-1.199906532749951404e+00,6.924699660460539308e-01,4.559654793143227969e-02,-9.732203525418026829e-03,1.749386238045696693e-02,-2.312530136108398082e+00
-1.199916264953476919e+00,6.924874599084344107e-01,4.328401779532388416e-02,-1.017852087545568704e-02,1.746883012888205550e-02,-2.379370832443236772e+00
-1.199926443474352400e+00,6.925049287385632857e-01,4.090464696288064611e-02,-1.060221676642520566e-02,1.744480384367477419e-02,-2.446211528778075461e+00
-1.199937045691118920e+00,6.925223735424069771e-01,3.845843543410257248e-02,-1.100263499046934268e-02,1.742175799547398055e-02,-2.500000000000000000e+00
-1.199948048326109351e+00,6.925397953004024387e-01,3.595843543410257026e-02,-1.137911927507220117e-02,1.739966238168372953e-02,-2.500000000000000000e+00
-1.199959427445384419e+00,6.925571949627841173e-01,3.345843543410256804e-02,-1.173114102267736221e-02,1.737847740090802534e-02,-2.500000000000000000e+00
-1.199971158586407016e+00,6.925745734401850262e-01,3.095843543410256929e-02,-1.205869803315004658e-02,1.735814189402235322e-02,-2.500000000000000000e+00
-1.199983217284440240e+00,6.925919315820791011e-01,2.845843543410257054e-02,-1.236178825926000785e-02,1.733859469659298699e-02,-2.500000000000000000e+00
-1.199995579072699492e+00,6.926092701767756488e-01,2.595843543410257179e-02,-1.264040980669431727e-02,1.731977463925927010e-02,-2.500000000000000000e+00
-1.200008219482506133e+00,6.926265899514149060e-01,2.345843543410257304e-02,-1.289456093406921196e-02,1.730162054811592090e-02,-2.500000000000000000e+00
-1.200021114043440251e+00,6.926438915719630440e-01,2.095843543410257429e-02,-1.312424005294097161e-02,1.728407124509537610e-02,-2.500000000000000000e+00
-1.200034238283493204e+00,6.926611756432081712e-01,1.845843543410257553e-02,-1.332944572781585152e-02,1.726706554835014118e-02,-2.500000000000000000e+00
-1.200047567729221054e+00,6.926784427087565588e-01,1.595843543410257678e-02,-1.351017667615905284e-02,1.725054227263518938e-02,-2.500000000000000000e+00
-1.200061077905897111e+00,6.926956932510291987e-01,1.345843543410257630e-02,-1.366643176840273526e-02,1.723444022969036413e-02,-2.500000000000000000e+00
-1.200074744337665589e+00,6.927129276912589173e-01,1.095843543410257581e-02,-1.379821002795308255e-02,1.721869822862280575e-02,-2.500000000000000000e+00
-1.200088542547693482e+00,6.927301463894874889e-01,8.458435434102575326e-03,-1.390551063119640010e-02,1.720325507628938863e-02,-2.500000000000000000e+00
-1.200102448058324667e+00,6.927473496445637480e-01,5.958435434102574840e-03,-1.398833290750426707e-02,1.718804957767918612e-02,-2.500000000000000000e+00
-1.200116436391232222e+00,6.927645376941414801e-01,3.458435434102574788e-03,-1.404667633923772571e-02,1.717302053629594233e-02,-2.500000000000000000e+00
-1.200130483067571419e+00,6.927817107146777564e-01,9.584354341025747362e-04,-1.408054056175051839e-02,1.715810675454053705e-02,-2.500000000000000000e+00
-1.200144563608133152e+00,6.927988688214322677e-01,-1.541564565897425316e-03,-1.408992536339136528e-02,1.714324703409347839e-02,-2.500000000000000000e+00
-1.200158653533496489e+00,6.928160120684663248e-01,-4.041564565897425368e-03,-1.407483068550528620e-02,1.712838017629739890e-02,-2.500000000000000000e+00
-1.200172728364182095e+00,6.928331404486426370e-01,-6.541564565897425854e-03,-1.403525662243396838e-02,1.711344498253953086e-02,-2.500000000000000000e+00
-1.200186763620804564e+00,6.928502538936252009e-01,-9.041564565897426339e-03,-1.397120342151517668e-02,1.709838025463420938e-02,-2.500000000000000000e+00
-1.200200734824226068e+00,6.928673522738798551e-01,-1.154156456589742683e-02,-1.388267148308120792e-02,1.708312479520535804e-02,-2.500000000000000000e+00
-1.200214617495709124e+00,6.928844353986750582e-01,-1.404156456589742731e-02,-1.376966136045639118e-02,1.706761740806896771e-02,-2.500000000000000000e+00
-1.200228387157069587e+00,6.929015030160831090e-01,-1.654156456589742780e-02,-1.363217375995362350e-02,1.705179689861558573e-02,-2.500000000000000000e+00
-1.200242019330829635e+00,6.929185548129817018e-01,-1.904156456589742655e-02,-1.347020954086996028e-02,1.703560207419276343e-02,-2.500000000000000000e+00
-1.200255489540370535e+00,6.929355904150559242e-01,-2.154156456589742530e-02,-1.328376971548124452e-02,1.701897174448752451e-02,-2.500000000000000000e+00
-1.200268773310086079e+00,6.929526093868003667e-01,-2.404156456589742405e-02,-1.307285544903577859e-02,1.700184472190879870e-02,-2.500000000000000000e+00
-1.200281846165535127e+00,6.929696112315222312e-01,-2.654156456589742280e-02,-1.283788592491369278e-02,1.696678222351285723e-02,-2.433232855796814142e+00
-1.200294684051460115e+00,6.929865780137457465e-01,-2.897479742169423861e-02,-1.257848819176381194e-02,1.693110176572347123e-02,-2.366465711593628285e+00
-1.200307262539651809e+00,6.930035091155114513e-01,-3.134126313328786800e-02,-1.229531620584893743e-02,1.689476120837490880e-02,-2.299698567390442427e+00
-1.200319557855857644e+00,6.930204038767198149e-01,-3.364096170067831099e-02,-1.198902393213051309e-02,1.685772317722153413e-02,-2.232931423187256570e+00
-1.200331546879789713e+00,6.930372615998969810e-01,-3.587389312386556756e-02,-1.166026532549709407e-02,1.681995493294645774e-02,-2.166164278984070712e+00
-1.200343207145115221e+00,6.930540815548299483e-01,-3.804005740284963771e-02,-1.130969431354068161e-02,1.678142824013021880e-02,-2.099397134780884855e+00
-1.200354516839428731e+00,6.930708629830700795e-01,-4.013945453763052146e-02,-1.093796478083728860e-02,1.674211923618881478e-02,-2.032629990577698997e+00
-1.200365454804209531e+00,6.930876051023062701e-01,-4.217208452820821879e-02,-1.054573055468802090e-02,1.670200830028966549e-02,-1.965862846374512918e+00
-1.200376000534764120e+00,6.931043071106065545e-01,-4.413794737458272971e-02,-1.013364539227696280e-02,1.666107992225347723e-02,-1.899095702171326838e+00
-1.200386134180156494e+00,6.931209681905288189e-01,-4.603704307675405422e-02,-9.702362969202127374e-03,1.661932257144924444e-02,-1.832328557968140759e+00
-1.200395836543125760e+00,6.931375875131002839e-01,-4.786937163472219231e-02,-9.252536869335708028e-03,1.657672856568902578e-02,-1.765561413764954679e+00
-1.200405089079995102e+00,6.931541642416659821e-01,-4.963493304848714399e-02,-8.784820575969855619e-03,1.653329394012847953e-02,-1.698794269561768600e+00
-1.200413873900570971e+00,6.931706975356061173e-01,-5.133372731804891620e-02,-8.299867464204207027e-03,1.648901831617858096e-02,-1.632027125358582520e+00
-1.200422173768035172e+00,6.931871865539223077e-01,-5.296575444340750199e-02,-7.798330794531370402e-03,1.644390477043332355e-02,-1.565259981155396440e+00
-1.200429972098829623e+00,6.932036304586927100e-01,-5.453101442456290138e-02,-7.280863707576578324e-03,1.639795970361767469e-02,-1.498492836952210361e+00
-1.200437252962537116e+00,6.932200284183963612e-01,-5.602950726151511435e-02,-6.748119219947731375e-03,1.635119270955949153e-02,-1.431725692749024281e+00
-1.200444001081756973e+00,6.932363796111059573e-01,-5.746123295426414090e-02,-6.200750221152033850e-03,1.630361644418862332e-02,-1.364958548545838202e+00
-1.200450201831978037e+00,6.932526832275501816e-01,-5.882619150280998105e-02,-5.639409471535450184e-03,1.625524649456587881e-02,-1.298191404342652122e+00
-1.200455841241449662e+00,6.932689384740446936e-01,-6.012438290715263478e-02,-5.064749601201215014e-03,1.620610124794408247e-02,-1.231424260139466043e+00
-1.200460905991050931e+00,6.932851445752926667e-01,-6.135580716729210210e-02,-4.477423109863629819e-03,1.615620176086301693e-02,-1.164657115936279963e+00
-1.200465383414160758e+00,6.933013007770535419e-01,-6.252046428322838301e-02,-3.878082367593400307e-03,1.610557162827953165e-02,-1.097889971733093883e+00
-1.200469261496528439e+00,6.933174063486817751e-01,-6.361835425496147056e-02,-3.267379616410778266e-03,1.605423685273377546e-02,-1.031122827529907804e+00
-1.200472528876144862e+00,6.933334605855344668e-01,-6.464947708249137170e-02,-2.645966972682784173e-03,1.600222571355203877e-02,-9.643556833267217243e-01
-1.200475174843117498e+00,6.933494628112479852e-01,-6.561383276581810031e-02,-2.014496430280802910e-03,1.594956863608634409e-02,-8.975885391235356447e-01
-1.200477189339547834e+00,6.933654123798840274e-01,-6.651142130494164251e-02,-1.373619864454857491e-03,1.589629806099061501e-02,-8.308213949203495652e-01
-1.200478562959412354e+00,6.933813086779450074e-01,-6.734224269986199829e-02,-7.239890363808815666e-04,1.584244831353279204e-02,-7.640542507171634856e-01
-1.200479286948448632e+00,6.933971511262585485e-01,-6.810629695057916766e-02,-6.625559833732758228e-05,1.578805547294210437e-02,-6.972871065139774061e-01
-1.200479353204046973e+00,6.934129391817315247e-01,-6.880358405709315062e-02,5.989289005325378447e-04,1.573315724179030761e-02,-6.305199623107913265e-01
-1.200478754275146498e+00,6.934286723389733176e-01,-6.943410401940394716e-02,1.270913007916286150e-03,1.567779281540543357e-02,-5.637528181076052469e-01
-1.200477483362138553e+00,6.934443501317887337e-01,-6.999785683751155729e-02,1.949045361529546695e-03,1.562200275131640607e-02,-4.969856739044192229e-01
-1.200475534316777004e+00,6.934599721345400258e-01,-7.049484251141598101e-02,2.632674681858398515e-03,1.556582883872657461e-02,-4.302185297012331988e-01
-1.200472901642095191e+00,6.934755379633787964e-01,-7.092506104111721832e-02,3.321149764490529278e-03,1.550931396801403898e-02,-3.634513854980471748e-01
-1.200469580492330657e+00,6.934910472773467838e-01,-7.128851242661526921e-02,4.013819472078741617e-03,1.545250200025644408e-02,-2.966842412948611507e-01
-1.200465566672858531e+00,6.935064997793470853e-01,-7.158519666791013369e-02,4.710032725980374188e-03,1.539543763677774825e-02,-2.299170970916751267e-01
-1.200460856640132468e+00,6.935218952169838191e-01,-7.181511376500181176e-02,5.409138497616202551e-03,1.533816628871430450e-02,-1.631499528884891026e-01
-1.200455447501634909e+00,6.935372333832725555e-01,-7.197826371789030342e-02,6.110485799592363376e-03,1.528073394659750298e-02,-9.638280868530306467e-02
-1.200449337015835338e+00,6.935525141172191876e-01,-7.207464652657560866e-02,6.813423676628852649e-03,1.522318704995005018e-02,-2.961566448211702673e-02
-1.200442523592158750e+00,6.935677373042691274e-01,-7.210426219105772749e-02,7.517301196338128585e-03,1.516557235689292536e-02,3.715147972106901120e-02
-1.200435006290962336e+00,6.935829028766260507e-01,-7.206711071133665991e-02,8.221467439897356053e-03,1.510793681375996282e-02,1.039186239242550491e-01
-1.200426784823522386e+00,6.935980108134398581e-01,-7.196319208741240592e-02,8.925271492657815831e-03,1.505032742471696001e-02,1.706857681274410732e-01
-1.200417859552029620e+00,6.936130611408646285e-01,-7.179250631928496551e-02,9.628062434735008140e-03,1.499279112138216137e-02,2.374529123306270972e-01
-1.200408231489594968e+00,6.936280539319860106e-01,-7.155505340695433869e-02,1.032918933162297638e-02,1.493537463244501949e-02,3.042200565338131213e-01
-1.200397902300263331e+00,6.936429893066184960e-01,-7.125083335042052546e-02,1.102800122487637702e-02,1.487812435328006271e-02,3.709872007369991453e-01
-1.200386874299038453e+00,6.936578674309717973e-01,-7.087984614968352581e-02,1.172384712290381985e-02,1.482108621555279504e-02,4.377543449401851694e-01
-1.200375150451915562e+00,6.936726885171873302e-01,-7.044209180474333976e-02,1.241607599191601671e-02,1.476430555681459977e-02,5.045214891433712490e-01
-1.200362734375923557e+00,6.936874528227441328e-01,-6.993757031559996729e-02,1.310403674707227503e-02,1.470782699008363857e-02,5.712886333465573285e-01
-1.200349630339176521e+00,6.937021606497342230e-01,-6.936628168225340840e-02,1.378707824386887770e-02,1.465169427340890125e-02,6.380557775497434081e-01
-1.200335843260932567e+00,6.937168123440076162e-01,-6.872822590470366311e-02,1.446454926981290481e-02,1.459595017941461674e-02,7.048229217529294877e-01
-1.200321378711662668e+00,6.937314082941870019e-01,-6.802340298295073140e-02,1.513579853642504913e-02,1.454063636482241274e-02,7.715900659561155672e-01
-1.200306242913126153e+00,6.937459489305518590e-01,-6.725181291699461328e-02,1.580017467161501377e-02,1.448579323994872610e-02,8.383572101593016468e-01
-1.200290442738454644e+00,6.937604347237917857e-01,-6.641345570683530875e-02,1.645702621247305611e-02,1.443145983817518095e-02,9.051243543624877264e-01
-1.200273985712242197e+00,6.937748661836299346e-01,-6.550833135247281780e-02,1.710570159852127167e-02,1.437767368538980274e-02,9.718914985656738059e-01
-1.200256880010643679e+00,6.937892438573153298e-01,-6.453643985390714044e-02,1.774554916546825303e-02,1.432447066939719280e-02,1.038658642768859774e+00
-1.200239134461478230e+00,6.938035683279847321e-01,-6.349778121113827667e-02,1.837591713951070710e-02,1.427188490929598604e-02,1.105425786972045854e+00
-1.200220758544338739e+00,6.938178402128940547e-01,-6.239235542416623342e-02,1.899615363222570061e-02,1.421994862482220921e-02,1.172192931175231934e+00
-1.200201762390706417e+00,6.938320601615188821e-01,-6.122016249299100377e-02,1.960560663609715523e-02,1.416869200565738958e-02,1.238960075378418013e+00
-1.200182156784070253e+00,6.938462288535245381e-01,-5.998120241761258770e-02,2.020362402072027261e-02,1.411814308070060212e-02,1.305727219581604093e+00
-1.200161953160049588e+00,6.938603469966052595e-01,-5.867547519803098521e-02,2.078955352972758353e-02,1.406832758730392277e-02,1.372494363784790172e+00
-1.200141163606519790e+00,6.938744153241925838e-01,-5.730298083424619632e-02,2.136274277848027731e-02,1.401926884047112638e-02,1.439261507987976252e+00
-1.200119800863741260e+00,6.938884345930330655e-01,-5.586371932625822101e-02,2.192253925256857153e-02,1.397098760201980795e-02,1.506028652191162331e+00
-1.200097878324488665e+00,6.939024055806350955e-01,-5.435769067406705929e-02,2.246829030716480241e-02,1.392350194970746850e-02,1.572795796394348411e+00
-1.200075410034181500e+00,6.939163290825848263e-01,-5.278489487767271116e-02,2.299934316727300643e-02,1.387682714632255433e-02,1.639562940597534491e+00
-1.200052410691014204e+00,6.939302059097312014e-01,-5.114533193707517661e-02,2.351504492891871856e-02,1.383097550874180272e-02,1.706330084800720570e+00
-1.200028895646085392e+00,6.939440368852399788e-01,-4.943900185227445565e-02,2.401474256132277163e-02,1.378595627695571729e-02,1.773097229003906650e+00
-1.200004880903523974e+00,6.939578228415169692e-01,-4.766590462327054828e-02,2.449778291010284298e-02,1.374177548306444729e-02,1.839864373207092729e+00
-1.199980383120613947e+00,6.939715646170000474e-01,-4.582604025006345450e-02,2.496351270154655369e-02,1.369843582024684106e-02,1.906631517410278809e+00
-1.199955419607912299e+00,6.939852630528202670e-01,-4.391940873265317430e-02,2.541127854799989094e-02,1.365593651170591769e-02,1.973398661613464888e+00
-1.199930008329364250e+00,6.939989189893319699e-01,-4.194601007103970769e-02,2.584042695441473095e-02,1.361427317959453161e-02,2.040165805816650746e+00
-1.199904167902409835e+00,6.940125332625115551e-01,-3.990584426522305467e-02,2.625030432609928507e-02,1.357343771392559122e-02,2.106932950019836603e+00
-1.199877917598083821e+00,6.940261067002254647e-01,-3.779891131520321523e-02,2.664025697771521539e-02,1.353341814147165055e-02,2.173700094223022461e+00
-1.199851277341106082e+00,6.940396401183669406e-01,-3.562521122098019632e-02,2.700963114356522490e-02,1.349419849465940263e-02,2.240467238426208318e+00
-1.199824267709962422e+00,6.940531343168615530e-01,-3.338474398255399100e-02,2.735777298921489992e-02,1.345575868046511303e-02,2.307234382629394176e+00
-1.199796909936973188e+00,6.940665900755420559e-01,-3.107750959992459580e-02,2.768402862449253349e-02,1.341807434931769488e-02,2.374001526832580033e+00
-1.199769225908348780e+00,6.940800081498913476e-01,-2.870350807309201419e-02,2.798774411791071087e-02,1.338111676401676498e-02,2.440768671035765891e+00
-1.199741238164230950e+00,6.940933892666553140e-01,-2.626273940205624963e-02,2.826826551255332692e-02,1.334485266867368319e-02,2.500000000000000000e+00
-1.199712969898718340e+00,6.941067341193239981e-01,-2.376273940205625088e-02,2.852493884347177475e-02,1.330924415768425934e-02,2.500000000000000000e+00
-1.199684444959874918e+00,6.941200433634816536e-01,-2.126273940205625212e-02,2.875718379400936733e-02,1.327424679486496201e-02,2.500000000000000000e+00
-1.199655687776080892e+00,6.941333176102765234e-01,-1.876273940205625337e-02,2.896499891263592044e-02,1.323979950741861755e-02,2.500000000000000000e+00
-1.199626722777168197e+00,6.941465574097839264e-01,-1.626273940205625462e-02,2.914838290050761685e-02,1.320584121911008366e-02,2.500000000000000000e+00
-1.199597574394267729e+00,6.941597632510030369e-01,-1.376273940205625414e-02,2.930733461147513180e-02,1.317231085064797351e-02,2.500000000000000000e+00
-1.199568267059656357e+00,6.941729355618536657e-01,-1.126273940205625365e-02,2.944185305209078701e-02,1.313914732006640426e-02,2.500000000000000000e+00
-1.199538825206604375e+00,6.941860747091737061e-01,-8.762739402056253166e-03,2.955193738161476791e-02,1.310628954310675588e-02,2.500000000000000000e+00
-1.199509273269222742e+00,6.941991809987168027e-01,-6.262739402056252680e-03,2.963758691202037290e-02,1.307367643359945084e-02,2.500000000000000000e+00
-1.199479635682310752e+00,6.942122546751503531e-01,-3.762739402056252628e-03,2.969880110799831899e-02,1.304124690384573897e-02,2.500000000000000000e+00
-1.199449936881202827e+00,6.942252959220541753e-01,-1.262739402056252576e-03,2.973557958696007586e-02,1.300893986499949972e-02,2.500000000000000000e+00
-1.199420201301615974e+00,6.942383048619191754e-01,1.237260597943747476e-03,2.974792211904027373e-02,1.297669422744904266e-02,2.500000000000000000e+00
-1.199390453379497012e+00,6.942512815561465711e-01,3.737260597943747528e-03,2.973582862709812230e-02,1.294444890119892180e-02,2.500000000000000000e+00
-1.199360717550869815e+00,6.942642260050477798e-01,6.237260597943748014e-03,2.969929918671791041e-02,1.291214279625174134e-02,2.500000000000000000e+00
-1.199331018251683201e+00,6.942771381478440862e-01,8.737260597943748500e-03,2.963833402620852028e-02,1.287971482298997522e-02,2.500000000000000000e+00
-1.199301379917657062e+00,6.942900178626670860e-01,1.123726059794374899e-02,2.955293352660200851e-02,1.284710389255777456e-02,2.500000000000000000e+00
-1.199271826984130485e+00,6.943028649665596852e-01,1.373726059794374947e-02,2.944309822165121909e-02,1.281424891724276989e-02,2.500000000000000000e+00
-1.199242383885908758e+00,6.943156792154768775e-01,1.623726059794374996e-02,2.930882879782644931e-02,1.278108881085787338e-02,2.500000000000000000e+00
-1.199213075057110833e+00,6.943284603042877423e-01,1.873726059794374871e-02,2.915012609431116147e-02,1.274756248912306371e-02,2.500000000000000000e+00
-1.199183924931016554e+00,6.943412078667768883e-01,2.123726059794374746e-02,2.896699110299673363e-02,1.271360887004716750e-02,2.500000000000000000e+00
-1.199154957939913446e+00,6.943539214756468958e-01,2.373726059794374621e-02,2.875942496847627011e-02,1.267916687430961468e-02,2.500000000000000000e+00
-1.199126198514945063e+00,6.943666006425212034e-01,2.623726059794374496e-02,2.852742898803743363e-02,1.264417542564219045e-02,2.500000000000000000e+00
-1.199097671085957106e+00,6.943792448179468835e-01,2.873726059794374371e-02,2.827100461165434411e-02,1.260857345121075591e-02,2.500000000000000000e+00
-1.199069400081345549e+00,6.943918533913980840e-01,3.123726059794374246e-02,2.799015344197852348e-02,1.257229988199695843e-02,2.500000000000000000e+00
-1.199041409927903645e+00,6.944044256912801361e-01,3.373726059794374121e-02,2.768487723432886544e-02,1.253529365317990890e-02,2.500000000000000000e+00
-1.199013725050669388e+00,6.944169609849333291e-01,3.623726059794374343e-02,2.735517789668067551e-02,1.249749370451784351e-02,2.500000000000000000e+00
-1.198986369872772739e+00,6.944294584786377955e-01,3.873726059794374565e-02,2.700001090586211933e-02,1.248770776470787928e-02,2.432182621955871760e+00
-1.198959369861866797e+00,6.944419461864025367e-01,4.116944321989961936e-02,2.662035289030201257e-02,1.247700329316153885e-02,2.364365243911743519e+00
-1.198932749508976547e+00,6.944544231896957465e-01,4.353380846381136454e-02,2.621687049268728309e-02,1.246534645089398229e-02,2.296547865867615279e+00
-1.198906532638483791e+00,6.944668885361466870e-01,4.583035632967898121e-02,2.579023030304108954e-02,1.245270825167250558e-02,2.228730487823487039e+00
-1.198880742408180655e+00,6.944793412443983627e-01,4.805908681750246936e-02,2.534109884134472593e-02,1.243906442625060567e-02,2.160913109779358798e+00
-1.198855401309339319e+00,6.944917803088246355e-01,5.021999992728182899e-02,2.487014254176009645e-02,1.242439528658177000e-02,2.093095731735230558e+00
-1.198830531166797497e+00,6.945042047041112276e-01,5.231309565901706010e-02,2.437802773840680101e-02,1.240868559002202866e-02,2.025278353691102318e+00
-1.198806153139059028e+00,6.945166133897012761e-01,5.433837401270816270e-02,2.386542065264776746e-02,1.239192440352956080e-02,1.957460975646973855e+00
-1.198782287718406447e+00,6.945290053141047748e-01,5.629583498835513677e-02,2.333298738183741880e-02,1.237410496786892251e-02,1.889643597602845393e+00
-1.198758954731024673e+00,6.945413794190726797e-01,5.818547858595798233e-02,2.278139388948626984e-02,1.235522456182678967e-02,1.821826219558716931e+00
-1.198736173337135114e+00,6.945537346436344572e-01,6.000730480551669938e-02,2.221130599679591033e-02,1.233528436644540545e-02,1.754008841514588468e+00
-1.198713962031138225e+00,6.945660699280008510e-01,6.176131364703128790e-02,2.162338937551828988e-02,1.231428932927930778e-02,1.686191463470460006e+00
-1.198692338641762722e+00,6.945783842173300915e-01,6.344750511050174790e-02,2.101830954209321992e-02,1.229224802868024956e-02,1.618374085426331543e+00
-1.198671320332220569e+00,6.945906764653587695e-01,6.506587919592807245e-02,2.039673185301801861e-02,1.226917253811463104e-02,1.550556707382203081e+00
-1.198650923600367513e+00,6.946029456378969291e-01,6.661643590331027542e-02,1.975932150140324514e-02,1.224507829051720183e-02,1.482739329338074619e+00
-1.198631164278866068e+00,6.946151907161874917e-01,6.809917523264835681e-02,1.910674351466843876e-02,1.221998394268416360e-02,1.414921951293946156e+00
-1.198612057535351383e+00,6.946274107001301212e-01,6.951409718394230275e-02,1.843966275333182997e-02,1.219391123970834691e-02,1.347104573249817694e+00
-1.198593617872597994e+00,6.946396046113698652e-01,7.086120175719212710e-02,1.775874391084798082e-02,1.216688487945853485e-02,1.279287195205689232e+00
-1.198575859128687249e+00,6.946517714962493484e-01,7.214048895239781600e-02,1.706465151444733555e-02,1.213893237710458525e-02,1.211469817161560769e+00
-1.198558794477172729e+00,6.946639104286264077e-01,7.335195876955938332e-02,1.635804992693166288e-02,1.211008392968943026e-02,1.143652439117432307e+00
-1.198542436427245894e+00,6.946760205125560583e-01,7.449561120867681518e-02,1.563960334937943356e-02,1.208037228074871142e-02,1.075835061073303844e+00
-1.198526796823896623e+00,6.946881008848367900e-01,7.557144626975012547e-02,1.490997582471513538e-02,1.204983258497822722e-02,1.008017683029175382e+00
-1.198511886848071972e+00,6.947001507174217494e-01,7.657946395277930030e-02,1.416983124209658315e-02,1.201850227294908556e-02,9.402003049850469196e-01
-1.198497717016829833e+00,6.947121692196946974e-01,7.751966425776435354e-02,1.341983334207430892e-02,1.198642091586998165e-02,8.723829269409184572e-01
-1.198484297183487701e+00,6.947241556406105190e-01,7.839204718470527133e-02,1.266064572247710754e-02,1.195363009039570462e-02,8.045655488967899949e-01
-1.198471636537765228e+00,6.947361092707009522e-01,7.919661273360206755e-02,1.189293184497784706e-02,1.192017324348059251e-02,7.367481708526615325e-01
-1.198459743605920336e+00,6.947480294439444259e-01,7.993336090445472830e-02,1.111735504229369696e-02,1.188609555727538659e-02,6.689307928085330701e-01
-1.198448626250878002e+00,6.947599155395016712e-01,8.060229169726326748e-02,1.033457852597489089e-02,1.185144381406555252e-02,6.011134147644046077e-01
-1.198438291672351941e+00,6.947717669833157750e-01,8.120340511202767120e-02,9.545265394736221834e-03,1.181626626124895885e-02,5.332960367202761454e-01
-1.198428746406957179e+00,6.947835832495770081e-01,8.173670114874795334e-02,8.750078643285433277e-03,1.178061247635043933e-02,4.654786586761477385e-01
-1.198419996328313974e+00,6.947953638620533168e-01,8.220217980742410002e-02,7.949681171602726928e-03,1.174453323207061070e-02,3.976612806320193316e-01
-1.198412046647142404e+00,6.948071083952853666e-01,8.259984108805612513e-02,7.144735794625594640e-03,1.170808036136607860e-02,3.298439025878909248e-01
-1.198404901911347853e+00,6.948188164756466945e-01,8.292968499064401477e-02,6.335905252293211679e-03,1.167130662255795592e-02,2.620265245437625179e-01
-1.198398566006095622e+00,6.948304877822693015e-01,8.319171151518778284e-02,5.523852219904638004e-03,1.163426556446544788e-02,1.942091464996341110e-01
-1.198393042153875765e+00,6.948421220478337990e-01,8.338592066168741546e-02,4.709239318745084626e-03,1.159701139156113676e-02,1.263917684555057042e-01
-1.198388332914557042e+00,6.948537190592253276e-01,8.351231243014292649e-02,3.892729126934516871e-03,1.155959882914446915e-02,5.857439041137728342e-02
-1.198384440185430000e+00,6.948652786580544749e-01,8.357088682055430207e-02,3.074984190452864207e-03,1.152208298852977833e-02,-9.242987632751137328e-03
-1.198381365201239612e+00,6.948768007410429659e-01,8.356164383292155606e-02,2.256667034296130567e-03,1.148451923224519736e-02,-7.706036567687955807e-02
-1.198379108534205262e+00,6.948882852602752402e-01,8.348458346724467460e-02,1.438440173717685233e-03,1.144696303923867058e-02,-1.448777437210079788e-01
-1.198377670094031622e+00,6.948997322233144702e-01,8.333970572352367157e-02,6.209661255090318010e-04,1.140946987008725939e-02,-2.126951217651363857e-01
-1.198377049127906213e+00,6.949111416931845753e-01,8.312701060175853307e-02,-1.950925807256524702e-04,1.137209503220593457e-02,-2.805124998092647925e-01
-1.198377244220486970e+00,6.949225137882167891e-01,8.284649810194927300e-02,-1.009073391346911996e-03,1.133489354505202301e-02,-3.483298778533931994e-01
-1.198378253293878259e+00,6.949338486817618898e-01,8.249816822409587747e-02,-1.820313717555054490e-03,1.129792000532152223e-02,-4.161472558975216063e-01
