px,py,pz,vx,vy,vz
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.000000000000000000e+00
5.004999999999999449e-01,5.004999999999999449e-01,4.989999999999999991e-01,5.024307082878344266e-01,4.983320723757129200e-01,-1.007611593080322443e+00
5.010024307082877604e-01,5.009983320723756517e-01,4.979923884069196727e-01,5.048363587965746246e-01,4.966772392812014991e-01,-1.015205170450137251e+00
5.015072670670843724e-01,5.014950093116568031e-01,4.969771832364695552e-01,5.072171422191058543e-01,4.950354225262253993e-01,-1.022780743732720321e+00
5.020144842093035020e-01,5.019900447341830718e-01,4.959544024927368122e-01,5.095732454781826126e-01,4.934065450713669421e-01,-1.030338323594900407e+00
5.025240574547816808e-01,5.024834512792544228e-01,4.949240641691419196e-01,5.119071388798577260e-01,4.917885066146658324e-01,-1.037879207208421084e+00
5.030359645936615109e-01,5.029752397858691104e-01,4.938861849619334832e-01,5.142208885575725308e-01,4.901795587147678712e-01,-1.045404472905004711e+00
5.035501854822190815e-01,5.034654193445838866e-01,4.928407804890284627e-01,5.165146198262187127e-01,4.885796670308132916e-01,-1.052914112570249250e+00
5.040667001020453508e-01,5.039539990116147505e-01,4.917878663764582159e-01,5.187884583521507054e-01,4.869887974331552072e-01,-1.060408120014500799e+00
5.045854885603975326e-01,5.044409878090478916e-01,4.907274582564437049e-01,5.210425282453858831e-01,4.854069151090789069e-01,-1.067886487156064712e+00
5.051065310886428961e-01,5.049263947241570127e-01,4.896595717692876493e-01,5.232769534917413035e-01,4.838339852192151680e-01,-1.075349207837966947e+00
5.056298080421346430e-01,5.054102287093762413e-01,4.885842225614496770e-01,5.254918565223892779e-01,4.822699743877045808e-01,-1.082796274011164961e+00
5.061552998986570406e-01,5.058924986837639581e-01,4.875014262874385329e-01,5.276873589307375934e-01,4.807148486740654425e-01,-1.090227678597634586e+00
5.066829872575877580e-01,5.063732135324380268e-01,4.864111986088409112e-01,5.298635814732746141e-01,4.791685735142220959e-01,-1.097643415489316654e+00
5.072128508390609802e-01,5.068523821059522927e-01,4.853135551933516201e-01,5.320206459777618857e-01,4.776311150921092596e-01,-1.105043478593391137e+00
5.077448714850387734e-01,5.073300132210444291e-01,4.842085117147582052e-01,5.341586720041419101e-01,4.761024395640162665e-01,-1.112427860878589581e+00
5.082790301570428992e-01,5.078061156606084037e-01,4.830960838538796431e-01,5.362777778006144747e-01,4.745825126414032757e-01,-1.119796557237242585e+00
5.088153079348435304e-01,5.082806981732498341e-01,4.819762872966423806e-01,5.383780824507661267e-01,4.730713011411247226e-01,-1.127149560668492700e+00
5.093536860172942493e-01,5.087537694743909933e-01,4.808491377359738750e-01,5.404597022963173458e-01,4.715687706596636830e-01,-1.134486865141381084e+00
5.098941457195905747e-01,5.092253382450506738e-01,4.797146508708324819e-01,5.425227552315764479e-01,4.700748880182690770e-01,-1.141808464640120979e+00
5.104366684748221639e-01,5.096954131330689863e-01,4.785728424061923558e-01,5.445673566485697004e-01,4.685896194138971516e-01,-1.149114352210410583e+00
5.109812358314707037e-01,5.101640027524828591e-01,4.774237280539819217e-01,5.465936218238867106e-01,4.671129315523975811e-01,-1.156404523775155013e+00
5.115278294532945580e-01,5.106311156840352972e-01,4.762673235302067876e-01,5.486016652034868546e-01,4.656447911115362825e-01,-1.163678972409291967e+00
5.120764311184980988e-01,5.110967604751468496e-01,4.751036445577975220e-01,5.505916008803777295e-01,4.641851646218347338e-01,-1.170937694064940304e+00
5.126270227193784335e-01,5.115609456397687271e-01,4.739327068637325668e-01,5.525635425949362300e-01,4.627340185859581401e-01,-1.178180682799899959e+00
5.131795862619733528e-01,5.120236796583547134e-01,4.727545261809326660e-01,5.545176020663001859e-01,4.612913197767871121e-01,-1.185407932687065458e+00
5.137341038640396151e-01,5.124849709781315044e-01,4.715691182482456001e-01,5.564538911402734378e-01,4.598570352967465968e-01,-1.192619438768086626e+00
5.142905577551798446e-01,5.129448280134282223e-01,4.703764988094775168e-01,5.583725208354523017e-01,4.584311318026050297e-01,-1.199815196098642955e+00
5.148489302760153041e-01,5.134032591452307726e-01,4.691766836133788865e-01,5.602736013440647866e-01,4.570135771749073705e-01,-1.206995200702105642e+00
5.154092038773593343e-01,5.138602727224056421e-01,4.679696884126767764e-01,5.621572437017394730e-01,4.556043375364291492e-01,-1.214159446707463230e+00
5.159713611210611228e-01,5.143158770599420837e-01,4.667555289659693352e-01,5.640235554949922792e-01,4.542033806515722860e-01,-1.221307930166084299e+00
5.165353846765561308e-01,5.147700804405936914e-01,4.655342210358032751e-01,5.658726449180365714e-01,4.528106730635736432e-01,-1.228440646188604157e+00
5.171012573214741614e-01,5.152228911136572664e-01,4.643057803896146751e-01,5.677046200568065526e-01,4.514261827184563591e-01,-1.235557589899625830e+00
5.176689619415310029e-01,5.156743172963756949e-01,4.630702227997150477e-01,5.695195886505972638e-01,4.500498768773585900e-01,-1.242658757391381874e+00
5.182384815301815939e-01,5.161243671732530514e-01,4.618275640423236683e-01,5.713176552313599110e-01,4.486817229517617855e-01,-1.249744142861660468e+00
5.188097991854129232e-01,5.165730488962048117e-01,4.605778198994620043e-01,5.730989256570870882e-01,4.473216888013680226e-01,-1.256813744337916150e+00
5.193828981110699683e-01,5.170203705850061615e-01,4.593210061551241119e-01,5.748635063950565671e-01,4.459697417203511427e-01,-1.263867556043708706e+00
5.199577616174649863e-01,5.174663403267265593e-01,4.580571385990804267e-01,5.766115004679936984e-01,4.446258492128502549e-01,-1.270905575078566274e+00
5.205343731179329358e-01,5.179109661759394578e-01,4.567862330240018420e-01,5.783430115108790792e-01,4.432899792907823433e-01,-1.277927797600160176e+00
5.211127161294437649e-01,5.183542561552302308e-01,4.555083052264016774e-01,5.800581432933878956e-01,4.419620997580517296e-01,-1.284934219779005904e+00
5.216927742727371919e-01,5.187962182549882284e-01,4.542233710066226893e-01,5.817569975739197430e-01,4.406421782703985324e-01,-1.291924837798451131e+00
5.222745312703110931e-01,5.192368604332586735e-01,4.529314461688242477e-01,5.834396762474982623e-01,4.393301831104380328e-01,-1.298899648808338858e+00
5.228579709465586145e-01,5.196761906163691602e-01,4.516325465200158873e-01,5.851062806303107822e-01,4.380260824717402968e-01,-1.305858649016607975e+00
5.234430772271889687e-01,5.201142166988409477e-01,4.503266878709992760e-01,5.867569112218640193e-01,4.367298445185490707e-01,-1.312801834643994914e+00
5.240298341384108660e-01,5.205509465433595384e-01,4.490138860363552809e-01,5.883916674673992375e-01,4.354414369685986053e-01,-1.319729203831370157e+00
5.246182258058782466e-01,5.209863879803281472e-01,4.476941568325238929e-01,5.900106487126588473e-01,4.341608286433381036e-01,-1.326640751869278656e+00
5.252082364545909154e-01,5.214205488089714846e-01,4.463675160806546138e-01,5.916139537271031257e-01,4.328879877382130204e-01,-1.333536476923089742e+00
5.257998504083180036e-01,5.218534367967097021e-01,4.450339796037315332e-01,5.932016802276460776e-01,4.316228828366426296e-01,-1.340416375261498372e+00
5.263930520885456987e-01,5.222850596795463041e-01,4.436935632284700337e-01,5.947739255950026394e-01,4.303654820155454197e-01,-1.347280445073288035e+00
5.269878260141407367e-01,5.227154251615618863e-01,4.423462827833967714e-01,5.963307863971641920e-01,4.291157543658262186e-01,-1.354128682650545423e+00
5.275841568005379401e-01,5.231445409159276583e-01,4.409921541007462142e-01,5.978723598207411616e-01,4.278736684117666056e-01,-1.360961086205423332e+00
5.281820291603587236e-01,5.235724145843394517e-01,4.396311930145407887e-01,5.993993165900821651e-01,4.266395208908791981e-01,-1.367777550963877875e+00
5.287814284769487561e-01,5.239990541052302886e-01,4.382634154635768886e-01,6.009126492880842996e-01,4.254137906334619634e-01,-1.374577915054150834e+00
5.293823411262368328e-01,5.244244678958637218e-01,4.368888375485227571e-01,6.024124255531073668e-01,4.241964319895576430e-01,-1.381362181775101172e+00
5.299847535517899777e-01,5.248486643278532648e-01,4.355074753667476650e-01,6.038987115268384942e-01,4.229873995629044314e-01,-1.388130351569804022e+00
5.305886522633168623e-01,5.252716517274161889e-01,4.341193450151778488e-01,6.053715847304874664e-01,4.217866705624263579e-01,-1.394882468758698701e+00
5.311940238480473697e-01,5.256934383979786629e-01,4.327244625464191641e-01,6.068312143994240015e-01,4.205944362873728082e-01,-1.401618961953553288e+00
5.318008550624467867e-01,5.261140328342660544e-01,4.313228435844655984e-01,6.082776670721498080e-01,4.194106523858360802e-01,-1.408339834923267420e+00
5.324091327295189524e-01,5.265334434866518754e-01,4.299145037495423205e-01,6.097110089835758862e-01,4.182352755330071004e-01,-1.415045092394879855e+00
5.330188437385025013e-01,5.269516787621848497e-01,4.284994586571474473e-01,6.111313067805725918e-01,4.170682611949063645e-01,-1.421734738622012051e+00
5.336299750452830892e-01,5.273687470233797692e-01,4.270777239185254426e-01,6.125386232299510070e-01,4.159095661927217913e-01,-1.428408778815891456e+00
5.342425136685130527e-01,5.277846565895725206e-01,4.256493151397095498e-01,6.139330246136274205e-01,4.147591473900513748e-01,-1.435067216760119946e+00
