sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-2.386209089308977127e-04,2.871090255212038755e-04,-3.303503850474953651e-03,-7.872127927839756012e-03,1.760424347594380379e-04,1.195705402642488480e-02,2.133518224582076073e-03,2.999800003999961856e-02,1.000314988975154584e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.080410223854964824e-01,1.683066757442439609e-01
-2.465111610945314169e-04,3.101939510088413954e-04,-8.624983020126819611e-04,-8.748569525778293610e-03,1.879994961200281978e-04,1.072416920214891434e-02,1.998285762965679169e-03,3.149768480105073071e-02,1.000346486659955625e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.134411295352018845e-01,1.767232571625931281e-01
-2.552737714722752571e-04,3.320458054076880217e-04,1.578507246449589729e-03,-9.625011123716831207e-03,1.987236610148102045e-04,9.698647074401378632e-03,1.895756926387548447e-03,3.299733806441965817e-02,1.000379483998020014e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.188409589571850500e-01,1.851400167655213869e-01
-2.649097004905343056e-04,3.529792302288115025e-04,4.019512794911861420e-03,-1.050145272165536880e-02,2.084223087877035141e-04,8.875811472535133362e-03,1.825001672841608524e-03,3.449695833045327009e-02,1.000413980956350368e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.242404980233499656e-01,1.935569626411320354e-01
-2.754198503680527210e-04,3.733016492333263159e-04,6.460518576204776764e-03,-1.137789431959390640e-02,2.172981185140088201e-04,8.251091465353965759e-03,1.785115106031298637e-03,3.599654409953143008e-02,1.000449977500449839e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.296397341050533336e-01,2.019741028760356216e-01
-2.868041628971695900e-04,3.933132975362241268e-04,8.901524357497692108e-03,-1.225433591753244400e-02,2.255492145195603371e-04,7.820021361112594604e-03,1.775216660462319851e-03,3.749609387206849498e-02,1.000487473594321886e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.350386545730808407e-01,2.103914455552850504e-01
-2.990635694004595280e-04,4.133075999561697245e-04,1.134253013879060745e-02,-1.313077751547098160e-02,2.333692391403019428e-04,7.578233722597360611e-03,1.794449635781347752e-03,3.899560614851481366e-02,1.000526469200470503e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.404372467976235384e-01,2.188089987623106636e-01
-3.121980116702616215e-04,4.335712583269923925e-04,1.378353592008352280e-02,-1.400721911340951920e-02,2.409474691376090050e-04,7.521461695432662964e-03,1.841980498284101486e-03,4.049507942935822585e-02,1.000566964279899773e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.458354981482541668e-01,2.272267705788553749e-01
-3.262083628214895725e-04,4.543844552244991064e-04,1.622454077005386353e-02,-1.488366071134805679e-02,2.484689175616949797e-04,7.645533885806798935e-03,1.916998182423412800e-03,4.199451221512558174e-02,1.000608958792114977e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.512333959939035077e-01,2.356447690849097776e-01
-3.410954959690570831e-04,4.760210576932877302e-04,1.866554655134677887e-02,-1.576010324060916901e-02,2.561144647188484669e-04,7.946373894810676575e-03,2.018713625147938728e-03,4.349390300638423384e-02,1.000652452695121264e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.566309277028367641e-01,2.440630023586471964e-01
-3.568602551240473986e-04,4.987487918697297573e-04,6.386631168425083160e-03,-1.258123666048049927e-04,2.640608290676027536e-04,7.367802783846855164e-03,2.103301463648676872e-03,4.499325030374348722e-02,1.000697445945424979e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.620280806426299958e-01,2.524814784763588227e-01
-3.569906111806631088e-04,5.224386695772409439e-04,-5.892284214496612549e-03,1.550847850739955902e-02,2.714286383707076311e-04,6.457963958382606506e-03,2.141175325959920883e-03,4.649255260785620236e-02,1.000743938498032781e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.674248421801464715e-01,2.609002055123888497e-01
-3.414864477235823870e-04,5.466192378662526608e-04,-1.817119866609573364e-02,3.114276938140392303e-02,2.778866037260740995e-04,5.219198763370513916e-03,2.133112167939543724e-03,4.799180841942017606e-02,1.000791930306452304e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.728211996815131046e-01,2.693191915390695246e-01
-3.103457565885037184e-04,5.708211683668196201e-04,-3.045011311769485474e-02,4.677706211805343628e-02,2.831057936418801546e-04,3.653851337730884552e-03,2.079876139760017395e-03,4.949101623917973036e-02,1.000841421322691494e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.782171405120969165e-01,2.777384446266562557e-01
-2.635684795677661896e-04,5.945773446001112461e-04,-4.272902756929397583e-02,6.241135299205780029e-02,2.867596340365707874e-04,1.764267333783209324e-03,1.982218818739056587e-03,5.099017456792717673e-02,1.000892411497259493e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.836126520364815273e-01,2.861579728432627201e-01
-2.011517062783241272e-04,6.174225709401071072e-04,-5.500794202089309692e-02,7.804564386606216431e-02,2.885239082388579845e-04,-4.472072469070553780e-04,1.840879325754940510e-03,5.248928190650429398e-02,1.000944900779165980e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.890077216184436193e-01,2.945777842547960823e-01
-1.230954076163470745e-04,6.388936308212578297e-04,-6.728685647249221802e-02,9.367993474006652832e-02,2.880766987800598145e-04,-2.978228032588958740e-03,1.656584674492478371e-03,5.398833675580388264e-02,1.000998889115921830e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.944023366209294001e-01,3.029978869248919349e-01
-2.939864498330280185e-05,6.585292285308241844e-04,-7.956577092409133911e-02,1.093142256140708923e-01,2.850984747055917978e-04,-5.826451350003480911e-03,1.430050237104296684e-03,5.548733761677120818e-02,1.001054376453538675e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.997964844060312051e-01,3.114182889148495170e-01
7.993759209057316184e-05,6.758698727935552597e-04,-9.184468537569046021e-02,1.249485164880752563e-01,2.792720333673059940e-04,-8.989537134766578674e-03,1.161979860626161098e-03,5.698628299040554845e-02,1.001111362736529120e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.051901523349640155e-01,3.198389982835667111e-01
2.049151225946843624e-04,6.904578185640275478e-04,-1.041235998272895813e-01,1.405827999114990234e-01,2.702825004234910011e-04,-1.246514730155467987e-02,8.530659833922982216e-04,5.848517137776164387e-02,1.001169847907906973e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.105833277680419779e-01,3.282600230874753167e-01
3.455338592175394297e-04,7.018369506113231182e-04,-1.033488884568214417e-01,1.399364471435546875e-01,2.578173589427024126e-04,-2.243725955486297607e-02,-4.692671354860067368e-04,5.998400127995123787e-02,1.001229831909187018e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.159759980646550892e-01,3.366813713804760466e-01
4.855134757235646248e-04,6.996716256253421307e-04,-1.025741770863533020e-01,1.392900943756103516e-01,2.353800955461338162e-04,-3.215653821825981140e-02,-1.745128422044217587e-03,6.148277119814456182e-02,1.001291314680385236e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.213681505832457430e-01,3.451030512138736905e-01
6.248359568417072296e-04,6.843332666903734207e-04,-1.017994657158851624e-01,1.386437416076660156e-01,2.032235497608780861e-04,-4.162855818867683411e-02,-2.975772600620985031e-03,6.298147963357178525e-02,1.001354296160018809e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.267597726812854153e-01,3.535250706363121109e-01
7.634842768311500549e-04,6.561831105500459671e-04,-1.010247543454170227e-01,1.379973888397216797e-01,1.615949877304956317e-04,-5.085876211524009705e-02,-4.162421915680170059e-03,6.448012508752465344e-02,1.001418776285106338e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.321508517152512663e-01,3.619474376937095728e-01
9.014441166073083878e-04,6.155724404379725456e-04,-1.002500429749488831e-01,1.373510360717773438e-01,1.107362186303362250e-04,-5.985247716307640076e-02,-5.306267179548740387e-03,6.597870606135777805e-02,1.001484754991167625e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.375413750406029090e-01,3.703701604291936289e-01
1.038700342178344727e-03,5.628429353237152100e-04,-9.947533160448074341e-02,1.367046833038330078e-01,5.088374018669128418e-05,-6.861490756273269653e-02,-6.408467888832092285e-03,6.747722105649034408e-02,1.001552232212224114e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.429313300117590668e-01,3.787932468830363386e-01
1.175238518044352531e-03,4.983267863281071186e-04,-9.870062023401260376e-02,1.360583305358886719e-01,-1.773117401171475649e-05,-7.715114951133728027e-02,-7.470154203474521637e-03,6.897566857440749766e-02,1.001621207880798448e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.483207039820743423e-01,3.872167050925894860e-01
1.311048283241689205e-03,4.223470459692180157e-04,-9.792590886354446411e-02,1.354119777679443359e-01,-9.488232899457216263e-05,-8.546617627143859863e-02,-8.492426946759223938e-03,7.047404711666180321e-02,1.001691681927915134e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.537094843038159575e-01,3.956405430922194655e-01
1.446117064915597439e-03,3.352178318891674280e-04,-9.715119749307632446e-02,1.347656250000000000e-01,-1.803485065465793014e-04,-9.356486797332763672e-02,-9.476357139647006989e-03,7.197235518487488104e-02,1.001763654283100102e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.590976583281405787e-01,4.040647689132426668e-01
1.580435317009687424e-03,2.372446469962596893e-04,-9.637648612260818481e-02,1.341192722320556641e-01,-2.739133778959512711e-04,-1.014519780874252319e-01,-1.042298879474401474e-02,7.347059128073876733e-02,1.001837124874380924e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.644852134050710846e-01,4.124893905838603048e-01
1.713992329314351082e-03,1.287245540879666805e-04,-9.492425620555877686e-02,1.328468024730682373e-01,-3.753653727471828461e-04,-1.093042567372322083e-01,-1.136222854256629944e-02,7.496875390601749622e-02,1.001912093628287037e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.698721368834735568e-01,4.209144161290937491e-01
1.846150960773229599e-03,9.660972864367067814e-06,-9.347202628850936890e-02,1.315743327140808105e-01,-4.846696392633020878e-04,-1.168846935033798218e-01,-1.225629076361656189e-02,7.646684156254857090e-02,1.001988560469849521e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.752584161110339656e-01,4.293398535707196317e-01
1.976904226467013359e-03,-1.195654622279107571e-04,-9.201979637145996094e-02,1.303018629550933838e-01,-6.015543476678431034e-04,-1.241994351148605347e-01,-1.310644019395112991e-02,7.796485275224444844e-02,1.002066525322601764e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.806440384342352434e-01,4.377657109272048430e-01
2.106244442984461784e-03,-2.585843321867287159e-04,-9.056756645441055298e-02,1.290293931961059570e-01,-7.257537799887359142e-04,-1.312544941902160645e-01,-1.391390990465879440e-02,7.946278597709405256e-02,1.002145988108578800e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.860289911983341371e-01,4.461919962136418061e-01
2.234167419373989105e-03,-4.070351715199649334e-04,-8.911533653736114502e-02,1.277569234371185303e-01,-8.570082718506455421e-04,-1.380557566881179810e-01,-1.467989943921566010e-02,8.096063973916432788e-02,1.002226948748317970e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.914132617473381703e-01,4.546187174416834731e-01
2.360668266192078590e-03,-5.645671044476330280e-04,-8.766310662031173706e-02,1.264844536781311035e-01,-9.950640378519892693e-04,-1.446089595556259155e-01,-1.540557574480772018e-02,8.245841254060159997e-02,1.002309407160858479e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.967968374239827178e-01,4.630458826194784883e-01
2.485743956640362740e-03,-7.308386848308146000e-04,-8.621087670326232910e-02,1.252119839191436768e-01,-1.139673055149614811e-03,-1.509197056293487549e-01,-1.609207503497600555e-02,8.395610288363321294e-02,1.002393363263742065e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.021797055697080236e-01,4.714734997516064063e-01
2.609390299767255783e-03,-9.055176051333546638e-04,-8.475864678621292114e-02,1.239395067095756531e-01,-1.290592830628156662e-03,-1.569934934377670288e-01,-1.674050465226173401e-02,8.545370927056891719e-02,1.002478816973012554e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.075618535246361640e-01,4.799015768390126890e-01
2.731605898588895798e-03,-1.088280347175896168e-03,-8.330641686916351318e-02,1.226670295000076294e-01,-1.447586342692375183e-03,-1.628356724977493286e-01,-1.735194027423858643e-02,8.695123020380249312e-02,1.002565768203216301e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.129432686275483433e-01,4.883301218789438680e-01
2.852387959137558937e-03,-1.278812065720558167e-03,-8.185418695211410522e-02,1.213945522904396057e-01,-1.610422041267156601e-03,-1.684514731168746948e-01,-1.792742870748043060e-02,8.844866418581311118e-02,1.002654216867402193e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.183239382158618014e-01,4.967591428648827634e-01
2.971734851598739624e-03,-1.476806355640292168e-03,-7.965776324272155762e-02,1.193423867225646973e-01,-1.778873498551547527e-03,-1.739793866872787476e-01,-1.849284581840038300e-02,8.994600971916688614e-02,1.002744162877121425e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.237038496256072206e-01,5.051886477864835356e-01
3.088863566517829895e-03,-1.682200585491955280e-03,-7.746133953332901001e-02,1.172902211546897888e-01,-1.952852937392890453e-03,-1.792128235101699829e-01,-1.901318505406379700e-02,9.144326530651847307e-02,1.002835606142427949e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.290829901914056888e-01,5.136186446295067931e-01
3.203774802386760712e-03,-1.894591609016060829e-03,-7.526491582393646240e-02,1.152380555868148804e-01,-2.132065827026963234e-03,-1.841586679220199585e-01,-1.948975957930088043e-02,9.294042945061235794e-02,1.002928546571878465e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.344613472464461057e-01,5.220491413757547550e-01
3.316469956189393997e-03,-2.113586990162730217e-03,-7.306849211454391479e-02,1.131858900189399719e-01,-2.316224388778209686e-03,-1.888236254453659058e-01,-1.992384903132915497e-02,9.443750065428452301e-02,1.003022984072532653e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.398389081224624242e-01,5.304801460030064142e-01
3.426952520385384560e-03,-2.338804537430405617e-03,-7.087206840515136719e-02,1.111337244510650635e-01,-2.505047945305705070e-03,-1.932142525911331177e-01,-2.031669765710830688e-02,9.593447742046393167e-02,1.003118918549953165e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.452156601497110011e-01,5.389116664849525895e-01
3.535225056111812592e-03,-2.569872187450528145e-03,-6.867564469575881958e-02,1.090815588831901550e-01,-2.698262222111225128e-03,-1.973369419574737549e-01,-2.066951431334018707e-02,9.743135825217390245e-02,1.003216349908205407e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.505915906569477825e-01,5.473437107911313104e-01
3.641292219981551170e-03,-2.806427190080285072e-03,-6.647922098636627197e-02,1.070293933153152466e-01,-2.895599231123924255e-03,-2.011979520320892334e-01,-2.098347619175910950e-02,9.892814165253374648e-02,1.003315278049857984e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.559666869714058213e-01,5.557762868868626471e-01
3.745158202946186066e-03,-3.048116341233253479e-03,-6.428279727697372437e-02,1.049772277474403381e-01,-3.096797270700335503e-03,-2.048033922910690308e-01,-2.125972695648670197e-02,1.004248261247601831e-01,1.003415702875982696e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.613409364187727957e-01,5.642094027331839845e-01
3.846827661618590355e-03,-3.294595750048756599e-03,-6.208637356758117676e-02,1.029250621795654297e-01,-3.301600692793726921e-03,-2.081592082977294922e-01,-2.149937860667705536e-02,1.019214101721688526e-01,1.003517624286154764e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.667143263231682493e-01,5.726430662867851851e-01
3.946305252611637115e-03,-3.545530373230576515e-03,-5.988994985818862915e-02,1.008728966116905212e-01,-3.509759902954101562e-03,-2.112712264060974121e-01,-2.170351333916187286e-02,1.034178922981758564e-01,1.003621042178453049e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.720868440071213312e-01,5.810772854999436410e-01
4.043596331030130386e-03,-3.800593549385666847e-03,-5.702649429440498352e-02,9.794134646654129028e-02,-3.721031127497553825e-03,-2.142025381326675415e-01,-2.188804931938648224e-02,1.049142710062991590e-01,1.003725956449459389e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.774584767915480921e-01,5.895120683204596590e-01
4.137821961194276810e-03,-4.059594590216875076e-03,-5.416303873062133789e-02,9.500979632139205933e-02,-3.935233689844608307e-03,-2.168284356594085693e-01,-2.202876284718513489e-02,1.064105448001601978e-01,1.003832366994259484e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.828292119957293349e-01,5.979474226915911794e-01
4.228990990668535233e-03,-4.322118591517210007e-03,-5.129958316683769226e-02,9.207824617624282837e-02,-4.152062349021434784e-03,-2.191562950611114502e-01,-2.212698571383953094e-02,1.079067121834853260e-01,1.003940273706442898e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.881990369372879668e-01,6.063833565519894941e-01
4.317111801356077194e-03,-4.587761126458644867e-03,-4.843612760305404663e-02,8.914669603109359741e-02,-4.371218848973512650e-03,-2.211933135986328125e-01,-2.218401059508323669e-02,1.094027716601072425e-01,1.004049676478103059e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.935679389321669608e-01,6.148198778356338545e-01
4.402192309498786926e-03,-4.856128245592117310e-03,-4.557267203927040100e-02,8.621514588594436646e-02,-4.592412151396274567e-03,-2.229465097188949585e-01,-2.220109663903713226e-02,1.108987217339666154e-01,1.004160575199837035e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.989359052946068740e-01,6.232569944717669674e-01
4.484241362661123276e-03,-5.126835778355598450e-03,-4.270921647548675537e-02,8.328359574079513550e-02,-4.815358668565750122e-03,-2.244227230548858643e-01,-2.217946574091911316e-02,1.123945609091135112e-01,1.004272969760746204e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.043029233371235875e-01,6.316947143848299362e-01
4.563267342746257782e-03,-5.399509798735380173e-03,-3.984576091170310974e-02,8.035204559564590454e-02,-5.039781332015991211e-03,-2.256286293268203735e-01,-2.212030626833438873e-02,1.138902876897088523e-01,1.004386860048435803e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.096689803704862132e-01,6.401330454943977566e-01
4.639277700334787369e-03,-5.673785693943500519e-03,-3.698230534791946411e-02,7.742049545049667358e-02,-5.265410058200359344e-03,-2.265707403421401978e-01,-2.202477119863033295e-02,1.153859005800260129e-01,1.004502245949015826e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.150340637036949443e-01,6.485719957151139248e-01
4.712282214313745499e-03,-5.949308630079030991e-03,-3.411884978413581848e-02,7.448894530534744263e-02,-5.491980817168951035e-03,-2.272554188966751099e-01,-2.189398184418678284e-02,1.168813980844521927e-01,1.004619127347100349e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.203981606439588514e-01,6.570115729566261553e-01
4.782289266586303711e-03,-6.225731689482927322e-03,-3.125539422035217285e-02,7.155739516019821167e-02,-5.719236098229885101e-03,-2.276888787746429443e-01,-2.172902598977088928e-02,1.183767787074900407e-01,1.004737504125807757e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.257612584966739000e-01,6.654517851235212111e-01
4.849306307733058929e-03,-6.502716802060604095e-03,-2.760716341435909271e-02,6.723900884389877319e-02,-5.946924909949302673e-03,-2.278217971324920654e-01,-2.153358422219753265e-02,1.198720409537590431e-01,1.004857376166761407e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.311233445654008567e-01,6.738926401152601775e-01
4.911954514682292938e-03,-6.779923569411039352e-03,-2.395893260836601257e-02,6.292062252759933472e-02,-6.174746900796890259e-03,-2.276252806186676025e-01,-2.129324153065681458e-02,1.213671833279970774e-01,1.004978743350089410e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.364844061518433627e-01,6.823341458261136250e-01
4.970245528966188431e-03,-7.056900300085544586e-03,-2.031070180237293243e-02,5.860223621129989624e-02,-6.402372382581233978e-03,-2.271077185869216919e-01,-2.100943773984909058e-02,1.228622043350618837e-01,1.005101605554424404e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.418444305558260066e-01,6.907763101450966614e-01
5.024191923439502716e-03,-7.333208341151475906e-03,-1.666247099637985229e-02,5.428384989500045776e-02,-6.629480049014091492e-03,-2.262772470712661743e-01,-2.068356983363628387e-02,1.243571024799326047e-01,1.005225962656904226e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.472034050752723977e-01,6.992191409559044279e-01
5.073803476989269257e-03,-7.608419749885797501e-03,-1.301424019038677216e-02,4.996546357870101929e-02,-6.855757441371679306e-03,-2.251418232917785645e-01,-2.031699381768703461e-02,1.258518762677112157e-01,1.005351814533171906e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.525613170061834611e-01,7.076626461368468179e-01
5.119090434163808823e-03,-7.882117293775081635e-03,-9.366009384393692017e-03,4.564707726240158081e-02,-7.080899085849523544e-03,-2.237091809511184692e-01,-1.991102285683155060e-02,1.273465242036240230e-01,1.005479161057375448e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.579181536426155663e-01,7.161068335607839730e-01
