# px,py,theta,vx,vy,theta_dot
-1.033654772327412097e+00,2.732061565341207809e-01,3.253248910903942526e-01,-3.772221994887686169e-01,1.212328089515226637e+00,2.500000000000000000e+00
-1.034031994526900755e+00,2.744184846236359943e-01,3.278248910903942548e-01,-3.821108063160775781e-01,1.217014377810698544e+00,2.500000000000000000e+00
-1.034414105333216760e+00,2.756354990014466821e-01,3.303248910903942570e-01,-3.870356301744948269e-01,1.221688399311424256e+00,2.500000000000000000e+00
-1.034801140963391264e+00,2.768571874007580980e-01,3.328248910903942592e-01,-3.919966402838872543e-01,1.226350063513254041e+00,2.500000000000000000e+00
-1.035193137603675151e+00,2.780835374642713353e-01,3.353248910903942615e-01,-3.969938056379578861e-01,1.230999279989271278e+00,2.500000000000000000e+00
-1.035590131409313219e+00,2.793145367442605997e-01,3.378248910903942637e-01,-4.020270950044394498e-01,1.235635958390357780e+00,2.500000000000000000e+00
-1.035992158504317695e+00,2.805501727026509795e-01,3.403248910903942659e-01,-4.070964769252898297e-01,1.240260008445757789e+00,2.500000000000000000e+00
-1.036399254981243079e+00,2.817904327110967166e-01,3.428248910903942681e-01,-4.122019197168885207e-01,1.244871339963642853e+00,2.500000000000000000e+00
-1.036811456900959882e+00,2.830353040510603657e-01,3.453248910903942703e-01,-4.173433914702346925e-01,1.249469862831675604e+00,2.500000000000000000e+00
-1.037228800292430142e+00,2.842847739138920637e-01,3.478248910903942726e-01,-4.225208600511466406e-01,1.254055487017572634e+00,2.500000000000000000e+00
-1.037651321152481376e+00,2.855388294009096328e-01,3.503248910903942748e-01,-4.277342931004625703e-01,1.258628122569666941e+00,2.500000000000000000e+00
-1.038079055445581877e+00,2.867974575234792933e-01,3.528248910903942770e-01,-4.329836580342428798e-01,1.263187679617470582e+00,2.500000000000000000e+00
-1.038512039103616225e+00,2.880606452030967657e-01,3.553248910903942792e-01,-4.382689220439738853e-01,1.267734068372236234e+00,2.500000000000000000e+00
-1.038950308025660130e+00,2.893283792714689828e-01,3.578248910903942814e-01,-4.435900520967726579e-01,1.272267199127518733e+00,2.500000000000000000e+00
-1.039393898077756839e+00,2.906006464705965242e-01,3.603248910903942837e-01,-4.489470149355936912e-01,1.276786982259734637e+00,2.500000000000000000e+00
-1.039842845092692425e+00,2.918774334528562719e-01,3.628248910903942859e-01,-4.543397770794367352e-01,1.281293328228723771e+00,2.500000000000000000e+00
-1.040297184869771963e+00,2.931587267810850106e-01,3.653248910903942881e-01,-4.597683048235559067e-01,1.285786147578307892e+00,2.500000000000000000e+00
-1.040756953174595489e+00,2.944445129286633045e-01,3.678248910903942903e-01,-4.652325642396704652e-01,1.290265350936850020e+00,2.500000000000000000e+00
-1.041222185738835071e+00,2.957347782796001523e-01,3.703248910903942925e-01,-4.707325211761768657e-01,1.294730849017813101e+00,2.500000000000000000e+00
-1.041692918260011202e+00,2.970295091286179745e-01,3.728248910903942948e-01,-4.762681412583621987e-01,1.299182552620318232e+00,2.500000000000000000e+00
-1.042169186401269654e+00,2.983286916812382672e-01,3.753248910903942970e-01,-4.818393898886189075e-01,1.303620372629701762e+00,2.500000000000000000e+00
-1.042651025791158315e+00,2.996323120538679774e-01,3.778248910903942992e-01,-4.874462322466612263e-01,1.308044220018072634e+00,2.500000000000000000e+00
-1.043138472023404928e+00,3.009403562738860449e-01,3.803248910903943014e-01,-4.930886332897426172e-01,1.312454005844868377e+00,2.500000000000000000e+00
-1.043631560656694601e+00,3.022528102797308880e-01,3.828248910903943036e-01,-4.987665577528749838e-01,1.316849641257411330e+00,2.500000000000000000e+00
-1.044130327214447540e+00,3.035696599209882773e-01,3.853248910903943059e-01,-5.044799701490488841e-01,1.321231037491463756e+00,2.500000000000000000e+00
-1.044634807184596559e+00,3.048908909584797655e-01,3.878248910903943081e-01,-5.102288347694554638e-01,1.325598105871783172e+00,2.500000000000000000e+00
-1.045145036019365925e+00,3.062164890643515602e-01,3.903248910903943103e-01,-5.160131156837095556e-01,1.329950757812675688e+00,2.500000000000000000e+00
-1.045661049135049536e+00,3.075464398221642304e-01,3.928248910903943125e-01,-5.218327767400742223e-01,1.334288904818550225e+00,2.500000000000000000e+00
-1.046182881911789542e+00,3.088807287269828006e-01,3.953248910903943147e-01,-5.276877815656868531e-01,1.338612458484471635e+00,2.500000000000000000e+00
-1.046710569693355186e+00,3.102193411854672900e-01,3.978248910903943170e-01,-5.335780935667864266e-01,1.342921330496712917e+00,2.500000000000000000e+00
-1.047244147786921875e+00,3.115622625159640280e-01,4.003248910903943192e-01,-5.395036759289419948e-01,1.347215432633307453e+00,2.500000000000000000e+00
-1.047783651462850907e+00,3.129094779485973588e-01,4.028248910903943214e-01,-5.454644916172830538e-01,1.351494676764600333e+00,2.500000000000000000e+00
-1.048329115954468094e+00,3.142609726253619562e-01,4.053248910903943236e-01,-5.514605033767310260e-01,1.355758974853799037e+00,2.500000000000000000e+00
-1.048880576457844827e+00,3.156167316002157497e-01,4.078248910903943258e-01,-5.574916737322319626e-01,1.360008238957523874e+00,2.500000000000000000e+00
-1.049438068131577140e+00,3.169767398391732938e-01,4.103248910903943281e-01,-5.635579649889906895e-01,1.364242381226357548e+00,2.500000000000000000e+00
-1.050001626096566110e+00,3.183409822203996375e-01,4.128248910903943303e-01,-5.696593392327067296e-01,1.368461313905393828e+00,2.500000000000000000e+00
-1.050571285435798918e+00,3.197094435343050267e-01,4.153248910903943325e-01,-5.757957583298107807e-01,1.372664949334786888e+00,2.500000000000000000e+00
-1.051147081194128807e+00,3.210821084836398276e-01,4.178248910903943347e-01,-5.819671839277035241e-01,1.376853199950298201e+00,2.500000000000000000e+00
-1.051729048378056586e+00,3.224589616835901174e-01,4.203248910903943369e-01,-5.881735774549951001e-01,1.381025978283844546e+00,2.500000000000000000e+00
-1.052317221955511473e+00,3.238399876618739404e-01,4.228248910903943392e-01,-5.944149001217460260e-01,1.385183196964044461e+00,2.500000000000000000e+00
-1.052911636855633271e+00,3.252251708588380086e-01,4.253248910903943414e-01,-6.006911129197101129e-01,1.389324768716764025e+00,2.500000000000000000e+00
-1.053512327968552986e+00,3.266144956275547906e-01,4.278248910903943436e-01,-6.070021766225777160e-01,1.393450606365662647e+00,2.500000000000000000e+00
-1.054119330145175670e+00,3.280079462339204333e-01,4.303248910903943458e-01,-6.133480517862213155e-01,1.397560622832737964e+00,2.500000000000000000e+00
-1.054732678196961926e+00,3.294055068567531830e-01,4.328248910903943480e-01,-6.197286987489416532e-01,1.401654731138869847e+00,2.500000000000000000e+00
-1.055352406895710971e+00,3.308071615878920291e-01,4.353248910903943503e-01,-6.261440776317160894e-01,1.405732844404363968e+00,2.500000000000000000e+00
-1.055978550973342589e+00,3.322128944322964017e-01,4.378248910903943525e-01,-6.325941483384475150e-01,1.409794875849495366e+00,2.500000000000000000e+00
-1.056611145121681083e+00,3.336226893081458700e-01,4.403248910903943547e-01,-6.390788705562149286e-01,1.413840738795050012e+00,2.500000000000000000e+00
-1.057250223992237226e+00,3.350365300469408947e-01,4.428248910903943569e-01,-6.455982037555255681e-01,1.417870346662867043e+00,2.500000000000000000e+00
-1.057895822195992652e+00,3.364544003936037475e-01,4.453248910903943591e-01,-6.521521071905682643e-01,1.421883612976379885e+00,2.500000000000000000e+00
-1.058547974303183148e+00,3.378762840065801520e-01,4.478248910903943614e-01,-6.587405398994677919e-01,1.425880451361156709e+00,2.500000000000000000e+00
-1.059206714843082597e+00,3.393021644579413132e-01,4.503248910903943636e-01,-6.653634607045412208e-01,1.429860775545439999e+00,2.500000000000000000e+00
-1.059872078303787157e+00,3.407320252334867794e-01,4.528248910903943658e-01,-6.720208282125550436e-01,1.433824499360685900e+00,2.500000000000000000e+00
-1.060544099131999651e+00,3.421658497328474713e-01,4.553248910903943680e-01,-6.787126008149839684e-01,1.437771536742102896e+00,2.500000000000000000e+00
-1.061222811732814630e+00,3.436036212695895986e-01,4.578248910903943703e-01,-6.811507630104677302e-01,1.432944391681499896e+00,2.356787034443446505e+00
-1.061903962495825082e+00,3.450365656612711107e-01,4.601816781248377897e-01,-6.836013663360795967e-01,1.428111135660812714e+00,2.213574068886893009e+00
-1.062587563862161133e+00,3.464646767969319363e-01,4.623952521937246818e-01,-6.860636840754206212e-01,1.423272090283112190e+00,2.070361103330339514e+00
-1.063273627546236444e+00,3.478879488872150261e-01,4.644656132970550466e-01,-6.885369919339926481e-01,1.418427582216762683e+00,1.927148137773786019e+00
-1.063962164538170496e+00,3.493063764694318007e-01,4.663927614348288286e-01,-6.910205679100884790e-01,1.413577942878837757e+00,1.783935172217232523e+00
-1.064653185106080535e+00,3.507199544123106305e-01,4.681766966070460834e-01,-6.935136921622626627e-01,1.408723508120139911e+00,1.640722206660679028e+00
-1.065346698798242731e+00,3.521286779204307882e-01,4.698174188137067553e-01,-6.960156468736113933e-01,1.403864617911735113e+00,1.497509241104125532e+00
-1.066042714445116335e+00,3.535325425383425424e-01,4.713149280548108999e-01,-6.985257161130892234e-01,1.399001616032909734e+00,1.354296275547572037e+00
-1.066741240161229509e+00,3.549315441543754446e-01,4.726692243303584617e-01,-7.010431856940890771e-01,1.394134849760458872e+00,1.211083309991018542e+00
-1.067442283346923704e+00,3.563256790041359201e-01,4.738803076403494963e-01,-7.035673430305094955e-01,1.389264669559207910e+00,1.067870344434465046e+00
-1.068145850689954157e+00,3.577149436736951071e-01,4.749481779847839480e-01,-7.060974769905327131e-01,1.384391428773666277e+00,9.246573788779116621e-01
-1.068851948166944732e+00,3.590993351024687752e-01,4.758728353636618724e-01,-7.086328777483363872e-01,1.379515483320715719e+00,7.814444133213582777e-01
-1.069560581044693093e+00,3.604788505857894898e-01,4.766542797769832140e-01,-7.111728366339602481e-01,1.374637191383225598e+00,6.382314477648048934e-01
-1.070271753881327115e+00,3.618534877771726888e-01,4.772925112247480284e-01,-7.137166459815471597e-01,1.369756913104492213e+00,4.950184822082515090e-01
-1.070985470527308747e+00,3.632232446902771694e-01,4.777875297069562599e-01,-7.162635989761796385e-01,1.364875010283393753e+00,3.518055166516981247e-01
-1.071701734126284888e+00,3.645881197005605423e-01,4.781393352236079641e-01,-7.188129894995294311e-01,1.359991846070152999e+00,2.085925510951447126e-01
-1.072420547115784384e+00,3.659481115466307055e-01,4.783479277747030856e-01,-7.213641119745390906e-01,1.355107784662597625e+00,6.537958553859130051e-02
-1.073141911227758927e+00,3.673032193312932847e-01,4.784133073602416797e-01,-7.239162612093530402e-01,1.350223191002807965e+00,-7.783338001796211159e-02
-1.073865827488968305e+00,3.686534425222960931e-01,4.783354739802236910e-01,-7.264687322407157311e-01,1.345338430474039448e+00,-2.210463455745155237e-01
-1.074592296221209109e+00,3.699987809527701121e-01,4.781144276346491750e-01,-7.290208201770537189e-01,1.340453868597810017e+00,-3.642593111310689080e-01
-1.075321317041386227e+00,3.713392348213679361e-01,4.777501683235181318e-01,-7.315718200414588201e-01,1.335569870731037723e+00,-5.074722766876222924e-01
-1.076052888861427581e+00,3.726748046920989599e-01,4.772426960468305057e-01,-7.341210266147890628e-01,1.330686801763117488e+00,-6.506852422441756767e-01
-1.076787009888042324e+00,3.740054914938620856e-01,4.765920108045863524e-01,-7.366677342791045913e-01,1.325805025812824889e+00,-7.938982078007290610e-01
-1.077523677622321374e+00,3.753312965196748952e-01,4.757981125967856162e-01,-7.392112368616552409e-01,1.320924905924934611e+00,-9.371111733572824454e-01
-1.078262888859182977e+00,3.766522214255998424e-01,4.748610014234283527e-01,-7.417508274796379419e-01,1.316046803766441231e+00,-1.080324138913835830e+00
-1.079004639686662603e+00,3.779682682293662999e-01,4.737806772845145065e-01,-7.442857983859404447e-01,1.311171079322273947e+00,-1.223537104470389325e+00
-1.079748925485048527e+00,3.792794393086885707e-01,4.725571401800441329e-01,-7.468154408160916358e-01,1.306298090590393590e+00,-1.366750070026942820e+00
-1.080495740925864645e+00,3.805857373992789783e-01,4.711903901100171765e-01,-7.493390448366349377e-01,1.301428193276164214e+00,-1.509963035583496316e+00
-1.081245079970701184e+00,3.818871655925551445e-01,4.696804270744336929e-01,-7.518558991951468373e-01,1.296561740485892233e+00,-1.653176001140049811e+00
-1.081996935869896426e+00,3.831837273330410132e-01,4.680272510732936264e-01,-7.543652911721193677e-01,1.291699082419428546e+00,-1.796388966696603307e+00
-1.082751301161068547e+00,3.844754264154604528e-01,4.662308621065970327e-01,-7.568665064349285876e-01,1.286840566061727920e+00,-1.939601932253156802e+00
-1.083508167667503574e+00,3.857622669815221617e-01,4.642912601743438561e-01,-7.593588288941113262e-01,1.281986534873267747e+00,-2.082814897809710075e+00
-1.084267526496397682e+00,3.870442535163954312e-01,4.622084452765341522e-01,-7.618415405621742353e-01,1.277137328479223344e+00,-2.226027863366263571e+00
-1.085029368036959818e+00,3.883213908448746587e-01,4.599824174131678656e-01,-7.643139214151590810e-01,1.272293282357305877e+00,-2.369240828922817066e+00
-1.085793681958374890e+00,3.895936841272319429e-01,4.576131765842450516e-01,-7.667752492571913159e-01,1.267454727524168323e+00,-2.500000000000000000e+00
-1.086560457207632169e+00,3.908611388547560961e-01,4.551131765842450494e-01,-7.692247995882390832e-01,1.262621990220288870e+00,-2.500000000000000000e+00
-1.087329682007220466e+00,3.921237608449764100e-01,4.526131765842450472e-01,-7.716619074956586610e-01,1.257795361242388887e+00,-2.500000000000000000e+00
-1.088101343914716024e+00,3.933815562062187854e-01,4.501131765842450450e-01,-7.740865577475335435e-01,1.252974809465353223e+00,-2.500000000000000000e+00
-1.088875430472463490e+00,3.946345310156841313e-01,4.476131765842450427e-01,-7.764987351898076096e-01,1.248160303726084219e+00,-2.500000000000000000e+00
-1.089651929207653192e+00,3.958826913194102293e-01,4.451131765842450405e-01,-7.788984247463796029e-01,1.243351812823696445e+00,-2.500000000000000000e+00
-1.090430827632399513e+00,3.971260431322339302e-01,4.426131765842450383e-01,-7.812856114191976120e-01,1.238549305519711874e+00,-2.500000000000000000e+00
-1.091212113243818616e+00,3.983645924377536285e-01,4.401131765842450361e-01,-7.836602802883527730e-01,1.233752750538255061e+00,-2.500000000000000000e+00
-1.091995773524107038e+00,3.995983451882919035e-01,4.376131765842450339e-01,-7.860224165121723061e-01,1.228962116566248319e+00,-2.500000000000000000e+00
-1.092781795940619194e+00,4.008273073048581603e-01,4.351131765842450316e-01,-7.883720053273125528e-01,1.224177372253607787e+00,-2.500000000000000000e+00
-1.093570167945946414e+00,4.020514846771117701e-01,4.326131765842450294e-01,-7.907090320488511237e-01,1.219398486213439270e+00,-2.500000000000000000e+00
-1.094360876977995334e+00,4.032708831633252111e-01,4.301131765842450272e-01,-7.930334820703784926e-01,1.214625427022234527e+00,-2.500000000000000000e+00
-1.095153910460065605e+00,4.044855085903474312e-01,4.276131765842450250e-01,-7.953453408640897004e-01,1.209858163220067118e+00,-2.500000000000000000e+00
-1.095949255800929611e+00,4.056953667535674879e-01,4.251131765842450227e-01,-7.976445939808747276e-01,1.205096663310789795e+00,-2.500000000000000000e+00
-1.096746900394910407e+00,4.069004634168782997e-01,4.226131765842450205e-01,-7.999312270504090883e-01,1.200340895762231019e+00,-2.500000000000000000e+00
-1.097546831621960761e+00,4.081008043126405083e-01,4.201131765842450183e-01,-8.022052257812435361e-01,1.195590829006391909e+00,-2.500000000000000000e+00
-1.098349036847741989e+00,4.092963951416468960e-01,4.176131765842450161e-01,-8.044665759608934374e-01,1.190846431439643638e+00,-2.500000000000000000e+00
-1.099153503423702771e+00,4.104872415730865254e-01,4.151131765842450139e-01,-8.067152634559275892e-01,1.186107671422924836e+00,-2.500000000000000000e+00
-1.099960218687158653e+00,4.116733492445094345e-01,4.126131765842450116e-01,-8.089512742120563704e-01,1.181374517281939873e+00,-2.500000000000000000e+00
-1.100769169961370642e+00,4.128547237617913868e-01,4.101131765842450094e-01,-8.111745942542198939e-01,1.176646937307356033e+00,-2.500000000000000000e+00
-1.101580344555624924e+00,4.140313706990987330e-01,4.076131765842450072e-01,-8.133852096866750481e-01,1.171924899755002025e+00,-2.500000000000000000e+00
-1.102393729765311692e+00,4.152032955988537166e-01,4.051131765842450050e-01,-8.155831066930826490e-01,1.167208372846066711e+00,-2.500000000000000000e+00
-1.103209312872004855e+00,4.163705039716997791e-01,4.026131765842450028e-01,-8.177682715365935939e-01,1.162497324767297391e+00,-2.500000000000000000e+00
-1.104027081143541533e+00,4.175330012964670878e-01,4.001131765842450005e-01,-8.199406905599345707e-01,1.157791723671198536e+00,-2.500000000000000000e+00
-1.104847021834101550e+00,4.186907930201382855e-01,3.976131765842449983e-01,-8.221003501854938778e-01,1.153091537676231182e+00,-2.500000000000000000e+00
-1.105669122184287145e+00,4.198438845578145173e-01,3.951131765842449961e-01,-8.242472369154059120e-01,1.148396734867011881e+00,-2.500000000000000000e+00
-1.106493369421202466e+00,4.209922812926815139e-01,3.926131765842449939e-01,-8.263813373316355460e-01,1.143707283294512322e+00,-2.500000000000000000e+00
-1.107319750758534171e+00,4.221359885759760067e-01,3.901131765842449917e-01,-8.285026380960621717e-01,1.139023150976259169e+00,-2.500000000000000000e+00
-1.108148253396630256e+00,4.232750117269522550e-01,3.876131765842449894e-01,-8.306111259505628563e-01,1.134344305896533456e+00,-2.500000000000000000e+00
-1.108978864522580876e+00,4.244093560328487946e-01,3.851131765842449872e-01,-8.327067877170953869e-01,1.129670716006571096e+00,-2.500000000000000000e+00
-1.109811571310298062e+00,4.255390267488553535e-01,3.826131765842449850e-01,-8.347896102977805377e-01,1.125002349224763165e+00,-2.500000000000000000e+00
-1.110646360920595876e+00,4.266640290980800998e-01,3.801131765842449828e-01,-8.368595806749840049e-01,1.120339173436856184e+00,-2.500000000000000000e+00
-1.111483220501270797e+00,4.277843682715169460e-01,3.776131765842449806e-01,-8.389166859113976749e-01,1.115681156496153070e+00,-2.500000000000000000e+00
-1.112322137187182092e+00,4.289000494280130749e-01,3.751131765842449783e-01,-8.409609131501204482e-01,1.111028266223714089e+00,-2.500000000000000000e+00
-1.113163098100332205e+00,4.300110776942367985e-01,3.726131765842449761e-01,-8.429922496147387312e-01,1.106380470408557581e+00,-2.500000000000000000e+00
-1.114006090349946909e+00,4.311174581646453619e-01,3.701131765842449739e-01,-8.450106826094062606e-01,1.101737736807861801e+00,-2.500000000000000000e+00
-1.114851101032556357e+00,4.322191959014532459e-01,3.676131765842449717e-01,-8.470161995189233739e-01,1.097100033147166087e+00,-2.500000000000000000e+00
-1.115698117232075237e+00,4.333162959346004151e-01,3.651131765842449695e-01,-8.490087878088159457e-01,1.092467327120572484e+00,-2.500000000000000000e+00
-1.116547126019884040e+00,4.344087632617210093e-01,3.626131765842449672e-01,-8.509884350254136587e-01,1.087839586390948021e+00,-2.500000000000000000e+00
-1.117398114454909441e+00,4.354966028481119800e-01,3.601131765842449650e-01,-8.529551287959278305e-01,1.083216778590126772e+00,-2.500000000000000000e+00
-1.118251069583705348e+00,4.365798196267021147e-01,3.576131765842449628e-01,-8.549088568285289069e-01,1.078598871319111696e+00,-2.500000000000000000e+00
-1.119105978440533944e+00,4.376584184980212289e-01,3.551131765842449606e-01,-8.568496069124228454e-01,1.073985832148277808e+00,-2.500000000000000000e+00
-1.119962828047446290e+00,4.387324043301695231e-01,3.526131765842449584e-01,-8.587773669179280533e-01,1.069377628617574238e+00,-2.500000000000000000e+00
-1.120821605414364264e+00,4.398017819587871080e-01,3.501131765842449561e-01,-8.606921247965507726e-01,1.064774228236727405e+00,-2.500000000000000000e+00
-1.121682297539160711e+00,4.408665561870238614e-01,3.476131765842449539e-01,-8.625938685810604634e-01,1.060175598485444182e+00,-2.500000000000000000e+00
-1.122544891407741829e+00,4.419267317855092858e-01,3.451131765842449517e-01,-8.644825863855647441e-01,1.055581706813615073e+00,-2.500000000000000000e+00
-1.123409373994127325e+00,4.429823134923229211e-01,3.426131765842449495e-01,-8.663582664055834437e-01,1.050992520641517380e+00,-2.500000000000000000e+00
-1.124275732260533012e+00,4.440333060129644238e-01,3.401131765842449473e-01,-8.682208969181224312e-01,1.046408007360019043e+00,-2.500000000000000000e+00
-1.125143953157451193e+00,4.450797140203244240e-01,3.376131765842449450e-01,-8.700704662817472235e-01,1.041828134330782696e+00,-2.500000000000000000e+00
-1.126014023623733040e+00,4.461215421546552151e-01,3.351131765842449428e-01,-8.719069629366552610e-01,1.037252868886469503e+00,-2.500000000000000000e+00
-1.126885930586669637e+00,4.471587950235416664e-01,3.326131765842449406e-01,-8.737303754047484050e-01,1.032682178330942779e+00,-2.500000000000000000e+00
-1.127759660962074362e+00,4.481914772018726345e-01,3.301131765842449384e-01,-8.755406922897046584e-01,1.028116029939472931e+00,-2.500000000000000000e+00
-1.128635201654364151e+00,4.492195932318120977e-01,3.276131765842449362e-01,-8.773379022770494418e-01,1.023554390958942184e+00,-2.500000000000000000e+00
-1.129512539556641215e+00,4.502431476227710672e-01,3.251131765842449339e-01,-8.791219941342260924e-01,1.018997228608048644e+00,-2.500000000000000000e+00
-1.130391661550775417e+00,4.512621448513791100e-01,3.226131765842449317e-01,-8.808929567106663638e-01,1.014444510077511685e+00,-2.500000000000000000e+00
-1.131272554507485983e+00,4.522765893614566490e-01,3.201131765842449295e-01,-8.826507789378599256e-01,1.009896202530276677e+00,-2.500000000000000000e+00
-1.132155205286423882e+00,4.532864855639869295e-01,3.176131765842449273e-01,-8.843954498294235300e-01,1.005352273101720373e+00,-2.500000000000000000e+00
-1.133039600736253316e+00,4.542918378370886523e-01,3.151131765842449250e-01,-8.861269584811698463e-01,1.000812688899856306e+00,-2.500000000000000000e+00
-1.133925727694734542e+00,4.552926505259884959e-01,3.126131765842449228e-01,-8.878452940711754060e-01,9.962774170055403999e-01,-2.500000000000000000e+00
-1.134813572988805808e+00,4.562889279429940270e-01,3.101131765842449206e-01,-8.895504458598484376e-01,9.917464244726766909e-01,-2.500000000000000000e+00
-1.135703123434665729e+00,4.572806743674667218e-01,3.076131765842449184e-01,-8.912424031899957022e-01,9.872196783284231669e-01,-2.500000000000000000e+00
-1.136594365837855669e+00,4.582678940457951544e-01,3.051131765842449162e-01,-8.929211554868894396e-01,9.826971455733979344e-01,-2.500000000000000000e+00
-1.137487286993342561e+00,4.592505911913685734e-01,3.026131765842449139e-01,-8.945866922583333158e-01,9.781787931818853865e-01,-2.500000000000000000e+00
-1.138381873685600842e+00,4.602287699845504787e-01,3.001131765842449117e-01,-8.962390030947278152e-01,9.736645881020427051e-01,-2.500000000000000000e+00
-1.139278112688695499e+00,4.612024345726525310e-01,2.976131765842449095e-01,-8.978780776691356325e-01,9.691544972561063620e-01,-2.500000000000000000e+00
-1.140175990766364666e+00,4.621715890699086282e-01,2.951131765842449073e-01,-8.995039057373460656e-01,9.646484875405988424e-01,-2.500000000000000000e+00
-1.141075494672102009e+00,4.631362375574492041e-01,2.926131765842449051e-01,-9.011164771379389649e-01,9.601465258265357017e-01,-2.500000000000000000e+00
-1.141976611149239984e+00,4.640963840832757481e-01,2.901131765842449028e-01,-9.027157817923483485e-01,9.556485789596323999e-01,-2.500000000000000000e+00
-1.142879326931032224e+00,4.650520326622353817e-01,2.876131765842449006e-01,-9.043018097049252413e-01,9.511546137605115803e-01,-2.500000000000000000e+00
-1.143783628740737246e+00,4.660031872759958782e-01,2.851131765842448984e-01,-9.058745509630004022e-01,9.466645970249105702e-01,-2.500000000000000000e+00
-1.144689503291700161e+00,4.669498518730207937e-01,2.826131765842448962e-01,-9.074339957369460530e-01,9.421784955238887704e-01,-2.500000000000000000e+00
-1.145596937287437056e+00,4.678920303685447091e-01,2.801131765842448940e-01,-9.089801342802374950e-01,9.376962760040353784e-01,-2.500000000000000000e+00
-1.146505917421717369e+00,4.688297266445487499e-01,2.776131765842448917e-01,-9.105129569295138392e-01,9.332179051876772213e-01,-2.500000000000000000e+00
-1.147416430378646934e+00,4.697629445497364387e-01,2.751131765842448895e-01,-9.120324541046385125e-01,9.287433497730868126e-01,-2.500000000000000000e+00
-1.148328462832751473e+00,4.706916878995095477e-01,2.726131765842448873e-01,-9.135386163087590994e-01,9.242725764346901851e-01,-2.500000000000000000e+00
-1.149242001449060302e+00,4.716159604759442292e-01,2.701131765842448851e-01,-9.150314341283667385e-01,9.198055518232757244e-01,-2.500000000000000000e+00
-1.150157032883188712e+00,4.725357660277674787e-01,2.676131765842448829e-01,-9.165108982333549648e-01,9.153422425662021134e-01,-2.500000000000000000e+00
-1.151073543781422126e+00,4.734511082703336537e-01,2.651131765842448806e-01,-9.179769993770778846e-01,9.108826152676070542e-01,-2.500000000000000000e+00
-1.151991520780799139e+00,4.743619908856012701e-01,2.626131765842448784e-01,-9.194297283964081302e-01,9.064266365086161015e-01,-2.500000000000000000e+00
-1.152910950509195454e+00,4.752684175221099094e-01,2.601131765842448762e-01,-9.208690762117941464e-01,9.019742728475513838e-01,-2.500000000000000000e+00
-1.153831819585407148e+00,4.761703917949574594e-01,2.576131765842448740e-01,-9.222950338273167015e-01,8.975254908201407700e-01,-2.500000000000000000e+00
-1.154754114619234384e+00,4.770679172857775763e-01,2.551131765842448718e-01,-9.237075923307452863e-01,8.930802569397268131e-01,-2.500000000000000000e+00
-1.155677822211565120e+00,4.779609975427173141e-01,2.526131765842448695e-01,-9.251067428935938475e-01,8.886385376974762496e-01,-2.500000000000000000e+00
-1.156602928954458820e+00,4.788496360804148089e-01,2.501131765842448673e-01,-9.264924767711760767e-01,8.842002995625892758e-01,-2.500000000000000000e+00
-1.157529421431229943e+00,4.797338363799774075e-01,2.476131765842448651e-01,-9.278647853026595893e-01,8.797655089825092700e-01,-2.500000000000000000e+00
-1.158457286216532545e+00,4.806136018889599071e-01,2.451131765842448629e-01,-9.292236599111205475e-01,8.753341323831322907e-01,-2.500000000000000000e+00
-1.159386509876443760e+00,4.814889360213430169e-01,2.426131765842448607e-01,-9.305690921035971730e-01,8.709061361690171310e-01,-2.500000000000000000e+00
-1.160317078968547300e+00,4.823598421575120421e-01,2.401131765842448584e-01,-9.319010734711425936e-01,8.664814867235950402e-01,-2.500000000000000000e+00
-1.161248980042018486e+00,4.832263236442356225e-01,2.376131765842448562e-01,-9.332195956888775790e-01,8.620601504093802214e-01,-2.500000000000000000e+00
-1.162182199637707303e+00,4.840883837946450274e-01,2.351131765842448540e-01,-9.345246505160424988e-01,8.576420935681795532e-01,-2.500000000000000000e+00
-1.163116724288223436e+00,4.849460258882132280e-01,2.326131765842448518e-01,-9.358162297960490594e-01,8.532272825213034206e-01,-2.500000000000000000e+00
-1.164052540518019541e+00,4.857992531707345241e-01,2.301131765842448496e-01,-9.370943254565309299e-01,8.488156835697757696e-01,-2.500000000000000000e+00
-1.164989634843476063e+00,4.866480688543042832e-01,2.276131765842448473e-01,-9.383589295093943683e-01,8.444072629945452713e-01,-2.500000000000000000e+00
-1.165927993772985394e+00,4.874924761172988452e-01,2.251131765842448451e-01,-9.396100340508680704e-01,8.400019870566954872e-01,-2.500000000000000000e+00
-1.166867603807036247e+00,4.883324781043555385e-01,2.226131765842448429e-01,-9.408476312615529080e-01,8.355998219976561447e-01,-2.500000000000000000e+00
-1.167808451438297812e+00,4.891680779263531953e-01,2.201131765842448407e-01,-9.420717134064702236e-01,8.312007340394139687e-01,-2.500000000000000000e+00
-1.168750523151704357e+00,4.899992786603926120e-01,2.176131765842448385e-01,-9.432822728351105690e-01,8.268046893847238454e-01,-2.500000000000000000e+00
-1.169693805424539379e+00,4.908260833497773423e-01,2.151131765842448362e-01,-9.444793019814815560e-01,8.224116542173198763e-01,-2.500000000000000000e+00
-1.170638284726520872e+00,4.916484950039946566e-01,2.126131765842448340e-01,-9.456627933641548189e-01,8.180215947021270972e-01,-2.500000000000000000e+00
-1.171583947519885038e+00,4.924665165986967796e-01,2.101131765842448318e-01,-9.468327395863131990e-01,8.136344769854725323e-01,-2.500000000000000000e+00
