sxe,sye,delta,ve,psi_e,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
2.218976733274757862e-04,-1.081301961676217616e-04,7.681766524910926819e-03,9.998507797718048096e-03,-7.676007226109504700e-04,6.448012508752465344e-02,1.001418776285106338e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.321508517152512663e-01,3.619474376937095728e-01
2.318860060768201947e-04,-1.158285158453509212e-04,7.840870879590511322e-03,1.018819119781255722e-02,-8.037622319534420967e-04,6.597870606135777805e-02,1.001484754991167625e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.375413750406029090e-01,3.703701604291936289e-01
2.420634264126420021e-04,-1.238899712916463614e-04,7.999975234270095825e-03,1.037787459790706635e-02,-8.408040739595890045e-04,6.747722105649034408e-02,1.001552232212224114e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.429313300117590668e-01,3.787932468830363386e-01
2.524289593566209078e-04,-1.323234318988397717e-04,8.159079588949680328e-03,1.056755799800157547e-02,-8.787261904217302799e-04,6.897566857440749766e-02,1.001621207880798448e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.483207039820743423e-01,3.872167050925894860e-01
2.629834925755858421e-04,-1.411377743352204561e-04,8.318183943629264832e-03,1.075724139809608459e-02,-9.175284067168831825e-04,7.047404711666180321e-02,1.001691681927915134e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.537094843038159575e-01,3.956405430922194655e-01
2.737269678618758917e-04,-1.503418607171624899e-04,8.477288298308849335e-03,1.094692479819059372e-02,-9.572107228450477123e-04,7.197235518487488104e-02,1.001763654283100102e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.590976583281405787e-01,4.040647689132426668e-01
2.846583956852555275e-04,-1.599445531610399485e-04,8.636392652988433838e-03,1.113660819828510284e-02,-9.977730223909020424e-04,7.347059128073876733e-02,1.001837124874380924e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.644852134050710846e-01,4.124893905838603048e-01
2.957786491606384516e-04,-1.699547283351421356e-04,8.790204301476478577e-03,1.130957901477813721e-02,-1.039215130731463432e-03,7.496875390601749622e-02,1.001912093628287037e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.698721368834735568e-01,4.209144161290937491e-01
3.070695674978196621e-04,-1.803812483558431268e-04,8.944015949964523315e-03,1.148254983127117157e-02,-1.081557595171034336e-03,7.646684156254857090e-02,1.001988560469849521e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.752584161110339656e-01,4.293398535707196317e-01
3.185320238117128611e-04,-1.912331790663301945e-04,9.097827598452568054e-03,1.165552064776420593e-02,-1.124800299294292927e-03,7.796485275224444844e-02,1.002066525322601764e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.806440384342352434e-01,4.377657109272048430e-01
3.301659598946571350e-04,-2.025196008617058396e-04,9.251639246940612793e-03,1.182849146425724030e-02,-1.168943243101239204e-03,7.946278597709405256e-02,1.002145988108578800e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.860289911983341371e-01,4.461919962136418061e-01
3.419713175389915705e-04,-2.142495941370725632e-04,9.405450895428657532e-03,1.200146228075027466e-02,-1.213986193761229515e-03,8.096063973916432788e-02,1.002226948748317970e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.914132617473381703e-01,4.546187174416834731e-01
3.539470490068197250e-04,-2.264322247356176376e-04,9.559262543916702271e-03,1.217443309724330902e-02,-1.259929151274263859e-03,8.245841254060159997e-02,1.002309407160858479e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.967968374239827178e-01,4.630458826194784883e-01
3.660950169432908297e-04,-2.390765730524435639e-04,9.713074192404747009e-03,1.234740391373634338e-02,-1.306771999225020409e-03,8.395610288363321294e-02,1.002393363263742065e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.021797055697080236e-01,4.714734997516064063e-01
3.784132131841033697e-04,-2.521917049307376146e-04,9.866885840892791748e-03,1.252037473022937775e-02,-1.354514621198177338e-03,8.545370927056891719e-02,1.002478816973012554e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.075618535246361640e-01,4.799015768390126890e-01
3.909035003744065762e-04,-2.657867153175175190e-04,1.002069748938083649e-02,1.269334554672241211e-02,-1.403156900778412819e-03,8.695123020380249312e-02,1.002565768203216301e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.129432686275483433e-01,4.883301218789438680e-01
4.035638703498989344e-04,-2.798706700559705496e-04,1.017450913786888123e-02,1.286631636321544647e-02,-1.452698605135083199e-03,8.844866418581311118e-02,1.002654216867402193e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.183239382158618014e-01,4.967591428648827634e-01
4.163942357990890741e-04,-2.944526495411992073e-04,1.032478827983140945e-02,1.302444655448198318e-02,-1.503139734268188477e-03,8.994600971916688614e-02,1.002744162877121425e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.237038496256072206e-01,5.051886477864835356e-01
4.293801903259009123e-04,-3.095417050644755363e-04,1.047506742179393768e-02,1.318257674574851990e-02,-1.554494025185704231e-03,9.144326530651847307e-02,1.002835606142427949e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.290829901914056888e-01,5.136186446295067931e-01
4.425216757226735353e-04,-3.251470334362238646e-04,1.062534656375646591e-02,1.334070693701505661e-02,-1.606761245056986809e-03,9.294042945061235794e-02,1.002928546571878465e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.344613472464461057e-01,5.220491413757547550e-01
4.558185755740851164e-04,-3.412778605706989765e-04,1.077562570571899414e-02,1.349883712828159332e-02,-1.659941393882036209e-03,9.443750065428452301e-02,1.003022984072532653e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.398389081224624242e-01,5.304801460030064142e-01
4.692717338912189007e-04,-3.579434123821556568e-04,1.092590484768152237e-02,1.365696731954813004e-02,-1.714034238830208778e-03,9.593447742046393167e-02,1.003118918549953165e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.452156601497110011e-01,5.389116664849525895e-01
4.828782111871987581e-04,-3.751528856810182333e-04,1.107618398964405060e-02,1.381509751081466675e-02,-1.769039779901504517e-03,9.743135825217390245e-02,1.003216349908205407e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.505915906569477825e-01,5.473437107911313104e-01
4.966407432220876217e-04,-3.929154772777110338e-04,1.122646313160657883e-02,1.397322770208120346e-02,-1.824957784265279770e-03,9.892814165253374648e-02,1.003315278049857984e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.559666869714058213e-01,5.557762868868626471e-01
5.105573800392448902e-04,-4.112404130864888430e-04,1.137674227356910706e-02,1.413135789334774017e-02,-1.881788135506212711e-03,1.004248261247601831e-01,1.003415702875982696e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.613409364187727957e-01,5.642094027331839845e-01
5.246289074420928955e-04,-4.301369190216064453e-04,1.152702141553163528e-02,1.428948808461427689e-02,-1.939530833624303341e-03,1.019214101721688526e-01,1.003517624286154764e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.667143263231682493e-01,5.726430662867851851e-01
5.388561403378844261e-04,-4.496141918934881687e-04,1.167730055749416351e-02,1.444761827588081360e-02,-1.998185645788908005e-03,1.034178922981758564e-01,1.003621042178453049e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.720868440071213312e-01,5.810772854999436410e-01
5.532361683435738087e-04,-4.696814285125583410e-04,1.182574685662984848e-02,1.459262240678071976e-02,-2.057752572000026703e-03,1.049142710062991590e-01,1.003725956449459389e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.774584767915480921e-01,5.895120683204596590e-01
5.677574081346392632e-04,-4.903478547930717468e-04,1.197419315576553345e-02,1.473762653768062592e-02,-2.118238480761647224e-03,1.064105448001601978e-01,1.003832366994259484e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.828292119957293349e-01,5.979474226915911794e-01
5.824196850880980492e-04,-5.116226966492831707e-04,1.212263945490121841e-02,1.488263066858053207e-02,-2.179643372073769569e-03,1.079067121834853260e-01,1.003940273706442898e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.881990369372879668e-01,6.063833565519894941e-01
5.972229409962892532e-04,-5.335152964107692242e-04,1.227108575403690338e-02,1.502763479948043823e-02,-2.241967013105750084e-03,1.094027716601072425e-01,1.004049676478103059e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.935679389321669608e-01,6.148198778356338545e-01
6.121670012362301350e-04,-5.560348508879542351e-04,1.241953205317258835e-02,1.517263893038034439e-02,-2.305209403857588768e-03,1.108987217339666154e-01,1.004160575199837035e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.989359052946068740e-01,6.232569944717669674e-01
6.272507598623633385e-04,-5.791907315142452717e-04,1.256797835230827332e-02,1.531764306128025055e-02,-2.369370311498641968e-03,1.123945609091135112e-01,1.004272969760746204e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.043029233371235875e-01,6.316947143848299362e-01
6.424750317819416523e-04,-6.029921351000666618e-04,1.271642465144395828e-02,1.546264719218015671e-02,-2.434449736028909683e-03,1.138902876897088523e-01,1.004386860048435803e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.096689803704862132e-01,6.401330454943977566e-01
6.578387692570686340e-04,-6.274483748711645603e-04,1.286487095057964325e-02,1.560765132308006287e-02,-2.500447444617748260e-03,1.153859005800260129e-01,1.004502245949015826e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.150340637036949443e-01,6.485719957151139248e-01
6.733417976647615433e-04,-6.525687640532851219e-04,1.301331724971532822e-02,1.575265638530254364e-02,-2.567363437265157700e-03,1.168813980844521927e-01,1.004619127347100349e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.203981606439588514e-01,6.570115729566261553e-01
6.889849319122731686e-04,-6.783624994568526745e-04,1.316176354885101318e-02,1.589766144752502441e-02,-2.635197481140494347e-03,1.183767787074900407e-01,1.004737504125807757e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.257612584966739000e-01,6.654517851235212111e-01
7.047670078463852406e-04,-7.048389525152742863e-04,1.331002078950405121e-02,1.603109948337078094e-02,-2.703949343413114548e-03,1.198720409537590431e-01,1.004857376166761407e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.311233445654008567e-01,6.738926401152601775e-01
7.206765003502368927e-04,-7.320073200389742851e-04,1.345827803015708923e-02,1.616453751921653748e-02,-2.773619722574949265e-03,1.213671833279970774e-01,1.004978743350089410e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.364844061518433627e-01,6.823341458261136250e-01
7.367131765931844711e-04,-7.598768570460379124e-04,1.360653527081012726e-02,1.629797555506229401e-02,-2.844208618625998497e-03,1.228622043350618837e-01,1.005101605554424404e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.418444305558260066e-01,6.907763101450966614e-01
7.528759888373315334e-04,-7.884568767622113228e-04,1.375479251146316528e-02,1.643141359090805054e-02,-2.915715798735618591e-03,1.243571024799326047e-01,1.005225962656904226e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.472034050752723977e-01,6.992191409559044279e-01
7.691666251048445702e-04,-8.177566342055797577e-04,1.390304975211620331e-02,1.656485162675380707e-02,-2.988141030073165894e-03,1.258518762677112157e-01,1.005351814533171906e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.525613170061834611e-01,7.076626461368468179e-01
7.855829899199306965e-04,-8.477854426018893719e-04,1.405130699276924133e-02,1.669828966259956360e-02,-3.061484312638640404e-03,1.273465242036240230e-01,1.005479161057375448e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.579181536426155663e-01,7.161068335607839730e-01
8.021249086596071720e-04,-8.785525569692254066e-04,1.419956423342227936e-02,1.683172769844532013e-02,-3.135745413601398468e-03,1.288410447930232738e-01,1.005608002102168497e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.632739022766587667e-01,7.245517110950614459e-01
8.187931380234658718e-04,-9.100672905333340168e-04,1.434782147407531738e-02,1.696516573429107666e-02,-3.210924100130796432e-03,1.303354365413884608e-01,1.005738337538709892e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.686285501984152058e-01,7.329972866014452526e-01
8.355865720659494400e-04,-9.423388983123004436e-04,1.449607871472835541e-02,1.709860377013683319e-02,-3.287020372226834297e-03,1.318296979543279457e-01,1.005870167236664114e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.739820846959774125e-01,7.414435679360570353e-01
8.525049779564142227e-04,-9.753766353242099285e-04,1.464433595538139343e-02,1.723204180598258972e-02,-3.364033997058868408e-03,1.333238275375804582e-01,1.006003491064201727e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.793344930554067629e-01,7.498905629493094471e-01
8.695491706021130085e-04,-1.009189756587147713e-03,1.479398179799318314e-02,1.735533401370048523e-02,-3.441964974626898766e-03,1.348178237970165672e-01,1.006138308887998711e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.846857625607119968e-01,7.583382794858410936e-01
8.867074502632021904e-04,-1.043787575326859951e-03,1.494362764060497284e-02,1.747862622141838074e-02,-3.520807716995477676e-03,1.363116852386401234e-01,1.006274620573237355e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.900358804938276247e-01,7.667867253844519171e-01
9.039805736392736435e-04,-1.079179346561431885e-03,1.509327348321676254e-02,1.760191842913627625e-02,-3.600561991333961487e-03,1.378054103685897591e-01,1.006412425983606029e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.953848341345926665e-01,7.752359084780383602e-01
9.213673765771090984e-04,-1.115374150685966015e-03,1.524291932582855225e-02,1.772521063685417175e-02,-3.681227797642350197e-03,1.392989976931405527e-01,1.006551724981299190e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.007326107607291688e-01,7.836858365935284176e-01
9.388676262460649014e-04,-1.152381300926208496e-03,1.539256516844034195e-02,1.784850284457206726e-02,-3.762804903090000153e-03,1.407924457187052503e-01,1.006692517427017819e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.060791976478208332e-01,7.921365175518169099e-01
9.564810898154973984e-04,-1.190209994092583656e-03,1.554221101105213165e-02,1.797179505228996277e-02,-3.845293074846267700e-03,1.422857529518359587e-01,1.006834803179969651e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.114245820692919775e-01,8.005879591677007578e-01
9.742075926624238491e-04,-1.228869426995515823e-03,1.569185592234134674e-02,1.809508726000785828e-02,-3.928692080080509186e-03,1.437789178992255612e-01,1.006978582097868946e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.167687512963862195e-01,8.090401692498141450e-01
9.920467855408787727e-04,-1.268368912860751152e-03,1.584150083363056183e-02,1.821837946772575378e-02,-4.013001918792724609e-03,1.452719390677092437e-01,1.007123854036936716e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.221116925981452717e-01,8.174931556005636812e-01
1.009997562505304813e-03,-1.308717532083392143e-03,1.599114574491977692e-02,1.834167167544364929e-02,-4.098222590982913971e-03,1.467648149642659661e-01,1.007270618851900945e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.274533932413878468e-01,8.259469260160635651e-01
1.028061611577868462e-03,-1.349924597889184952e-03,1.614079065620899200e-02,1.846496388316154480e-02,-4.184353630989789963e-03,1.482575440960199886e-01,1.007418876395997032e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.327938404906887859e-01,8.344014882860710802e-01
1.046236720867455006e-03,-1.391999190673232079e-03,1.629333756864070892e-02,1.857940480113029480e-02,-4.271395038813352585e-03,1.497501249702422321e-01,1.007568626520967348e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.381330216083578533e-01,8.428568501939213142e-01
1.064514159224927425e-03,-1.434950623661279678e-03,1.644588448107242584e-02,1.869384571909904480e-02,-4.359335638582706451e-03,1.512425560943519987e-01,1.007719869077061681e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.434709238544191967e-01,8.513130195164628766e-01
1.082893577404320240e-03,-1.478787977248430252e-03,1.659843139350414276e-02,1.880828663706779480e-02,-4.448174964636564255e-03,1.527348359759182761e-01,1.007872603913037679e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.488075344865899208e-01,8.597700040239928398e-01
