sxe,sye,delta,ve,psi_e,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
1.003623947326559573e-05,3.536544390954077244e-04,1.861758646555244923e-03,2.558034379035234451e-03,7.871238514780998230e-03,-7.836890578728918921e-01,9.921631094212715052e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.439228814323809197e-02,8.391321899284184815e-02
1.200689439428970218e-05,4.323940083850175142e-04,1.952204154804348946e-03,2.784862183034420013e-03,8.662148378789424896e-03,-7.836890578728918921e-01,9.913794203633986557e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.986764921988314836e-02,9.228103956216336667e-02
1.407796662533655763e-05,5.190479569137096405e-04,2.042649546638131142e-03,3.011689987033605576e-03,9.453409351408481598e-03,-7.836890578728918921e-01,9.905957313055258062e-01,1.000000000000000000e+01,0.000000000000000000e+00,6.534956638387819094e-02,1.006445665817345125e-01
1.623562457098159939e-05,6.136201554909348488e-04,2.133094938471913338e-03,3.238517791032791138e-03,1.024502143263816833e-02,-7.836890578728918921e-01,9.898120422476529567e-01,1.000000000000000000e+01,0.000000000000000000e+00,7.083803626840233514e-02,1.090037949149403745e-01
1.846889426815323532e-05,7.161144749261438847e-04,2.223540330305695534e-03,3.465345595031976700e-03,1.103698462247848511e-02,-7.836890578728918921e-01,9.890283531897801073e-01,1.000000000000000000e+01,0.000000000000000000e+00,7.633305550261021422e-02,1.173587194278061518e-01
2.076393866445869207e-05,8.265348151326179504e-04,2.313985722139477730e-03,3.692173399031162262e-03,1.182929892092943192e-02,-7.836890578728918921e-01,9.882446641319072578e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.183462071163406792e-02,1.257093349890003320e-01
2.310882337042130530e-05,9.448850178159773350e-04,2.404431113973259926e-03,3.919001203030347824e-03,1.262196432799100876e-02,-7.836890578728918921e-01,9.874609750740344083e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.734272851658581027e-02,1.340556364698378133e-01
2.549065720813814551e-05,1.071168924681842327e-03,2.494876505807042122e-03,4.145829007029533386e-03,1.341498084366321564e-02,-7.836890578728918921e-01,9.866772860161615588e-01,1.000000000000000000e+01,0.000000000000000000e+00,9.285737553455908344e-02,1.423976187442830554e-01
2.789654718071687967e-05,1.205390319228172302e-03,2.585321897640824318e-03,4.372656811028718948e-03,1.420834846794605255e-02,-7.836890578728918921e-01,9.858935969582887093e-01,1.000000000000000000e+01,0.000000000000000000e+00,9.837855837863135333e-02,1.507352766889532569e-01
3.031455162272322923e-05,1.347552984952926636e-03,2.675767289474606514e-03,4.599484615027904510e-03,1.500206720083951950e-02,-7.836890578728918921e-01,9.851099079004158598e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.039062736578659774e-01,1.590686051831214920e-01
3.273177208029665053e-05,1.497660763561725616e-03,2.650281181558966637e-03,4.775495268404483795e-03,1.579613611102104187e-02,-7.836890578728918921e-01,9.843262188425430104e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.094405179773143277e-01,1.673975991087198190e-01
3.508475856506265700e-05,1.655716681852936745e-03,2.624795073643326759e-03,4.951505921781063080e-03,1.659010723233222961e-02,-7.836890578728918921e-01,9.835425297846701609e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.149812879380178177e-01,1.757222533503424722e-01
3.736156213562935591e-05,1.821719808503985405e-03,2.599308965727686882e-03,5.127516575157642365e-03,1.738397963345050812e-02,-7.836890578728918921e-01,9.827588407267973114e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.205285801370100385e-01,1.840425627952489429e-01
3.955023203161545098e-05,1.995669212192296982e-03,2.573822857812047005e-03,5.303527228534221649e-03,1.817775331437587738e-02,-7.836890578728918921e-01,9.819751516689244619e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.260823911673188136e-01,1.923585223333672267e-01
4.163691482972353697e-05,2.177564194425940514e-03,2.548336749896407127e-03,5.479537881910800934e-03,1.897142827510833740e-02,-7.836890578728918921e-01,9.811914626110516124e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.316427176179683078e-01,2.006701268572968766e-01
4.360965613159351051e-05,2.367403591051697731e-03,2.522850641980767250e-03,5.655548535287380219e-03,1.976500451564788818e-02,-7.836890578728918921e-01,9.804077735531787630e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.372095560739811093e-01,2.089773712623121116e-01
4.545555930235423148e-05,2.565186703577637672e-03,2.497364534065127373e-03,5.831559188663959503e-03,2.055848203599452972e-02,-7.836890578728918921e-01,9.796240844953059135e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.427829031163803664e-01,2.172802504463650364e-01
4.716267358162440360e-05,2.770912600681185722e-03,2.471878426149487495e-03,6.007569842040538788e-03,2.135186083614826202e-02,-7.836890578728918921e-01,9.788403954374330640e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.483627553221918416e-01,2.255787593100887500e-01
4.871809869655407965e-05,2.984580118209123611e-03,2.446392318233847618e-03,6.183580495417118073e-03,2.214514091610908508e-02,-7.836890578728918921e-01,9.780567063795602145e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.539491092644460213e-01,2.338728927568004268e-01
5.010893437429331243e-05,3.206188557669520378e-03,2.420906210318207741e-03,6.359591148793697357e-03,2.293832227587699890e-02,-7.836890578728918921e-01,9.772730173216873650e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.595419615121802248e-01,2.421626456925045079e-01
5.132323713041841984e-05,3.435736754909157753e-03,2.283275127410888672e-03,6.489159073680639267e-03,2.373140491545200348e-02,-7.836890578728918921e-01,9.764893282638145156e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.651413086304407696e-01,2.504480130258958104e-01
5.230233364272862673e-05,3.673222847282886505e-03,2.145644044503569603e-03,6.618726998567581177e-03,2.452395297586917877e-02,-7.836890578728918921e-01,9.757056392059416661e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.707471471802849694e-01,2.587289896683626078e-01
5.303332727635279298e-05,3.918641246855258942e-03,2.008012961596250534e-03,6.748294923454523087e-03,2.531596831977367401e-02,-7.836890578728918921e-01,9.749219501480688166e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.763594737187833272e-01,2.670055705339898777e-01
5.350427818484604359e-05,4.171986132860183716e-03,1.870381878688931465e-03,6.877862848341464996e-03,2.610744908452033997e-02,-7.836890578728918921e-01,9.741382610901959671e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.819782847990216168e-01,2.752777505395622715e-01
5.370229700929485261e-05,4.433252383023500443e-03,1.732750795781612396e-03,7.007430773228406906e-03,2.689839527010917664e-02,-7.836890578728918921e-01,9.733545720323231176e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.876035769701030198e-01,2.835455246045673339e-01
5.361545845516957343e-05,4.702434409409761429e-03,1.595119712874293327e-03,7.136998698115348816e-03,2.768880873918533325e-02,-7.836890578728918921e-01,9.725708829744502681e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.932353467771502631e-01,2.918088876511986118e-01
5.323183358996175230e-05,4.979526624083518982e-03,1.457488629966974258e-03,7.266566623002290726e-03,2.847868762910366058e-02,-7.836890578728918921e-01,9.717871939165774187e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.988735907613076448e-01,3.000678346043587630e-01
5.253854760667309165e-05,5.264523439109325409e-03,1.319857547059655190e-03,7.396134547889232635e-03,2.926803193986415863e-02,-7.836890578728918921e-01,9.710035048587045692e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.045183054597433103e-01,3.083223603916626088e-01
5.152272933628410101e-05,5.557419732213020325e-03,1.182226464152336121e-03,7.525702472776174545e-03,3.005684353411197662e-02,-7.836890578728918921e-01,9.702198158008317197e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.101694874056512230e-01,3.165724599434404096e-01
5.017246803618036211e-05,5.858209449797868729e-03,1.044595381245017052e-03,7.655270397663116455e-03,3.084512054920196533e-02,-7.836890578728918921e-01,9.694361267429588702e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.158271331282534122e-01,3.248181281927408071e-01
4.847585660172626376e-05,6.166887003928422928e-03,7.989159785211086273e-04,7.742607966065406799e-03,3.163286298513412476e-02,-7.836890578728918921e-01,9.686524376850860207e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.214912391528020552e-01,3.330593600753340433e-01
4.637902748072519898e-05,6.483445875346660614e-03,5.532365757972002029e-04,7.829945534467697144e-03,3.241965174674987793e-02,-7.836890578728918921e-01,9.678687486272131713e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.271618020005816141e-01,3.412961505297150699e-01
4.386912769405171275e-05,6.807875819504261017e-03,3.075571730732917786e-04,7.917283102869987488e-03,3.320548683404922485e-02,-7.836890578728918921e-01,9.670850595693403218e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.328388181889109454e-01,3.495284944971065455e-01
4.093426832696422935e-05,7.140167057514190674e-03,6.187777034938335419e-05,8.004620671272277832e-03,3.399036824703216553e-02,-7.836890578728918921e-01,9.663013705114674723e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.385222842311454927e-01,3.577563869214620551e-01
3.756161095225252211e-05,7.480309344828128815e-03,-1.838016323745250702e-04,8.091958239674568176e-03,3.477429598569869995e-02,-7.836890578728918921e-01,9.655176814535946228e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.442121966366793961e-01,3.659798227494692191e-01
3.374023799551650882e-05,7.828293368220329285e-03,-4.294810350984334946e-04,8.179295808076858521e-03,3.555727005004882812e-02,-7.836890578728918921e-01,9.647339923957217733e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.499085519109476294e-01,3.741987969305526907e-01
2.945827873190864921e-05,8.184107951819896698e-03,-6.751604378223419189e-04,8.266633376479148865e-03,3.633929416537284851e-02,-7.836890578728918921e-01,9.639503033378489238e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.556113465554281650e-01,3.824133044168773754e-01
2.470387516950722784e-05,8.547744713723659515e-03,-9.208398405462503433e-04,8.353970944881439209e-03,3.712036460638046265e-02,-7.836890578728918921e-01,9.631666142799760744e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.613205770676441664e-01,3.906233401633514291e-01
1.946422344190068543e-05,8.919192478060722351e-03,-1.166519243270158768e-03,8.441308513283729553e-03,3.790048137307167053e-02,-7.836890578728918921e-01,9.623829252221032249e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.670362399411660426e-01,3.988288991276294770e-01
1.372843144054058939e-05,9.298441931605339050e-03,-1.412198645994067192e-03,8.528646081686019897e-03,3.867964446544647217e-02,-7.836890578728918921e-01,9.615992361642303754e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.727583316656136403e-01,4.070299762701156121e-01
7.483709850930608809e-06,9.685482829809188843e-03,-1.761523191817104816e-03,8.577819913625717163e-03,3.945785388350486755e-02,-7.836890578728918921e-01,9.608155471063575259e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.784868487266584092e-01,4.152265665539665029e-01
6.800837581977248192e-07,1.008030306547880173e-02,-2.110847737640142441e-03,8.626993745565414429e-03,4.023470729589462280e-02,-7.836890578728918921e-01,9.600318580484846764e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.842217876060255666e-01,4.234186649450945583e-01
-6.693312116112792864e-06,1.048288960009813309e-02,-2.460172167047858238e-03,8.676167577505111694e-03,4.101020470261573792e-02,-7.836890578728918921e-01,9.592481689906118270e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.899631447814962626e-01,4.316062664121709247e-01
-1.464733213651925325e-05,1.089322753250598907e-02,-2.809496596455574036e-03,8.725341409444808960e-03,4.178434610366821289e-02,-7.836890578728918921e-01,9.584644799327389775e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.957109167269097449e-01,4.397893659266285948e-01
-2.319472696399316192e-05,1.131130196154117584e-02,-3.158821025863289833e-03,8.774515241384506226e-03,4.255713149905204773e-02,-7.836890578728918921e-01,9.576807908748661280e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.014650999121655239e-01,4.479679584626655720e-01
-3.234632458770647645e-05,1.173709984868764877e-02,-3.508145455271005630e-03,8.823689073324203491e-03,4.332856088876724243e-02,-7.836890578728918921e-01,9.568971018169932785e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.072256908032254263e-01,4.561420389972478673e-01
-4.211485793348401785e-05,1.217060722410678864e-02,-3.857469884678721428e-03,8.872862905263900757e-03,4.409863427281379700e-02,-7.836890578728918921e-01,9.561134127591204290e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.129926858621159824e-01,4.643116025101126643e-01
-5.251018228591419756e-05,1.261180918663740158e-02,-4.206794314086437225e-03,8.922036737203598022e-03,4.486735165119171143e-02,-7.836890578728918921e-01,9.553297237012475795e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.187660815469304243e-01,4.724766439837713161e-01
-6.354500510497018695e-05,1.306069083511829376e-02,-4.556118976324796677e-03,8.971210569143295288e-03,4.563471302390098572e-02,-7.836890578728918921e-01,9.545460346433747301e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.245458743118309619e-01,4.806371584035124545e-01
-7.523011299781501293e-05,1.351723913103342056e-02,-4.905443638563156128e-03,9.020384401082992554e-03,4.640071839094161987e-02,-7.836890578728918921e-01,9.537623455855018806e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.303320606070508925e-01,4.887931407574051534e-01
-8.757532486924901605e-05,1.398143917322158813e-02,-5.353707820177078247e-03,9.035317227244377136e-03,4.716536775231361389e-02,-7.836890578728918921e-01,9.529786565276290311e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.361246368788968208e-01,4.969445860363018719e-01
-1.006286038318648934e-04,1.445327512919902802e-02,-5.801972001791000366e-03,9.050250053405761719e-03,4.792827740311622620e-02,-7.836890578728918921e-01,9.521949674697561816e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.419235995697507691e-01,5.050914892338416173e-01
-1.143987901741638780e-04,1.493272930383682251e-02,-6.250236183404922485e-03,9.065182879567146301e-03,4.868944734334945679e-02,-7.836890578728918921e-01,9.514112784118833321e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.477289451180725077e-01,5.132338453464531103e-01
-1.288975763600319624e-04,1.541978307068347931e-02,-6.698500365018844604e-03,9.080115705728530884e-03,4.944887757301330566e-02,-7.836890578728918921e-01,9.506275893540104827e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.535406699584016099e-01,5.213716493733575597e-01
-1.441366475773975253e-04,1.591441780328750610e-02,-7.146764546632766724e-03,9.095048531889915466e-03,5.020656809210777283e-02,-7.836890578728918921e-01,9.498439002961376332e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.593587705213597272e-01,5.295048963165719380e-01
-1.601257536094635725e-04,1.641661673784255981e-02,-7.595028728246688843e-03,9.109981358051300049e-03,5.096251890063285828e-02,-7.836890578728918921e-01,9.490602112382647837e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.651832432336526990e-01,5.376335811809122012e-01
-1.768755901139229536e-04,1.692635938525199890e-02,-8.043292909860610962e-03,9.124914184212684631e-03,5.171672999858856201e-02,-7.836890578728918921e-01,9.482765221803919342e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.710140845180728286e-01,5.457576989739960638e-01
-1.943977986229583621e-04,1.744362898170948029e-02,-8.491557091474533081e-03,9.139847010374069214e-03,5.246920138597488403e-02,-7.836890578728918921e-01,9.474928331225190847e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.768512907935009926e-01,5.538772447062462190e-01
-2.127030456904321909e-04,1.796840690076351166e-02,-8.939821273088455200e-03,9.154779836535453796e-03,5.321993306279182434e-02,-7.836890578728918921e-01,9.467091440646462353e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.826948584749089721e-01,5.619922133908934470e-01
-2.318019687663763762e-04,1.850067451596260071e-02,-9.388085454702377319e-03,9.169712662696838379e-03,5.396892502903938293e-02,-7.836890578728918921e-01,9.459254550067733858e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.885447839733614517e-01,5.701026000439793906e-01
-2.517042739782482386e-04,1.904041506350040436e-02,-9.930296801030635834e-03,9.154198691248893738e-03,5.471617728471755981e-02,-7.836890578728918921e-01,9.451417659489005363e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.944010636960184613e-01,5.782083996843601081e-01
-2.724510850384831429e-04,1.958760805428028107e-02,-1.047250814735889435e-02,9.138684719800949097e-03,5.546132475137710571e-02,-7.836890578728918921e-01,9.443580768910276868e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.002636940461374304e-01,5.863096073337087377e-01
-2.940520644187927246e-04,2.014222927391529083e-02,-1.101471949368715286e-02,9.123170748353004456e-03,5.620436742901802063e-02,-7.836890578728918921e-01,9.435743878331548373e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.061326714230754087e-01,5.944062180165186060e-01
-3.165196976624429226e-04,2.070425823330879211e-02,-1.155693084001541138e-02,9.107656776905059814e-03,5.694530531764030457e-02,-7.836890578728918921e-01,9.427906987752819878e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.120079922222912860e-01,6.024982267601063368e-01
-3.398617263883352280e-04,2.127367444336414337e-02,-1.209914218634366989e-02,9.092142805457115173e-03,5.768413841724395752e-02,-7.836890578728918921e-01,9.420070097174091384e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.178896528353481243e-01,6.105856285946150708e-01
-3.640886861830949783e-04,2.185045368969440460e-02,-1.264135353267192841e-02,9.076628834009170532e-03,5.842086672782897949e-02,-7.836890578728918921e-01,9.412233206595362889e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.237776496499151557e-01,6.186684185530173519e-01
-3.892111126333475113e-04,2.243457548320293427e-02,-1.318356487900018692e-02,9.061114862561225891e-03,5.915549024939537048e-02,-7.836890578728918921e-01,9.404396316016634394e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.296719790497701696e-01,6.267465916711181251e-01
-4.152395413257181644e-04,2.302601560950279236e-02,-1.372577622532844543e-02,9.045600891113281250e-03,5.988800898194313049e-02,-7.836890578728918921e-01,9.396559425437905899e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.355726374148016222e-01,6.348201429875577340e-01
-4.421825578901916742e-04,2.362475357949733734e-02,-1.426798757165670395e-02,9.030086919665336609e-03,6.061842292547225952e-02,-7.836890578728918921e-01,9.388722534859177404e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.414796211210110233e-01,6.428890675438152513e-01
-4.700506688095629215e-04,2.423076704144477844e-02,-1.481019891798496246e-02,9.014572948217391968e-03,6.134673207998275757e-02,-7.836890578728918921e-01,9.380885644280448910e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.473929265405149902e-01,6.509533603842113658e-01
-4.988543223589658737e-04,2.484403364360332489e-02,-1.544108428061008453e-02,8.972271345555782318e-03,6.207293644547462463e-02,-7.836890578728918921e-01,9.373048753701720415e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.533125500415475795e-01,6.590130165559113795e-01
-5.286278319545090199e-04,2.546453103423118591e-02,-1.607196964323520660e-02,8.929969742894172668e-03,6.279668956995010376e-02,-7.836890578728918921e-01,9.365211863122991920e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.592384879884624516e-01,6.670680311089283165e-01
-5.593825480900704861e-04,2.609223127365112305e-02,-1.670285500586032867e-02,8.887668140232563019e-03,6.351799517869949341e-02,-7.836890578728918921e-01,9.357374972544263425e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.651707367417350913e-01,6.751183990961258097e-01
-5.911270272918045521e-04,2.672711014747619629e-02,-1.733374036848545074e-02,8.845366537570953369e-03,6.423685699701309204e-02,-7.836890578728918921e-01,9.349538081965534930e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.711092926579651952e-01,6.831641155732214310e-01
-6.238706992007791996e-04,2.736914157867431641e-02,-1.796462573111057281e-02,8.803064934909343719e-03,6.495326757431030273e-02,-7.836890578728918921e-01,9.341701191386806435e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.770541520898787247e-01,6.912051755987894675e-01
-6.576220039278268814e-04,2.801829949021339417e-02,-1.859551109373569489e-02,8.760763332247734070e-03,6.566722691059112549e-02,-7.836890578728918921e-01,9.333864300808077941e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.830053113863301828e-01,6.992415742342641405e-01
-6.923913024365901947e-04,2.867455966770648956e-02,-1.922639645636081696e-02,8.718461729586124420e-03,6.637873500585556030e-02,-7.836890578728918921e-01,9.326027410229349446e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.889627668923050008e-01,7.072733065439424927e-01
-7.281870348379015923e-04,2.933789603412151337e-02,-1.985728181898593903e-02,8.676160126924514771e-03,6.708779931068420410e-02,-7.836890578728918921e-01,9.318190519650620951e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.949265149489215920e-01,7.153003675949873852e-01
-7.650175830349326134e-04,3.000828251242637634e-02,-2.048816718161106110e-02,8.633858524262905121e-03,6.779441237449645996e-02,-7.836890578728918921e-01,9.310353629071892456e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.008965518934337391e-01,7.233227524574307177e-01
-8.028923184610903263e-04,3.068569302558898926e-02,-2.111905254423618317e-02,8.591556921601295471e-03,6.849857419729232788e-02,-7.836890578728918921e-01,9.302516738493163961e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.068728740592327586e-01,7.313404562041764256e-01
-8.418205543421208858e-04,3.137010335922241211e-02,-2.183308079838752747e-02,8.526002056896686554e-03,6.920029222965240479e-02,-7.836890578728918921e-01,9.294679847914435467e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.128554777758497218e-01,7.393534739110032561e-01
-8.818334899842739105e-04,3.206148371100425720e-02,-2.254710905253887177e-02,8.460447192192077637e-03,6.989923864603042603e-02,-7.836890578728918921e-01,9.286842957335706972e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.188443593689578970e-01,7.473618006565682093e-01
-9.229395072907209396e-04,3.275980800390243530e-02,-2.326113730669021606e-02,8.394892327487468719e-03,7.059541344642639160e-02,-7.836890578728918921e-01,9.279006066756978477e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.248395151603747477e-01,7.553654315224090920e-01
-9.651468717493116856e-04,3.346504643559455872e-02,-2.397516556084156036e-02,8.329337462782859802e-03,7.128881663084030151e-02,-7.836890578728918921e-01,9.271169176178249982e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.308409414680643756e-01,7.633643615929479598e-01
-1.008464838378131390e-03,3.417716920375823975e-02,-2.468919381499290466e-02,8.263782598078250885e-03,7.197944074869155884e-02,-7.836890578728918921e-01,9.263332285599521487e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.368486346061398518e-01,7.713585859554937807e-01
-1.052900683134794235e-03,3.489614650607109070e-02,-2.540322206914424896e-02,8.198227733373641968e-03,7.266729325056076050e-02,-7.836890578728918921e-01,9.255495395020792992e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.428625908848651038e-01,7.793480997002457666e-01
-1.098463544622063637e-03,3.562194854021072388e-02,-2.611725032329559326e-02,8.132672868669033051e-03,7.335237413644790649e-02,-7.836890578728918921e-01,9.247658504442064498e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.488828066106576919e-01,7.873328979202961486e-01
-1.145159825682640076e-03,3.635454922914505005e-02,-2.683127857744693756e-02,8.067118003964424133e-03,7.403468340635299683e-02,-7.836890578728918921e-01,9.239821613863336003e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.549092780860906959e-01,7.953129757116332854e-01
-1.192998606711626053e-03,3.709391877055168152e-02,-2.754530683159828186e-02,8.001563139259815216e-03,7.471422106027603149e-02,-7.836890578728918921e-01,9.231984723284607508e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.609420016098950468e-01,8.032883281731447722e-01
-1.241988153196871281e-03,3.784002736210823059e-02,-2.825933508574962616e-02,7.936008274555206299e-03,7.539098709821701050e-02,-7.836890578728918921e-01,9.224147832705879013e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.669809734769619691e-01,8.112589504066203272e-01
-1.292134518735110760e-03,3.859284892678260803e-02,-2.905073389410972595e-02,7.850609719753265381e-03,7.606498152017593384e-02,-7.836890578728918921e-01,9.216310942127150518e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.730261899783452018e-01,8.192248375167546781e-01
-1.343466923572123051e-03,3.935234993696212769e-02,-2.984213270246982574e-02,7.765211164951324463e-03,7.673590630292892456e-02,-7.836890578728918921e-01,9.208474051548422024e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.790776474012629960e-01,8.271859846111508929e-01
-1.395992585457861423e-03,4.011849686503410339e-02,-3.063353151082992554e-02,7.679812610149383545e-03,7.740375399589538574e-02,-7.836890578728918921e-01,9.200637160969693529e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.851353420291008911e-01,8.351423868003230444e-01
