# px,py,pz,vx,vy,vz
5.042680763819219480e-01,4.672273772586355012e-02,1.784199104093003863e-01,-3.936100363731339508e-02,1.365216821059520025e-02,-3.221494109572962256e-02
5.042287153782846199e-01,4.673638989407414429e-02,1.783876954682046545e-01,-3.938388848304703871e-02,1.349729644879634101e-02,-3.187463226775721220e-02
5.041893314898016065e-01,4.674988719052294156e-02,1.783558208359369013e-01,-3.940657496452287106e-02,1.334247344359690800e-02,-3.153357432860925957e-02
5.041499249148371220e-01,4.676322966396653791e-02,1.783242872616082886e-01,-3.942906212806657207e-02,1.318769955262477124e-02,-3.119177395400598782e-02
5.041104958527090618e-01,4.677641736351915991e-02,1.782930954876542906e-01,-3.945134758949235543e-02,1.303297561034495559e-02,-3.084923829650476623e-02
5.040710445051195254e-01,4.678945033912950552e-02,1.782622462493577975e-01,-3.947343087196306111e-02,1.287830286845500181e-02,-3.050597450866296759e-02
5.040315710742475641e-01,4.680232864199795895e-02,1.782317402748491431e-01,-3.949531006813005590e-02,1.272368150576884405e-02,-3.016199069671228472e-02
5.039920757641794813e-01,4.681505232350372664e-02,1.782015782841524232e-01,-3.951698327064470662e-02,1.256911289319331305e-02,-2.981729544372156010e-02
5.039525587809088325e-01,4.682762143639691843e-02,1.781717609887087106e-01,-3.953844952583269318e-02,1.241459774598414542e-02,-2.947189494857385336e-02
5.039130203313829659e-01,4.684003603414290534e-02,1.781422890937601478e-01,-3.955970740318254936e-02,1.226013713702494776e-02,-2.912579827117517048e-02
5.038734606239797520e-01,4.685229617127992935e-02,1.781131632954889854e-01,-3.958075499534563502e-02,1.210573172196681251e-02,-2.877901161040856762e-02
5.038338798689844245e-01,4.686440190300189546e-02,1.780843842838785718e-01,-3.960159182548479706e-02,1.195138251408870041e-02,-2.843154307250573415e-02
5.037942782771589467e-01,4.687635328551598146e-02,1.780559527408060727e-01,-3.962221503257708222e-02,1.179708993062312389e-02,-2.808340028686120288e-02
5.037546560621263270e-01,4.688815037544660780e-02,1.780278693405192014e-01,-3.964262413978533739e-02,1.164285516366297957e-02,-2.773459040603234657e-02
5.037150134379865252e-01,4.689979323061026911e-02,1.780001347501131703e-01,-3.966281723976092244e-02,1.148867910727793991e-02,-2.738512153625085113e-02
5.036753506207467534e-01,4.691128190971755041e-02,1.779727496285769262e-01,-3.968279385566668427e-02,1.133456253632838563e-02,-2.703500226058556596e-02
5.036356678268910647e-01,4.692261647225388216e-02,1.779457146263163370e-01,-3.970255208015398968e-02,1.118050640448863334e-02,-2.668423925475670727e-02
5.035959652748108750e-01,4.693379697865836947e-02,1.779190303870615830e-01,-3.972209048271136550e-02,1.102651178464228963e-02,-2.633284014815880786e-02
5.035562431843281228e-01,4.694482349044300923e-02,1.778926975469134197e-01,-3.974140906333880480e-02,1.087257915362651282e-02,-2.598081304702355362e-02
