sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.465078305453062057e-03,-2.337715122848749161e-03,0.000000000000000000e+00,-6.951619870960712433e-03,-4.336136917117983103e-04,3.298716912281567382e-01,1.000329871691228112e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.400246990197084956e-03,8.416491694576032009e-03
-2.338409558433340862e-06,-4.335123776399996132e-06,6.930156610906124115e-03,-4.675430245697498322e-03,-6.951619980100076646e-06,-1.343017630279064178e-02,-8.034685160964727402e-04,3.298716912281567382e-01,1.000659743382456224e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.079771732428019132e-02,1.683476431980579502e-02
-7.018566066108178347e-06,-1.243476435774937272e-05,1.039523445069789886e-02,-7.013145368546247482e-03,-2.038179809460416436e-05,-1.944679766893386841e-02,-1.111530582420527935e-03,3.298716912281567382e-01,1.000989615073684336e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.619241041492179567e-02,2.525481695965216267e-02
-1.404266549798194319e-05,-2.374363248236477375e-05,1.386031322181224823e-02,-9.350860491394996643e-03,-3.982859925599768758e-05,-2.501235157251358032e-02,-1.359710120595991611e-03,3.298716912281567382e-01,1.001319486764912448e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.158432567509657729e-02,3.367664869788430937e-02
-2.341081199119798839e-05,-3.772129639401100576e-05,1.732539199292659760e-02,-1.168857514858245850e-02,-6.484094774350523949e-05,-3.013744018971920013e-02,-1.549863140098750591e-03,3.298716912281567382e-01,1.001649358456140559e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.697346251808149104e-02,4.210025861807782654e-02
-3.512483817758038640e-05,-5.384173709899187088e-05,2.079047076404094696e-02,-1.402628980576992035e-02,-9.497838618699461222e-05,-3.483241423964500427e-02,-1.683792797848582268e-03,3.298716912281567382e-01,1.001979230147368671e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.235982035745581936e-02,5.052564580361480762e-02
-4.918449849355965853e-05,-7.159290544223040342e-05,2.425554953515529633e-02,-1.636400446295738220e-02,-1.298107963521033525e-04,-3.910738602280616760e-02,-1.763250911608338356e-03,3.298716912281567382e-01,1.002309101838596783e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.774339860710124867e-02,5.895280933768394516e-02
-6.559033499797806144e-05,-9.047630737768486142e-05,2.772062830626964569e-02,-1.870171912014484406e-02,-1.689181808615103364e-04,-4.297221451997756958e-02,-1.789939240552484989e-03,3.298716912281567382e-01,1.002638973529824895e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.312419668120193172e-02,6.738174830328064191e-02
-8.434080518782138824e-05,-1.100066001527011395e-04,3.118570707738399506e-02,-2.103943377733230591e-02,-2.118903939845040441e-04,-4.643653333187103271e-02,-1.765510998666286469e-03,3.298716912281567382e-01,1.002968845221053007e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.850221399424453628e-02,7.581246178320712181e-02
