# px,py,pz,vx,vy,vz
5.581727306766511854e-01,3.219721570189503224e-01,2.460688578727909248e-01,-3.706908082962057788e-02,-5.594131304604589294e-01,3.259369812407094669e-01
5.581356615958216194e-01,3.214127438884898380e-01,2.463947948540316235e-01,-3.637484884262106449e-02,-5.573984809042100697e-01,3.335930334942991404e-01
5.580992867469789509e-01,3.208553454075856459e-01,2.467283878875259351e-01,-3.566535234451315151e-02,-5.553846209902951747e-01,3.412552035686285401e-01
5.580636213946343904e-01,3.202999607865953391e-01,2.470696430910945540e-01,-3.494062948226949600e-02,-5.533715242542519563e-01,3.489232535219557452e-01
5.580286807651521075e-01,3.197465892623410633e-01,2.474185663446165084e-01,-3.420071411132833555e-02,-5.513591670926412114e-01,3.565969454125388349e-01
5.579944800510407976e-01,3.191952300952484167e-01,2.477751632900290490e-01,-3.344564676284811355e-02,-5.493475239946747912e-01,3.642760417754730140e-01
5.579610344042779113e-01,3.186458825712537579e-01,2.481394393318045177e-01,-3.267546272277853381e-02,-5.473365692111462621e-01,3.719603022848305129e-01
5.579283589415551248e-01,3.180985460020426259e-01,2.485113996340893583e-01,-3.189020156860372657e-02,-5.453262789001976918e-01,3.796494866146836178e-01
5.578964687399865507e-01,3.175532197231424325e-01,2.488910491207040332e-01,-3.108990240097066898e-02,-5.433166270742039172e-01,3.873433558696160461e-01
5.578653788375855793e-01,3.170099030960682462e-01,2.492783924765736570e-01,-3.027460098266622490e-02,-5.413075903681442425e-01,3.950416668626771655e-01
5.578351042366028745e-01,3.164685955057001121e-01,2.496734341434363458e-01,-2.944433784484884117e-02,-5.392991435096492481e-01,4.027441787911020254e-01
5.578056598987580772e-01,3.159292963621904704e-01,2.500761783222274492e-01,-2.859915208816549148e-02,-5.372912617031867510e-01,4.104506494216142998e-01
5.577770607466698838e-01,3.153920051004872604e-01,2.504866289716490835e-01,-2.773908281326314604e-02,-5.352839211068988190e-01,4.181608341367518134e-01
5.577493216638566009e-01,3.148567211793803500e-01,2.509047898057858439e-01,-2.686416959762593856e-02,-5.332770969252532689e-01,4.258744921337496714e-01
5.577224574942589719e-01,3.143234440824551057e-01,2.513306642979196148e-01,-2.597445201873799930e-02,-5.312707648395549320e-01,4.335913759341227802e-01
5.576964830422402875e-01,3.137921733176155525e-01,2.517642556738537429e-01,-2.506997060775777511e-02,-5.292649017232017306e-01,4.413112413972461456e-01
5.576714130716324824e-01,3.132629084158923272e-01,2.522055669152509783e-01,-2.415076541900655280e-02,-5.272594818269870087e-01,4.490338443824947734e-01
5.576472623062134204e-01,3.127356489340653578e-01,2.526546007596334742e-01,-2.321687746047994272e-02,-5.252544822627273069e-01,4.567589383650578205e-01
5.576240454287529902e-01,3.122103944518026530e-01,2.531113596979985281e-01,-2.226834678649922822e-02,-5.232498791885645817e-01,4.644862744359387619e-01
5.576017770819664543e-01,3.116871445726140943e-01,2.535758459724344882e-01,-2.130521440506001965e-02,-5.212456482858038864e-01,4.722156051166524482e-01
5.575804718675614335e-01,3.111658989243282769e-01,2.540480615775511652e-01,-2.032752180099507699e-02,-5.192417664278430323e-01,4.799466862665738853e-01
5.575601443457604001e-01,3.106466571579004077e-01,2.545280082638177177e-01,-1.933531141281148377e-02,-5.172382102496612122e-01,4.876792675461950610e-01
5.575408090343475509e-01,3.101294189476507257e-01,2.550156875313638882e-01,-1.832862329483052680e-02,-5.152349554325633685e-01,4.954130981391707267e-01
5.575224804110526788e-01,3.096141839922181838e-01,2.555111006295030518e-01,-1.730750226974507588e-02,-5.132319786115286941e-01,5.031479291365043016e-01
5.575051729087829866e-01,3.091009520136066557e-01,2.560142485586395789e-01,-1.627198791503926475e-02,-5.112292568983737295e-01,5.108835106755248434e-01
5.574889009208680024e-01,3.085897227567082624e-01,2.565251320693150983e-01,-1.522212314605733176e-02,-5.092267674049147930e-01,5.186195924167243954e-01
5.574736787977219166e-01,3.080804959893033712e-01,2.570437516617318230e-01,-1.415795230865498841e-02,-5.072244865277125703e-01,5.263559225900833471e-01
5.574595208454132811e-01,3.075732715027756359e-01,2.575701075843219168e-01,-1.307951688766499816e-02,-5.052223918554206161e-01,5.340922489487450742e-01
5.574464413285256104e-01,3.070680491109202270e-01,2.581041998332706533e-01,-1.198686265945454917e-02,-5.032204600230182345e-01,5.418283197226899661e-01
5.574344544658661471e-01,3.065648286508972364e-01,2.586460281529933680e-01,-1.088003015518208827e-02,-5.012186681423217438e-01,5.495638817113870367e-01
5.574235744357110001e-01,3.060636099827548917e-01,2.591955920347047693e-01,-9.759066104889120227e-03,-4.992169942788219350e-01,5.572986821911424249e-01
5.574138153696061027e-01,3.055643929884760968e-01,2.597528907168958900e-01,-8.624013900757039955e-03,-4.972154153059165638e-01,5.650324660540765320e-01
5.574051913557053206e-01,3.050671775731702007e-01,2.603179231829499396e-01,-7.474916934967244971e-03,-4.952139090506778585e-01,5.727649777154726340e-01
5.573977164387703409e-01,3.045719636641195383e-01,2.608906881606654071e-01,-6.311821460724080859e-03,-4.932124531017593183e-01,5.804959649284738843e-01
5.573914046173096271e-01,3.040787512110177948e-01,2.614711841255938918e-01,-5.134771347046102573e-03,-4.912110250478145534e-01,5.882251697241778210e-01
5.573862698459626230e-01,3.035875401859700062e-01,2.620594092953180687e-01,-3.943812370300497396e-03,-4.892096029543342439e-01,5.959523389020533468e-01
5.573823260335922791e-01,3.030983305830156627e-01,2.626553616342200970e-01,-2.738989830017294312e-03,-4.872081644099719999e-01,6.036772140163607636e-01
5.573795870437622257e-01,3.026111224186057158e-01,2.632590388482364818e-01,-1.520351409912313809e-03,-4.852066881954742450e-01,6.113995399592204727e-01
5.573780666923523475e-01,3.021259157304102549e-01,2.638704383881956828e-01,-2.879409790041106195e-04,-4.832051516610759712e-01,6.191190578080555396e-01
5.573777787513733983e-01,3.016427105787491958e-01,2.644895574460037202e-01,9.581956863401277537e-04,-4.812035338259422201e-01,6.268355105476376421e-01
5.573787369470597497e-01,3.011615070449232268e-01,2.651163929565513722e-01,2.218008995055947841e-03,-4.792018129939822901e-01,6.345486406859013329e-01
5.573809549560547749e-01,3.006823052319292366e-01,2.657509415972372779e-01,3.491453170776162573e-03,-4.771999679459426602e-01,6.422581883465955377e-01
5.573844464092255757e-01,3.002051052639833073e-01,2.663931997855839007e-01,4.778482437133584233e-03,-4.751979772241511912e-01,6.499638950839803364e-01
5.573892248916627601e-01,2.997299072867591341e-01,2.670431636806678832e-01,6.079047203063760001e-03,-4.731958198477729249e-01,6.576655019754789055e-01
5.573953039388658270e-01,2.992567114669113515e-01,2.677008291826433739e-01,7.393101692199501723e-03,-4.711934734054614715e-01,6.653627477143285729e-01
5.574026970405580039e-01,2.987855179935058891e-01,2.683661919303577115e-01,8.720595359802039981e-03,-4.691909181084746860e-01,6.730553738547895293e-01
5.574114176359178385e-01,2.983163270753974028e-01,2.690392473042125254e-01,1.006148052215555602e-02,-4.671881329759776658e-01,6.807431190900992135e-01
5.574214791164400218e-01,2.978491389424214320e-01,2.697199904233026357e-01,1.141570854186991189e-02,-4.651850972655540151e-01,6.884257225903319677e-01
5.574328948249819282e-01,2.973839538451558684e-01,2.704084161458929492e-01,1.278323078155496964e-02,-4.631817902347873384e-01,6.961029211413765072e-01
5.574456780557635049e-01,2.969207720549210672e-01,2.711045190670343108e-01,1.416050910949686464e-02,-4.611790616074935567e-01,7.037723267427444807e-01
5.574598385648730225e-01,2.964595929933135920e-01,2.718082913937770462e-01,1.554642009735086872e-02,-4.591771602926692508e-01,7.114330067009545511e-01
5.574753849849704013e-01,2.960004158330209467e-01,2.725197244004780028e-01,1.694093799591044058e-02,-4.571760624484565438e-01,7.190846896956636369e-01
5.574923259229662698e-01,2.955432397705725078e-01,2.732388090901736732e-01,1.834403228759745250e-02,-4.551757449482532469e-01,7.267271039296915314e-01
5.575106699552538903e-01,2.950880640256242637e-01,2.739655361941033540e-01,1.975567340850809678e-02,-4.531761846654571713e-01,7.343599766521837768e-01
5.575304256286623961e-01,2.946348878409588146e-01,2.746998961707555198e-01,2.117583274841288235e-02,-4.511773577582103845e-01,7.419830365427974028e-01
5.575516014614108062e-01,2.941837104832005778e-01,2.754418792072982902e-01,2.260448360443094787e-02,-4.491792425304222403e-01,7.495960094201663537e-01
5.575742059450152777e-01,2.937345312406701714e-01,2.761914752167184406e-01,2.404159069061258952e-02,-4.471818153786533689e-01,7.571986253944591461e-01
5.575982475357058599e-01,2.932873494252914992e-01,2.769486738421129135e-01,2.548712635040262936e-02,-4.451850534147201999e-01,7.647906098074725989e-01
5.576237346620562807e-01,2.928421643718767675e-01,2.777134644519204110e-01,2.694106006622294311e-02,-4.431889347041134131e-01,7.723716918157009781e-01
5.576506757221224575e-01,2.923989754371726368e-01,2.784858361437361207e-01,2.840335845947245669e-02,-4.411934365970680560e-01,7.799415967609409917e-01
5.576790790805818965e-01,2.919577820005755942e-01,2.792657777404970454e-01,2.987399196624735895e-02,-4.391985369206562462e-01,7.875000518923382931e-01
5.577089530725481969e-01,2.915185834636549456e-01,2.800532777923893657e-01,3.135292816162089241e-02,-4.372042132635315381e-01,7.950467839822011884e-01
5.577403060007097846e-01,2.910813792503914033e-01,2.808483245763715441e-01,3.284013557434061620e-02,-4.352104429759289239e-01,8.025815198028379838e-01
5.577731461362841481e-01,2.906461688074154504e-01,2.816509060961743804e-01,3.433558082580546317e-02,-4.332172055538506261e-01,8.101039861265570963e-01
5.578074817171099209e-01,2.902129516018616129e-01,2.824610100823009562e-01,3.583923149108866890e-02,-4.312244778706944004e-01,8.176139106793410827e-01
5.578433209486010069e-01,2.897817271239909176e-01,2.832786239929803163e-01,3.735105323791484272e-02,-4.292322391840439066e-01,8.251110173724753860e-01
5.578806720018388843e-01,2.893524948848068545e-01,2.841037350103527981e-01,3.887101268768290707e-02,-4.272404675593898804e-01,8.325950339319427851e-01
5.579195430145266199e-01,2.889252544172474790e-01,2.849363300442847580e-01,4.039907646179179135e-02,-4.252491422543159261e-01,8.400656880837258367e-01
5.579599420909884255e-01,2.885000052749931432e-01,2.857763957323684600e-01,4.193521118164042494e-02,-4.232582410958942165e-01,8.475227032622727474e-01
5.580018773021701017e-01,2.880767470338972402e-01,2.866239184356307312e-01,4.347937965393046389e-02,-4.212677438185454815e-01,8.549658071935662962e-01
5.580453566818239786e-01,2.876554792900786750e-01,2.874788842428243063e-01,4.503154850006083759e-02,-4.192776284877605120e-01,8.623947252194033020e-01
5.580903882303240859e-01,2.872362016615909175e-01,2.883412789680437349e-01,4.659168243408183530e-02,-4.172878745995414196e-01,8.698091850657664326e-01
5.581369799127581244e-01,2.868189137869913696e-01,2.892110881531094746e-01,4.815974521636943312e-02,-4.152984616498904824e-01,8.772089125512897434e-01
5.581851396579744495e-01,2.864036153253414763e-01,2.900882970656607496e-01,4.973570060729960718e-02,-4.133093693732284302e-01,8.845936315872585665e-01
5.582348753585817391e-01,2.859903059559682492e-01,2.909728906972480211e-01,5.131951141357402046e-02,-4.113205767887203046e-01,8.919630718070042930e-01
5.582861948699953114e-01,2.855789853791795285e-01,2.918648537690550215e-01,5.291114330291728229e-02,-4.093320638692054536e-01,8.993169571218122549e-01
5.583391060132982808e-01,2.851696533153103008e-01,2.927641707261768311e-01,5.451055717468242245e-02,-4.073438105875232251e-01,9.066550133503165076e-01
5.583936165704729282e-01,2.847623095047227548e-01,2.936708257395271304e-01,5.611775016784648767e-02,-4.053542674613280772e-01,9.139669894472899347e-01
5.584497343206408226e-01,2.843569552372613995e-01,2.945847927289744206e-01,5.773270702362041235e-02,-4.033614582390178116e-01,9.212397890801825584e-01
5.585074670276644060e-01,2.839535937790224063e-01,2.955060325180546288e-01,5.935534477233867651e-02,-4.013653938878470884e-01,9.284732191299452930e-01
5.585668223724367110e-01,2.835522283851345526e-01,2.964345057371845504e-01,6.098558044433574632e-02,-3.993660858519076928e-01,9.356670831396689536e-01
5.586278079528810281e-01,2.831528622992826594e-01,2.973701728203242411e-01,6.262333393096904122e-02,-3.973635465289657165e-01,9.428211875134673292e-01
5.586904312868119504e-01,2.827554987527536867e-01,2.983129940078377285e-01,6.426852035522441497e-02,-3.953577866478572567e-01,9.499353415164771830e-01
5.587546998071671878e-01,2.823601409661058437e-01,2.992629293493542231e-01,6.591775894165019523e-02,-3.933534067334846229e-01,9.570165889871994347e-01
5.588206175661087904e-01,2.819667875593723783e-01,3.002199459383414482e-01,6.757045364379862806e-02,-3.913511678179523168e-01,9.640659927956597430e-01
5.588881880197525964e-01,2.815754363915544123e-01,3.011840119311370856e-01,6.922654247283915874e-02,-3.893510930278625271e-01,9.710834265800111220e-01
5.589574145622254742e-01,2.811860852985265669e-01,3.021550953577171184e-01,7.088596439361552481e-02,-3.873532035824687747e-01,9.780687658857553091e-01
