px,py,pz,vx,vy,vz
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.000000000000000000e+00
5.004999999999999449e-01,5.004999999999999449e-01,4.989999999999999991e-01,5.022159958050608219e-01,4.984794059559015111e-01,-1.007805786165727469e+00
5.010022159958049670e-01,5.009984794059558766e-01,4.979921942138342827e-01,5.044105145871211615e-01,4.969701915693550687e-01,-1.015594849052560811e+00
5.015066265103921284e-01,5.014954495975252335e-01,4.969765993647817237e-01,5.065837041074597868e-01,4.954722940333965431e-01,-1.023367196586615790e+00
5.020132102144996278e-01,5.019909218915585836e-01,4.959532321681950906e-01,5.087357117530262318e-01,4.939856507169154143e-01,-1.031122836694503109e+00
5.025219459262526556e-01,5.024849075422754829e-01,4.949221093315006037e-01,5.108681317375141084e-01,4.925089150420446371e-01,-1.038862592694865139e+00
5.030328140579901630e-01,5.029774164573175277e-01,4.938832467388057368e-01,5.129833098672872405e-01,4.910400722227556969e-01,-1.046587716251019762e+00
5.035457973678574284e-01,5.034684565295403091e-01,4.928366590225546906e-01,5.150813437273419337e-01,4.895790943619598434e-01,-1.054298198941888698e+00
5.040608787115847811e-01,5.039580356239022896e-01,4.917823608236128186e-01,5.171623291455149651e-01,4.881259536459136017e-01,-1.061994033315742048e+00
5.045780410407303407e-01,5.044461615775481800e-01,4.907203667902970690e-01,5.192263623399461236e-01,4.866806222845455054e-01,-1.069675211935565917e+00
5.050972674030702603e-01,5.049328421998326988e-01,4.896506915783614966e-01,5.212735384881310718e-01,4.852430732267019597e-01,-1.077341727379051761e+00
5.056185409415583365e-01,5.054180852730594253e-01,4.885733498509824413e-01,5.233039512510694324e-01,4.838132783712886242e-01,-1.084993573192259531e+00
5.061418448928094449e-01,5.059018985514307509e-01,4.874883562777901913e-01,5.253176965894190698e-01,4.823912104756746255e-01,-1.092630741027637686e+00
5.066671625893988118e-01,5.063842897619064143e-01,4.863957255367625798e-01,5.273148670391212267e-01,4.809768420819708901e-01,-1.100253223506928002e+00
5.071944774564379754e-01,5.068652666039883403e-01,4.852954723132556492e-01,5.292955560062858611e-01,4.795701458152806795e-01,-1.107861013266534522e+00
5.077237730124443127e-01,5.073448367498035738e-01,4.841876112999891069e-01,5.312598558589332054e-01,4.781710942048170709e-01,-1.115454103911186268e+00
5.082550328683032026e-01,5.078230078440083561e-01,4.830721571960779337e-01,5.332078586432329459e-01,4.767796601608488838e-01,-1.123032489059305528e+00
5.087882407269463947e-01,5.082997875041691538e-01,4.819491247070186168e-01,5.351396563221961777e-01,4.753958161398712523e-01,-1.130596161389323617e+00
5.093233803832686313e-01,5.087751833203090213e-01,4.808185285456292868e-01,5.370553402988746949e-01,4.740195349199298747e-01,-1.138145114547965076e+00
5.098604357235675399e-01,5.092492028552288996e-01,4.796803834310813253e-01,5.389549997479406995e-01,4.726507899579436289e-01,-1.145679342195616623e+00
5.103993907233155269e-01,5.097218536451868509e-01,4.785347040888857095e-01,5.408387259093869748e-01,4.712895537797188172e-01,-1.153198836098967783e+00
5.109402294492249030e-01,5.101931431989665811e-01,4.773815052527867198e-01,5.427066077948984324e-01,4.699357994710027797e-01,-1.160703591854939321e+00
5.114829360570197769e-01,5.106630789984375474e-01,4.762208016609317807e-01,5.445587345742035623e-01,4.685894996636630339e-01,-1.168193602211165860e+00
5.120274947915939290e-01,5.111316684981012104e-01,4.750526080587206268e-01,5.463951943827802804e-01,4.672506279070577917e-01,-1.175668860883523070e+00
5.125738899859767495e-01,5.115989191260083002e-01,4.738769391978370771e-01,5.482160752765119494e-01,4.659191576538603830e-01,-1.183129362555170649e+00
5.131221060612533025e-01,5.120648382836621160e-01,4.726938098352819195e-01,5.500214649933040656e-01,4.645950616641216779e-01,-1.190575100014572119e+00
5.136721275262465802e-01,5.125294333453261908e-01,4.715032347352673403e-01,5.518114504765183614e-01,4.632783133768778594e-01,-1.198006067972075650e+00
5.142239389767231383e-01,5.129927116587030822e-01,4.703052286672952387e-01,5.535861178757176537e-01,4.619688858366064466e-01,-1.205422260196986839e+00
5.147775250945988423e-01,5.134546805445396878e-01,4.690998064070982521e-01,5.553455549315958750e-01,4.606667527069100987e-01,-1.212823671425854233e+00
5.153328706495304834e-01,5.139153472972466385e-01,4.678869827356724187e-01,5.570898452523100897e-01,4.593718871374274926e-01,-1.220210296407837847e+00
5.158899604947827511e-01,5.143747191843840438e-01,4.666667724392645766e-01,5.588190742780022591e-01,4.580842627180307658e-01,-1.227582127997350891e+00
5.164487795690607674e-01,5.148328034471020276e-01,4.654391903112672368e-01,5.605333273715910058e-01,4.568038532995881140e-01,-1.234939161924314854e+00
5.170093128964323714e-01,5.152896073004016309e-01,4.642042511493429391e-01,5.622326876730380230e-01,4.555306323380669542e-01,-1.242281392022936748e+00
5.175715455841054524e-01,5.157451379327396834e-01,4.629619697573200132e-01,5.639172392009531576e-01,4.542645734313807138e-01,-1.249608814048290606e+00
5.181354628233063586e-01,5.161994025061710234e-01,4.617123609432717268e-01,5.655870647059138001e-01,4.530056497828193196e-01,-1.256921421859716892e+00
5.187010498880122444e-01,5.166524081559538129e-01,4.604554395214119911e-01,5.672422478174484750e-01,4.517538359895934552e-01,-1.264219210283728412e+00
5.192682921358297010e-01,5.171041619919434229e-01,4.591912203111282453e-01,5.688828697052628058e-01,4.505091054188601896e-01,-1.271502175113054189e+00
