# px,py,theta,vx,vy,theta_dot
-9.450254379078590894e-01,4.861055428218580277e-01,5.000000000000000000e-01,5.809891202562312840e-01,3.255859580070138426e-01,2.500000000000000000e+00
-9.444444487876028083e-01,4.864311287798650518e-01,5.000000000000000000e-01,5.734292525432784782e-01,3.296175530333443349e-01,2.500000000000000000e+00
-9.438710195350594745e-01,4.867607463328983974e-01,5.000000000000000000e-01,5.658693848303256724e-01,3.336491480596748271e-01,2.500000000000000000e+00
-9.433051501502291991e-01,4.870943954809580645e-01,5.000000000000000000e-01,5.583095171173728666e-01,3.376807430860053194e-01,2.500000000000000000e+00
-9.427468406331118711e-01,4.874320762240440530e-01,5.000000000000000000e-01,5.507496494044200608e-01,3.417123381123358117e-01,2.500000000000000000e+00
-9.421960909837074905e-01,4.877737885621563629e-01,5.000000000000000000e-01,5.431897816914672550e-01,3.457439331386663040e-01,2.500000000000000000e+00
-9.416529012020160572e-01,4.881195324952950498e-01,5.000000000000000000e-01,5.356299139785144492e-01,3.497755281649967962e-01,2.500000000000000000e+00
-9.411172712880375713e-01,4.884693080234600582e-01,5.000000000000000000e-01,5.280700462655616434e-01,3.538071231913272885e-01,2.500000000000000000e+00
-9.405892012417720327e-01,4.888231151466513880e-01,5.000000000000000000e-01,5.205101785526088376e-01,3.578387182176577808e-01,2.500000000000000000e+00
-9.400686910632194415e-01,4.891809538648690392e-01,5.000000000000000000e-01,5.129503108396560318e-01,3.618703132439882730e-01,2.500000000000000000e+00
-9.395557407523797977e-01,4.895428241781130119e-01,5.000000000000000000e-01,5.053904431267032260e-01,3.659019082703187653e-01,2.500000000000000000e+00
-9.390503503092531012e-01,4.899087260863833060e-01,5.000000000000000000e-01,4.978305754137504202e-01,3.699335032966492576e-01,2.500000000000000000e+00
-9.385525197338393522e-01,4.902786595896799771e-01,5.000000000000000000e-01,4.902707077007976144e-01,3.739650983229797498e-01,2.500000000000000000e+00
-9.380622490261385504e-01,4.906526246880029696e-01,5.000000000000000000e-01,4.827108399878448086e-01,3.779966933493102421e-01,2.500000000000000000e+00
-9.375795381861506961e-01,4.910306213813522835e-01,5.000000000000000000e-01,4.751509722748920028e-01,3.820282883756407344e-01,2.500000000000000000e+00
-9.371043872138757891e-01,4.914126496697279189e-01,5.000000000000000000e-01,4.675911045619391970e-01,3.860598834019712267e-01,2.500000000000000000e+00
-9.366367961093138295e-01,4.917987095531298758e-01,5.000000000000000000e-01,4.600312368489863912e-01,3.900914784283017189e-01,2.500000000000000000e+00
-9.361767648724648172e-01,4.921888010315581541e-01,5.000000000000000000e-01,4.524713691360335854e-01,3.941230734546322112e-01,2.500000000000000000e+00
-9.357242935033287523e-01,4.925829241050128093e-01,5.000000000000000000e-01,4.449115014230807796e-01,3.981546684809627035e-01,2.500000000000000000e+00
-9.352793820019056348e-01,4.929810787734937860e-01,5.000000000000000000e-01,4.373516337101279738e-01,4.021862635072931957e-01,2.500000000000000000e+00
-9.348420303681954646e-01,4.933832650370010842e-01,5.000000000000000000e-01,4.297917659971751680e-01,4.062178585336236880e-01,2.500000000000000000e+00
-9.344122386021982418e-01,4.937894828955347037e-01,5.000000000000000000e-01,4.222318982842223622e-01,4.102494535599541803e-01,2.500000000000000000e+00
-9.339900067039139664e-01,4.941997323490946448e-01,5.000000000000000000e-01,4.146720305712695565e-01,4.142810485862846726e-01,2.500000000000000000e+00
-9.335753346733427493e-01,4.946140133976809072e-01,5.000000000000000000e-01,4.071121628583167507e-01,4.183126436126151648e-01,2.500000000000000000e+00
-9.331682225104844797e-01,4.950323260412935467e-01,5.000000000000000000e-01,3.995522951453639449e-01,4.223442386389456571e-01,2.500000000000000000e+00
-9.327686702153391574e-01,4.954546702799325075e-01,5.000000000000000000e-01,3.919924274324111391e-01,4.263758336652761494e-01,2.500000000000000000e+00
-9.323766777879067824e-01,4.958810461135977898e-01,5.000000000000000000e-01,3.844325597194583333e-01,4.304074286916066416e-01,2.500000000000000000e+00
-9.319922452281873548e-01,4.963114535422893936e-01,5.000000000000000000e-01,3.768726920065055275e-01,4.344390237179371339e-01,2.500000000000000000e+00
-9.316153725361808746e-01,4.967458925660073188e-01,5.000000000000000000e-01,3.693128242935527217e-01,4.384706187442676262e-01,2.500000000000000000e+00
-9.312460597118873418e-01,4.971843631847515654e-01,5.000000000000000000e-01,3.617529565805999159e-01,4.425022137705981184e-01,2.500000000000000000e+00
-9.308843067553067563e-01,4.976268653985221890e-01,5.000000000000000000e-01,3.541930888676471101e-01,4.465338087969286107e-01,2.500000000000000000e+00
-9.305301136664391182e-01,4.980733992073191341e-01,5.000000000000000000e-01,3.466332211546943043e-01,4.505654038232591030e-01,2.500000000000000000e+00
-9.301834804452844274e-01,4.985239646111424006e-01,5.000000000000000000e-01,3.390733534417414985e-01,4.545969988495895953e-01,2.500000000000000000e+00
-9.298444070918426840e-01,4.989785616099919885e-01,5.000000000000000000e-01,3.315134857287886927e-01,4.586285938759200875e-01,2.500000000000000000e+00
-9.295128936061138880e-01,4.994371902038678979e-01,5.000000000000000000e-01,3.239536180158358869e-01,4.626601889022505798e-01,2.500000000000000000e+00
-9.291889399880980394e-01,4.998998503927701287e-01,5.000000000000000000e-01,3.163937503028830811e-01,4.666917839285810721e-01,2.500000000000000000e+00
-9.288725462377951381e-01,5.003665421766987365e-01,5.000000000000000000e-01,3.088338825899302753e-01,4.707233789549115643e-01,2.500000000000000000e+00
-9.285637123552051841e-01,5.008372655556536657e-01,5.000000000000000000e-01,3.012740148769774695e-01,4.747549739812420566e-01,2.500000000000000000e+00
-9.282624383403281776e-01,5.013120205296348608e-01,5.000000000000000000e-01,2.937141471640246637e-01,4.787865690075725489e-01,2.500000000000000000e+00
-9.279687241931641184e-01,5.017908070986424329e-01,5.000000000000000000e-01,2.861542794510718579e-01,4.828181640339030412e-01,2.500000000000000000e+00
-9.276825699137130066e-01,5.022736252626763820e-01,5.000000000000000000e-01,2.785944117381190521e-01,4.868497590602335334e-01,2.500000000000000000e+00
-9.274039755019748421e-01,5.027604750217365970e-01,5.000000000000000000e-01,2.710345440251662463e-01,4.908813540865640257e-01,2.500000000000000000e+00
-9.271329409579496250e-01,5.032513563758231889e-01,5.000000000000000000e-01,2.634746763122134405e-01,4.949129491128945180e-01,2.500000000000000000e+00
-9.268694662816374663e-01,5.037462693249360468e-01,5.000000000000000000e-01,2.559148085992606347e-01,4.989445441392250102e-01,2.500000000000000000e+00
-9.266135514730382550e-01,5.042452138690752816e-01,5.000000000000000000e-01,2.483549408863078289e-01,5.029761391655555025e-01,2.500000000000000000e+00
-9.263651965321519910e-01,5.047481900082407824e-01,5.000000000000000000e-01,2.407950731733550231e-01,5.070077341918860503e-01,2.500000000000000000e+00
-9.261244014589786744e-01,5.052551977424326601e-01,5.000000000000000000e-01,2.332352054604022173e-01,5.110393292182165981e-01,2.500000000000000000e+00
-9.258911662535183051e-01,5.057662370716509148e-01,5.000000000000000000e-01,2.256753377474494116e-01,5.150709242445471459e-01,2.500000000000000000e+00
-9.256654909157708833e-01,5.062813079958954354e-01,5.000000000000000000e-01,2.181154700344966058e-01,5.191025192708776936e-01,2.500000000000000000e+00
-9.254473754457364088e-01,5.068004105151663330e-01,5.000000000000000000e-01,2.105556023215438000e-01,5.231341142972082414e-01,2.500000000000000000e+00
-9.252368198434148816e-01,5.073235446294634965e-01,5.000000000000000000e-01,2.029957346085909942e-01,5.271657093235387892e-01,2.500000000000000000e+00
-9.250338241088063018e-01,5.078507103387870369e-01,5.000000000000000000e-01,1.954358668956381884e-01,5.311973043498693370e-01,2.500000000000000000e+00
-9.248383882419106694e-01,5.083819076431369544e-01,5.000000000000000000e-01,1.878759991826853826e-01,5.352288993761998848e-01,2.500000000000000000e+00
-9.246505122427279844e-01,5.089171365425131377e-01,5.000000000000000000e-01,1.803161314697325768e-01,5.392604944025304325e-01,2.500000000000000000e+00
-9.244701961112582467e-01,5.094563970369156980e-01,5.000000000000000000e-01,1.727562637567797710e-01,5.432920894288609803e-01,2.500000000000000000e+00
-9.242974398475014564e-01,5.099996891263445242e-01,5.000000000000000000e-01,1.651963960438269652e-01,5.473236844551915281e-01,2.500000000000000000e+00
-9.241322434514576134e-01,5.105470128107997274e-01,5.000000000000000000e-01,1.576365283308741594e-01,5.513552794815220759e-01,2.500000000000000000e+00
-9.239746069231267178e-01,5.110983680902811965e-01,5.000000000000000000e-01,1.500766606179213536e-01,5.553868745078526237e-01,2.500000000000000000e+00
-9.238245302625087696e-01,5.116537549647890426e-01,5.000000000000000000e-01,1.425167929049685478e-01,5.594184695341831715e-01,2.500000000000000000e+00
-9.236820134696037687e-01,5.122131734343232656e-01,5.000000000000000000e-01,1.349569251920157420e-01,5.634500645605137192e-01,2.500000000000000000e+00
-9.235470565444117153e-01,5.127766234988837546e-01,5.000000000000000000e-01,1.273970574790629362e-01,5.674816595868442670e-01,2.500000000000000000e+00
-9.234196594869326091e-01,5.133441051584706205e-01,5.000000000000000000e-01,1.198371897661101304e-01,5.715132546131748148e-01,2.500000000000000000e+00
-9.232998222971664504e-01,5.139156184130837524e-01,5.000000000000000000e-01,1.122773220531573246e-01,5.755448496395053626e-01,2.500000000000000000e+00
-9.231875449751132390e-01,5.144911632627232612e-01,5.000000000000000000e-01,1.047174543402045188e-01,5.795764446658359104e-01,2.500000000000000000e+00
-9.230828275207730860e-01,5.150707397073891469e-01,5.000000000000000000e-01,9.715758662725171302e-02,5.836080396921664581e-01,2.500000000000000000e+00
-9.229856699341458803e-01,5.156543477470812986e-01,5.000000000000000000e-01,8.959771891429890722e-02,5.876396347184970059e-01,2.500000000000000000e+00
-9.228960722152316221e-01,5.162419873817998273e-01,5.000000000000000000e-01,8.203785120134610143e-02,5.916712297448275537e-01,2.500000000000000000e+00
-9.228140343640303112e-01,5.168336586115446218e-01,5.000000000000000000e-01,7.447798348839329563e-02,5.957028247711581015e-01,2.500000000000000000e+00
-9.227395563805419476e-01,5.174293614363157934e-01,5.000000000000000000e-01,6.691811577544048983e-02,5.997344197974886493e-01,2.500000000000000000e+00
-9.226726382647665314e-01,5.180290958561132308e-01,5.000000000000000000e-01,5.935824806248768404e-02,6.037660148238191971e-01,2.500000000000000000e+00
-9.226132800167040626e-01,5.186328618709370453e-01,5.000000000000000000e-01,5.179838034953487824e-02,6.077976098501497448e-01,2.500000000000000000e+00
-9.225614816363545412e-01,5.192406594807872366e-01,5.000000000000000000e-01,4.423851263658207245e-02,6.118292048764802926e-01,2.500000000000000000e+00
-9.225172431237179671e-01,5.198524886856636940e-01,5.000000000000000000e-01,3.667864492362926665e-02,6.158607999028108404e-01,2.500000000000000000e+00
-9.224805644787943404e-01,5.204683494855665282e-01,5.000000000000000000e-01,3.162129726579437222e-02,6.153115626949088313e-01,2.394299256801605047e+00
-9.224489431815285911e-01,5.210836610482614262e-01,5.000000000000000000e-01,2.656394960795947432e-02,6.147623254870068221e-01,2.288598513603210094e+00
-9.224223792319206083e-01,5.216984233737483878e-01,5.000000000000000000e-01,2.150660195012457643e-02,6.142130882791048130e-01,2.182897770404815141e+00
-9.224008726299705030e-01,5.223126364620275242e-01,5.000000000000000000e-01,1.644925429228967853e-02,6.136638510712028038e-01,2.077197027206420188e+00
-9.223844233756781641e-01,5.229263003130987242e-01,5.000000000000000000e-01,1.139190663445478063e-02,6.131146138633007947e-01,1.971496284008025457e+00
-9.223730314690437027e-01,5.235394149269619879e-01,5.000000000000000000e-01,6.334558976619883604e-03,6.125653766553987856e-01,1.865795540809630726e+00
-9.223666969100671187e-01,5.241519803036174263e-01,5.000000000000000000e-01,1.277211318784986574e-03,6.120161394474967764e-01,1.760094797611235995e+00
-9.223654196987483012e-01,5.247639964430649284e-01,5.000000000000000000e-01,-3.780136339049910456e-03,6.114669022395947673e-01,1.654394054412841264e+00
-9.223691998350873611e-01,5.253754633453044942e-01,5.000000000000000000e-01,-8.837483996884807486e-03,6.109176650316927581e-01,1.548693311214446533e+00
-9.223780373190842985e-01,5.259863810103362347e-01,5.000000000000000000e-01,-1.389483165471970538e-02,6.103684278237907490e-01,1.442992568016051802e+00
-9.223919321507390023e-01,5.265967494381600389e-01,5.000000000000000000e-01,-1.895217931255460328e-02,6.098191906158887399e-01,1.337291824817657071e+00
-9.224108843300515836e-01,5.272065686287759068e-01,5.000000000000000000e-01,-2.400952697038950118e-02,6.092699534079867307e-01,1.231591081619262340e+00
-9.224348938570219314e-01,5.278158385821838383e-01,5.000000000000000000e-01,-2.906687462822439907e-02,6.087207162000847216e-01,1.125890338420867609e+00
-9.224639607316501566e-01,5.284245592983839446e-01,5.000000000000000000e-01,-3.412422228605929697e-02,6.081714789921827125e-01,1.020189595222472878e+00
-9.224980849539362593e-01,5.290327307773761145e-01,5.000000000000000000e-01,-3.918156994389419140e-02,6.076222417842807033e-01,9.144888520240781471e-01
-9.225372665238801284e-01,5.296403530191603481e-01,5.000000000000000000e-01,-4.423891760172908583e-02,6.070730045763786942e-01,8.087881088256834161e-01
-9.225815054414818750e-01,5.302474260237367565e-01,5.000000000000000000e-01,-4.929626525956398025e-02,6.065237673684766850e-01,7.030873656272886851e-01
-9.226308017067413880e-01,5.308539497911052285e-01,5.000000000000000000e-01,-5.435361291739887468e-02,6.059745301605746759e-01,5.973866224288939542e-01
-9.226851553196587785e-01,5.314599243212657642e-01,5.000000000000000000e-01,-5.941096057523376911e-02,6.054252929526726668e-01,4.916858792304991677e-01
-9.227445662802340465e-01,5.320653496142184746e-01,5.000000000000000000e-01,-6.446830823306866354e-02,6.048760557447706576e-01,3.859851360321043812e-01
-9.228090345884670809e-01,5.326702256699632487e-01,5.000000000000000000e-01,-6.952565589090356490e-02,6.043268185368686485e-01,2.802843928337095947e-01
-9.228785602443579927e-01,5.332745524885000865e-01,5.000000000000000000e-01,-7.458300354873846627e-02,6.037775813289666393e-01,1.745836496353148082e-01
-9.229531432479067821e-01,5.338783300698290990e-01,5.000000000000000000e-01,-7.964035120657336764e-02,6.032283441210646302e-01,6.888290643692003556e-02
-9.230327835991133378e-01,5.344815584139501752e-01,5.000000000000000000e-01,-8.469769886440826900e-02,6.026791069131626211e-01,-3.681783676147473705e-02
-9.231174812979777711e-01,5.350842375208633150e-01,4.999631821632385398e-01,-8.975504652224317037e-02,6.021298697052606119e-01,-1.425185799598694958e-01
-9.232072363444999707e-01,5.356863673905686296e-01,4.998206635832786460e-01,-9.481205333873737873e-02,6.015808186916846712e-01,-2.482193231582642823e-01
-9.233020483978386928e-01,5.362879482092602901e-01,4.995724442601203741e-01,-9.986774072401685687e-02,6.010324883015185637e-01,-3.539200663566590688e-01
-9.234019161385627061e-01,5.368889806975618573e-01,4.992185241937637241e-01,-1.049211298597451936e-01,6.004854125454247571e-01,-4.596208095550538553e-01
-9.235068372684224203e-01,5.374894661101072835e-01,4.987589033842086961e-01,-1.099712415299188284e-01,5.999401247051874275e-01,-5.653215527534486418e-01
-9.236168085099523140e-01,5.380894062348124951e-01,4.981935818314552344e-01,-1.150170959520475933e-01,5.993971570230451906e-01,-6.710222959518433727e-01
-9.237318256059043886e-01,5.386888033918355578e-01,4.975225595355033947e-01,-1.200577126088847590e-01,5.988570403907249595e-01,-7.767230391502381037e-01
-9.238518833185133117e-01,5.392876604322263123e-01,4.967458364963531769e-01,-1.250921100808711495e-01,5.983203040380878912e-01,-8.824237823486328347e-01
-9.239769754285941383e-01,5.398859807362643703e-01,4.958634127140045256e-01,-1.301193058794580804e-01,5.977874752212991583e-01,-9.881245255470275657e-01
-9.241070947344736108e-01,5.404837682114856934e-01,4.948752881884574961e-01,-1.351383162814742411e-01,5.972590789104349485e-01,-1.093825268745422408e+00
-9.242422330507550354e-01,5.410810272903960882e-01,4.937814629197120886e-01,-1.401481561647020813e-01,5.967356374764388738e-01,-1.199526011943817139e+00
-9.243823812069197343e-01,5.416777629278725081e-01,4.925819369077682475e-01,-1.451478388448297352e-01,5.962176703773425235e-01,-1.305226755142211870e+00
-9.245275290457645179e-01,5.422739805982498273e-01,4.912767101526260283e-01,-1.501363759139451304e-01,5.957056938436655624e-01,-1.410927498340606601e+00
-9.246776654216785074e-01,5.428696862920935340e-01,4.898657826542854310e-01,-1.551127770807392003e-01,5.952002205629113307e-01,-1.516628241539001332e+00
-9.248327781987591978e-01,5.434648865126564532e-01,4.883491544127464556e-01,-1.600760500125863739e-01,5.947017593630754551e-01,-1.622328984737396063e+00
-9.249928542487717564e-01,5.440595882720195009e-01,4.867268254280090467e-01,-1.650252001796707058e-01,5.942108148950873137e-01,-1.728029727935790794e+00
-9.251578794489514479e-01,5.446537990869145807e-01,4.849987957000732597e-01,-1.699592307013269021e-01,5.937278873141039748e-01,-1.833730471134185525e+00
-9.253278386796527366e-01,5.452475269742287356e-01,4.831650652289390946e-01,-1.748771421947667715e-01,5.932534719595787820e-01,-1.939431214332580256e+00
-9.255027158218475103e-01,5.458407804461883339e-01,4.812256340146064959e-01,-1.797779326263617417e-01,5.927880590340296463e-01,-2.045131957530974987e+00
-9.256824937544738674e-01,5.464335685052224001e-01,4.791805020570755191e-01,-1.846605971656537781e-01,5.923321332804315498e-01,-2.150832700729369940e+00
-9.258671543516395763e-01,5.470259006385028711e-01,4.770296693563461643e-01,-1.895241280422676200e-01,5.918861736581617627e-01,-2.256533443927764893e+00
-9.260566784796818718e-01,5.476177868121610004e-01,4.747731359124183759e-01,-1.943675144058983617e-01,5.914506530174281629e-01,-2.362234187126159846e+00
-9.262510459940878071e-01,5.482092374651784672e-01,4.724109017252922094e-01,-1.991897421895496012e-01,5.910260377721117120e-01,-2.467934930324554799e+00
-9.264502357362773832e-01,5.488002635029505250e-01,4.699429667949676648e-01,-2.039897939761984857e-01,5.906127875709596964e-01,-2.500000000000000000e+00
-9.266542255302535613e-01,5.493908762905215237e-01,4.674429667949676626e-01,-2.087666488690649580e-01,5.902113549670652271e-01,-2.500000000000000000e+00
-9.268629921791226023e-01,5.499810876454885866e-01,4.649429667949676603e-01,-2.135199758152701577e-01,5.898218350966740742e-01,-2.500000000000000000e+00
-9.270765121549379151e-01,5.505709094805852910e-01,4.624429667949676581e-01,-2.182497451065361360e-01,5.894441691027536567e-01,-2.500000000000000000e+00
-9.272947619000444508e-01,5.511603536496880729e-01,4.599429667949676559e-01,-2.229559271818202237e-01,5.890782980541846570e-01,-2.500000000000000000e+00
-9.275177178272262513e-01,5.517494319477422859e-01,4.574429667949676537e-01,-2.276384926274997444e-01,5.887241629461293924e-01,-2.500000000000000000e+00
-9.277453563198537756e-01,5.523381561106883719e-01,4.549429667949676515e-01,-2.322974121775559231e-01,5.883817047004004097e-01,-2.500000000000000000e+00
-9.279776537320313379e-01,5.529265378153888078e-01,4.524429667949676492e-01,-2.369326567137567396e-01,5.880508641658301894e-01,-2.500000000000000000e+00
-9.282145863887450998e-01,5.535145886795546089e-01,4.499429667949676470e-01,-2.415441972658389225e-01,5.877315821186404055e-01,-2.500000000000000000e+00
-9.284561305860109526e-01,5.541023202616732757e-01,4.474429667949676448e-01,-2.461320050116890534e-01,5.874237992628121852e-01,-2.500000000000000000e+00
-9.287022625910226203e-01,5.546897440609360741e-01,4.449429667949676426e-01,-2.506960512775236460e-01,5.871274562304568123e-01,-2.500000000000000000e+00
-9.289529586423000973e-01,5.552768715171665370e-01,4.424429667949676404e-01,-2.552363075380683632e-01,5.868424935821866528e-01,-2.500000000000000000e+00
-9.292081949498381954e-01,5.558637140107487440e-01,4.399429667949676381e-01,-2.597527454167364303e-01,5.865688518074868574e-01,-2.500000000000000000e+00
-9.294679476952549813e-01,5.564502828625562669e-01,4.374429667949676359e-01,-2.642453366858057429e-01,5.863064713250869531e-01,-2.500000000000000000e+00
-9.297321930319407679e-01,5.570365893338813379e-01,4.349429667949676337e-01,-2.687140532665955317e-01,5.860552924833335453e-01,-2.500000000000000000e+00
-9.300009070852073290e-01,5.576226446263646830e-01,4.324429667949676315e-01,-2.731588672296416664e-01,5.858152555605630196e-01,-2.500000000000000000e+00
-9.302740659524370015e-01,5.582084598819252452e-01,4.299429667949676293e-01,-2.775797507948714049e-01,5.855863007654747987e-01,-2.500000000000000000e+00
-9.305516457032319000e-01,5.587940461826906846e-01,4.274429667949676270e-01,-2.819766763317768099e-01,5.853683682375050434e-01,-2.500000000000000000e+00
-9.308336223795636855e-01,5.593794145509282112e-01,4.249429667949676248e-01,-2.863496163595876109e-01,5.851613980472006871e-01,-2.500000000000000000e+00
-9.311199719959232235e-01,5.599645759489754182e-01,4.224429667949676226e-01,-2.906985435474428447e-01,5.849653301965942465e-01,-2.500000000000000000e+00
-9.314106705394706864e-01,5.605495412791720033e-01,4.199429667949676204e-01,-2.950234307145617740e-01,5.847801046195785224e-01,-2.500000000000000000e+00
-9.317056939701852114e-01,5.611343213837916011e-01,4.174429667949676181e-01,-2.993242508304136407e-01,5.846056611822821880e-01,-2.500000000000000000e+00
-9.320050182210156686e-01,5.617189270449738370e-01,4.149429667949676159e-01,-3.036009770148867526e-01,5.844419396834455993e-01,-2.500000000000000000e+00
-9.323086191980305415e-01,5.623033689846572702e-01,4.124429667949676137e-01,-3.078535825384564051e-01,5.842888798547970497e-01,-2.500000000000000000e+00
-9.326164727805690280e-01,5.628876578645121143e-01,4.099429667949676115e-01,-3.120820408223518583e-01,5.841464213614293577e-01,-2.500000000000000000e+00
-9.329285548213913648e-01,5.634718042858735121e-01,4.074429667949676093e-01,-3.162863254387226486e-01,5.840145038021770096e-01,-2.500000000000000000e+00
-9.332448411468300398e-01,5.640558187896757003e-01,4.049429667949676070e-01,-3.204664101108035679e-01,5.838930667099938576e-01,-2.500000000000000000e+00
-9.335653075569408932e-01,5.646397118563857287e-01,4.024429667949676048e-01,-3.246222687130790874e-01,5.837820495523307063e-01,-2.500000000000000000e+00
-9.338899298256539971e-01,5.652234939059380681e-01,3.999429667949676026e-01,-3.287538752714463941e-01,5.836813917315137878e-01,-2.500000000000000000e+00
-9.342186837009254230e-01,5.658071752976695512e-01,3.974429667949676004e-01,-3.328612039633780384e-01,5.835910325851236813e-01,-2.500000000000000000e+00
-9.345515449048887868e-01,5.663907663302546469e-01,3.949429667949675982e-01,-3.369442291180829718e-01,5.835109113863741204e-01,-2.500000000000000000e+00
-9.348884891340069059e-01,5.669742772416410670e-01,3.924429667949675959e-01,-3.410029252166673075e-01,5.834409673444918010e-01,-2.500000000000000000e+00
-9.352294920592235661e-01,5.675577182089855954e-01,3.899429667949675937e-01,-3.450372668922936370e-01,5.833811396050961884e-01,-2.500000000000000000e+00
-9.355745293261158446e-01,5.681410993485906946e-01,3.874429667949675915e-01,-3.490472289303396258e-01,5.833313672505797687e-01,-2.500000000000000000e+00
-9.359235765550462105e-01,5.687244307158412226e-01,3.849429667949675893e-01,-3.530327862685556095e-01,5.832915893004890773e-01,-2.500000000000000000e+00
-9.362766093413147361e-01,5.693077223051417057e-01,3.824429667949675871e-01,-3.569939139972211906e-01,5.832617447119056164e-01,-2.500000000000000000e+00
-9.366336032553119750e-01,5.698909840498536106e-01,3.799429667949675848e-01,-3.609305873593009473e-01,5.832417723798274389e-01,-2.500000000000000000e+00
-9.369945338426712844e-01,5.704742258222333939e-01,3.774429667949675826e-01,-3.648427817505991988e-01,5.832316111375509537e-01,-2.500000000000000000e+00
-9.373593766244219250e-01,5.710574574333709963e-01,3.749429667949675804e-01,-3.687304727199137155e-01,5.832311997570532869e-01,-2.500000000000000000e+00
-9.377281070971418275e-01,5.716406886331280024e-01,3.724429667949675782e-01,-3.725936359691885968e-01,5.832404769493749752e-01,-2.500000000000000000e+00
-9.381007007331110259e-01,5.722239291100773562e-01,3.699429667949675760e-01,-3.764322473536660940e-01,5.832593813650029935e-01,-2.500000000000000000e+00
-9.384771329804646456e-01,5.728071884914424095e-01,3.674429667949675737e-01,-3.802462828820375451e-01,5.832878515942543363e-01,-2.500000000000000000e+00
-9.388573792633466697e-01,5.733904763430366369e-01,3.649429667949675715e-01,-3.840357187165933661e-01,5.833258261676594891e-01,-2.500000000000000000e+00
-9.392414149820632607e-01,5.739738021692043501e-01,3.624429667949675693e-01,-3.878005311733718763e-01,5.833732435563468988e-01,-2.500000000000000000e+00
-9.396292155132366375e-01,5.745571754127607456e-01,3.599429667949675671e-01,-3.915406967223075130e-01,5.834300421724275543e-01,-2.500000000000000000e+00
-9.400207562099589520e-01,5.751406054549331737e-01,3.574429667949675649e-01,-3.952561919873777141e-01,5.834961603693796794e-01,-2.500000000000000000e+00
-9.404160124019462774e-01,5.757241016153025193e-01,3.549429667949675626e-01,-3.989469937467492455e-01,5.835715364424340912e-01,-2.500000000000000000e+00
-9.408149593956930401e-01,5.763076731517449147e-01,3.524429667949675604e-01,-4.026130789329230852e-01,5.836561086289601130e-01,-2.500000000000000000e+00
-9.412175724746260075e-01,5.768913292603738974e-01,3.499429667949675582e-01,-4.062544246328787523e-01,5.837498151088512666e-01,-2.500000000000000000e+00
-9.416238268992588312e-01,5.774750790754827889e-01,3.474429667949675560e-01,-4.098710080882174700e-01,5.838525940049117402e-01,-2.500000000000000000e+00
-9.420336979073470340e-01,5.780589316694877411e-01,3.449429667949675538e-01,-4.134628066953043857e-01,5.839643833832431907e-01,-2.500000000000000000e+00
-9.424471607140423313e-01,5.786428960528710030e-01,3.424429667949675515e-01,-4.170297980054099574e-01,5.840851212536317671e-01,-2.500000000000000000e+00
-9.428641905120477285e-01,5.792269811741246333e-01,3.399429667949675493e-01,-4.205719597248500641e-01,5.842147455699356895e-01,-2.500000000000000000e+00
-9.432847624717726198e-01,5.798111959196945442e-01,3.374429667949675471e-01,-4.240892697151255053e-01,5.843531942304727167e-01,-2.500000000000000000e+00
-9.437088517414877753e-01,5.803955491139249911e-01,3.349429667949675449e-01,-4.275817059930603348e-01,5.845004050784087246e-01,-2.500000000000000000e+00
-9.441364334474808828e-01,5.809800495190033942e-01,3.324429667949675427e-01,-4.310492467309391396e-01,5.846563159021457290e-01,-2.500000000000000000e+00
-9.445674826942118685e-01,5.815647058349054932e-01,3.299429667949675404e-01,-4.344918702566435975e-01,5.848208644357110186e-01,-2.500000000000000000e+00
-9.450019745644685498e-01,5.821495266993411688e-01,3.274429667949675382e-01,-4.379095550537878689e-01,5.849939883591461776e-01,-2.500000000000000000e+00
-9.454398841195222891e-01,5.827345206877002637e-01,3.249429667949675360e-01,-4.413022797618531001e-01,5.851756252988967733e-01,-2.500000000000000000e+00
-9.458811863992840907e-01,5.833196963129991808e-01,3.224429667949675338e-01,-4.446700231763209277e-01,5.853657128282018229e-01,-2.500000000000000000e+00
-9.463258564224603653e-01,5.839050620258273705e-01,3.199429667949675316e-01,-4.480127642488059836e-01,5.855641884674843700e-01,-2.500000000000000000e+00
-9.467738691867091383e-01,5.844906262142948172e-01,3.174429667949675293e-01,-4.513304820871874012e-01,5.857709896847417275e-01,-2.500000000000000000e+00
-9.472251996687963693e-01,5.850763972039795258e-01,3.149429667949675271e-01,-4.546231559557395441e-01,5.859860538959363874e-01,-2.500000000000000000e+00
-9.476798228247521605e-01,5.856623832578754518e-01,3.124429667949675249e-01,-4.578907652752614021e-01,5.862093184653871525e-01,-2.500000000000000000e+00
-9.481377135900274089e-01,5.862485925763408767e-01,3.099429667949675227e-01,-4.611332896232053780e-01,5.864407207061607119e-01,-2.500000000000000000e+00
-9.485988468796505702e-01,5.868350332970470040e-01,3.074429667949675204e-01,-4.643507087338049066e-01,5.866801978804631057e-01,-2.500000000000000000e+00
-9.490631975883844218e-01,5.874217134949274444e-01,3.049429667949675182e-01,-4.675430024982009658e-01,5.869276872000321887e-01,-2.500000000000000000e+00
-9.495307405908826048e-01,5.880086411821274783e-01,3.024429667949675160e-01,-4.707101509645679194e-01,5.871831258265299835e-01,-2.500000000000000000e+00
