# sxe,sye,delta,ve,psi_e,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-2.506562395865330473e-06,-9.326947620138525963e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.940273541957139969e-03,1.079067121834853260e-01,1.003940273706442898e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.881990369372879668e-01,6.063833565519894941e-01
-2.685849494810099714e-06,-9.720970992930233479e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.049676470458507538e-03,1.094027716601072425e-01,1.004049676478103059e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.935679389321669608e-01,6.148198778356338545e-01
-2.875669906643452123e-06,-1.012593507766723633e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.160575103014707565e-03,1.108987217339666154e-01,1.004160575199837035e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.989359052946068740e-01,6.232569944717669674e-01
-3.076264192714006640e-06,-1.054198830388486385e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.272969439625740051e-03,1.123945609091135112e-01,1.004272969760746204e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.043029233371235875e-01,6.316947143848299362e-01
-3.287879962954320945e-06,-1.096928026527166367e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.386859945952892303e-03,1.138902876897088523e-01,1.004386860048435803e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.096689803704862132e-01,6.401330454943977566e-01
-3.510771193759865128e-06,-1.140796113759279251e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.502245690673589706e-03,1.153859005800260129e-01,1.004502245949015826e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.150340637036949443e-01,6.485719957151139248e-01
-3.745198455362697132e-06,-1.185817993246018887e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.619127139449119568e-03,1.168813980844521927e-01,1.004619127347100349e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.203981606439588514e-01,6.570115729566261553e-01
-3.992383426520973444e-06,-1.232008682563900948e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.737503826618194580e-03,1.183767787074900407e-01,1.004737504125807757e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.257612584966739000e-01,6.654517851235212111e-01
-4.252600319887278602e-06,-1.279383082874119282e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.857375752180814743e-03,1.198720409537590431e-01,1.004857376166761407e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.311233445654008567e-01,6.738926401152601775e-01
-4.526130851445486769e-06,-1.327956095337867737e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.978742916136980057e-03,1.213671833279970774e-01,1.004978743350089410e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.364844061518433627e-01,6.823341458261136250e-01
-4.813264240510761738e-06,-1.377742737531661987e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.101605318486690521e-03,1.228622043350618837e-01,1.005101605554424404e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.418444305558260066e-01,6.907763101450966614e-01
-5.114296072861179709e-06,-1.428758027032017708e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.225962493568658829e-03,1.243571024799326047e-01,1.005225962656904226e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.472034050752723977e-01,6.992191409559044279e-01
-5.430483270174590871e-06,-1.481016748584806919e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.351814441382884979e-03,1.258518762677112157e-01,1.005351814533171906e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.525613170061834611e-01,7.076626461368468179e-01
-5.762136879639001563e-06,-1.534533919766545296e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.479161161929368973e-03,1.273465242036240230e-01,1.005479161057375448e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.579181536426155663e-01,7.161068335607839730e-01
-6.110528374847490340e-06,-1.589324558153748512e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.608002189546823502e-03,1.288410447930232738e-01,1.005608002102168497e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.632739022766587667e-01,7.245517110950614459e-01
-6.475029749708482996e-06,-1.645403448492288589e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.738337524235248566e-03,1.303354365413884608e-01,1.005738337538709892e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.686285501984152058e-01,7.329972866014452526e-01
-6.855974788777530193e-06,-1.702785608358681202e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.870167165994644165e-03,1.318296979543279457e-01,1.005870167236664114e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.739820846959774125e-01,7.414435679360570353e-01
-7.255611762957414612e-06,-1.761486055329442024e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.003491114825010300e-03,1.333238275375804582e-01,1.006003491064201727e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.793344930554067629e-01,7.498905629493094471e-01
-7.673335858271457255e-06,-1.821519574150443077e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.138308905065059662e-03,1.348178237970165672e-01,1.006138308887998711e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.846857625607119968e-01,7.583382794858410936e-01
-8.110458111332263798e-06,-1.882901182398200035e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.274620536714792252e-03,1.363116852386401234e-01,1.006274620573237355e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.900358804938276247e-01,7.667867253844519171e-01
-8.566388714825734496e-06,-1.945645897649228573e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.412426009774208069e-03,1.378054103685897591e-01,1.006412425983606029e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.953848341345926665e-01,7.752359084780383602e-01
-9.043408681463915855e-06,-2.009768504649400711e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.551724858582019806e-03,1.392989976931405527e-01,1.006551724981299190e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.007326107607291688e-01,7.836858365935284176e-01
-9.540945939079392701e-06,-2.075284020975232124e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.692517548799514771e-03,1.407924457187052503e-01,1.006692517427017819e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.060791976478208332e-01,7.921365175518169099e-01
-1.006034290185198188e-05,-2.142207231372594833e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.834803149104118347e-03,1.422857529518359587e-01,1.006834803179969651e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.114245820692919775e-01,8.005879591677007578e-01
-1.060199701896635816e-05,-2.210553269833326340e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.978582125157117844e-03,1.437789178992255612e-01,1.006978582097868946e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.167687512963862195e-01,8.090401692498141450e-01
-1.116631574404891580e-05,-2.280337037518620491e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.123854011297225952e-03,1.452719390677092437e-01,1.007123854036936716e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.221116925981452717e-01,8.174931556005636812e-01
-1.175466604763641953e-05,-2.351573435589671135e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.270618807524442673e-03,1.467648149642659661e-01,1.007270618851900945e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.274533932413878468e-01,8.259469260160635651e-01
-1.236747266375459731e-05,-2.424277132377028465e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.418876513838768005e-03,1.482575440960199886e-01,1.007418876395997032e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.327938404906887859e-01,8.344014882860710802e-01
-1.300612075283424929e-05,-2.498463261872529984e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.568626664578914642e-03,1.497501249702422321e-01,1.007568626520967348e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.381330216083578533e-01,8.428568501939213142e-01
