sxe,sye,delta,ve,psi_e,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
8.312994759762659669e-05,9.671465959399938583e-04,4.126501735299825668e-03,6.452398840337991714e-03,7.511115167289972305e-03,-2.694333037487004479e-01,9.927253007987841826e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.467372623583628743e-01,2.266447766452255042e-01
8.903964044293388724e-05,1.042327843606472015e-03,4.230184946209192276e-03,6.662799511104822159e-03,7.796559948474168777e-03,-2.694333037487004479e-01,9.924558674950354487e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.522036127480422552e-01,2.350184863020772508e-01
9.511694952379912138e-05,1.120368600822985172e-03,4.333868157118558884e-03,6.873200181871652603e-03,8.082407526671886444e-03,-2.694333037487004479e-01,9.921864341912867147e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.576722190955388569e-01,2.433907228381600452e-01
1.013611035887151957e-04,1.201272942125797272e-03,4.389954730868339539e-03,7.052975241094827652e-03,8.368657901883125305e-03,-2.694333037487004479e-01,9.919170008875379807e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.631430810038630164e-01,2.517614856456972250e-01
1.077408160199411213e-04,1.285044942051172256e-03,4.446041304618120193e-03,7.232750300318002701e-03,8.655126206576824188e-03,-2.694333037487004479e-01,9.916475675837892467e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.686161980758613121e-01,2.601307741170190702e-01
1.142524561146274209e-04,1.371686812490224838e-03,4.502127878367900848e-03,7.412525359541177750e-03,8.941812440752983093e-03,-2.694333037487004479e-01,9.913781342800405127e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.740915699142166206e-01,2.684985876445629138e-01
1.208952453453093767e-04,1.461200765334069729e-03,4.558214452117681503e-03,7.592300418764352798e-03,9.228716604411602020e-03,-2.694333037487004479e-01,9.911087009762917788e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.795691961214481158e-01,2.768649256208731146e-01
1.276674593100324273e-04,1.553589245304465294e-03,4.614301025867462158e-03,7.772075477987527847e-03,9.515838697552680969e-03,-2.694333037487004479e-01,9.908392676725430448e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.850490762999113525e-01,2.852297874386012233e-01
1.345683267572894692e-04,1.648854580707848072e-03,4.670387599617242813e-03,7.951851002871990204e-03,9.803178720176219940e-03,-2.694333037487004479e-01,9.905698343687943108e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.905312100517982110e-01,2.935931724905059270e-01
1.415951555827632546e-04,1.746998983435332775e-03,4.726474173367023468e-03,8.131626062095165253e-03,1.009073667228221893e-02,-2.694333037487004479e-01,9.903004010650455768e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.960155969791370356e-01,3.019550801694530495e-01
1.487471745349466801e-04,1.848024898208677769e-03,4.782560747116804123e-03,8.311401121318340302e-03,1.037851255387067795e-02,-2.694333037487004479e-01,9.900309677612968429e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.015022366837925516e-01,3.103155098684157731e-01
1.560217060614377260e-04,1.951934536918997765e-03,4.838647320866584778e-03,8.491176180541515350e-03,1.066650636494159698e-02,-2.694333037487004479e-01,9.897615344575481089e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.069911287674659484e-01,3.186744609804744721e-01
1.634179643588140607e-04,2.058730227872729301e-03,4.894733894616365433e-03,8.670951239764690399e-03,1.095471810549497604e-02,-2.694333037487004479e-01,9.894921011537993749e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.124822728316949627e-01,3.270319328988169350e-01
1.709332718746736646e-04,2.168414182960987091e-03,4.904645495116710663e-03,8.822698146104812622e-03,1.124314777553081512e-02,-2.694333037487004479e-01,9.892226678500506409e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.179756684778537679e-01,3.353879250167382531e-01
1.785391796147450805e-04,2.280988497659564018e-03,4.914557095617055893e-03,8.974445052444934845e-03,1.153161656111478806e-02,-2.694333037487004479e-01,9.889532345463019070e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.234713153071531400e-01,3.437424367276410431e-01
1.862330100266262889e-04,2.396453637629747391e-03,4.924468696117401123e-03,9.126191958785057068e-03,1.182012353092432022e-02,-2.694333037487004479e-01,9.886838012425531730e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.289692129206404303e-01,3.520954674250352801e-01
1.940149522852152586e-04,2.514810068532824516e-03,4.934380296617746353e-03,9.277938865125179291e-03,1.210866961628198624e-02,-2.694333037487004479e-01,9.884143679388044390e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.344693609191995931e-01,3.604470165025385753e-01
2.018822997342795134e-04,2.636058488860726357e-03,4.944291897118091583e-03,9.429685771465301514e-03,1.239725481718778610e-02,-2.694333037487004479e-01,9.881449346350557050e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.399717589035511855e-01,3.687970833538759541e-01
2.098333352478221059e-04,2.760199131444096565e-03,4.954203497618436813e-03,9.581432677805423737e-03,1.268587820231914520e-02,-2.694333037487004479e-01,9.878755013313069711e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.454764064742524510e-01,3.771456673728801889e-01
2.178653521696105599e-04,2.887232694774866104e-03,4.964115098118782043e-03,9.733179584145545959e-03,1.297454070299863815e-02,-2.694333037487004479e-01,9.876060680275582371e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.509833032316973189e-01,3.854927679534915774e-01
2.259785396745428443e-04,3.017159411683678627e-03,4.974026698619127274e-03,9.884926490485668182e-03,1.326324138790369034e-02,-2.694333037487004479e-01,9.873366347238095031e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.564924487761164884e-01,3.938383844897581643e-01
2.341702056583017111e-04,3.149979980662465096e-03,4.983938299119472504e-03,1.003667339682579041e-02,1.355198118835687637e-02,-2.694333037487004479e-01,9.870672014200607691e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.620038427075773169e-01,4.021825163758357413e-01
2.424386184429749846e-04,3.285694867372512817e-03,4.993849899619817734e-03,1.018842030316591263e-02,1.384076010435819626e-02,-2.694333037487004479e-01,9.867977681163120351e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.675174846259840145e-01,4.105251630059878476e-01
2.507829922251403332e-04,3.424304304644465446e-03,4.959134850651025772e-03,1.031457632780075073e-02,1.412957720458507538e-02,-2.694333037487004479e-01,9.865283348125633012e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.730333741310775886e-01,4.188663237745858248e-01
2.591758675407618284e-04,3.565808758139610291e-03,4.924419801682233810e-03,1.044073235243558884e-02,1.441826019436120987e-02,-2.694333037487004479e-01,9.862589015088145672e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.785515108224358993e-01,4.272059980761089282e-01
2.676154836080968380e-04,3.710206830874085426e-03,4.889704752713441849e-03,1.056688837707042694e-02,1.470680814236402512e-02,-2.694333037487004479e-01,9.859894682050658332e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.840718942994736040e-01,4.355441853051443268e-01
2.761001233011484146e-04,3.857497125864028931e-03,4.854989703744649887e-03,1.069304440170526505e-02,1.499522197991609573e-02,-2.694333037487004479e-01,9.857200349013170992e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.895945241614423238e-01,4.438808848563871035e-01
2.846280403900891542e-04,4.007678478956222534e-03,4.820274654775857925e-03,1.081920042634010315e-02,1.528350170701742172e-02,-2.694333037487004479e-01,9.854506015975683653e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.951194000074305879e-01,4.522160961246403099e-01
2.931984781753271818e-04,4.160749725997447968e-03,4.785559605807065964e-03,1.094535645097494125e-02,1.557164639234542847e-02,-2.694333037487004479e-01,9.851811682938196313e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.006465214363638894e-01,4.605498185048151338e-01
3.018087300006300211e-04,4.316709470003843307e-03,4.750844556838274002e-03,1.107151247560977936e-02,1.585965603590011597e-02,-2.694333037487004479e-01,9.849117349900708973e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.061758880470046296e-01,4.688820513919307320e-01
3.104580100625753403e-04,4.475556313991546631e-03,4.716129507869482040e-03,1.119766850024461746e-02,1.614753156900405884e-02,-2.694333037487004479e-01,9.846423016863221633e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.117074994379523400e-01,4.772127941811145080e-01
3.191455616615712643e-04,4.637288860976696014e-03,4.681414458900690079e-03,1.132382452487945557e-02,1.643527299165725708e-02,-2.694333037487004479e-01,9.843728683825734294e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.172413552076435161e-01,4.855420462676019455e-01
3.278677468188107014e-04,4.801906179636716843e-03,4.646699409931898117e-03,1.144998054951429367e-02,1.672288030385971069e-02,-2.694333037487004479e-01,9.841034350788246954e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.227774549543517835e-01,4.938698070467368306e-01
3.366237797308713198e-04,4.969406872987747192e-03,4.569025244563817978e-03,1.155283115804195404e-02,1.701035164296627045e-02,-2.694333037487004479e-01,9.838340017750759614e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.283157982761877869e-01,5.021960759139710850e-01
3.453890385571867228e-04,5.139789544045925140e-03,4.491351079195737839e-03,1.165568176656961441e-02,1.729752309620380402e-02,-2.694333037487004479e-01,9.835645684713272274e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.338563847710993571e-01,5.105208522648650993e-01
3.541618061717599630e-04,5.313050933182239532e-03,4.413676913827657700e-03,1.175853237509727478e-02,1.758439280092716217e-02,-2.694333037487004479e-01,9.832951351675784935e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.393992140368714550e-01,5.188441354950874551e-01
3.629412967711687088e-04,5.489187780767679214e-03,4.336002748459577560e-03,1.186138298362493515e-02,1.787096075713634491e-02,-2.694333037487004479e-01,9.830257018638297595e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.449442856711262828e-01,5.271659250004151476e-01
3.717257641255855560e-04,5.668197758495807648e-03,4.258328583091497421e-03,1.196423359215259552e-02,1.815722696483135223e-02,-2.694333037487004479e-01,9.827562685600810255e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.504915992713231732e-01,5.354862201767337515e-01
3.805115993600338697e-04,5.850077606737613678e-03,4.180654417723417282e-03,1.206708420068025589e-02,1.844319142401218414e-02,-2.694333037487004479e-01,9.824868352563322915e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.560411544347587554e-01,5.438050204200371995e-01
3.892999375239014626e-04,6.034824065864086151e-03,4.102980252355337143e-03,1.216993480920791626e-02,1.872885599732398987e-02,-2.694333037487004479e-01,9.822174019525835575e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.615929507585669556e-01,5.521223251264278931e-01
3.980880719609558582e-04,6.222434341907501221e-03,4.025306086987257004e-03,1.227278541773557663e-02,1.901421882212162018e-02,-2.694333037487004479e-01,9.819479686488348236e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.671469878397189968e-01,5.604381336921170353e-01
4.068743146490305662e-04,6.412905640900135040e-03,3.947631921619176865e-03,1.237563602626323700e-02,1.929927989840507507e-02,-2.694333037487004479e-01,9.816785353450860896e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.727032652750233988e-01,5.687524455134241874e-01
4.156578506808727980e-04,6.606234703212976456e-03,3.869957989081740379e-03,1.247848663479089737e-02,1.958403922617435455e-02,-2.694333037487004479e-01,9.814091020413373556e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.782617826611260337e-01,5.770652599867776011e-01
4.244369920343160629e-04,6.802418734878301620e-03,3.751110285520553589e-03,1.256018690764904022e-02,1.986849680542945862e-02,-2.694333037487004479e-01,9.811396687375886216e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.838225395945102369e-01,5.853765765087144413e-01
4.331880772951990366e-04,7.001454476267099380e-03,3.632262581959366798e-03,1.264188718050718307e-02,2.015249431133270264e-02,-2.694333037487004479e-01,9.808702354338398877e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.893855356714966964e-01,5.936863944758803413e-01
4.419103206600993872e-04,7.203337270766496658e-03,3.513414878398180008e-03,1.272358745336532593e-02,2.043602988123893738e-02,-2.694333037487004479e-01,9.806008021300911537e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.949507704882436188e-01,6.019947132850298477e-01
4.506029654294252396e-04,7.408062461763620377e-03,3.394567174836993217e-03,1.280528772622346878e-02,2.071910351514816284e-02,-2.694333037487004479e-01,9.803313688263424197e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.005182436407466184e-01,6.103015323330264197e-01
4.592624027281999588e-04,7.615625392645597458e-03,3.275719471275806427e-03,1.288698799908161163e-02,2.100171707570552826e-02,-2.694333037487004479e-01,9.800619355225936857e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.060879547248388843e-01,6.186068510168422074e-01
4.678897385019809008e-04,7.826021872460842133e-03,3.156871767714619637e-03,1.296868827193975449e-02,2.128386870026588440e-02,-2.694333037487004479e-01,9.797925022188449518e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.116599033361910687e-01,6.269106687335584960e-01
4.764823243021965027e-04,8.039246313273906708e-03,3.038024064153432846e-03,1.305038854479789734e-02,2.156555838882923126e-02,-2.694333037487004479e-01,9.795230689150962178e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.172340890703114535e-01,6.352129848803652612e-01
4.850384430028498173e-04,8.255294524133205414e-03,2.919176360592246056e-03,1.313208881765604019e-02,2.184678800404071808e-02,-2.694333037487004479e-01,9.792536356113474838e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.228105115225458954e-01,6.435137988545617249e-01
4.935563774779438972e-04,8.474162779748439789e-03,2.800328657031059265e-03,1.321378909051418304e-02,2.212755568325519562e-02,-2.694333037487004479e-01,9.789842023075987498e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.283891702880778807e-01,6.518131100535560218e-01
5.020363023504614830e-04,8.695845492184162140e-03,2.681480953469872475e-03,1.329548936337232590e-02,2.240786142647266388e-02,-2.694333037487004479e-01,9.787147690038500158e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.339700649619285810e-01,6.601109178748655326e-01
5.104746669530868530e-04,8.920338936150074005e-03,2.523353789001703262e-03,1.335807237774133682e-02,2.268770709633827209e-02,-2.694333037487004479e-01,9.784453357001012819e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.395531951389568537e-01,6.684072217161165508e-01
5.188524955883622169e-04,9.147637523710727692e-03,2.365226624533534050e-03,1.342065539211034775e-02,2.296693809330463409e-02,-2.694333037487004479e-01,9.781759023963525479e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.451385604138591856e-01,6.767020209750447268e-01
5.271681584417819977e-04,9.377734735608100891e-03,2.207099460065364838e-03,1.348323840647935867e-02,2.324555441737174988e-02,-2.694333037487004479e-01,9.779064690926038139e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.507261603811698603e-01,6.849953150494948462e-01
5.354189779609441757e-04,9.610624983906745911e-03,2.048972295597195625e-03,1.354582142084836960e-02,2.352355793118476868e-02,-2.694333037487004479e-01,9.776370357888550799e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.563159946352610130e-01,6.932871033374210512e-01
5.436051287688314915e-04,9.846301749348640442e-03,1.890845131129026413e-03,1.360840443521738052e-02,2.380094677209854126e-02,-2.694333037487004479e-01,9.773676024851063460e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.619080627703424646e-01,7.015773852368866192e-01
5.517239333130419254e-04,1.008475944399833679e-02,1.732717966660857201e-03,1.367098744958639145e-02,2.407772280275821686e-02,-2.694333037487004479e-01,9.770981691813576120e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.675023643804618878e-01,7.098661601460644066e-01
5.597746931016445160e-04,1.032599154859781265e-02,1.574590802192687988e-03,1.373357046395540237e-02,2.435388416051864624e-02,-2.694333037487004479e-01,9.768287358776088780e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.730988990595049182e-01,7.181534274632365156e-01
5.677566514350473881e-04,1.056999154388904572e-02,1.416463637724518776e-03,1.379615347832441330e-02,2.462943084537982941e-02,-2.694333037487004479e-01,9.765593025738601440e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.786976664011949878e-01,7.264391865867945164e-01
5.756681202910840511e-04,1.081675384193658829e-02,1.258336473256349564e-03,1.385873649269342422e-02,2.490436471998691559e-02,-2.694333037487004479e-01,9.762898692701114101e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.842986659990934362e-01,7.347234369152395583e-01
5.835073534399271011e-04,1.106627192348241806e-02,1.100209308788180351e-03,1.392131950706243515e-02,2.517868392169475555e-02,-2.694333037487004479e-01,9.760204359663626761e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.899018974465996212e-01,7.430061778471821476e-01
5.912736523896455765e-04,1.131854020059108734e-02,9.048008359968662262e-04,1.396669819951057434e-02,2.545238845050334930e-02,-2.694333037487004479e-01,9.757510026626139421e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.955073603369508639e-01,7.512874087813425916e-01
5.989471683278679848e-04,1.157355122268199921e-02,7.093923632055521011e-04,1.401207689195871353e-02,2.572533488273620605e-02,-2.694333037487004479e-01,9.754815693588652081e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.011150542632224480e-01,7.595671291165505545e-01
6.065281340852379799e-04,1.183129847049713135e-02,5.139838904142379761e-04,1.405745558440685272e-02,2.599752321839332581e-02,-2.694333037487004479e-01,9.752121360551164742e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.067249788183277870e-01,7.678453382517456127e-01
6.140139303170144558e-04,1.209177356213331223e-02,3.185754176229238510e-04,1.410283427685499191e-02,2.626895159482955933e-02,-2.694333037487004479e-01,9.749427027513677402e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.123371335950182015e-01,7.761220355859768105e-01
6.214038003236055374e-04,1.235496904700994492e-02,1.231669302796944976e-04,1.414821296930313110e-02,2.653962187469005585e-02,-2.694333037487004479e-01,9.746732694476190062e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.179515181858833639e-01,7.843972205184032154e-01
6.286960560828447342e-04,1.262087654322385788e-02,-7.224155706353485584e-05,1.419359166175127029e-02,2.680953405797481537e-02,-2.694333037487004479e-01,9.744038361438702722e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.235681321833508539e-01,7.926708924482933627e-01
6.358908722177147865e-04,1.288948953151702881e-02,-2.676500589586794376e-04,1.423897035419940948e-02,2.707868628203868866e-02,-2.694333037487004479e-01,9.741344028401215382e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.291869751796864918e-01,8.009430507750259221e-01
6.429856875911355019e-04,1.316080056130886078e-02,-4.630585317499935627e-04,1.428434904664754868e-02,2.734708040952682495e-02,-2.694333037487004479e-01,9.738649695363728043e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.348080467669942273e-01,8.092136948980892530e-01
6.499797455035150051e-04,1.343480125069618225e-02,-6.584670045413076878e-04,1.432972773909568787e-02,2.761471644043922424e-02,-2.694333037487004479e-01,9.735955362326240703e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.404313465372162506e-01,8.174828242170817383e-01
6.568713579326868057e-04,1.371148414909839630e-02,-8.538754773326218128e-04,1.437510643154382706e-02,2.788159251213073730e-02,-2.694333037487004479e-01,9.733261029288753363e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.460568740821331035e-01,8.257504381317115616e-01
6.636598263867199421e-04,1.399084180593490601e-02,-1.084476942196488380e-03,1.440508756786584854e-02,2.814771048724651337e-02,-2.694333037487004479e-01,9.730566696251266023e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.516846289933635683e-01,8.340165360417971518e-01
6.703282124362885952e-04,1.427286583930253983e-02,-1.315078465268015862e-03,1.443506870418787003e-02,2.841293253004550934e-02,-2.694333037487004479e-01,9.727872363213778684e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.573146108623646677e-01,8.422811173472668500e-01
6.768748280592262745e-04,1.455754786729812622e-02,-1.545679988339543343e-03,1.446504984050989151e-02,2.867725864052772522e-02,-2.694333037487004479e-01,9.725178030176291344e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.629468192804316651e-01,8.505441814481591312e-01
6.833008374087512493e-04,1.484487857669591904e-02,-1.776281511411070824e-03,1.449503097683191299e-02,2.894068881869316101e-02,-2.694333037487004479e-01,9.722483697138804004e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.685812538386983972e-01,8.588057277446226045e-01
