# px,py,pz,vx,vy,vz
5.384116978168488332e-01,5.162427624698328055e-01,4.049464908665024176e-01,2.928128628730771177e-01,-1.399448476349937076e-01,-9.136621159152789051e-01
5.387045106797219152e-01,5.161028176221977848e-01,4.040328287505871585e-01,2.910398750305173143e-01,-1.454644848620521291e-01,-9.126431787211287672e-01
5.389955505547524561e-01,5.159573531373357058e-01,4.031201855718660187e-01,2.892624764442441321e-01,-1.509737023627387709e-01,-9.116193887552196395e-01
5.392848130311966859e-01,5.158063794349729836e-01,4.022085661831107939e-01,2.874807181358334796e-01,-1.564725204026328753e-01,-9.105907467328071547e-01
5.395722937493324656e-01,5.156499069145703551e-01,4.012979754363779628e-01,2.856946492195126530e-01,-1.619609597241508103e-01,-9.095572528923100419e-01
5.398579883985519245e-01,5.154879459548461496e-01,4.003884181834856393e-01,2.839043202400204913e-01,-1.674390399968253840e-01,-9.085189077105653155e-01
5.401418927187919827e-01,5.153205069148493189e-01,3.994798992757750966e-01,2.821097803115842351e-01,-1.729067818438636550e-01,-9.074757121412473371e-01
5.404240024991036062e-01,5.151476001330054233e-01,3.985724235636338708e-01,2.803110775947568190e-01,-1.783642050540076851e-01,-9.064276673764490866e-01
5.407043135766983477e-01,5.149692359279514076e-01,3.976659958962573960e-01,2.785082607269284694e-01,-1.838113297736274354e-01,-9.053747746082633219e-01
5.409828218374252984e-01,5.147854245981777765e-01,3.967606211216491152e-01,2.767013788223264270e-01,-1.892481766259299925e-01,-9.043170343135272793e-01
5.412595232162475956e-01,5.145961764215518652e-01,3.958563040873355754e-01,2.748904795646665011e-01,-1.946747653996574179e-01,-9.032544476843338277e-01
5.415344136958122334e-01,5.144015016561521714e-01,3.949530496396512214e-01,2.730756120681760435e-01,-2.000911161219703360e-01,-9.021870159127758360e-01
5.418074893078803633e-01,5.142014105400302126e-01,3.940508626237384515e-01,2.712568235397336824e-01,-2.054972485816108363e-01,-9.011147401909462840e-01
5.420787461314200417e-01,5.139959132914485584e-01,3.931497478835475068e-01,2.694341602325437401e-01,-2.108931829249488521e-01,-9.000376217109380406e-01
5.423481802916525485e-01,5.137850201085235602e-01,3.922497102618365816e-01,2.676100201606748663e-01,-2.162802248513328307e-01,-8.989536711081270726e-01
5.426157903118131731e-01,5.135687398836722428e-01,3.913507565907284325e-01,2.657854666709897895e-01,-2.216589552676307417e-01,-8.978620181546995704e-01
5.428815757784841711e-01,5.133470809284046421e-01,3.904528945725737055e-01,2.639605240821836230e-01,-2.270293895518409599e-01,-8.967626692879573369e-01
5.431455363025663452e-01,5.131200515388527617e-01,3.895561319032857517e-01,2.621352181434629114e-01,-2.323915440356361384e-01,-8.956556311836204598e-01
5.434076715207097896e-01,5.128876599948171133e-01,3.886604762721021511e-01,2.603095722198484063e-01,-2.377454336201774709e-01,-8.945409102789906308e-01
5.436679810929296863e-01,5.126499145611969066e-01,3.877659353618231330e-01,2.584836115837094717e-01,-2.430910742795097390e-01,-8.934185120576951800e-01
5.439264647045134460e-01,5.124068234869173510e-01,3.868725168497654243e-01,2.566573610305783459e-01,-2.484284810340034455e-01,-8.922884439107099386e-01
5.441831220655439783e-01,5.121583950058833379e-01,3.859802284058547195e-01,2.548308444023129615e-01,-2.537576697384941182e-01,-8.911507122753367094e-01
5.444379529099463433e-01,5.119046373361448854e-01,3.850890776935793625e-01,2.530047135353085674e-01,-2.590784596716987909e-01,-8.900050148368171543e-01
5.446909576234816308e-01,5.116455588764732276e-01,3.841990726787425370e-01,2.511805815696713795e-01,-2.643903693472969274e-01,-8.888505762579319569e-01
5.449421382050513296e-01,5.113811685071258939e-01,3.833102221024846101e-01,2.493584675788876881e-01,-2.696934145009147743e-01,-8.876874010686341965e-01
5.451914966726302270e-01,5.111114750926250005e-01,3.824225347014159615e-01,2.475383949279782725e-01,-2.749876101529228345e-01,-8.865154923683653543e-01
5.454390350675581978e-01,5.108364874824721236e-01,3.815360192090476166e-01,2.457203845977780632e-01,-2.802729706084358119e-01,-8.853348534949855297e-01
5.456847554521560006e-01,5.105562145118637263e-01,3.806506843555526043e-01,2.439044561386105869e-01,-2.855495120799171338e-01,-8.841454899321220529e-01
5.459286599082946445e-01,5.102706649997837962e-01,3.797665388656205065e-01,2.420906319618222613e-01,-2.908172487532722505e-01,-8.829474047792164049e-01
5.461707505402564333e-01,5.099798477510305572e-01,3.788835914608412736e-01,2.402789320945737384e-01,-2.960761958872901722e-01,-8.817406028046402833e-01
5.464110294723509842e-01,5.096837715551432169e-01,3.780018508580366143e-01,2.384693760871884893e-01,-3.013263679062949674e-01,-8.805250885383466564e-01
5.466494988484381645e-01,5.093824451872369652e-01,3.771213257694982501e-01,2.366619863510129596e-01,-3.065677800690757016e-01,-8.793008662718698742e-01
5.468861608347891368e-01,5.090758774071678650e-01,3.762420249032263908e-01,2.348567824363706202e-01,-3.118004470383750060e-01,-8.780679400583258909e-01
5.471210176172255357e-01,5.087640769601294854e-01,3.753639569631680439e-01,2.330537843704221235e-01,-3.170243835961447654e-01,-8.768263151429233071e-01
5.473540714015959763e-01,5.084470525765333315e-01,3.744871306480251349e-01,2.312530126571652744e-01,-3.222396046435461736e-01,-8.755759967708709457e-01
5.475853244142531162e-01,5.081248129718898277e-01,3.736115546512542851e-01,2.294544863700864190e-01,-3.274461243664847365e-01,-8.743169892337032678e-01
5.478147789006232449e-01,5.077973668475233016e-01,3.727372376620206040e-01,2.276568374633786418e-01,-3.326444280659781594e-01,-8.730497226385369736e-01
5.480424357380866418e-01,5.074647224194572814e-01,3.718641879393820848e-01,2.258579506874081877e-01,-3.378357245242225027e-01,-8.717757951051077203e-01
5.482682936887740555e-01,5.071268866949331100e-01,3.709924121442769729e-01,2.240582818984982738e-01,-3.430204320466147538e-01,-8.704961765201952861e-01
5.484923519706725870e-01,5.067838662628865176e-01,3.701219159677567871e-01,2.222578577995297788e-01,-3.481985583817587826e-01,-8.692108714137527503e-01
5.487146098284720885e-01,5.064356677045047661e-01,3.692527050963430590e-01,2.204567065238950130e-01,-3.533701122319327093e-01,-8.679198824083843578e-01
5.489350665349960190e-01,5.060822975922728562e-01,3.683847852139346957e-01,2.186548538208005210e-01,-3.585351009881125317e-01,-8.666232140340431878e-01
5.491537213888167956e-01,5.057237624912847007e-01,3.675181619999006721e-01,2.168523268699643347e-01,-3.636935332333670612e-01,-8.653208696285893398e-01
5.493705737156867608e-01,5.053600689580513006e-01,3.666528411302720780e-01,2.150491533279416390e-01,-3.688454169547186745e-01,-8.640128532451386567e-01
5.495856228690146894e-01,5.049912235410966010e-01,3.657888282770269117e-01,2.132453584671017977e-01,-3.739907600199804949e-01,-8.626991694136442179e-01
5.497988682274818073e-01,5.046172327810766189e-01,3.649261291076132951e-01,2.114409685134885086e-01,-3.791295704161749547e-01,-8.613798209951288865e-01
5.500103091959952506e-01,5.042381032106604266e-01,3.640647492866181389e-01,2.096360106468198037e-01,-3.842618564879523024e-01,-8.600548129963828670e-01
5.502199452066420804e-01,5.038538413541724381e-01,3.632046944736217475e-01,2.078348975181577019e-01,-3.893872068440543122e-01,-8.587255868961353178e-01
5.504277801041602691e-01,5.034644541473284329e-01,3.623459688867256001e-01,2.060380778312680405e-01,-3.945055881058798786e-01,-8.573922936133469008e-01
5.506338181819915301e-01,5.030699485592226017e-01,3.614885765931122319e-01,2.042455439567563147e-01,-3.996170098101721746e-01,-8.560549360090405902e-01
5.508380637259482349e-01,5.026703315494124302e-01,3.606325216571031889e-01,2.024572882652279915e-01,-4.047214814936743732e-01,-8.547135167058206306e-01
5.510405210142134136e-01,5.022656100679188107e-01,3.597778081403973927e-01,2.006733050346371783e-01,-4.098190128123389009e-01,-8.533680397568029763e-01
5.512411943192480068e-01,5.018557910551064705e-01,3.589244401006405627e-01,1.988935866355893145e-01,-4.149096131836996770e-01,-8.520185077845919830e-01
5.514400879058836136e-01,5.014408814419227811e-01,3.580724215928559606e-01,1.971181254386898951e-01,-4.199932921444998746e-01,-8.506649236502105138e-01
5.516372060313222692e-01,5.010208881497782984e-01,3.572217566692057478e-01,1.953469157218930274e-01,-4.250700595891104827e-01,-8.493072909299373974e-01
5.518325529470441415e-01,5.005958180901891597e-01,3.563724493782758351e-01,1.935799484252926916e-01,-4.301399244582282400e-01,-8.479456129616326221e-01
5.520261328954694235e-01,5.001656781657308759e-01,3.555245037653141926e-01,1.918172183036801481e-01,-4.352028961693870102e-01,-8.465798933215749056e-01
5.522179501137730595e-01,4.997304752695614916e-01,3.546779238719925953e-01,1.900587186813351703e-01,-4.402589847361670916e-01,-8.452101351092058401e-01
5.524080088324544446e-01,4.992902162848253389e-01,3.538327137368834086e-01,1.883044424057004063e-01,-4.453081987416373511e-01,-8.438363409471296706e-01
5.525963132748601403e-01,4.988449080860837270e-01,3.529888773959362624e-01,1.865543832778927824e-01,-4.503505483185874514e-01,-8.424585156037180944e-01
5.527828676581379996e-01,4.983945575377651260e-01,3.521464188803325457e-01,1.848085331916806129e-01,-4.553860424077140201e-01,-8.410766619399939747e-01
5.529676761913296934e-01,4.979391714953574355e-01,3.513053422183925467e-01,1.830668864250180050e-01,-4.604146898305045421e-01,-8.396907842474917727e-01
5.531507430777546919e-01,4.974787568055269449e-01,3.504656514341450424e-01,1.813294367790219130e-01,-4.654365006005393157e-01,-8.383008853872344623e-01
5.533320725145337571e-01,4.970133203049263981e-01,3.496273505487578204e-01,1.795961771011349573e-01,-4.704514838969336421e-01,-8.369069698891750120e-01
5.535116686916349282e-01,4.965428688210294372e-01,3.487904435788686253e-01,1.778671002387997579e-01,-4.754596488988028224e-01,-8.355090418064293756e-01
5.536895357918737437e-01,4.960674091721306578e-01,3.479549345370622215e-01,1.761422009468075756e-01,-4.804610049044714670e-01,-8.341071042384389234e-01
5.538656779928206042e-01,4.955869481672262045e-01,3.471208274328237975e-01,1.744214715957638773e-01,-4.854555607354269497e-01,-8.327011612383196093e-01
5.540400994644163468e-01,4.951014926064907784e-01,3.462881262715854502e-01,1.727049064636227704e-01,-4.904433259284124991e-01,-8.312912166207686582e-01
5.542128043708799412e-01,4.946110492805623760e-01,3.454568350549646616e-01,1.709924979209897222e-01,-4.954243090664969262e-01,-8.298772753925761636e-01
5.543837968688009044e-01,4.941156249714958593e-01,3.446269577795720851e-01,1.692842407226559931e-01,-5.003985195672140396e-01,-8.284593408916023360e-01
5.545530811095236157e-01,4.936152264519286237e-01,3.437984984386804888e-01,1.675801286697385095e-01,-5.053659667288885604e-01,-8.270374178862187620e-01
5.547206612381933022e-01,4.931098604851997247e-01,3.429714610207942882e-01,1.658801536560055856e-01,-5.103266592537984980e-01,-8.256115097142854298e-01
5.548865413918493417e-01,4.925995338259459011e-01,3.421458495110800135e-01,1.641843109130856626e-01,-5.152806062018499000e-01,-8.241816213825926551e-01
5.550507257027624819e-01,4.920842532197440278e-01,3.413216678896974221e-01,1.624925947189328201e-01,-5.202278169905767413e-01,-8.227477571826746772e-01
5.552132182974813812e-01,4.915640254027534573e-01,3.404989201325147596e-01,1.608049983978268593e-01,-5.251682998454199058e-01,-8.213099209292289427e-01
5.553740232958792600e-01,4.910388571029080107e-01,3.396776102115855456e-01,1.591215147972104005e-01,-5.301020643031225665e-01,-8.198681173906269271e-01
5.555331448106765047e-01,4.905087550386049156e-01,3.388577420941948914e-01,1.574421381950375509e-01,-5.350291189467535347e-01,-8.184223513352402168e-01
5.556905869488715233e-01,4.899737259196581540e-01,3.380393197428596674e-01,1.557653789520260790e-01,-5.399493294274435584e-01,-8.169698220600201122e-01
5.558463523278235341e-01,4.894337765902306847e-01,3.372223499207996356e-01,1.540909757614132847e-01,-5.448626785790549043e-01,-8.155100219718117716e-01
5.560004433035850013e-01,4.888889139116516236e-01,3.364068398988278030e-01,1.524189434051510805e-01,-5.497691749846563836e-01,-8.140429567926610321e-01
5.561528622469901206e-01,4.883391447366669524e-01,3.355927969420351431e-01,1.507492952346798920e-01,-5.546688277041540438e-01,-8.125686329598695856e-01
5.563036115422248518e-01,4.877844759089627891e-01,3.347802283090752784e-01,1.490820436477658384e-01,-5.595616453206166963e-01,-8.110870576259947562e-01
5.564526935858725709e-01,4.872249142636421726e-01,3.339691412514492752e-01,1.474172015190121643e-01,-5.644476366555318814e-01,-8.095982362746638739e-01
5.566001107873915776e-01,4.866604666269866430e-01,3.331595430151745862e-01,1.457547836303708100e-01,-5.693268105303869175e-01,-8.081021762968528810e-01
5.567458655710219029e-01,4.860911398164562414e-01,3.323514408388777430e-01,1.440948014259335608e-01,-5.741991755282507270e-01,-8.065988841298634693e-01
5.568899603724478675e-01,4.855169406409279853e-01,3.315448419547478709e-01,1.424372687339779953e-01,-5.790647407090292464e-01,-8.050883671646714701e-01
5.570323976411818423e-01,4.849378759002189732e-01,3.307397535875831740e-01,1.407821979522702327e-01,-5.839235147750005961e-01,-8.035706318385785751e-01
5.571731798391340584e-01,4.843539523854439866e-01,3.299361829557446169e-01,1.391296029090878517e-01,-5.887755060708150801e-01,-8.020456850657236014e-01
5.573123094420431300e-01,4.837651768793731488e-01,3.291341372706789170e-01,1.374794964790341523e-01,-5.936207236563787459e-01,-8.005135347139197277e-01
5.574497889385221505e-01,4.831715561557167748e-01,3.283336237359649745e-01,1.358318915367123791e-01,-5.984591759955510959e-01,-7.989741884125614035e-01
