sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.465078305453062057e-03,-2.337715122848749161e-03,0.000000000000000000e+00,2.228315360844135284e-02,1.389932120218873024e-03,-1.057391000187233754e+00,9.989426089998127978e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.411917674991717497e-03,8.408992037046548670e-03
-2.346992687307647429e-06,1.389606859447667375e-05,6.930156610906124115e-03,-4.675430245697498322e-03,2.228315497632138431e-05,4.439497739076614380e-02,2.766171935945749283e-03,-1.057391000187233754e+00,9.978852179996255956e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.083272391536052939e-02,1.681225686117166634e-02
-7.076651854731608182e-06,4.176506263320334256e-05,1.039523445069789886e-02,-7.013145368546247482e-03,6.667813431704416871e-05,6.633913516998291016e-02,4.129240754991769791e-03,-1.057391000187233754e+00,9.968278269994383933e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.626241266023512044e-02,2.520978507688980200e-02
-1.422187324351398274e-05,8.368722046725451946e-05,1.386031322181224823e-02,-9.350860491394996643e-03,1.330172817688435316e-04,8.811919391155242920e-02,5.479642655700445175e-03,-1.057391000187233754e+00,9.957704359992511911e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.170097783881286269e-02,3.360156729512936424e-02
-2.381849844823591411e-05,1.397460000589489937e-04,1.732539199292659760e-02,-1.168857514858245850e-02,2.211364771937951446e-04,1.097386479377746582e-01,6.817867513746023178e-03,-1.057391000187233754e+00,9.947130449990639889e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.714841337036660515e-02,4.198759413324321815e-02
-3.590245250961743295e-05,2.100280107697471976e-04,2.079047076404094696e-02,-1.402628980576992035e-02,3.308751329313963652e-04,1.312009096145629883e-01,8.144389837980270386e-03,-1.057391000187233754e+00,9.936556539988767867e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.260471316425147398e-02,5.036785621501917859e-02
-5.050975596532225609e-05,2.946227905340492725e-04,2.425554953515529633e-02,-1.636400446295738220e-02,4.620760446414351463e-04,1.525093019008636475e-01,9.459670633077621460e-03,-1.057391000187233754e+00,9.925982629986895844e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.806987111991167599e-02,5.874234417069049835e-02
-6.767652666894719005e-05,3.936228458769619465e-04,2.772062830626964569e-02,-1.870171912014484406e-02,6.145853549242019653e-04,1.736670881509780884e-01,1.076415553689002991e-02,-1.057391000187233754e+00,9.915408719985023822e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.354388112688731965e-02,6.711104863694633549e-02
-8.743993384996429086e-05,5.071234190836548805e-04,3.118570707738399506e-02,-2.103943377733230591e-02,7.882524514570832253e-04,1.946774423122406006e-01,1.205827668309211731e-02,-1.057391000187233754e+00,9.904834809983151800e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.902673706482126026e-02,7.547396025694223798e-02
-1.098381908377632499e-04,6.352224736474454403e-04,1.349954679608345032e-02,-1.675778254866600037e-02,9.829299524426460266e-04,2.166910767555236816e-01,1.246305182576179504e-02,-1.057391000187233754e+00,9.894260899981279778e-01,1.000000000000000000e+01,0.000000000000000000e+00,5.451843280346593129e-02,8.383106968031057982e-02
-1.281709701288491488e-04,7.693368243053555489e-04,-4.186613485217094421e-03,-1.247613131999969482e-02,1.199621008709073067e-03,2.370123565196990967e-01,1.267963554710149765e-02,-1.057391000187233754e+00,9.883686989979407755e-01,1.000000000000000000e+01,0.000000000000000000e+00,6.001896220269019311e-02,9.218236756317103875e-02
-1.424226793460547924e-04,9.078162256628274918e-04,-2.187277376651763916e-02,-8.194480091333389282e-03,1.436633407138288021e-03,2.556732892990112305e-01,1.271292567253112793e-02,-1.057391000187233754e+00,9.873113079977535733e-01,1.000000000000000000e+01,0.000000000000000000e+00,6.552831911248621632e-02,1.005278445681410254e-01
-1.525779225630685687e-04,1.049040583893656731e-03,-3.955893218517303467e-02,-3.912829328328371048e-03,1.692306715995073318e-03,2.727052271366119385e-01,1.256769802421331406e-02,-1.057391000187233754e+00,9.862539169975663711e-01,1.000000000000000000e+01,0.000000000000000000e+00,7.104649737297633050e-02,1.088674913643461473e-01
-1.586167054483667016e-04,1.191418617963790894e-03,-5.724509060382843018e-02,3.688214346766471863e-04,1.965011935681104660e-03,2.881389856338500977e-01,1.224861107766628265e-02,-1.057391000187233754e+00,9.851965259973791689e-01,1.000000000000000000e+01,0.000000000000000000e+00,7.657349081441994221e-02,1.172012986274306029e-01
-1.605173747520893812e-04,1.333387568593025208e-03,-7.493124902248382568e-02,4.650472197681665421e-03,2.253151033073663712e-03,3.020047545433044434e-01,1.176020689308643341e-02,-1.057391000187233754e+00,9.841391349971919666e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.210929325722042538e-02,1.255292570395676599e-01
-1.582594559295102954e-04,1.473412034101784229e-03,-9.261740744113922119e-02,8.932122960686683655e-03,2.555155893787741661e-03,3.143322169780731201e-01,1.110691390931606293e-02,-1.057391000187233754e+00,9.830817439970047644e-01,1.000000000000000000e+01,0.000000000000000000e+00,8.765389851193200466e-02,1.338513572894700077e-01
-1.518199132988229394e-04,1.609983155503869057e-03,-1.103035658597946167e-01,1.321377418935298920e-02,2.869488205760717392e-03,3.251504302024841309e-01,1.029305066913366318e-02,-1.057391000187233754e+00,9.820243529968175622e-01,1.000000000000000000e+01,0.000000000000000000e+00,9.320730037926670819e-02,1.421675900724002350e-01
-1.411750708939507604e-04,1.741618150845170021e-03,-1.279897242784500122e-01,1.749542541801929474e-02,3.194638527929782867e-03,3.344879746437072754e-01,9.322828613221645355e-03,-1.057391000187233754e+00,9.809669619966303600e-01,1.000000000000000000e+01,0.000000000000000000e+00,9.876949265010127876e-02,1.504779460901811972e-01
-1.263063604710623622e-04,1.866859267465770245e-03,-1.456758826971054077e-01,2.177707664668560028e-02,3.529126523062586784e-03,3.423728346824645996e-01,8.200353011488914490e-03,-1.057391000187233754e+00,9.799095709964431578e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.043404691054841404e-01,1.587824160512064098e-01
-1.071927108569070697e-04,1.984273316338658333e-03,-1.443950682878494263e-01,2.114334888756275177e-02,3.871499327942728996e-03,3.450988233089447021e-01,7.027673069387674332e-03,-1.057391000187233754e+00,9.788521799962559555e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.099202235166423097e-01,1.670809906704504300e-01
