px,py,pz,vx,vy,vz,phi,theta,psi
1.032959771008820082e+00,1.046812185727841849e+00,-9.559565731532584376e-01,6.517913499612189021e-01,1.292025583932093991e+00,1.097991441812147695e+00,4.751621050990254003e-01,3.278920420861636820e-01,1.205865007520118715e+00
1.033611562358781377e+00,1.048104211311774003e+00,-9.548585817114463303e-01,6.470125793198905351e-01,1.298452359099468101e+00,1.095309583448710544e+00,4.560610859037984577e-01,3.158962065573587275e-01,1.209879037241794686e+00
1.034258574938101249e+00,1.049402663670873537e+00,-9.537632721279976078e-01,6.423616187500530428e-01,1.304719483208206077e+00,1.092343939482146808e+00,4.371930936751566854e-01,3.046936315768465353e-01,1.213498935951283997e+00
1.034900936556851336e+00,1.050707383154081853e+00,-9.526709281885155089e-01,6.378377861276022243e-01,1.310809991399708663e+00,1.089122101238390705e+00,4.186179487027301138e-01,2.942543387575254354e-01,1.216739828224341791e+00
1.035538774342978918e+00,1.052018193145481506e+00,-9.515818060872771600e-01,6.334396256075432996e-01,1.316709456353185370e+00,1.085672370623988803e+00,4.003832872431163925e-01,2.845409890023050115e-01,1.219621410866987166e+00
1.036172213968586497e+00,1.053334902601834600e+00,-9.504961337166532021e-01,6.291648720335866196e-01,1.322406228982178522e+00,1.082022621845218691e+00,3.825250907691434832e-01,2.755115926999154308e-01,1.222166309342298307e+00
1.036801378840620069e+00,1.054657308830816875e+00,-9.494141110948079998e-01,6.250105093300202252e-01,1.327891441221742852e+00,1.078199468012239759e+00,3.650687974293204685e-01,2.671218241828213769e-01,1.224398667363369775e+00
1.037426389349950018e+00,1.055985200272038682e+00,-9.483359116267957578e-01,6.209728876008625553e-01,1.333158836381750811e+00,1.074227723618970787e+00,3.480307251031820592e-01,2.593268560310804105e-01,1.226343025276042997e+00
1.038047362237550786e+00,1.057318359108420536e+00,-9.472616839031767766e-01,6.170478634913659777e-01,1.338204498763602812e+00,1.070130104211486133e+00,3.314195981299100091e-01,2.520827189327526363e-01,1.228023487661557667e+00
1.038664410101042046e+00,1.058656563607184076e+00,-9.461915537989652458e-01,6.132309453603772553e-01,1.343026531651275945e+00,1.065927120571024345e+00,3.152380190666027038e-01,2.453472341607123852e-01,1.229463151268570975e+00
1.039277641046402412e+00,1.059999590138835268e+00,-9.451256266783941706e-01,6.095174259776723336e-01,1.347624727594593841e+00,1.061637101900187785e+00,2.994838049842629135e-01,2.390806001945195436e-01,1.230683745397728623e+00
1.039887158472380113e+00,1.061347214866429800e+00,-9.440639895764939560e-01,6.059024965104831129e-01,1.352000255290234598e+00,1.057276304680181633e+00,2.841511416570100534e-01,2.332457106230045873e-01,1.231705436842009949e+00
1.040493060968890493e+00,1.062699215121720053e+00,-9.430067132718137346e-01,6.023813390727306150e-01,1.356155377750342561e+00,1.052859069763944166e+00,2.692315463748264914e-01,2.278082760754067959e-01,1.232546754826000290e+00
1.041095442307963248e+00,1.064055370499470410e+00,-9.419538542020498006e-01,5.989491990842849001e-01,1.360093207123923120e+00,1.048398004176346099e+00,2.547146513518218636e-01,2.227368123791932386e-01,1.233224598024774687e+00
1.041694391507047568e+00,1.065415463706594235e+00,-9.409054561978734688e-01,5.956014381124242751e-01,1.363817498805185657e+00,1.043904163938897289e+00,2.405888232548736849e-01,2.180025381171735444e-01,1.233754296397656880e+00
1.042289992945159893e+00,1.066779281205399332e+00,-9.398615520339346219e-01,5.923335720197197007e-01,1.367332480234931591e+00,1.039387234596484966e+00,2.268416472894239921e-01,2.135792208997934205e-01,1.234149704403274095e+00
1.042882326517179603e+00,1.068146613685634350e+00,-9.388221647993381103e-01,5.891412960079156491e-01,1.370642712153155474e+00,1.034855697789096807e+00,2.134602975261243041e-01,2.094429948405164554e-01,1.234423311465986162e+00
1.043471467813187559e+00,1.069517256397787497e+00,-9.377873091015490603e-01,5.860204995538188522e-01,1.373752977534420827e+00,1.030316981734001436e+00,2.004318132439928679e-01,2.055721660194995692e-01,1.234586359083414298e+00
1.044057488312741366e+00,1.070891009375321890e+00,-9.367569921198151128e-01,5.829672739878160037e-01,1.376668193388151051e+00,1.025777596346430842e+00,1.877433045846018667e-01,2.019470191910580081e-01,1.234648957225747523e+00
1.044640455586729244e+00,1.072267677568710109e+00,-9.357312145234686351e-01,5.799779142522603070e-01,1.379393341838166309e+00,1.021243251564027066e+00,1.753820999896942845e-01,1.985496312092185633e-01,1.234620196167709016e+00
1.045220433500981594e+00,1.073647070910548340e+00,-9.347099712719045828e-01,5.770489166086648636e-01,1.381933416707658457e+00,1.016718960768793423e+00,1.633358496193021148e-01,1.953636959337622658e-01,1.234508251108330512e+00
1.045797482417590185e+00,1.075029004327255899e+00,-9.336932523111357574e-01,5.741769734509414302e-01,1.384293382653359883e+00,1.012209130388182610e+00,1.515925951318142229e-01,1.923743626074491397e-01,1.234320478423164946e+00
1.046371659391041042e+00,1.076413297709909234e+00,-9.326810431807476265e-01,5.713589662070153175e-01,1.386478144290891779e+00,1.007717637384575760e+00,1.401408138756526645e-01,1.895680884150518219e-01,1.234063503143838947e+00
1.046943018357248123e+00,1.077799775854200170e+00,-9.316733255433630179e-01,5.685919569885771185e-01,1.388492523282733204e+00,1.003247895877742657e+00,1.289694440184273039e-01,1.869325052153812394e-01,1.233743297736092259e+00
1.047511610314236785e+00,1.079188268377482940e+00,-9.306700776474853276e-01,5.658731795826567046e-01,1.390341241654243998e+00,9.988029146437789052e-01,1.180678955195093860e-01,1.844562997338870247e-01,1.233365252642541376e+00
1.048077483493819351e+00,1.080578609619137209e+00,-9.296712747328415016e-01,5.632000301319387559e-01,1.392028910019305954e+00,9.943853465819525450e-01,1.074260508456581636e-01,1.821291063562110735e-01,1.232934239160523138e+00
1.048640683523951234e+00,1.081970638529156536e+00,-9.286768893862595853e-01,5.605700577591885558e-01,1.393560019645669890e+00,9.899975311757771568e-01,9.703425835579648773e-02,1.799414114978424573e-01,1.232454665306636610e+00
1.049201253581710347e+00,1.083364198548802282e+00,-9.276868918550837950e-01,5.579809554097870938e-01,1.394938937449995420e+00,9.856415313799903322e-01,8.688332038454982253e-02,1.778844683545862948e-01,1.231930525386174979e+00
1.049759234537120056e+00,1.084759137486252190e+00,-9.267012503237037624e-01,5.554305509371820770e-01,1.396169903308065008e+00,9.813191652276843646e-01,7.696447809104696447e-02,1.759502211660939619e-01,1.231365443876154542e+00
1.050314665088057264e+00,1.086155307389560232e+00,-9.257199311584760615e-01,5.529167985872547320e-01,1.397257029099578940e+00,9.770320332883211112e-01,6.726939396803038873e-02,1.741312378004378769e-01,1.230762714299329597e+00
1.050867581886644420e+00,1.087552564418659884e+00,-9.247428991251877006e-01,5.504377709146422992e-01,1.398204299077069335e+00,9.727815425143437889e-01,5.779013308644464358e-02,1.724206498184886471e-01,1.230125333631740370e+00
1.051418019657559100e+00,1.088950768717736883e+00,-9.237701175826733557e-01,5.479916511442789462e-01,1.399015571233193311e+00,9.685689269460223683e-01,4.851914378544047030e-02,1.708120991535760913e-01,1.229456032778956320e+00
1.051966011308703486e+00,1.090349784288970003e+00,-9.228015486557273883e-01,5.455767259993899998e-01,1.399694579401800087e+00,9.643952658038948966e-01,3.944923823131735174e-02,1.692996906238465049e-01,1.228757303586309746e+00
1.052511588034702905e+00,1.091749478868371703e+00,-9.218371533899234471e-01,5.431913789804421189e-01,1.400244935894537024e+00,9.602614992892889445e-01,3.057357326117979279e-02,1.678779496200389632e-01,1.228031422793164573e+00
1.053054779413683306e+00,1.093149723804266227e+00,-9.208768918906341527e-01,5.408340840989884768e-01,1.400670134511484477e+00,9.561684425155475564e-01,2.188563170080341791e-02,1.665417843365533945e-01,1.227280473304718011e+00
1.053595613497782191e+00,1.094550393938777733e+00,-9.199207234481185935e-01,5.385034000207959970e-01,1.400973553810600070e+00,9.521167976838085245e-01,1.337920439270260352e-02,1.652864520353426181e-01,1.226506363101232955e+00
1.054134116897802897e+00,1.095951367492588258e+00,-9.189686066504347828e-01,5.361979646319354753e-01,1.401158460534768224e+00,9.481071649425814041e-01,5.048372954157893944e-03,1.641075288402676358e-01,1.225710842072579743e+00
1.054670314862434788e+00,1.097352525953122937e+00,-9.180204994854922473e-01,5.339164899733045422e-01,1.401228013130297878e+00,9.441400519427641802e-01,-3.112506593932952426e-03,1.630008826775398989e-01,1.224895517021635127e+00
1.055204231352408151e+00,1.098753753966253299e+00,-9.170763594335494817e-01,5.316577575365845076e-01,1.401185265298852345e+00,9.402158823554390699e-01,-1.110881936003738080e-02,1.619626489722102436e-01,1.224061865059794529e+00
1.055735889109944647e+00,1.100154939231552165e+00,-9.161361435511939932e-01,5.294206138953585494e-01,1.401033169541983536e+00,9.363350034793720411e-01,-1.894570622882681132e-02,1.609892088009478306e-01,1.223211245580123618e+00
1.056265309723839918e+00,1.101555972401094152e+00,-9.151998085477146549e-01,5.272039666437879912e-01,1.400774580667435210e+00,9.324976930330433067e-01,-2.662807767602882320e-02,1.600771692009851366e-01,1.222344910979808352e+00
1.056792513690483659e+00,1.102956746981761604e+00,-9.142673108546816030e-01,5.250067806231818457e-01,1.400412259233664303e+00,9.287041652488385868e-01,-3.416062673050732079e-02,1.592233454056576902e-01,1.221464016275387365e+00
1.057317520471106942e+00,1.104357159240995312e+00,-9.133386066894327859e-01,5.228280744208436692e-01,1.399948874917562147e+00,9.249545763923346930e-01,-4.154784116870265803e-02,1.584247447825235244e-01,1.220569627733504081e+00
1.057840348545527887e+00,1.105757108115912768e+00,-9.124136521130404853e-01,5.206669171034385979e-01,1.399387009790350467e+00,9.212490296712003701e-01,-4.879401491683477837e-02,1.576785522819263985e-01,1.219662730642463888e+00
1.058361015462631283e+00,1.107156495125703133e+00,-9.114924030833693180e-01,5.185224251922463390e-01,1.398729161498831752e+00,9.175875797588806115e-01,-5.590325877155909173e-02,1.569821172406159482e-01,1.218744236301469774e+00
1.058879537887823519e+00,1.108555224287201879e+00,-9.105748155036104130e-01,5.163937598391794559e-01,1.397977746342180527e+00,9.139702368414460709e-01,-6.287951039967072664e-02,1.563329413867813600e-01,1.217814988333642212e+00
1.059395931647662659e+00,1.109953202033544084e+00,-9.096608452667689360e-01,5.142801241994465755e-01,1.397135102244285720e+00,9.103969703093226506e-01,-6.972654372503886422e-02,1.557286679151427822e-01,1.216875768387145840e+00
1.059910211771862176e+00,1.111350337135788457e+00,-9.087504482964595676e-01,5.121807609866700917e-01,1.396203491621327508e+00,9.068677121395019025e-01,-7.644797772797659596e-02,1.551670715202811690e-01,1.215927301292487384e+00
1.060422392532848868e+00,1.112746540627409741e+00,-9.078435805843200201e-01,5.100949501895074567e-01,1.395185104142091737e+00,9.033823599579808850e-01,-8.304728466544748777e-02,1.546460492956224231e-01,1.214970259735210334e+00
1.060932487483038367e+00,1.114141725731551791e+00,-9.069401982243620042e-01,5.080220069476777400e-01,1.394082059387133476e+00,8.999407798806635661e-01,-8.952779778442959691e-02,1.541636123983734508e-01,1.214005268496409329e+00
1.061440509489986139e+00,1.115535807790938971e+00,-9.060402574444813562e-01,5.059612795558381393e-01,1.392896409398783897e+00,8.965428090320786136e-01,-9.589271853476787066e-02,1.537178784208428073e-01,1.213032908299291446e+00
1.061946470769542072e+00,1.116928704200337741e+00,-9.051437146354492924e-01,5.039121476157343293e-01,1.391630141140519417e+00,8.931882579650100018e-01,-1.021451233432249389e-01,1.533070643712244607e-01,1.212053719315747236e+00
1.062450382917157876e+00,1.118320334341478262e+00,-9.042505263774842650e-01,5.018740202955127572e-01,1.390285178852124215e+00,8.898769128004594409e-01,-1.082879699770140230e-01,1.529294802266089881e-01,1.211068204352130806e+00
1.062952256937453432e+00,1.119710619520330352e+00,-9.033606494646837515e-01,4.998463347080647767e-01,1.388863386314810988e+00,8.866085372403185172e-01,-1.143241034983067950e-01,1.525835229860069142e-01,1.210076831763999161e+00
1.063452103272161553e+00,1.121099482906645184e+00,-9.024740409274434327e-01,4.978285543882339792e-01,1.387366569022640661e+00,8.833828743916192217e-01,-1.202562618614019252e-01,1.522676711957886564e-01,1.209080038108141242e+00
1.063949931826549733e+00,1.122486849475667903e+00,-9.015906580530518299e-01,4.958201678701891213e-01,1.385796476269332889e+00,8.801996484747848237e-01,-1.260870811755881726e-01,1.519804798872754770e-01,1.208078230569300526e+00
1.064445751994419931e+00,1.123872645951937255e+00,-9.007104584045770856e-01,4.938206873509846107e-01,1.384154803148924140e+00,8.770585663828484035e-01,-1.318191006511515995e-01,1.517205758944423499e-01,1.207071789180459653e+00
