sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-8.877635700628161430e-04,5.383533425629138947e-03,3.494080156087875366e-02,-3.166513144969940186e-02,8.379566483199596405e-03,2.873603105545043945e-01,1.047661807388067245e-02,-4.012670711123775824e-01,9.803379135154908219e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.688666788158902143e-01,4.096376168874019674e-01
-9.233605815097689629e-04,5.571130663156509399e-03,1.902109384536743164e-02,-2.508709207177162170e-02,8.666926994919776917e-03,2.926356196403503418e-01,1.055862102657556534e-02,-4.012670711123775824e-01,9.799366464443783897e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.744374304219870386e-01,4.179422376820661755e-01
-9.525269269943237305e-04,5.762521643191576004e-03,3.101386129856109619e-03,-1.850905269384384155e-02,8.959562517702579498e-03,2.968448102474212646e-01,1.050379592925310135e-02,-4.012670711123775824e-01,9.795353793732659575e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.800115139503694395e-01,4.262446224490241686e-01
-9.752392652444541454e-04,5.956400651484727859e-03,-1.281832158565521240e-02,-1.193101331591606140e-02,9.256407618522644043e-03,3.000052571296691895e-01,1.031537819653749466e-02,-4.012670711123775824e-01,9.791341123021535253e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.855889285035248526e-01,4.345447698514652846e-01
-9.914739057421684265e-04,6.151481065899133682e-03,-2.873802930116653442e-02,-5.352974403649568558e-03,9.556412696838378906e-03,3.021340668201446533e-01,9.996526874601840973e-03,-4.012670711123775824e-01,9.787328452310410931e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.911696731834044205e-01,4.428426785529391285e-01
-1.001205528154969215e-03,6.346495356410741806e-03,-4.465773701667785645e-02,1.225064508616924286e-03,9.858546778559684753e-03,3.032480478286743164e-01,9.550330229103565216e-03,-4.012670711123775824e-01,9.783315781599286609e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.967537470914231035e-01,4.511383472173557951e-01
-1.004410209134221077e-03,6.540194153785705566e-03,-6.057744473218917847e-02,7.803103420883417130e-03,1.016179472208023071e-02,3.033637404441833496e-01,8.979804813861846924e-03,-4.012670711123775824e-01,9.779303110888162287e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.023411493284597906e-01,4.594317745089860350e-01
-1.001065480522811413e-03,6.731344852596521378e-03,-7.649715244770050049e-02,1.438114233314990997e-02,1.046515814960002899e-02,3.024974465370178223e-01,8.287899196147918701e-03,-4.012670711123775824e-01,9.775290440177037965e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.079318789948574664e-01,4.677229590924614766e-01
-9.911456145346164703e-04,6.918732542544603348e-03,-9.241686016321182251e-02,2.095918171107769012e-02,1.076765544712543488e-02,3.006651699542999268e-01,7.477494422346353531e-03,-4.012670711123775824e-01,9.771277769465913643e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.135259351904233216e-01,4.760118996327749041e-01
-9.746309369802474976e-04,7.101158611476421356e-03,-1.083365678787231445e-01,2.753722108900547028e-02,1.106832083314657211e-02,2.978827059268951416e-01,6.551405414938926697e-03,-4.012670711123775824e-01,9.767265098754789321e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.191233170144289755e-01,4.842985947952803683e-01
-9.514994453638792038e-04,7.277440745383501053e-03,-1.242562755942344666e-01,3.411525860428810120e-02,1.136620342731475830e-02,2.941655814647674561e-01,5.512383766472339630e-03,-4.012670711123775824e-01,9.763252428043664999e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.247240235656104757e-01,4.925830432456935193e-01
-9.217343758791685104e-04,7.446412462741136551e-03,-1.227197051048278809e-01,3.323784843087196350e-02,1.166036911308765411e-02,2.856079638004302979e-01,3.988199401646852493e-03,-4.012670711123775824e-01,9.759239757332540677e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.303280539421686313e-01,5.008652436500916627e-01
-8.927132585085928440e-04,7.603041827678680420e-03,-1.211831346154212952e-01,3.236043825745582581e-02,1.194597687572240829e-02,2.773775756359100342e-01,2.524970099329948425e-03,-4.012670711123775824e-01,9.755227086621416355e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.359354072417690684e-01,5.091451946749142587e-01
-8.644549525342881680e-04,7.747856434434652328e-03,-1.196465641260147095e-01,3.148302808403968811e-02,1.222335454076528549e-02,2.694669961929321289e-01,1.121033099479973316e-03,-4.012670711123775824e-01,9.751214415910292033e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.415460825615422857e-01,5.174228949869627003e-01
-8.369748247787356377e-04,7.881369441747665405e-03,-1.181099936366081238e-01,3.060561977326869965e-02,1.249282155185937881e-02,2.618690431118011475e-01,-2.252307021990418434e-04,-4.012670711123775824e-01,9.747201745199167711e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.471600789980839319e-01,5.256983432534010348e-01
-8.102863794192671776e-04,8.004081435501575470e-03,-1.165734231472015381e-01,2.972821146249771118e-02,1.275469083338975906e-02,2.545766532421112061e-01,-1.515398384071886539e-03,-4.012670711123775824e-01,9.743189074488043389e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.527773956474549721e-01,5.339715381417557971e-01
-7.844034698791801929e-04,8.116480894386768341e-03,-1.150368526577949524e-01,2.885080315172672272e-02,1.300926785916090012e-02,2.475829422473907471e-01,-2.751005347818136215e-03,-4.012670711123775824e-01,9.739176403776919067e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.583980316051816328e-01,5.422424783199163434e-01
-7.593371556140482426e-04,8.219042792916297913e-03,-1.135002821683883667e-01,2.797339484095573425e-02,1.325685065239667892e-02,2.408811599016189575e-01,-3.933546599000692368e-03,-4.012670711123775824e-01,9.735163733065794744e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.640219859662557900e-01,5.505111624561350725e-01
-7.350978557951748371e-04,8.312230929732322693e-03,-1.119637116789817810e-01,2.709598653018474579e-02,1.349773164838552475e-02,2.344647198915481567e-01,-5.064478144049644470e-03,-4.012670711123775824e-01,9.731151062354670422e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.696492578251349692e-01,5.587775892190276483e-01
-7.116941851563751698e-04,8.396496064960956573e-03,-1.104271411895751953e-01,2.621857821941375732e-02,1.373219676315784454e-02,2.283271998167037964e-01,-6.145217921584844589e-03,-4.012670711123775824e-01,9.727138391643546100e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.752798462757425124e-01,5.670417572775732218e-01
-6.891339435242116451e-04,8.472278714179992676e-03,-1.088905707001686096e-01,2.534116990864276886e-02,1.396052353084087372e-02,2.224622964859008789e-01,-7.177146151661872864e-03,-4.012670711123775824e-01,9.723125720932421778e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.809137504114677997e-01,5.753036653011146528e-01
-6.674233591184020042e-04,8.540007285773754120e-03,-1.072233021259307861e-01,2.445982210338115692e-02,1.418298576027154922e-02,2.168623805046081543e-01,-8.161735720932483673e-03,-4.012670711123775824e-01,9.719113050221297456e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.865509693251662493e-01,5.835633119593586216e-01
-6.465715123340487480e-04,8.600099012255668640e-03,-1.055560335516929626e-01,2.357847429811954498e-02,1.439984794706106186e-02,2.115343809127807617e-01,-9.098549373447895050e-03,-4.012670711123775824e-01,9.715100379510173134e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.921915021091595954e-01,5.918206959223759611e-01
-6.265849224291741848e-04,8.652977645397186279e-03,-1.038887649774551392e-01,2.269712649285793304e-02,1.461138203740119934e-02,2.064721733331680298e-01,-9.988908655941486359e-03,-4.012670711123775824e-01,9.711087708799048812e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.978353478552359990e-01,6.000758158606018799e-01
-6.074664415791630745e-04,8.699055761098861694e-03,-1.022214964032173157e-01,2.181577868759632111e-02,1.481785438954830170e-02,2.016697674989700317e-01,-1.083409972488880157e-02,-4.012670711123775824e-01,9.707075038087924490e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.034825056546501587e-01,6.083286704448360727e-01
-5.892199696972966194e-04,8.738736622035503387e-03,-1.005542278289794922e-01,2.093443088233470917e-02,1.501952391117811203e-02,1.971213072538375854e-01,-1.163537520915269852e-02,-4.012670711123775824e-01,9.703062367376800168e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.091329745981234778e-01,6.165792583462430532e-01
-5.718496395274996758e-04,8.772412315011024475e-03,-9.888695925474166870e-02,2.005308307707309723e-02,1.521664485335350037e-02,1.928210854530334473e-01,-1.239395514130592346e-02,-4.012670711123775824e-01,9.699049696665675846e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.147867537758442302e-01,6.248275782363522657e-01
-5.553568480536341667e-04,8.800466544926166534e-03,-9.721969068050384521e-02,1.917173527181148529e-02,1.540946587920188904e-02,1.887634992599487305e-01,-1.311102602630853653e-02,-4.012670711123775824e-01,9.695037025954551524e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.204438422774677275e-01,6.330736287870583068e-01
-5.397431668825447559e-04,8.823271840810775757e-03,-9.555242210626602173e-02,1.829038746654987335e-02,1.559822913259267807e-02,1.849430799484252930e-01,-1.378774270415306091e-02,-4.012670711123775824e-01,9.691024355243427202e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.261042391921163186e-01,6.413174086706212584e-01
-5.250093527138233185e-04,8.841193281114101410e-03,-9.388515353202819824e-02,1.740903966128826141e-02,1.578317210078239441e-02,1.813544929027557373e-01,-1.442523114383220673e-02,-4.012670711123775824e-01,9.687011684532302880e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.317679436083797784e-01,6.495589165596666881e-01
-5.111562786623835564e-04,8.854585699737071991e-03,-9.221788495779037476e-02,1.652769185602664948e-02,1.596452668309211731e-02,1.779925078153610229e-01,-1.502458564937114716e-02,-4.012670711123775824e-01,9.682999013821178558e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.374349546143152523e-01,6.577981511271860926e-01
-4.981849924661219120e-04,8.863795548677444458e-03,-9.039306640625000000e-02,1.562780141830444336e-02,1.614251919090747833e-02,1.748471260070800781e-01,-1.558720786124467850e-02,-4.012670711123775824e-01,9.678986343110054236e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.431052712974475338e-01,6.660351110465368984e-01
-4.861148190684616566e-04,8.869157172739505768e-03,-8.856824785470962524e-02,1.472791098058223724e-02,1.631736569106578827e-02,1.719322800636291504e-01,-1.611182466149330139e-02,-4.012670711123775824e-01,9.674973672398929914e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.487788927447690646e-01,6.742697949914429056e-01
-4.749461368191987276e-04,8.871020749211311340e-03,-8.674342930316925049e-02,1.382802054286003113e-02,1.648929715156555176e-02,1.692427694797515869e-01,-1.659950427711009979e-02,-4.012670711123775824e-01,9.670961001687805592e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.544558180427402116e-01,6.825022016359943988e-01
-4.646775196306407452e-04,8.869726210832595825e-03,-8.491861075162887573e-02,1.292813010513782501e-02,1.665854081511497498e-02,1.667735278606414795e-01,-1.705128699541091919e-02,-4.012670711123775824e-01,9.666948330976681270e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.601360462772893789e-01,6.907323296546482583e-01
-4.553095786832273006e-04,8.865606971085071564e-03,-8.309379220008850098e-02,1.202823966741561890e-02,1.682531461119651794e-02,1.645195931196212769e-01,-1.746818237006664276e-02,-4.012670711123775824e-01,9.662935660265556947e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.658195765338131178e-01,6.989601777222281820e-01
-4.468402767088264227e-04,8.858988061547279358e-03,-8.126897364854812622e-02,1.112834922969341278e-02,1.698983460664749146e-02,1.624761223793029785e-01,-1.785117760300636292e-02,-4.012670711123775824e-01,9.658922989554432625e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.715064078971763495e-01,7.071857445139251297e-01
