px,py,pz,vx,vy,vz,phi,theta,psi
1.014196207326023114e+00,1.015479773953804843e+00,-9.843060515683296208e-01,8.862887568643420533e-01,1.072126564410006866e+00,1.093834082396649032e+00,8.642332801767802497e-01,7.878319096785653119e-01,1.047791383787214592e+00
1.015082496082887475e+00,1.016551900518214868e+00,-9.832122174859330155e-01,8.790089525415244465e-01,1.077636681003502295e+00,1.098940811593246192e+00,8.541630614936632782e-01,7.721202220718815790e-01,1.052286841409250995e+00
1.015961505035428925e+00,1.017629537199218337e+00,-9.821132766743397857e-01,8.717889222665407001e-01,1.083227264538135559e+00,1.103880693123813872e+00,8.438952382613313929e-01,7.562064622460132890e-01,1.056968564257074084e+00
1.016833293957695394e+00,1.018712764463756582e+00,-9.810093959812159481e-01,8.646333436486228763e-01,1.088895832519800377e+00,1.108649339797515010e+00,8.334137615593691928e-01,7.400934672502165190e-01,1.061838674796424131e+00
1.017697927301344007e+00,1.019801660296276280e+00,-9.799007466414184631e-01,8.575470221677341520e-01,1.094639551660743448e+00,1.113242312287646252e+00,8.227017201756192666e-01,7.237857466931579831e-01,1.066898359478142710e+00
1.018555474323511678e+00,1.020896299847936950e+00,-9.787875043291308641e-01,8.505348651817565830e-01,1.100455215847302437e+00,1.117655121597319834e+00,8.117413882021871085e-01,7.072898037536803351e-01,1.072147649381171908e+00
1.019406009188693396e+00,1.021996755063784290e+00,-9.776698492075335256e-01,8.436018505028052283e-01,1.106339224545432653e+00,1.121883231537625480e+00,8.005143128735475733e-01,6.906144969714314019e-01,1.077585169416045430e+00
1.020249611039196092e+00,1.023103094288329684e+00,-9.765479659759959130e-01,8.367529893024997500e-01,1.112287561847129957e+00,1.125922061554166742e+00,7.890014539245000513e-01,6.737714411463976427e-01,1.083207855855681689e+00
1.021086364028498616e+00,1.024215381850176909e+00,-9.754220439144417609e-01,8.299932876567610585e-01,1.118295772433825164e+00,1.129766994352624288e+00,7.771833874378590856e-01,6.567754406854611204e-01,1.089010644806621908e+00
1.021916357316155377e+00,1.025333677622610740e+00,-9.742922769200891286e-01,8.233276990709808008e-01,1.124358941161499370e+00,1.133413383107382932e+00,7.650405936862928469e-01,6.396449543294868700e-01,1.094986133174882692e+00
1.022739685015226385e+00,1.026458036563772325e+00,-9.731588635369817775e-01,8.167610815016607129e-01,1.130471664516382813e+00,1.136856571651014836e+00,7.525538428463187657e-01,6.224025664255438128e-01,1.101124224679775221e+00
1.023556446096728134e+00,1.027588508228288733e+00,-9.720220069653308093e-01,8.102981527540937812e-01,1.136628019328404182e+00,1.140091925335641854e+00,7.397046983757854521e-01,6.050754502659831946e-01,1.107411771145358603e+00
1.024366744249482153e+00,1.028725136247617078e+00,-9.708819150399952136e-01,8.039434502973695773e-01,1.142821523553218421e+00,1.143114881764475177e+00,7.264761541843655079e-01,5.876957881889223190e-01,1.113832230912042753e+00
1.025170687699779482e+00,1.029867957771170239e+00,-9.697388001582307737e-01,7.977012980660846964e-01,1.149045087166696177e+00,1.145921028988072132e+00,7.128534161901767252e-01,5.703011056903960485e-01,1.120365372073371946e+00
1.025968388997845482e+00,1.031017002858336973e+00,-9.685928791292427453e-01,7.915757828727487677e-01,1.155290951633092034e+00,1.148506220008764789e+00,6.988248295166974433e-01,5.529344643606132204e-01,1.126987057146754401e+00
1.026759964780718182e+00,1.032172293809969998e+00,-9.674443729092340183e-01,7.855707420690232201e-01,1.161550618191913076e+00,1.150866732219960387e+00,6.843829365203832893e-01,5.356444476575102920e-01,1.133669153867678414e+00
1.027545535522787157e+00,1.033333844428161896e+00,-9.662935061770140388e-01,7.796897623774611263e-01,1.167814768251013158e+00,1.152999478332324523e+00,6.695256280049857178e-01,5.184848669285532230e-01,1.140379622539948512e+00
1.028325225285164679e+00,1.034501659196412904e+00,-9.651405066986816772e-01,7.739361871549423899e-01,1.174073183812888832e+00,1.154902270294883682e+00,6.542573208313057220e-01,5.015141170454457953e-01,1.147082830885935101e+00
1.029099161472319723e+00,1.035675732380225700e+00,-9.639856044283867664e-01,7.683131267177597534e-01,1.180314681039578373e+00,1.156574130033757974e+00,6.385900616392263807e-01,4.847941240910923488e-01,1.153740140473975107e+00
1.029867474599037491e+00,1.036856047061265329e+00,-9.628290302983529836e-01,7.628234630329062682e-01,1.186527076265323277e+00,1.158015628875984415e+00,6.225444268998814312e-01,4.683888615758527996e-01,1.160310788708099450e+00
1.030630298062070294e+00,1.038042574137530760e+00,-9.616710146694770200e-01,7.574698400788296704e-01,1.192697205896769752e+00,1.159229227076183699e+00,6.061500687297208811e-01,4.523624585917119800e-01,1.166753060194445801e+00
1.031387767902149033e+00,1.039235271343427636e+00,-9.605117854424007895e-01,7.522546299267355296e-01,1.198811023777383911e+00,1.160219570703053149e+00,5.894457609740656467e-01,4.367769917212890873e-01,1.173025697047358928e+00
1.032140022532075818e+00,1.040434082367204915e+00,-9.593515658716977867e-01,7.471798696971085896e-01,1.204853792157801307e+00,1.160993699095947518e+00,5.724788328842373986e-01,4.216901186418806624e-01,1.179089451972975766e+00
1.032887202401773008e+00,1.041638936159362760e+00,-9.581905721726018399e-01,7.422471702902990742e-01,1.210810370935157421e+00,1.161561118086433364e+00,5.553039475392673729e-01,4.071527711339257838e-01,1.184908645502467328e+00
1.033629449572063264e+00,1.042849746530297939e+00,-9.570290110545154327e-01,7.374576061007719341e-01,1.216665592202323509e+00,1.161933709127527692e+00,5.379812769310340359e-01,3.932071505639577746e-01,1.190452566979925297e+00
1.034366907178164041e+00,1.044066412122500287e+00,-9.558670773453878944e-01,7.328115995593772469e-01,1.222404692089142708e+00,1.162125463619213317e+00,5.205742232655288237e-01,3.798852477796156868e-01,1.195696566636850200e+00
1.035099718777723332e+00,1.045288816814589516e+00,-9.547049518817686264e-01,7.283088207823101845e-01,1.228013755056111656e+00,1.162152064383695338e+00,5.031469171143745367e-01,3.672080452040478726e-01,1.200622723831134220e+00
1.035828027598505674e+00,1.046516830569645728e+00,-9.535427998173848785e-01,7.239481195027549498e-01,1.233480123413559726e+00,1.162030357214642651e+00,4.857617573131230437e-01,3.551854583450701486e-01,1.205220039615293892e+00
1.036551975718008389e+00,1.047750310693059239e+00,-9.523807694601702512e-01,7.197275019869540102e-01,1.238792729018935557e+00,1.161777772453566282e+00,4.684772395130198941e-01,3.438169665632490601e-01,1.209484172370925981e+00
1.037271703219995400e+00,1.048989103422078184e+00,-9.512189916877167306e-01,7.156441572844175480e-01,1.243942318185483398e+00,1.161411758466343480e+00,4.513462563242011671e-01,3.330927940436711476e-01,1.213416796237794415e+00
1.037987347377279823e+00,1.050233045740263771e+00,-9.500575799292504398e-01,7.116945289087530657e-01,1.248921558728071535e+00,1.160949279372229137e+00,4.344149621425127394e-01,3.229954503375533914e-01,1.217024699988362491e+00
1.038699041906188558e+00,1.051481967298991904e+00,-9.488966306498781700e-01,7.078744215954869690e-01,1.253725035411436872e+00,1.160406411735534160e+00,4.177222061460859615e-01,3.135014307004114764e-01,1.220318754506336090e+00
1.039406916327784147e+00,1.052735692334403339e+00,-9.477362242381426327e-01,7.041791296365313979e-01,1.258349152675808602e+00,1.159798055585171905e+00,4.012994664971626380e-01,3.045829023049025919e-01,1.223312863812963780e+00
1.040111095457420642e+00,1.053994041487079203e+00,-9.465764261825574399e-01,7.006035730391207972e-01,1.262791970285665588e+00,1.159137757826123938e+00,3.851711770047103744e-01,2.962092478530944373e-01,1.226022987244739682e+00
1.040811699030459669e+00,1.055256833457364873e+00,-9.454172884247312725e-01,6.971424299081728782e-01,1.267052998472440795e+00,1.158437634294048779e+00,3.693553240135029059e-01,2.883483894110801526e-01,1.228466287898452691e+00
1.041508841460367929e+00,1.056523886455837280e+00,-9.442588507904372541e-01,6.937902568419097582e-01,1.271132975896855477e+00,1.157708370909583229e+00,3.538641994739388785e-01,2.809678600382585212e-01,1.230660433308929047e+00
1.042202631717209949e+00,1.057795019431734040e+00,-9.431011424195276938e-01,6.905415921231596865e-01,1.275033649097401911e+00,1.156959281604603929e+00,3.387052168558822851e-01,2.740356256975837734e-01,1.232623050978920221e+00
1.042893173309333177e+00,1.059070053080831464e+00,-9.419441831379230523e-01,6.873910399645172253e-01,1.278757565737990154e+00,1.156198403994636026e+00,3.238817196862426306e-01,2.675206801081799757e-01,1.234371327076260849e+00
1.043580564349297690e+00,1.060348810646569495e+00,-9.407879847339284396e-01,6.843333358980898673e-01,1.282307889271656842e+00,1.155432616090018794e+00,3.093937384900302123e-01,2.613934475810948399e-01,1.235921728053542168e+00
1.044264897685195814e+00,1.061631118535841134e+00,-9.396325521178384710e-01,6.813633948597482837e-01,1.285688238490089841e+00,1.154667761404267967e+00,2.952386694892599750e-01,2.556260308629584310e-01,1.237289822525031946e+00
1.044946261080055505e+00,1.062916806774331313e+00,-9.384778843564341999e-01,6.784763443610325462e-01,1.288902552399165957e+00,1.153908773833920876e+00,2.814118640748759503e-01,2.501923394428567371e-01,1.238490181324692019e+00
1.045624737424416528e+00,1.064205709326730531e+00,-9.373239755826002773e-01,6.756675452469979026e-01,1.291954979172668994e+00,1.153159796269035420e+00,2.679071284107870654e-01,2.450681299793056878e-01,1.239536335751947549e+00
1.046300404969663589e+00,1.065497664305903092e+00,-9.361708157863312119e-01,6.729326026350932466e-01,1.294849786707491734e+00,1.152424289886038178e+00,2.547171377268273029e-01,2.402309839607674469e-01,1.240440777819973084e+00
1.046973337572298712e+00,1.066792514092610666e+00,-9.350183914964451670e-01,6.702673692375895609e-01,1.297591292020738196e+00,1.151705132259813968e+00,2.418337744069002926e-01,2.356602433703334776e-01,1.241214989165154270e+00
1.047643604941536299e+00,1.068090105384631450e+00,-9.338666863641853499e-01,6.676679430373896329e-01,1.300183806557528632e+00,1.151004703970685883e+00,2.292483993524460362e-01,2.313369197742398409e-01,1.241869488482226780e+00
1.048311272884573597e+00,1.069390289191189058e+00,-9.327156816602146794e-01,6.651306609615534882e-01,1.302631594628351319e+00,1.150324964221963953e+00,2.169520668861877610e-01,2.272435881249019185e-01,1.242413890098710727e+00
1.048976403545535119e+00,1.070692920785817348e+00,-9.315653566959927190e-01,6.626520897081293882e-01,1.304938842648396768e+00,1.149667515742185175e+00,2.049356926856409356e-01,2.233642739038737557e-01,1.242856967980432215e+00
1.049639055635243290e+00,1.071997859628465832e+00,-9.304156891802505269e-01,6.602290148544033288e-01,1.307109636919246753e+00,1.149033660515935695e+00,1.931901829394022940e-01,2.196843389204981845e-01,1.243206721556534555e+00
1.050299284650097587e+00,1.073304969265385100e+00,-9.292666555197346412e-01,6.578584289501144822e-01,1.309147948218898794e+00,1.148424447213100885e+00,1.817065321065661487e-01,2.161903697814894221e-01,1.243470440655374265e+00
1.050957143079047640e+00,1.074614117213603892e+00,-9.281182310725215601e-01,6.555375190934670249e-01,1.311057621770296722e+00,1.147840711101343114e+00,1.704758958089446497e-01,2.128700715266797494e-01,1.243654767887567125e+00
1.051612680598141170e+00,1.075925174835374198e+00,-9.269703903614202600e-01,6.532636545252072935e-01,1.312842371267935127e+00,1.147283108006126762e+00,1.594896433323201579e-01,2.097121676348446817e-01,1.243765757485456147e+00
1.052265944252666285e+00,1.077238017206642029e+00,-9.258231072534141015e-01,6.510343744295173929e-01,1.314505776074911036e+00,1.146752142803942887e+00,1.487393946018084334e-01,2.067063072700681958e-01,1.243808930065763985e+00
1.052916978627095768e+00,1.078552522982716866e+00,-9.246763551106101930e-01,6.488473761474485846e-01,1.316051280802342127e+00,1.146248193299810092e+00,1.382170447896012844e-01,2.038429800292035632e-01,1.243789323029096172e+00
1.053565826003243222e+00,1.079868574263519232e+00,-9.235301069173104116e-01,6.467005039537647715e-01,1.317482196635947567e+00,1.145771530315099707e+00,1.279147792884833545e-01,2.011134379582747433e-01,1.243711536680415675e+00
1.054212526507196879e+00,1.081186056460155198e+00,-9.223843353869952688e-01,6.445917384666121075e-01,1.318801703933929481e+00,1.145322334574814915e+00,1.178250814110339967e-01,1.985096246964282996e-01,1.243579776137546666e+00
1.054857118245663417e+00,1.082504858164089034e+00,-9.212390130524205079e-01,6.425191867077294505e-01,1.320012855734600699e+00,1.144900710829619861e+00,1.079407344832463561e-01,1.960241112581021516e-01,1.243397889284120428e+00
1.055499637432371074e+00,1.083824871019823721e+00,-9.200941123415908862e-01,6.404810728309756618e-01,1.321118581877308795e+00,1.144506699689792351e+00,9.825481972592443880e-02,1.936500379607106193e-01,1.243169401048145994e+00
1.056140118505201952e+00,1.085145989601701055e+00,-9.189496056419010905e-01,6.384757295146558098e-01,1.322121693512082530e+00,1.144140287564189284e+00,8.876071108119631958e-02,1.913810620588385358e-01,1.242897544269215615e+00
1.056778594234716540e+00,1.086468111295213035e+00,-9.178054653543369357e-01,6.365015899959942658e-01,1.323024887830451801e+00,1.143801415019934709e+00,7.945206783254403493e-02,1.892113105669865347e-01,1.242585287459384569e+00
1.057415095824712603e+00,1.087791136183043461e+00,-9.166616639393170285e-01,6.345571807009716681e-01,1.323830752898908170e+00,1.143489983738001259e+00,7.032282559396119126e-02,1.871353377156712849e-01,1.242235359774745085e+00
1.058049653005413537e+00,1.089114966935942341e+00,-9.155181739555789955e-01,6.326411144600860847e-01,1.324541772487720204e+00,1.143205862407185247e+00,6.136718636354612094e-02,1.851480867187146329e-01,1.241850273418035000e+00
1.058682294119873690e+00,1.090439508708429983e+00,-9.143749680931717583e-01,6.307520842576789244e-01,1.325160330835155165e+00,1.142948891665549027e+00,5.257960784965236278e-02,1.832448552930694696e-01,1.241432343778412939e+00
1.059313046204131359e+00,1.091764669039265057e+00,-9.132320192015062066e-01,6.288888574771945850e-01,1.325688717296409802e+00,1.142718888237060471e+00,4.395479254094001448e-02,1.814212646515530325e-01,1.240983707504232481e+00
1.059941935061608609e+00,1.093090357756561382e+00,-9.120893003132691801e-01,6.270502706155822725e-01,1.326129130840319137e+00,1.142515648448785059e+00,3.548767661430701770e-02,1.796732315199263408e-01,1.240506338757730864e+00
1.060568985332224212e+00,1.094416486887401785e+00,-9.109467846648203748e-01,6.252352244170316098e-01,1.326483684375342254e+00,1.142338951158478499e+00,2.717341897055086317e-02,1.779969429431525196e-01,1.240002063813292477e+00
1.061194220556641143e+00,1.095742970571777164e+00,-9.098044457136619245e-01,6.234426794040034414e-01,1.326754408887764081e+00,1.142188560249018492e+00,1.900739043573328874e-02,1.763888335293456455e-01,1.239472574197334254e+00
1.061817663236045206e+00,1.097069724980664907e+00,-9.086622571534128667e-01,6.216716517679987675e-01,1.326943257386593578e+00,1.142064226734434085e+00,1.098516328449745429e-02,1.748455649137887757e-01,1.238919438512633420e+00
1.062439334887813169e+00,1.098396668238051488e+00,-9.075201929266784040e-01,6.199212095810968659e-01,1.327052108653680174e+00,1.141965690490296614e+00,3.102501041345838775e-03,1.733640071569839125e-01,1.238344113101284227e+00
1.063059256097394156e+00,1.099723720346705180e+00,-9.063782272361881054e-01,6.181904693249933302e-01,1.327082770796824684e+00,1.141892681796270681e+00,-4.644651210599364845e-03,1.719412219591132107e-01,1.237747951650542744e+00
1.063677446566719142e+00,1.101050803117501919e+00,-9.052363345543917861e-01,6.164785926881141132e-01,1.327036984614420989e+00,1.141844922605755430e+00,-1.226017615178087196e-02,1.705744474254142495e-01,1.237132213873019415e+00
1.064293925159407239e+00,1.102377840102116258e+00,-9.040944896317860691e-01,6.147847836125853727e-01,1.326916426775180291e+00,1.141822127606642479e+00,-1.974779313473033412e-02,1.692610842426527096e-01,1.236498073350694948e+00
1.064908709943019893e+00,1.103704756528891329e+00,-9.029526675041794626e-01,6.131082855743649196e-01,1.326722712819636163e+00,1.141824005132074271e+00,-2.711106665364141494e-02,1.679986831188176599e-01,1.235846624635962732e+00
1.065521818228594153e+00,1.105031479241710857e+00,-9.018108434990473876e-01,6.114483790774564165e-01,1.326457399991999075e+00,1.141850257951674497e+00,-3.435341431097975462e-02,1.667849333984499915e-01,1.235178889674328984e+00
1.066133266607671715e+00,1.106357936641702899e+00,-9.006689932410957278e-01,6.098043793374919863e-01,1.326121989910833188e+00,1.141900583928541213e+00,-4.147811442893202527e-02,1.656176526617888778e-01,1.234495823639011114e+00
1.066743070987009157e+00,1.107684058631613677e+00,-8.995270926571672376e-01,6.081756341436068691e-01,1.325717931086724422e+00,1.141974676589357474e+00,-4.848831323087050837e-02,1.644947772549214537e-01,1.233798320224435585e+00
1.067351246621152772e+00,1.109009776562700500e+00,-8.983851179805778520e-01,6.065615218766725603e-01,1.325246621294074334e+00,1.142072225582455802e+00,-5.538703158156897677e-02,1.634143536578398781e-01,1.233087216459634261e+00
1.067957808143029430e+00,1.110335023183994574e+00,-8.972430457549953609e-01,6.049614496847078859e-01,1.324709409809370575e+00,1.142192917123871609e+00,-6.217717140559222977e-02,1.623745305822556217e-01,1.232363297086408238e+00
1.068562769592714234e+00,1.111659732593804017e+00,-8.961008528378714422e-01,6.033748517832936420e-01,1.324107599518440814e+00,1.142336434323230732e+00,-6.886152169516836230e-02,1.613735517525487495e-01,1.231627298550248550e+00
1.069166144444497535e+00,1.112983840193322527e+00,-8.949585164035481766e-01,6.018011878851342589e-01,1.323442448904844415e+00,1.142502457491622492e+00,-7.544276416369581628e-02,1.604097492944131509e-01,1.230879912641716478e+00
1.069767945632382755e+00,1.114307282642227337e+00,-8.938160139460565867e-01,6.002399417431000250e-01,1.322715173925836485e+00,1.142690664407195023e+00,-8.192347862612321674e-02,1.594815376547234487e-01,1.230121789821316591e+00
1.070368185574125830e+00,1.115629997816153240e+00,-8.926733232816493890e-01,5.986906197953849595e-01,1.321926949781347060e+00,1.142900730531436482e+00,-8.830614799855206198e-02,1.585874080397489116e-01,1.229353542259562060e+00
1.070966876193921280e+00,1.116951924765934523e+00,-8.915304225511179181e-01,5.971527499078235213e-01,1.321078912584883636e+00,1.143132329204614717e+00,-9.459316304502801698e-02,1.577259232910007691e-01,1.228575746618644216e+00
1.071564028943829072e+00,1.118273003678519339e+00,-8.903872902219133190e-01,5.956258802028753241e-01,1.320172160941006867e+00,1.143385131807374888e+00,-1.007868268327096195e-01,1.568957131655168979e-01,1.227788946606362508e+00
1.072159654824031971e+00,1.119593175839460386e+00,-8.892439050901059794e-01,5.941095779707682434e-01,1.319207757436750006e+00,1.143658807907921293e+00,-1.068893589207363520e-01,1.560954700034520026e-01,1.226993655309543518e+00
1.072753764402002652e+00,1.120912383596897044e+00,-8.881002462821980803e-01,5.926034286532453343e-01,1.318186730050928457e+00,1.143953025379543353e+00,-1.129028993104979756e-01,1.553239447123894446e-01,1.226190357347552329e+00
1.073346367830655845e+00,1.122230570326947952e+00,-8.869562932568185731e-01,5.911070348978322286e-01,1.317110073488649169e+00,1.144267450513650308e+00,-1.188295121677614835e-01,1.545799430643562400e-01,1.225379510847862452e+00
1.073937474865553687e+00,1.123547680400436510e+00,-8.858120258063049146e-01,5.896200156727259278e-01,1.315978750442930556e+00,1.144601748102298089e+00,-1.246711893042697361e-01,1.538623222843585880e-01,1.224561549261330207e+00
1.074527094881226441e+00,1.124863659150879380e+00,-8.846674240582026449e-01,5.881420054433441624e-01,1.314793692792409097e+00,1.144955581530321398e+00,-1.304298534940330767e-01,1.531699878685304772e-01,1.223736883041939061e+00
1.075115236886669878e+00,1.126178452843671796e+00,-8.835224684766723735e-01,5.866726533992855375e-01,1.313555802733931577e+00,1.145328612834045634e+00,-1.361073615668836889e-01,1.525018906546607433e-01,1.222905901190338485e+00
1.075701909540069057e+00,1.127492008646405752e+00,-8.823771398638383667e-01,5.852116227346709776e-01,1.312265953859797163e+00,1.145720502774002059e+00,-1.417055073267260157e-01,1.518570241017949685e-01,1.222068972679909438e+00
1.076287121162803784e+00,1.128804274600265556e+00,-8.812314193610644164e-01,5.837585899696672298e-01,1.310924992176315751e+00,1.146130910868245811e+00,-1.472260243030170113e-01,1.512344217621537645e-01,1.221226447775490387e+00
1.076870879752773513e+00,1.130115199592441888e+00,-8.800852884501961793e-01,5.823132443195373487e-01,1.309533737075293747e+00,1.146559495449715804e+00,-1.526705883448250256e-01,1.506331549315157448e-01,1.220378659252817632e+00
1.077453192997092968e+00,1.131424733329517096e+00,-8.789387289547464510e-01,5.808752871013167507e-01,1.308092982255994796e+00,1.147005913704938873e+00,-1.580408200815080211e-01,1.500523304535198721e-01,1.219525923530186962e+00
1.078034068284194236e+00,1.132732826311773078e+00,-8.777917230410414717e-01,5.794444311757396271e-01,1.306603496600353020e+00,1.147469821697058023e+00,-1.633382871982431983e-01,1.494910886993317534e-01,1.218668541711369402e+00
1.078613512715369982e+00,1.134039429808373356e+00,-8.766442532193443604e-01,5.780204004264365425e-01,1.305066025009549158e+00,1.147950874405524679e+00,-1.685645066332874253e-01,1.489486016562458770e-01,1.217806800559366742e+00
1.079191533115796409e+00,1.135344495833382927e+00,-8.754963023449388038e-01,5.766029292677548046e-01,1.303481289197512938e+00,1.148448725740526477e+00,-1.737209466115358092e-01,1.484240711638836752e-01,1.216940973396534176e+00
1.079768136045064164e+00,1.136647977122580366e+00,-8.743478536191983119e-01,5.751917621854416574e-01,1.301849988451083684e+00,1.148963028575928913e+00,-1.788090286014935026e-01,1.479167272494297525e-01,1.216071320943322709e+00
1.080343327807249620e+00,1.137949827111031542e+00,-8.731988905906223897e-01,5.737866533008223469e-01,1.300172800350522184e+00,1.149493434751893473e+00,-1.838301291203535415e-01,1.474258265878958807e-01,1.215198092097161009e+00
1.080917114460550499e+00,1.139249999911382094e+00,-8.720493971558704871e-01,5.723873659632768840e-01,1.298450381460360514e+00,1.150039595092241296e+00,-1.887855814360983597e-01,1.469506510661228726e-01,1.214321524654804918e+00
1.081489501826513822e+00,1.140548450292842464e+00,-8.708993575607782978e-01,5.709936723666708680e-01,1.296683367989886815e+00,1.150601159419915254e+00,-1.936766772202717923e-01,1.464905064111805266e-01,1.213441845991714230e+00
1.082060495498880393e+00,1.141845133660832401e+00,-8.697487564013584027e-01,5.696053531867921738e-01,1.294872376422557370e+00,1.151177776559988875e+00,-1.985046680711758382e-01,1.460447209272764113e-01,1.212559273689495232e+00
1.082630100852067123e+00,1.143140006037254963e+00,-8.685975786247983610e-01,5.682221972408353361e-01,1.293018004119730557e+00,1.151769094348378708e+00,-2.032707669547979268e-01,1.456126443051815322e-01,1.211674016124339781e+00
1.083198323049307854e+00,1.144433024041374702e+00,-8.674458095304500294e-01,5.668440011662619904e-01,1.291120829898652067e+00,1.152374759637273982e+00,-2.079761495683590256e-01,1.451936465073975779e-01,1.210786273013802816e+00
1.083765167050474210e+00,1.145724144871273387e+00,-8.662934347708127758e-01,5.654705691168464554e-01,1.289181414584817054e+00,1.152994418291225731e+00,-2.126219556308146796e-01,1.447871167119688940e-01,1.209896235932654163e+00
1.084330637619591142e+00,1.147013326285858170e+00,-8.651404403525215780e-01,5.641017124779217351e-01,1.287200301544302983e+00,1.153627715194561310e+00,-2.172092900928098980e-01,1.443924623321951317e-01,1.209004088788917075e+00
1.084894739332069147e+00,1.148300526587402448e+00,-8.639868126373270174e-01,5.627372495963205434e-01,1.285178017192971645e+00,1.154274294248065269e+00,-2.217392242831879023e-01,1.440091080865052164e-01,1.208110008273290736e+00
1.085457476581665359e+00,1.149585704604595415e+00,-8.628325383430789364e-01,5.613770055259574843e-01,1.283115071486249814e+00,1.154933798367352438e+00,-2.262127969868510113e-01,1.436364951263756629e-01,1.207214164278611834e+00
1.086018853587191302e+00,1.150868819676081678e+00,-8.616776045447115395e-01,5.600208117875522529e-01,1.281011958389935534e+00,1.155605869479292114e+00,-2.306310154632374709e-01,1.432740802141223291e-01,1.206316720292896161e+00
1.086578874398978822e+00,1.152149831634471600e+00,-8.605219986752322692e-01,5.586685061418231735e-01,1.278869156333355850e+00,1.156290148517655325e+00,-2.349948564064082701e-01,1.429213349481295581e-01,1.205417833767769675e+00
1.087137542905120657e+00,1.153428700790805062e+00,-8.593657085267145668e-01,5.573199323753929013e-01,1.276687128645974001e+00,1.156986275418221188e+00,-2.393052668474382749e-01,1.425777450335983798e-01,1.204517656463824027e+00
1.087694862837496057e+00,1.154705387919451098e+00,-8.582087222512962965e-01,5.559749400987289425e-01,1.274466323978568072e+00,1.157693889113800667e+00,-2.435631650126810210e-01,1.422428095906740353e-01,1.203616334775203800e+00
1.088250837777594793e+00,1.155979854243429639e+00,-8.570510283621824987e-01,5.546333845553188535e-01,1.272207176709589938e+00,1.158412627528154548e+00,-2.477694411106720895e-01,1.419160405124173518e-01,1.202714010032633896e+00
