sxe,sye,delta,ve,psi_e,psi_e_dot,beta,omega_ref,psi_ref,v_ref,a_ref,x_ref,y_ref
-1.571687316754832864e-04,5.189100920688360929e-05,1.227015070617198944e-02,-1.359173655509948730e-02,-2.500671143934596330e-05,1.858706382336094975e-04,1.571494154632091522e-03,6.950891256233626692e-02,1.000903615863311336e+00,1.000000000000000000e+01,0.000000000000000000e+00,7.018606341977910723e-02,1.094253871754836127e-01
-1.707683404674753547e-04,6.734578346367925406e-05,7.541262079030275345e-03,-1.172981224954128265e-02,-2.482084164512343705e-05,-3.820513957180082798e-04,1.619289629161357880e-03,6.950891256233626692e-02,1.000973124775873746e+00,1.000000000000000000e+01,0.000000000000000000e+00,7.558089535886282351e-02,1.178453508540894951e-01
-1.825062499847263098e-04,8.328363037435337901e-05,2.812373451888561249e-03,-9.867887943983078003e-03,-2.520289308449719101e-05,-1.299848081544041634e-03,1.614890526980161667e-03,6.950891256233626692e-02,1.001042633688436156e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.097514202239536329e-02,1.262656895012561342e-01
-1.923805248225107789e-04,9.917750139720737934e-05,-1.916515175253152847e-03,-8.005963638424873352e-03,-2.650274109328165650e-05,-2.560619730502367020e-03,1.559701981022953987e-03,6.950891256233626692e-02,1.001112142600998567e+00,1.000000000000000000e+01,0.000000000000000000e+00,8.636880338431447701e-02,1.346864030763007536e-01
-2.003911649808287621e-04,1.145105852629058063e-04,-6.645403802394866943e-03,-6.144039798527956009e-03,-2.906336158048361540e-05,-4.157601390033960342e-03,1.455093384720385075e-03,6.950891256233626692e-02,1.001181651513560977e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.176187941856076002e-02,1.431074915385387725e-01
-2.065372682409361005e-04,1.287760533159598708e-04,-1.137429289519786835e-02,-4.282115958631038666e-03,-3.322096381452865899e-05,-6.084159947931766510e-03,1.302398974075913429e-03,6.950891256233626692e-02,1.001251160426123388e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.715437009907761101e-02,1.515289548472837922e-01
-2.108179469360038638e-04,1.414767466485500336e-04,-1.610318198800086975e-02,-2.420192118734121323e-03,-3.930512320948764682e-05,-8.333792909979820251e-03,1.102918758988380432e-03,6.950891256233626692e-02,1.001320669338685798e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.025462753998112875e-01,1.599507929618476376e-01
-2.132342633558437228e-04,1.521249650977551937e-04,-1.331451628357172012e-02,-3.518571378663182259e-03,-4.763891774928197265e-05,-1.106274593621492386e-02,8.086715242825448513e-04,6.950891256233626692e-02,1.001390178251248209e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.079375952947108502e-01,1.683730058415402464e-01
-2.167446509702131152e-04,1.597474329173564911e-04,-1.052585057914257050e-02,-4.616950638592243195e-03,-5.870166205568239093e-05,-1.348623819649219513e-02,5.585515173152089119e-04,6.950891256233626692e-02,1.001459687163810619e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.133283297577281912e-01,1.767955934456698075e-01
-2.213512343587353826e-04,1.647586905164644122e-04,-7.737184874713420868e-03,-5.715330131351947784e-03,-7.218790415208786726e-05,-1.561117731034755707e-02,3.512678958941251040e-04,6.950891256233626692e-02,1.001529196076373029e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.187184787628180471e-01,1.852185557335427057e-01
-2.270561089972034097e-04,1.675632811384275556e-04,-4.948519170284271240e-03,-6.813709624111652374e-03,-8.779908239375799894e-05,-1.744431443512439728e-02,1.855652662925422192e-04,6.950891256233626692e-02,1.001598704988935440e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.241080422839379582e-01,1.936418926644634664e-01
-2.338584599783644080e-04,1.685560564510524273e-04,-2.159853465855121613e-03,-7.912089116871356964e-03,-1.052433945005759597e-04,-1.899224892258644104e-02,6.022265006322413683e-05,6.950891256233626692e-02,1.001668213901497850e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.294970202950483373e-01,2.020656041977348383e-01
-2.417584328213706613e-04,1.681224675849080086e-04,6.288122385740280151e-04,-9.010468609631061554e-03,-1.242356374859809875e-04,-2.026142552495002747e-02,-2.594740362837910652e-05,6.950891256233626692e-02,1.001737722814060261e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.348854127701123728e-01,2.104896902926577384e-01
-2.507570607122033834e-04,1.666387979639694095e-04,3.417477943003177643e-03,-1.010884810239076614e-02,-1.444970694137737155e-04,-2.125814743340015411e-02,-7.409969839500263333e-05,6.950891256233626692e-02,1.001807231726622671e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.402732196830961120e-01,2.189141509085313075e-01
-2.608544309623539448e-04,1.644724688958376646e-04,6.206143647432327271e-03,-1.120722759515047073e-02,-1.657552202232182026e-04,-2.198857441544532776e-02,-8.535725646652281284e-05,6.950891256233626692e-02,1.001876740639185082e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.456604410079684053e-01,2.273389860046528543e-01
-2.720505872275680304e-04,1.619822869542986155e-04,8.994809351861476898e-03,-1.230560708791017532e-02,-1.877437898656353354e-04,-2.245872281491756439e-02,-6.081213359721004963e-05,6.950891256233626692e-02,1.001946249551747492e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.510470767187009900e-01,2.357641955403178557e-01
-2.843445981852710247e-04,1.595186913618817925e-04,1.178347505629062653e-02,-1.340398658066987991e-02,-2.102025173371657729e-04,-2.267447486519813538e-02,-1.526270352769643068e-06,6.950891256233626692e-02,1.002015758464309902e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.564331267892683786e-01,2.441897794748200401e-01
-2.977373951580375433e-04,1.574240013724192977e-04,3.506025671958923340e-02,-1.305230334401130676e-02,-2.328769915038719773e-04,-2.271936461329460144e-02,9.170328121399506927e-05,6.950891256233626692e-02,1.002085267376872313e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.618185911936479149e-01,2.526157377674512761e-01
-3.107784432359039783e-04,1.560348027851432562e-04,5.833703652024269104e-02,-1.270062010735273361e-02,-2.555963583290576935e-04,-2.084486559033393860e-02,4.551787278614938259e-04,6.950891256233626692e-02,1.002154776289434723e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.672034699058198015e-01,2.610420703775016560e-01
-3.234686446376144886e-04,1.580496900714933872e-04,8.161381632089614868e-02,-1.234893687069416046e-02,-2.764412201941013336e-04,-1.709182746708393097e-02,1.081234076991677284e-03,6.950891256233626692e-02,1.002224285201997134e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.725877628997670443e-01,2.694687772642593848e-01
-3.358096582815051079e-04,1.661101705394685268e-04,1.048905998468399048e-01,-1.199725363403558731e-02,-2.935330558102577925e-04,-1.150023378431797028e-02,1.962407957762479782e-03,6.950891256233626692e-02,1.002293794114559544e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.779714701494755080e-01,2.778958583870109744e-01
-3.478086728136986494e-04,1.828022359404712915e-04,1.281673759222030640e-01,-1.164557039737701416e-02,-3.050332888960838318e-04,-4.109216853976249695e-03,3.091438207775354385e-03,6.950891256233626692e-02,1.002363303027121955e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.833545916289338606e-01,2.863233137050411048e-01
-3.594803856685757637e-04,2.106579777318984270e-04,1.514441519975662231e-01,-1.129388716071844101e-02,-3.091425169259309769e-04,5.042922683060169220e-03,4.461256787180900574e-03,6.950891256233626692e-02,1.002432811939684365e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.887371273121336290e-01,2.947511431776325685e-01
-3.708459262270480394e-04,2.521571004763245583e-04,1.747209280729293823e-01,-1.094220392405986786e-02,-3.040995798073709011e-04,1.591869816184043884e-02,6.064984947443008423e-03,6.950891256233626692e-02,1.002502320852246775e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.941190771730691156e-01,3.031793467640664375e-01
-3.819367848336696625e-04,3.097283770330250263e-04,1.979977041482925415e-01,-1.059052068740129471e-02,-2.881808904930949211e-04,2.848142012953758240e-02,7.895927876234054565e-03,6.950891256233626692e-02,1.002571829764809186e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.995004411857375370e-01,3.116079244236218959e-01
-3.927947836928069592e-04,3.857510746456682682e-04,2.212744802236557007e-01,-1.023883745074272156e-02,-2.596994745545089245e-04,4.269517958164215088e-02,9.947570972144603729e-03,6.950891256233626692e-02,1.002641338677371596e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.048812193241388580e-01,3.200368761155764075e-01
-4.034748708363622427e-04,4.825564101338386536e-04,2.445512562990188599e-01,-9.887154214084148407e-03,-2.170043007936328650e-04,5.852483212947845459e-02,1.221357472240924835e-02,6.950891256233626692e-02,1.002710847589934007e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.102614115622759017e-01,3.284662017992055483e-01
-4.140471282880753279e-04,6.024286849424242973e-04,2.428209632635116577e-01,-1.022493001073598862e-02,-1.584794663358479738e-04,7.650674879550933838e-02,1.476391218602657318e-02,6.950891256233626692e-02,1.002780356502496417e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.156410178741543504e-01,3.368959014337831182e-01
-4.252958169672638178e-04,7.483572699129581451e-04,2.410906702280044556e-01,-1.056270580738782883e-02,-8.197271381504833698e-05,9.394731372594833374e-02,1.721978932619094849e-02,6.950891256233626692e-02,1.002849865415058828e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.210200382337826897e-01,3.453259749785811406e-01
-4.372734401840716600e-04,9.195755701512098312e-04,2.393603771924972534e-01,-1.090048160403966904e-02,1.197460369439795613e-05,1.108584180474281311e-01,1.958380080759525299e-02,6.950891256233626692e-02,1.002919374327621238e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.263984726151722360e-01,3.537564223928698071e-01
-4.500278737396001816e-04,1.115337596274912357e-03,2.376300841569900513e-01,-1.123825740069150925e-02,1.228330365847796202e-04,1.272516995668411255e-01,2.185847237706184387e-02,6.950891256233626692e-02,1.002988883240183648e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.317763209923371648e-01,3.621872436359175329e-01
-4.636012308765202761e-04,1.334917265921831131e-03,2.358997911214828491e-01,-1.157603319734334946e-02,2.500847331248223782e-04,1.431385278701782227e-01,2.404626272618770599e-02,6.950891256233626692e-02,1.003058392152746059e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.371535833392944270e-01,3.706184386669908459e-01
-4.780319577548652887e-04,1.577607821673154831e-03,2.341694980859756470e-01,-1.191380899399518967e-02,3.932232502847909927e-04,1.585300266742706299e-01,2.614956721663475037e-02,6.950891256233626692e-02,1.003127901065308469e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.425302596300638602e-01,3.790500074453545531e-01
-4.933546297252178192e-04,1.842721598222851753e-03,2.324392050504684448e-01,-1.225158479064702988e-02,5.517532699741423130e-04,1.734370887279510498e-01,2.817071974277496338e-02,6.950891256233626692e-02,1.003197409977870880e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.479063498386681330e-01,3.874819499302716297e-01
-5.095982924103736877e-04,2.129589207470417023e-03,2.307089120149612427e-01,-1.258936058729887009e-02,7.251903880387544632e-04,1.878703385591506958e-01,3.011198900640010834e-02,6.950891256233626692e-02,1.003266918890433290e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.532818539391327173e-01,3.959142660810032188e-01
-5.267880624160170555e-04,2.437559422105550766e-03,2.289786189794540405e-01,-1.292713638395071030e-02,9.130607359111309052e-04,2.018401771783828735e-01,3.197558969259262085e-02,6.950891256233626692e-02,1.003336427802995701e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.586567719054858605e-01,4.043469558568086875e-01
-5.449463496915996075e-04,2.765998244285583496e-03,2.272483259439468384e-01,-1.326491218060255051e-02,1.114900922402739525e-03,2.153567969799041748e-01,3.376366943120956421e-02,6.950891256233626692e-02,1.003405936715558111e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.640311037117587523e-01,4.127800192169455706e-01
-5.640927120111882687e-04,3.114288672804832458e-03,2.248589247465133667e-01,-1.355346292257308960e-02,1.330257742665708065e-03,2.283995300531387329e-01,3.547437489032745361e-02,6.950891256233626692e-02,1.003475445628120521e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.694048493319853854e-01,4.212134561206696270e-01
-5.841933307237923145e-04,3.481792518869042397e-03,2.224695235490798950e-01,-1.384201366454362869e-02,1.558657269924879074e-03,2.409544289112091064e-01,3.710600733757019043e-02,6.950891256233626692e-02,1.003544954540682932e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.747780087402025839e-01,4.296472665272348390e-01
-6.052564131096005440e-04,3.867848310619592667e-03,2.200801223516464233e-01,-1.413056440651416779e-02,1.799611723981797695e-03,2.530321776866912842e-01,3.866077214479446411e-02,6.950891256233626692e-02,1.003614463453245342e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.801505819104499473e-01,4.380814503958933015e-01
-6.272911559790372849e-04,4.271812271326780319e-03,2.176907211542129517e-01,-1.441911514848470688e-02,2.052643802016973495e-03,2.646431922912597656e-01,4.014081507921218872e-02,6.950891256233626692e-02,1.003683972365807753e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.855225688167699616e-01,4.465160076858953331e-01
-6.503010517917573452e-04,4.693056922405958176e-03,2.153013199567794800e-01,-1.470766589045524597e-02,2.317287027835845947e-03,2.757977247238159180e-01,4.154822975397109985e-02,6.950891256233626692e-02,1.003753481278370163e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.908939694332078885e-01,4.549509383564894760e-01
-6.742877885699272156e-04,5.130971781909465790e-03,2.129119187593460083e-01,-1.499621663242578506e-02,2.593084704130887985e-03,2.865057587623596191e-01,4.288505017757415771e-02,6.950891256233626692e-02,1.003822990190932574e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.962647837338119317e-01,4.633862423669224961e-01
-6.992521230131387711e-04,5.584961734712123871e-03,2.105225175619125366e-01,-1.528476737439632416e-02,2.879590494558215141e-03,2.967770993709564209e-01,4.415325447916984558e-02,6.950891256233626692e-02,1.003892499103494984e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.016350116926330149e-01,4.718219196764392720e-01
-7.251900970004498959e-04,6.054447032511234283e-03,2.081331163644790649e-01,-1.557331811636686325e-02,3.176367608830332756e-03,3.066212832927703857e-01,4.535477235913276672e-02,6.950891256233626692e-02,1.003962008016057394e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.070046532837249487e-01,4.802579702442829612e-01
-7.520986837334930897e-04,6.538862828165292740e-03,2.057437151670455933e-01,-1.586186885833740234e-02,3.482989035546779633e-03,3.160476684570312500e-01,4.649148136377334595e-02,6.950891256233626692e-02,1.004031516928619805e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.123737084811444298e-01,4.886943940296948341e-01
-7.799701998010277748e-04,7.037659641355276108e-03,2.033543139696121216e-01,-1.615041866898536682e-02,3.799036610871553421e-03,3.250654041767120361e-01,4.756520688533782959e-02,6.950891256233626692e-02,1.004101025841182215e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.177421772589508753e-01,4.971311909919144401e-01
-8.087988826446235180e-04,7.550301495939493179e-03,1.993984580039978027e-01,-1.630778796970844269e-02,4.124102182686328888e-03,3.336251080036163330e-01,4.857077449560165405e-02,6.950891256233626692e-02,1.004170534753744626e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.231100595912065887e-01,5.055683610901794411e-01
-8.384397369809448719e-04,8.076203987002372742e-03,1.954426020383834839e-01,-1.646515727043151855e-02,4.457727074623107910e-03,3.416652381420135498e-01,4.949863627552986145e-02,6.950891256233626692e-02,1.004240043666307036e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.284773554519767047e-01,5.140059042837258341e-01
-8.688727975822985172e-04,8.614676073193550110e-03,1.914867460727691650e-01,-1.662252657115459442e-02,4.799392540007829666e-03,3.491970896720886230e-01,5.035099014639854431e-02,6.950891256233626692e-02,1.004309552578869447e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.338440648153291890e-01,5.224438205317876172e-01
-9.000752470456063747e-04,9.165044873952865601e-03,1.875308901071548462e-01,-1.677989587187767029e-02,5.148589611053466797e-03,3.562317192554473877e-01,5.112998187541961670e-02,6.950891256233626692e-02,1.004379061491431857e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.392101876553348383e-01,5.308821097935971789e-01
-9.320233366452157497e-04,9.726651944220066071e-03,1.835750341415405273e-01,-1.693726517260074615e-02,5.504821427166461945e-03,3.627799451351165771e-01,5.183769762516021729e-02,6.950891256233626692e-02,1.004448570403994268e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.445757239460672805e-01,5.393207720283849094e-01
-9.646934340707957745e-04,1.029885746538639069e-02,1.796191781759262085e-01,-1.709463447332382202e-02,5.867601372301578522e-03,3.688523471355438232e-01,5.247616767883300781e-02,6.950891256233626692e-02,1.004518079316556678e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.499406736616030300e-01,5.477598071953795333e-01
-9.980581235140562057e-04,1.088103465735912323e-02,1.756633222103118896e-01,-1.725200377404689789e-02,6.236453540623188019e-03,3.744592964649200439e-01,5.304736644029617310e-02,6.950891256233626692e-02,1.004587588229119088e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.553050367760213768e-01,5.561992152538079992e-01
-1.032090862281620502e-03,1.147257257252931595e-02,1.717074662446975708e-01,-1.740937307476997375e-02,6.610912736505270004e-03,3.796109259128570557e-01,5.355321615934371948e-02,6.950891256233626692e-02,1.004657097141681499e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.606688132634044419e-01,5.646389961628953680e-01
-1.066764350980520248e-03,1.207287609577178955e-02,1.677516102790832520e-01,-1.756674237549304962e-02,6.990523543208837509e-03,3.843171596527099609e-01,5.399558693170547485e-02,6.950891256233626692e-02,1.004726606054243909e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.660320030978372330e-01,5.730791498818650354e-01
-1.102050417102873325e-03,1.268136315047740936e-02,1.637957543134689331e-01,-1.772411167621612549e-02,7.374840788543224335e-03,3.885876536369323730e-01,5.437630042433738708e-02,6.950891256233626692e-02,1.004796114966806320e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.713946062534075332e-01,5.815196763699383986e-01
-1.137918792665004730e-03,1.329746469855308533e-02,1.584020853042602539e-01,-1.781255565583705902e-02,7.763428613543510437e-03,3.924142122268676758e-01,5.469549074769020081e-02,6.950891256233626692e-02,1.004865623879368730e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.767566227042059568e-01,5.899605755863350787e-01
-1.174271688796579838e-03,1.392061542719602585e-02,1.530084162950515747e-01,-1.790099963545799255e-02,8.155843243002891541e-03,3.957045972347259521e-01,5.493959411978721619e-02,6.950891256233626692e-02,1.004935132791931141e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.821180524243260046e-01,5.984018474902730311e-01
-1.211068592965602875e-03,1.455010380595922470e-02,1.476147472858428955e-01,-1.798944361507892609e-02,8.551548235118389130e-03,3.984704315662384033e-01,5.511076375842094421e-02,6.950891256233626692e-02,1.005004641704493551e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.874788953878640085e-01,6.068434920409684352e-01
-1.248268061317503452e-03,1.518523693084716797e-02,1.422210782766342163e-01,-1.807788759469985962e-02,8.950018323957920074e-03,4.007230997085571289e-01,5.521110445261001587e-02,6.950891256233626692e-02,1.005074150617055961e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.928391515689191316e-01,6.152855091976354718e-01
-1.285829697735607624e-03,1.582533493638038635e-02,1.368274092674255371e-01,-1.816633157432079315e-02,9.350741282105445862e-03,4.024737179279327393e-01,5.524266138672828674e-02,6.950891256233626692e-02,1.005143659529618372e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.981988209415933122e-01,6.237278989194866563e-01
-1.323712989687919617e-03,1.646973751485347748e-02,1.314337402582168579e-01,-1.825477555394172668e-02,9.753215126693248749e-03,4.037332236766815186e-01,5.520742014050483704e-02,6.950891256233626692e-02,1.005213168442180782e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.035579034799913756e-01,6.321706611657326169e-01
-1.361877657473087311e-03,1.711779460310935974e-02,1.260400712490081787e-01,-1.834321953356266022e-02,1.015694811940193176e-02,4.045122563838958740e-01,5.510731413960456848e-02,6.950891256233626692e-02,1.005282677354743193e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.089163991582209778e-01,6.406137958955823164e-01
-1.400281558744609356e-03,1.776887290179729462e-02,1.206464022397994995e-01,-1.843166351318359375e-02,1.056146062910556793e-02,4.048212170600891113e-01,5.494422838091850281e-02,6.950891256233626692e-02,1.005352186267305603e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.142743079503926062e-01,6.490573030682428302e-01
-1.438886160030961037e-03,1.842235215008258820e-02,1.152527332305908203e-01,-1.852010749280452728e-02,1.096628233790397644e-02,4.046703279018402100e-01,5.471999570727348328e-02,6.950891256233626692e-02,1.005421695179868014e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.196316298306195791e-01,6.575011826429194572e-01
-1.477651414461433887e-03,1.907762698829174042e-02,1.098590642213821411e-01,-1.860855147242546082e-02,1.137095224112272263e-02,4.040695726871490479e-01,5.443639680743217468e-02,6.950891256233626692e-02,1.005491204092430424e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.249883647730180458e-01,6.659454345788157204e-01
-1.516538904979825020e-03,1.973410509526729584e-02,1.024577096104621887e-01,-1.879926957190036774e-02,1.177502144128084183e-02,4.030349850654602051e-01,5.409449338912963867e-02,6.950891256233626692e-02,1.005560713004992834e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.303445127517070423e-01,6.743900588351332548e-01
-1.555611612275242805e-03,2.039119228720664978e-02,9.505635499954223633e-02,-1.898998767137527466e-02,1.217805687338113785e-02,4.013983905315399170e-01,5.367231369018554688e-02,6.950891256233626692e-02,1.005630221917555245e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.357000737408083801e-01,6.828350553710719195e-01
-1.594815985299646854e-03,2.104807831346988678e-02,8.765500038862228394e-02,-1.918070577085018158e-02,1.257945504039525986e-02,3.991729021072387695e-01,5.317220464348793030e-02,6.950891256233626692e-02,1.005699730830117655e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.410550477144467019e-01,6.912804241458297971e-01
-1.634100568480789661e-03,2.170397154986858368e-02,8.025364577770233154e-02,-1.937142387032508850e-02,1.297862827777862549e-02,3.963713645935058594e-01,5.259644240140914917e-02,6.950891256233626692e-02,1.005769239742680066e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.464094346467495367e-01,6.997261651186033049e-01
-1.673414022661745548e-03,2.235809713602066040e-02,7.285229116678237915e-02,-1.956214196979999542e-02,1.337500009685754776e-02,3.930063247680664062e-01,5.194724723696708679e-02,6.950891256233626692e-02,1.005838748655242476e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.517632345118471893e-01,7.081722782485868617e-01
-1.712707686237990856e-03,2.300969511270523071e-02,6.545093655586242676e-02,-1.975286006927490234e-02,1.376800611615180969e-02,3.890900611877441406e-01,5.122677609324455261e-02,6.950891256233626692e-02,1.005908257567804887e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.571164472838728510e-01,7.166187634949731100e-01
-1.751933246850967407e-03,2.365802228450775146e-02,5.804958194494247437e-02,-1.994357816874980927e-02,1.415709592401981354e-02,3.846345841884613037e-01,5.043712630867958069e-02,6.950891256233626692e-02,1.005977766480367297e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.624690729369625442e-01,7.250656208169530270e-01
