$x$,$y$,Goal region,QP relaxation,Safe region,Unsafe region,V
-1.6734694242477417,0.0408162847161293,0.0,2.213553742158505e-15,0.0,1.0,2.40096116065979
-1.6734694242477417,0.12244893610477448,0.0,7.836802296951582e-16,0.0,1.0,2.3869106769561768
-1.6734694242477417,0.20408159494400024,0.0,7.666416325655459e-16,0.0,1.0,2.377479076385498
-1.6734694242477417,0.2857142388820648,0.0,7.849588788685978e-16,0.0,1.0,2.372683525085449
-1.6734694242477417,0.3673468828201294,0.0,8.399710218148044e-16,0.0,1.0,2.372526168823242
-1.6734694242477417,0.44897955656051636,0.0,9.369075898809547e-16,0.0,1.0,2.37699556350708
-1.6734694242477417,0.5306121706962585,0.0,1.0867915522052608e-15,0.0,1.0,2.38606595993042
-1.6734694242477417,0.6122449040412903,0.0,1.3016157306505413e-15,0.0,1.0,2.399698257446289
-1.6734694242477417,0.6938775777816772,0.0,1.5957931319681568e-15,0.0,1.0,2.417839527130127
-1.6734694242477417,0.7755101919174194,0.0,2.0095411981310967e-15,0.0,1.0,2.440425157546997
-1.6734694242477417,0.8571428656578064,0.0,2.6864194140838746e-15,0.0,1.0,2.467376708984375
-1.6734694242477417,0.9387755393981934,0.0,5.58404195730713e-18,0.0,1.0,2.4986047744750977
-1.6734694242477417,1.0204081535339355,0.0,1.8161989465159327e-17,0.0,1.0,2.5340089797973633
-1.6734694242477417,1.1020407676696777,0.0,1.7603613104056226e-16,0.0,1.0,2.573478937149048
-1.6734694242477417,1.18367338180542,0.0,3.7829481394134157e-16,0.0,1.0,2.616893768310547
-1.6734694242477417,1.2653061151504517,0.0,1.869952497764193e-15,0.0,1.0,2.664126396179199
-1.6734694242477417,1.3469387292861938,0.0,4.0256673495081565e-17,0.0,1.0,2.7150392532348633
-1.6734694242477417,1.4285714626312256,0.0,1.3534865195629573e-16,0.0,1.0,2.76949143409729
-1.6734694242477417,1.5102040767669678,0.0,3.702833314807491e-17,0.0,1.0,2.82733416557312
-1.6734694242477417,1.59183669090271,0.0,3.854615332382806e-16,0.0,1.0,2.888413429260254
-1.6734694242477417,1.6734693050384521,0.0,7.835287696162773e-17,0.0,1.0,2.952573537826538
-1.6734694242477417,1.7551020383834839,0.0,9.160550482353176e-18,0.0,1.0,3.0196547508239746
-1.6734694242477417,1.836734652519226,0.0,1.7303916436054302e-15,0.0,1.0,3.0894951820373535
-1.6734694242477417,1.9183673858642578,0.0,8.0671116141012105e-16,0.0,1.0,3.1619322299957275
-1.6734694242477417,2.0,0.0,3.110182956633827e-16,0.0,1.0,3.236802101135254
-1.59183669090271,-2.0,0.0,2.4538390626363146e-17,0.0,1.0,3.817779064178467
-1.59183669090271,-1.9183673858642578,0.0,6.011217464373908e-17,0.0,1.0,3.7209694385528564
-1.59183669090271,-1.836734652519226,0.0,1.5899070470781274e-16,0.0,1.0,3.625605344772339
-1.59183669090271,-1.7551020383834839,0.0,3.7624933525284084e-16,0.0,1.0,3.531846523284912
-1.59183669090271,-1.6734694242477417,0.0,8.055736491015177e-16,0.0,1.0,3.4398534297943115
-1.59183669090271,-1.59183669090271,0.0,1.5728186338233047e-15,0.0,1.0,3.3497915267944336
-1.59183669090271,-1.5102040767669678,0.0,2.800120246483845e-15,0.0,1.0,3.261828660964966
-1.59183669090271,-1.4285714626312256,0.0,4.629158720246328e-18,0.0,1.0,3.176135301589966
-1.59183669090271,-1.3469388484954834,0.0,1.2064936295801404e-17,0.0,1.0,3.0928823947906494
-1.59183669090271,-1.2653062343597412,0.0,6.510159574976094e-17,0.0,1.0,3.012242555618286
-1.59183669090271,-1.1836735010147095,0.0,2.642714472769243e-16,0.0,1.0,2.934387683868408
-1.59183669090271,-1.1020408868789673,0.0,8.014681862852945e-16,0.0,1.0,2.8594892024993896
-1.59183669090271,-1.020408272743225,0.0,2.1871378351757423e-17,0.0,1.0,2.7877156734466553
-1.59183669090271,-0.9387755990028381,0.0,2.450412953331014e-15,0.0,1.0,2.719233512878418
-1.59183669090271,-0.8571429252624512,0.0,1.9781227608839646e-16,0.0,1.0,2.6542060375213623
-1.59183669090271,-0.775510311126709,0.0,1.0219539858895819e-16,0.0,1.0,2.5927908420562744
-1.59183669090271,-0.6938775777816772,0.0,1.1938090630408235e-17,0.0,1.0,2.5351390838623047
-1.59183669090271,-0.6122449040412903,0.0,1.0908502164511482e-15,0.0,1.0,2.4813966751098633
-1.59183669090271,-0.5306122899055481,0.0,6.408762452000363e-16,0.0,1.0,2.431699752807617
-1.59183669090271,-0.44897961616516113,0.0,3.8618122007587114e-16,0.0,1.0,2.3861777782440186
-1.59183669090271,-0.36734697222709656,0.0,3.646634068420597e-16,0.0,1.0,2.3449480533599854
-1.59183669090271,-0.285714328289032,0.0,4.761316721513047e-16,0.0,1.0,2.3081185817718506
-1.59183669090271,-0.20408165454864502,0.0,7.475597272693603e-16,0.0,1.0,2.275785207748413
-1.59183669090271,-0.12244904041290283,0.0,2.0495166533789674e-16,0.0,1.0,2.2480320930480957
-1.59183669090271,-0.04081636667251587,0.0,5.155047810945592e-16,0.0,1.0,2.2249293327331543
-1.59183669090271,0.0408162847161293,0.0,2.582023662125966e-15,0.0,1.0,2.2065346240997314
-1.59183669090271,0.12244893610477448,0.0,8.972904825093318e-16,0.0,1.0,2.1928911209106445
