$x$,$y$,L,Parameters,R,Simulation,t
-0.5617807507514954,0.4383414685726166,14.0,"R = 3.25, L = 14",3.25,1.0,0.72
-0.5617808103561401,-0.4383413791656494,14.0,"R = 3.25, L = 14",3.25,2.0,0.72
0.5617807507514954,-0.4383414685726166,14.0,"R = 3.25, L = 14",3.25,3.0,0.72
0.5561206340789795,0.43377918004989624,14.0,"R = 3.25, L = 14",3.25,0.0,0.73
-0.5561204552650452,0.43377941846847534,14.0,"R = 3.25, L = 14",3.25,1.0,0.73
-0.5561205148696899,-0.4337793290615082,14.0,"R = 3.25, L = 14",3.25,2.0,0.73
0.5561204552650452,-0.43377941846847534,14.0,"R = 3.25, L = 14",3.25,3.0,0.73
0.5504564046859741,0.4292219877243042,14.0,"R = 3.25, L = 14",3.25,0.0,0.74
-0.5504562258720398,0.4292222261428833,14.0,"R = 3.25, L = 14",3.25,1.0,0.74
-0.5504562854766846,-0.42922213673591614,14.0,"R = 3.25, L = 14",3.25,2.0,0.74
0.5504562258720398,-0.4292222261428833,14.0,"R = 3.25, L = 14",3.25,3.0,0.74
0.5447883009910583,0.42466965317726135,14.0,"R = 3.25, L = 14",3.25,0.0,0.75
-0.544788122177124,0.42466989159584045,14.0,"R = 3.25, L = 14",3.25,1.0,0.75
-0.5447881817817688,-0.4246698021888733,14.0,"R = 3.25, L = 14",3.25,2.0,0.75
0.544788122177124,-0.42466989159584045,14.0,"R = 3.25, L = 14",3.25,3.0,0.75
0.5391162633895874,0.4201221764087677,14.0,"R = 3.25, L = 14",3.25,0.0,0.76
-0.5391160845756531,0.4201224148273468,14.0,"R = 3.25, L = 14",3.25,1.0,0.76
-0.5391161441802979,-0.42012232542037964,14.0,"R = 3.25, L = 14",3.25,2.0,0.76
0.5391160845756531,-0.4201224148273468,14.0,"R = 3.25, L = 14",3.25,3.0,0.76
0.533440351486206,0.41557955741882324,14.0,"R = 3.25, L = 14",3.25,0.0,0.77
-0.5334401726722717,0.41557979583740234,14.0,"R = 3.25, L = 14",3.25,1.0,0.77
-0.5334402322769165,-0.4155797064304352,14.0,"R = 3.25, L = 14",3.25,2.0,0.77
0.5334401726722717,-0.41557979583740234,14.0,"R = 3.25, L = 14",3.25,3.0,0.77
0.5277605056762695,0.411041796207428,14.0,"R = 3.25, L = 14",3.25,0.0,0.78
-0.5277603268623352,0.4110420346260071,14.0,"R = 3.25, L = 14",3.25,1.0,0.78
-0.52776038646698,-0.4110419452190399,14.0,"R = 3.25, L = 14",3.25,2.0,0.78
0.5277603268623352,-0.4110420346260071,14.0,"R = 3.25, L = 14",3.25,3.0,0.78
0.5220767855644226,0.4065089225769043,14.0,"R = 3.25, L = 14",3.25,0.0,0.79
-0.5220766067504883,0.4065091609954834,14.0,"R = 3.25, L = 14",3.25,1.0,0.79
-0.5220766663551331,-0.40650907158851624,14.0,"R = 3.25, L = 14",3.25,2.0,0.79
0.5220766067504883,-0.4065091609954834,14.0,"R = 3.25, L = 14",3.25,3.0,0.79
0.5163891911506653,0.4019809365272522,14.0,"R = 3.25, L = 14",3.25,0.0,0.8
-0.516389012336731,0.4019811749458313,14.0,"R = 3.25, L = 14",3.25,1.0,0.8
-0.5163890719413757,-0.40198108553886414,14.0,"R = 3.25, L = 14",3.25,2.0,0.8
0.516389012336731,-0.4019811749458313,14.0,"R = 3.25, L = 14",3.25,3.0,0.8
0.5112662315368652,0.39790961146354675,14.0,"R = 3.25, L = 14",3.25,0.0,0.81
-0.5112660527229309,0.39790984988212585,14.0,"R = 3.25, L = 14",3.25,1.0,0.81
-0.5112661123275757,-0.3979097604751587,14.0,"R = 3.25, L = 14",3.25,2.0,0.81
0.5112660527229309,-0.39790984988212585,14.0,"R = 3.25, L = 14",3.25,3.0,0.81
0.5061412453651428,0.39384087920188904,14.0,"R = 3.25, L = 14",3.25,0.0,0.8200000000000001
-0.5061410665512085,0.39384111762046814,14.0,"R = 3.25, L = 14",3.25,1.0,0.8200000000000001
-0.5061411261558533,-0.393841028213501,14.0,"R = 3.25, L = 14",3.25,2.0,0.8200000000000001
0.5061410665512085,-0.39384111762046814,14.0,"R = 3.25, L = 14",3.25,3.0,0.8200000000000001
0.5010141730308533,0.38977470993995667,14.0,"R = 3.25, L = 14",3.25,0.0,0.8300000000000001
-0.501013994216919,0.38977494835853577,14.0,"R = 3.25, L = 14",3.25,1.0,0.8300000000000001
-0.5010140538215637,-0.3897748589515686,14.0,"R = 3.25, L = 14",3.25,2.0,0.8300000000000001
0.501013994216919,-0.38977494835853577,14.0,"R = 3.25, L = 14",3.25,3.0,0.8300000000000001
0.49588507413864136,0.385711133480072,14.0,"R = 3.25, L = 14",3.25,0.0,0.84
-0.49588489532470703,0.3857113718986511,14.0,"R = 3.25, L = 14",3.25,1.0,0.84
-0.4958849549293518,-0.38571128249168396,14.0,"R = 3.25, L = 14",3.25,2.0,0.84
0.49588489532470703,-0.3857113718986511,14.0,"R = 3.25, L = 14",3.25,3.0,0.84
0.4907539486885071,0.3816501200199127,14.0,"R = 3.25, L = 14",3.25,0.0,0.85
-0.49075376987457275,0.3816503584384918,14.0,"R = 3.25, L = 14",3.25,1.0,0.85
-0.49075382947921753,-0.38165026903152466,14.0,"R = 3.25, L = 14",3.25,2.0,0.85
0.49075376987457275,-0.3816503584384918,14.0,"R = 3.25, L = 14",3.25,3.0,0.85
0.48562076687812805,0.37759169936180115,14.0,"R = 3.25, L = 14",3.25,0.0,0.86
-0.4856205880641937,0.37759193778038025,14.0,"R = 3.25, L = 14",3.25,1.0,0.86
-0.4856206476688385,-0.3775918483734131,14.0,"R = 3.25, L = 14",3.25,2.0,0.86
0.4856205880641937,-0.37759193778038025,14.0,"R = 3.25, L = 14",3.25,3.0,0.86
0.48048555850982666,0.3735358417034149,14.0,"R = 3.25, L = 14",3.25,0.0,0.87
-0.48048537969589233,0.373536080121994,14.0,"R = 3.25, L = 14",3.25,1.0,0.87
-0.4804854393005371,-0.37353599071502686,14.0,"R = 3.25, L = 14",3.25,2.0,0.87
0.48048537969589233,-0.373536080121994,14.0,"R = 3.25, L = 14",3.25,3.0,0.87
0.4753482937812805,0.3694825768470764,14.0,"R = 3.25, L = 14",3.25,0.0,0.88
-0.4753481149673462,0.3694828152656555,14.0,"R = 3.25, L = 14",3.25,1.0,0.88
-0.47534817457199097,-0.36948272585868835,14.0,"R = 3.25, L = 14",3.25,2.0,0.88
0.4753481149673462,-0.3694828152656555,14.0,"R = 3.25, L = 14",3.25,3.0,0.88
0.470209002494812,0.36543190479278564,14.0,"R = 3.25, L = 14",3.25,0.0,0.89
-0.4702088236808777,0.36543214321136475,14.0,"R = 3.25, L = 14",3.25,1.0,0.89
-0.47020888328552246,-0.3654320538043976,14.0,"R = 3.25, L = 14",3.25,2.0,0.89
0.4702088236808777,-0.36543214321136475,14.0,"R = 3.25, L = 14",3.25,3.0,0.89
0.46506768465042114,0.3613837957382202,14.0,"R = 3.25, L = 14",3.25,0.0,0.9
-0.4650675058364868,0.3613840341567993,14.0,"R = 3.25, L = 14",3.25,1.0,0.9
-0.4650675654411316,-0.36138394474983215,14.0,"R = 3.25, L = 14",3.25,2.0,0.9
0.4650675058364868,-0.3613840341567993,14.0,"R = 3.25, L = 14",3.25,3.0,0.9
0.46043846011161804,0.35774266719818115,14.0,"R = 3.25, L = 14",3.25,0.0,0.91
-0.4604382812976837,0.35774290561676025,14.0,"R = 3.25, L = 14",3.25,1.0,0.91
-0.4604383409023285,-0.3577428162097931,14.0,"R = 3.25, L = 14",3.25,2.0,0.91
0.4604382812976837,-0.35774290561676025,14.0,"R = 3.25, L = 14",3.25,3.0,0.91
0.455808162689209,0.3541029095649719,14.0,"R = 3.25, L = 14",3.25,0.0,0.92
-0.45580798387527466,0.354103147983551,14.0,"R = 3.25, L = 14",3.25,1.0,0.92
-0.45580804347991943,-0.35410305857658386,14.0,"R = 3.25, L = 14",3.25,2.0,0.92
0.45580798387527466,-0.354103147983551,14.0,"R = 3.25, L = 14",3.25,3.0,0.92
0.45117679238319397,0.35046452283859253,14.0,"R = 3.25, L = 14",3.25,0.0,0.93
-0.45117661356925964,0.35046476125717163,14.0,"R = 3.25, L = 14",3.25,1.0,0.93
-0.4511766731739044,-0.35046467185020447,14.0,"R = 3.25, L = 14",3.25,2.0,0.93
0.45117661356925964,-0.35046476125717163,14.0,"R = 3.25, L = 14",3.25,3.0,0.93
0.446544349193573,0.34682750701904297,14.0,"R = 3.25, L = 14",3.25,0.0,0.9400000000000001
-0.44654417037963867,0.34682774543762207,14.0,"R = 3.25, L = 14",3.25,1.0,0.9400000000000001
-0.44654422998428345,-0.3468276560306549,14.0,"R = 3.25, L = 14",3.25,2.0,0.9400000000000001
0.44654417037963867,-0.34682774543762207,14.0,"R = 3.25, L = 14",3.25,3.0,0.9400000000000001
0.44191083312034607,0.34319186210632324,14.0,"R = 3.25, L = 14",3.25,0.0,0.9500000000000001
-0.44191065430641174,0.34319210052490234,14.0,"R = 3.25, L = 14",3.25,1.0,0.9500000000000001
-0.4419107139110565,-0.3431920111179352,14.0,"R = 3.25, L = 14",3.25,2.0,0.9500000000000001
0.44191065430641174,-0.34319210052490234,14.0,"R = 3.25, L = 14",3.25,3.0,0.9500000000000001
0.4372762441635132,0.33955755829811096,14.0,"R = 3.25, L = 14",3.25,0.0,0.96
-0.43727606534957886,0.33955779671669006,14.0,"R = 3.25, L = 14",3.25,1.0,0.96
-0.43727612495422363,-0.3395577073097229,14.0,"R = 3.25, L = 14",3.25,2.0,0.96
0.43727606534957886,-0.33955779671669006,14.0,"R = 3.25, L = 14",3.25,3.0,0.96
0.43264058232307434,0.3359246253967285,14.0,"R = 3.25, L = 14",3.25,0.0,0.97
-0.43264040350914,0.3359248638153076,14.0,"R = 3.25, L = 14",3.25,1.0,0.97
-0.4326404631137848,-0.33592477440834045,14.0,"R = 3.25, L = 14",3.25,2.0,0.97
0.43264040350914,-0.3359248638153076,14.0,"R = 3.25, L = 14",3.25,3.0,0.97
0.42800384759902954,0.3322930634021759,14.0,"R = 3.25, L = 14",3.25,0.0,0.98
-0.4280036687850952,0.332293301820755,14.0,"R = 3.25, L = 14",3.25,1.0,0.98
-0.42800372838974,-0.33229321241378784,14.0,"R = 3.25, L = 14",3.25,2.0,0.98
0.4280036687850952,-0.332293301820755,14.0,"R = 3.25, L = 14",3.25,3.0,0.98
0.42336606979370117,0.3286628723144531,14.0,"R = 3.25, L = 14",3.25,0.0,0.99
-0.42336589097976685,0.3286631107330322,14.0,"R = 3.25, L = 14",3.25,1.0,0.99
-0.4233659505844116,-0.32866302132606506,14.0,"R = 3.25, L = 14",3.25,2.0,0.99
0.42336589097976685,-0.3286631107330322,14.0,"R = 3.25, L = 14",3.25,3.0,0.99
0.41872721910476685,0.3250340521335602,14.0,"R = 3.25, L = 14",3.25,0.0,1.0
-0.4187270402908325,0.3250342905521393,14.0,"R = 3.25, L = 14",3.25,1.0,1.0
-0.4187270998954773,-0.3250342011451721,14.0,"R = 3.25, L = 14",3.25,2.0,1.0
0.4187270402908325,-0.3250342905521393,14.0,"R = 3.25, L = 14",3.25,3.0,1.0
0.4145512282848358,0.3217692971229553,14.0,"R = 3.25, L = 14",3.25,0.0,1.01
-0.4145510494709015,0.3217695355415344,14.0,"R = 3.25, L = 14",3.25,1.0,1.01
-0.41455110907554626,-0.32176944613456726,14.0,"R = 3.25, L = 14",3.25,2.0,1.01
0.4145510494709015,-0.3217695355415344,14.0,"R = 3.25, L = 14",3.25,3.0,1.01
0.4103746712207794,0.31850525736808777,14.0,"R = 3.25, L = 14",3.25,0.0,1.02
-0.4103744924068451,0.31850549578666687,14.0,"R = 3.25, L = 14",3.25,1.0,1.02
-0.41037455201148987,-0.3185054063796997,14.0,"R = 3.25, L = 14",3.25,2.0,1.02
0.4103744924068451,-0.31850549578666687,14.0,"R = 3.25, L = 14",3.25,3.0,1.02
0.40619754791259766,0.3152419328689575,14.0,"R = 3.25, L = 14",3.25,0.0,1.03
-0.40619736909866333,0.3152421712875366,14.0,"R = 3.25, L = 14",3.25,1.0,1.03
-0.4061974287033081,-0.31524208188056946,14.0,"R = 3.25, L = 14",3.25,2.0,1.03
0.40619736909866333,-0.3152421712875366,14.0,"R = 3.25, L = 14",3.25,3.0,1.03
0.4020198583602905,0.3119793236255646,14.0,"R = 3.25, L = 14",3.25,0.0,1.04
-0.4020196795463562,0.3119795620441437,14.0,"R = 3.25, L = 14",3.25,1.0,1.04
-0.402019739151001,-0.3119794726371765,14.0,"R = 3.25, L = 14",3.25,2.0,1.04
0.4020196795463562,-0.3119795620441437,14.0,"R = 3.25, L = 14",3.25,3.0,1.04
0.39784160256385803,0.3087174594402313,14.0,"R = 3.25, L = 14",3.25,0.0,1.05
-0.3978414237499237,0.3087176978588104,14.0,"R = 3.25, L = 14",3.25,1.0,1.05
-0.3978414833545685,-0.30871760845184326,14.0,"R = 3.25, L = 14",3.25,2.0,1.05
0.3978414237499237,-0.3087176978588104,14.0,"R = 3.25, L = 14",3.25,3.0,1.05
0.39366278052330017,0.3054563105106354,14.0,"R = 3.25, L = 14",3.25,0.0,1.06
-0.39366260170936584,0.3054565489292145,14.0,"R = 3.25, L = 14",3.25,1.0,1.06
-0.3936626613140106,-0.3054564595222473,14.0,"R = 3.25, L = 14",3.25,2.0,1.06
0.39366260170936584,-0.3054565489292145,14.0,"R = 3.25, L = 14",3.25,3.0,1.06
0.38948339223861694,0.30219587683677673,14.0,"R = 3.25, L = 14",3.25,0.0,1.07
-0.3894832134246826,0.30219611525535583,14.0,"R = 3.25, L = 14",3.25,1.0,1.07
-0.3894832730293274,-0.30219602584838867,14.0,"R = 3.25, L = 14",3.25,2.0,1.07
0.3894832134246826,-0.30219611525535583,14.0,"R = 3.25, L = 14",3.25,3.0,1.07
0.38530343770980835,0.2989361584186554,14.0,"R = 3.25, L = 14",3.25,0.0,1.08
-0.385303258895874,0.2989363968372345,14.0,"R = 3.25, L = 14",3.25,1.0,1.08
-0.3853033185005188,-0.29893630743026733,14.0,"R = 3.25, L = 14",3.25,2.0,1.08
0.385303258895874,-0.2989363968372345,14.0,"R = 3.25, L = 14",3.25,3.0,1.08
0.3811229467391968,0.29567715525627136,14.0,"R = 3.25, L = 14",3.25,0.0,1.09
-0.38112276792526245,0.29567739367485046,14.0,"R = 3.25, L = 14",3.25,1.0,1.09
-0.3811228275299072,-0.2956773042678833,14.0,"R = 3.25, L = 14",3.25,2.0,1.09
0.38112276792526245,-0.29567739367485046,14.0,"R = 3.25, L = 14",3.25,3.0,1.09
0.37694188952445984,0.292418897151947,14.0,"R = 3.25, L = 14",3.25,0.0,1.1
-0.3769417107105255,0.2924191355705261,14.0,"R = 3.25, L = 14",3.25,1.0,1.1
-0.3769417703151703,-0.29241904616355896,14.0,"R = 3.25, L = 14",3.25,2.0,1.1
0.3769417107105255,-0.2924191355705261,14.0,"R = 3.25, L = 14",3.25,3.0,1.1
0.3731783926486969,0.2894870936870575,14.0,"R = 3.25, L = 14",3.25,0.0,1.11
-0.3731782138347626,0.2894873321056366,14.0,"R = 3.25, L = 14",3.25,1.0,1.11
-0.37317827343940735,-0.28948724269866943,14.0,"R = 3.25, L = 14",3.25,2.0,1.11
0.3731782138347626,-0.2894873321056366,14.0,"R = 3.25, L = 14",3.25,3.0,1.11
0.3694145977497101,0.286555677652359,14.0,"R = 3.25, L = 14",3.25,0.0,1.12
-0.36941444873809814,0.2865559160709381,14.0,"R = 3.25, L = 14",3.25,1.0,1.12
-0.36941447854042053,-0.28655582666397095,14.0,"R = 3.25, L = 14",3.25,2.0,1.12
0.36941444873809814,-0.2865559160709381,14.0,"R = 3.25, L = 14",3.25,3.0,1.12
0.3656505346298218,0.2836246192455292,14.0,"R = 3.25, L = 14",3.25,0.0,1.1300000000000001
-0.36565038561820984,0.2836248576641083,14.0,"R = 3.25, L = 14",3.25,1.0,1.1300000000000001
-0.3656504154205322,-0.2836247682571411,14.0,"R = 3.25, L = 14",3.25,2.0,1.1300000000000001
0.36565038561820984,-0.2836248576641083,14.0,"R = 3.25, L = 14",3.25,3.0,1.1300000000000001
0.3618861734867096,0.2806939482688904,14.0,"R = 3.25, L = 14",3.25,0.0,1.1400000000000001
-0.36188602447509766,0.2806941866874695,14.0,"R = 3.25, L = 14",3.25,1.0,1.1400000000000001
-0.36188605427742004,-0.2806940972805023,14.0,"R = 3.25, L = 14",3.25,2.0,1.1400000000000001
0.36188602447509766,-0.2806941866874695,14.0,"R = 3.25, L = 14",3.25,3.0,1.1400000000000001
0.35812151432037354,0.2777636647224426,14.0,"R = 3.25, L = 14",3.25,0.0,1.1500000000000001
-0.3581213653087616,0.27776390314102173,14.0,"R = 3.25, L = 14",3.25,1.0,1.1500000000000001
-0.358121395111084,-0.27776381373405457,14.0,"R = 3.25, L = 14",3.25,2.0,1.1500000000000001
0.3581213653087616,-0.27776390314102173,14.0,"R = 3.25, L = 14",3.25,3.0,1.1500000000000001
0.3543565571308136,0.2748337686061859,14.0,"R = 3.25, L = 14",3.25,0.0,1.16
-0.35435640811920166,0.274834007024765,14.0,"R = 3.25, L = 14",3.25,1.0,1.16
-0.35435643792152405,-0.27483391761779785,14.0,"R = 3.25, L = 14",3.25,2.0,1.16
0.35435640811920166,-0.274834007024765,14.0,"R = 3.25, L = 14",3.25,3.0,1.16
0.3505913019180298,0.27190425992012024,14.0,"R = 3.25, L = 14",3.25,0.0,1.17
-0.35059115290641785,0.27190446853637695,14.0,"R = 3.25, L = 14",3.25,1.0,1.17
-0.35059118270874023,-0.2719044089317322,14.0,"R = 3.25, L = 14",3.25,2.0,1.17
0.35059115290641785,-0.27190446853637695,14.0,"R = 3.25, L = 14",3.25,3.0,1.17
0.3468257486820221,0.2689751088619232,14.0,"R = 3.25, L = 14",3.25,0.0,1.18
-0.34682559967041016,0.26897531747817993,14.0,"R = 3.25, L = 14",3.25,1.0,1.18
-0.34682562947273254,-0.26897525787353516,14.0,"R = 3.25, L = 14",3.25,2.0,1.18
0.34682559967041016,-0.26897531747817993,14.0,"R = 3.25, L = 14",3.25,3.0,1.18
0.3430598974227905,0.26604634523391724,14.0,"R = 3.25, L = 14",3.25,0.0,1.19
-0.3430597484111786,0.26604655385017395,14.0,"R = 3.25, L = 14",3.25,1.0,1.19
-0.343059778213501,-0.2660464942455292,14.0,"R = 3.25, L = 14",3.25,2.0,1.19
0.3430597484111786,-0.26604655385017395,14.0,"R = 3.25, L = 14",3.25,3.0,1.19
0.3392937481403351,0.2631179690361023,14.0,"R = 3.25, L = 14",3.25,0.0,1.2
-0.33929359912872314,0.263118177652359,14.0,"R = 3.25, L = 14",3.25,1.0,1.2
-0.33929362893104553,-0.26311811804771423,14.0,"R = 3.25, L = 14",3.25,2.0,1.2
0.33929359912872314,-0.263118177652359,14.0,"R = 3.25, L = 14",3.25,3.0,1.2
0.33590394258499146,0.2604827582836151,14.0,"R = 3.25, L = 14",3.25,0.0,1.21
-0.3359037935733795,0.2604829668998718,14.0,"R = 3.25, L = 14",3.25,1.0,1.21
-0.3359038233757019,-0.26048290729522705,14.0,"R = 3.25, L = 14",3.25,2.0,1.21
0.3359037935733795,-0.2604829668998718,14.0,"R = 3.25, L = 14",3.25,3.0,1.21
0.3325139880180359,0.25784775614738464,14.0,"R = 3.25, L = 14",3.25,0.0,1.22
-0.33251383900642395,0.25784796476364136,14.0,"R = 3.25, L = 14",3.25,1.0,1.22
-0.33251386880874634,-0.2578479051589966,14.0,"R = 3.25, L = 14",3.25,2.0,1.22
0.33251383900642395,-0.25784796476364136,14.0,"R = 3.25, L = 14",3.25,3.0,1.22
0.329123854637146,0.2552129626274109,14.0,"R = 3.25, L = 14",3.25,0.0,1.23
-0.32912370562553406,0.2552131712436676,14.0,"R = 3.25, L = 14",3.25,1.0,1.23
-0.32912373542785645,-0.2552131116390228,14.0,"R = 3.25, L = 14",3.25,2.0,1.23
0.32912370562553406,-0.2552131712436676,14.0,"R = 3.25, L = 14",3.25,3.0,1.23
0.32573357224464417,0.25257837772369385,14.0,"R = 3.25, L = 14",3.25,0.0,1.24
-0.3257334232330322,0.2525785565376282,14.0,"R = 3.25, L = 14",3.25,1.0,1.24
-0.3257334530353546,-0.2525785267353058,14.0,"R = 3.25, L = 14",3.25,2.0,1.24
0.3257334232330322,-0.2525785565376282,14.0,"R = 3.25, L = 14",3.25,3.0,1.24
0.3223431408405304,0.24994398653507233,14.0,"R = 3.25, L = 14",3.25,0.0,1.25
-0.32234299182891846,0.24994415044784546,14.0,"R = 3.25, L = 14",3.25,1.0,1.25
-0.32234302163124084,-0.24994413554668427,14.0,"R = 3.25, L = 14",3.25,2.0,1.25
0.32234299182891846,-0.24994415044784546,14.0,"R = 3.25, L = 14",3.25,3.0,1.25
0.3189525604248047,0.24730978906154633,14.0,"R = 3.25, L = 14",3.25,0.0,1.26
-0.31895241141319275,0.24730995297431946,14.0,"R = 3.25, L = 14",3.25,1.0,1.26
-0.31895244121551514,-0.24730993807315826,14.0,"R = 3.25, L = 14",3.25,2.0,1.26
0.31895241141319275,-0.24730995297431946,14.0,"R = 3.25, L = 14",3.25,3.0,1.26
0.31556180119514465,0.24467580020427704,14.0,"R = 3.25, L = 14",3.25,0.0,1.27
-0.3155616521835327,0.24467594921588898,14.0,"R = 3.25, L = 14",3.25,1.0,1.27
-0.3155616819858551,-0.24467594921588898,14.0,"R = 3.25, L = 14",3.25,2.0,1.27
0.3155616521835327,-0.24467594921588898,14.0,"R = 3.25, L = 14",3.25,3.0,1.27
0.3121708929538727,0.24204200506210327,14.0,"R = 3.25, L = 14",3.25,0.0,1.28
-0.31217074394226074,0.2420421540737152,14.0,"R = 3.25, L = 14",3.25,1.0,1.28
-0.31217077374458313,-0.2420421540737152,14.0,"R = 3.25, L = 14",3.25,2.0,1.28
0.31217074394226074,-0.2420421540737152,14.0,"R = 3.25, L = 14",3.25,3.0,1.28
0.30877983570098877,0.23940841853618622,14.0,"R = 3.25, L = 14",3.25,0.0,1.29
-0.30877968668937683,0.23940855264663696,14.0,"R = 3.25, L = 14",3.25,1.0,1.29
-0.3087797164916992,-0.23940856754779816,14.0,"R = 3.25, L = 14",3.25,2.0,1.29
0.30877968668937683,-0.23940855264663696,14.0,"R = 3.25, L = 14",3.25,3.0,1.29
0.3053886294364929,0.23677502572536469,14.0,"R = 3.25, L = 14",3.25,0.0,1.3
-0.305388480424881,0.23677515983581543,14.0,"R = 3.25, L = 14",3.25,1.0,1.3
-0.30538851022720337,-0.23677517473697662,14.0,"R = 3.25, L = 14",3.25,2.0,1.3
0.305388480424881,-0.23677515983581543,14.0,"R = 3.25, L = 14",3.25,3.0,1.3
0.3023363947868347,0.23440515995025635,14.0,"R = 3.25, L = 14",3.25,0.0,1.31
-0.3023362457752228,0.2344052791595459,14.0,"R = 3.25, L = 14",3.25,1.0,1.31
-0.30233627557754517,-0.2344053089618683,14.0,"R = 3.25, L = 14",3.25,2.0,1.31
0.3023362457752228,-0.2344052791595459,14.0,"R = 3.25, L = 14",3.25,3.0,1.31
0.29928407073020935,0.23203539848327637,14.0,"R = 3.25, L = 14",3.25,0.0,1.32
-0.2992839217185974,0.23203550279140472,14.0,"R = 3.25, L = 14",3.25,1.0,1.32
-0.2992839515209198,-0.2320355474948883,14.0,"R = 3.25, L = 14",3.25,2.0,1.32
0.2992839217185974,-0.23203550279140472,14.0,"R = 3.25, L = 14",3.25,3.0,1.32
0.2962316572666168,0.22966574132442474,14.0,"R = 3.25, L = 14",3.25,0.0,1.33
-0.2962315082550049,0.2296658456325531,14.0,"R = 3.25, L = 14",3.25,1.0,1.33
-0.29623153805732727,-0.22966589033603668,14.0,"R = 3.25, L = 14",3.25,2.0,1.33
0.2962315082550049,-0.2296658456325531,14.0,"R = 3.25, L = 14",3.25,3.0,1.33
0.2931791841983795,0.22729618847370148,14.0,"R = 3.25, L = 14",3.25,0.0,1.34
-0.2931790351867676,0.22729629278182983,14.0,"R = 3.25, L = 14",3.25,1.0,1.34
-0.29317906498908997,-0.22729633748531342,14.0,"R = 3.25, L = 14",3.25,2.0,1.34
0.2931790351867676,-0.22729629278182983,14.0,"R = 3.25, L = 14",3.25,3.0,1.34
0.29012662172317505,0.22492673993110657,14.0,"R = 3.25, L = 14",3.25,0.0,1.35
-0.2901264727115631,0.22492684423923492,14.0,"R = 3.25, L = 14",3.25,1.0,1.35
-0.2901265025138855,-0.2249268889427185,14.0,"R = 3.25, L = 14",3.25,2.0,1.35
0.2901264727115631,-0.22492684423923492,14.0,"R = 3.25, L = 14",3.25,3.0,1.35
0.2870739698410034,0.22255739569664001,14.0,"R = 3.25, L = 14",3.25,0.0,1.36
-0.2870738208293915,0.22255750000476837,14.0,"R = 3.25, L = 14",3.25,1.0,1.36
-0.28707385063171387,-0.22255754470825195,14.0,"R = 3.25, L = 14",3.25,2.0,1.36
0.2870738208293915,-0.22255750000476837,14.0,"R = 3.25, L = 14",3.25,3.0,1.36
0.2840212285518646,0.22018815577030182,14.0,"R = 3.25, L = 14",3.25,0.0,1.37
-0.2840210795402527,0.22018826007843018,14.0,"R = 3.25, L = 14",3.25,1.0,1.37
-0.2840211093425751,-0.22018830478191376,14.0,"R = 3.25, L = 14",3.25,2.0,1.37
0.2840210795402527,-0.22018826007843018,14.0,"R = 3.25, L = 14",3.25,3.0,1.37
0.28096842765808105,0.21781902015209198,14.0,"R = 3.25, L = 14",3.25,0.0,1.3800000000000001
-0.2809682786464691,0.21781912446022034,14.0,"R = 3.25, L = 14",3.25,1.0,1.3800000000000001
-0.2809683084487915,-0.21781916916370392,14.0,"R = 3.25, L = 14",3.25,2.0,1.3800000000000001
0.2809682786464691,-0.21781912446022034,14.0,"R = 3.25, L = 14",3.25,3.0,1.3800000000000001
0.2779155373573303,0.2154499888420105,14.0,"R = 3.25, L = 14",3.25,0.0,1.3900000000000001
-0.2779153883457184,0.21545009315013885,14.0,"R = 3.25, L = 14",3.25,1.0,1.3900000000000001
-0.27791541814804077,-0.21545013785362244,14.0,"R = 3.25, L = 14",3.25,2.0,1.3900000000000001
0.2779153883457184,-0.21545009315013885,14.0,"R = 3.25, L = 14",3.25,3.0,1.3900000000000001
0.2748625576496124,0.21308107674121857,14.0,"R = 3.25, L = 14",3.25,0.0,1.4000000000000001
-0.2748624086380005,0.21308116614818573,14.0,"R = 3.25, L = 14",3.25,1.0,1.4000000000000001
-0.2748624384403229,-0.2130812257528305,14.0,"R = 3.25, L = 14",3.25,2.0,1.4000000000000001
0.2748624086380005,-0.21308116614818573,14.0,"R = 3.25, L = 14",3.25,3.0,1.4000000000000001
0.2721148133277893,0.2109491378068924,14.0,"R = 3.25, L = 14",3.25,0.0,1.41
-0.27211466431617737,0.21094922721385956,14.0,"R = 3.25, L = 14",3.25,1.0,1.41
-0.27211469411849976,-0.21094928681850433,14.0,"R = 3.25, L = 14",3.25,2.0,1.41
0.27211466431617737,-0.21094922721385956,14.0,"R = 3.25, L = 14",3.25,3.0,1.41
0.2693670094013214,0.208817258477211,14.0,"R = 3.25, L = 14",3.25,0.0,1.42
-0.2693668603897095,0.20881734788417816,14.0,"R = 3.25, L = 14",3.25,1.0,1.42
-0.26936689019203186,-0.20881740748882294,14.0,"R = 3.25, L = 14",3.25,2.0,1.42
0.2693668603897095,-0.20881734788417816,14.0,"R = 3.25, L = 14",3.25,3.0,1.42
0.26661917567253113,0.20668543875217438,14.0,"R = 3.25, L = 14",3.25,0.0,1.43
-0.2666190266609192,0.20668552815914154,14.0,"R = 3.25, L = 14",3.25,1.0,1.43
-0.2666190564632416,-0.20668558776378632,14.0,"R = 3.25, L = 14",3.25,2.0,1.43
0.2666190266609192,-0.20668552815914154,14.0,"R = 3.25, L = 14",3.25,3.0,1.43
