$x$,$y$,$\theta$,$v$,$\omega$,V,h
3.514379108907062e-12,-2.1719839815581565e-10,0.018377303490995915,2.0,8.078381538391113,18.25383186340332,0.0016835331916809082
3.514379108907062e-12,-2.1719839815581565e-10,0.018283843411432205,2.0,8.078381538391113,18.25386619567871,0.0016835331916809082
3.514379108907062e-12,-2.1719839815581565e-10,0.01848196986432743,2.0,8.078381538391113,18.253795623779297,0.0010168328881263733
3.514379108907062e-12,-2.1719839815581565e-10,0.018393755869654464,2.0,8.078381538391113,18.253826141357422,0.0010168328881263733
0.0012146799126639962,2.3795244487700984e-05,0.020781040161303475,2.0,8.078381538391113,18.24555206298828,0.0010168328881263733
0.003416013438254595,7.916770118754357e-05,0.02951645886371568,2.0,8.078381538391113,18.22893524169922,0.0010168328881263733
0.006400648970156908,0.00018914318934548646,0.04414463197038102,2.0,8.078381538391113,18.205272674560547,-0.00044767558574676514
0.01125204935669899,0.00047221375280059874,0.07241964486997274,2.0,8.078381538391113,18.164852142333984,-0.00044767558574676514
0.022141680121421814,0.0016919440822675824,0.14962101396177407,2.0,8.078381538391113,18.067548751831055,-0.00044767558574676514
0.026336669921875,0.002387085696682334,0.17880963415368817,2.0,8.078381538391113,18.029539108276367,-0.00044767558574676514
0.030607853084802628,0.003229351481422782,0.21058868999880423,2.0,8.078381538391113,17.989826202392578,-0.02249087393283844
0.036421485245227814,0.004601310472935438,0.2529113421351369,2.0,8.078381538391113,17.935379028320312,-0.02249087393283844
0.047157883644104004,0.007827107794582844,0.33331703746272606,2.0,2.6927943229675293,17.83233070373535,-0.02249087393283844
0.05115329846739769,0.009282384999096394,0.3652853841028109,2.0,2.6927943229675293,17.792797088623047,-0.02249087393283844
0.05521582067012787,0.010916205123066902,0.3994643603039886,2.0,2.6927943229675293,17.751848220825195,-0.04878881573677063
0.06000429764389992,0.013042444363236427,0.4362962006082919,2.0,2.6927943229675293,17.703744888305664,-0.04878881573677063
0.06969796121120453,0.018041720613837242,0.5162834959455643,2.0,2.6927943229675293,17.603540420532227,-0.04878881573677063
0.0733410120010376,0.02018524706363678,0.5473904741535845,2.0,2.6927943229675293,17.565025329589844,-0.04878881573677063
0.08098284155130386,0.025194242596626282,0.6130321156775118,2.0,2.6927943229675293,17.483102798461914,-0.07842091470956802
0.08454439789056778,0.027784816920757294,0.6446900059105137,2.0,0.0,17.444156646728516,-0.07842091470956802
0.08797811716794968,0.030461005866527557,0.6793966208453508,2.0,0.0,17.406005859375,-0.07842091470956802
0.09240970760583878,0.034196823835372925,0.7214322046583239,2.0,0.0,17.356199264526367,-0.07842091470956802
